ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0022841	potassium ion leak channel activity	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Kcnk3/Kcnk1/Kcnk10/Kcnk12	4
GO:0052816	long-chain fatty acyl-CoA hydrolase activity	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Acot7/Acot2/Mblac2/Cln5	4
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Ccnt2/Mnat1/Ccnk/Ccnt1	4
GO:0016859	cis-trans isomerase activity	8/3354	40/28366	0.2	1.69147286821705	1.60254866755782	0.0931125784437894	0.199290954185336	0.123781237557703	Degs1/Fkbp1a/Fkbp14/Fkbp4/Fkbp8/Ranbp2/Ppwd1/Cwc27	8
GO:0004622	lysophospholipase activity	5/3354	21/28366	0.238095238095238	2.01365817644887	1.70161638061591	0.093497569388298	0.199792712686428	0.124092883856322	Lypla1/Lypla2/Gde1/Lipc/Pnpla8	5
GO:0052689	carboxylic ester hydrolase activity	18/3354	110/28366	0.163636363636364	1.38393234672304	1.47738749310173	0.0956140502311329	0.203986888515616	0.126697920681972	Lypla1/Pgap1/Dtd1/Ndst3/Acot7/Lypla2/H6pd/Abhd2/Lars2/Lipc/Acot2/Acot4/Aoah/Bphl/Ndst2/Abhd10/Etf1/Chka	18
GO:0043138	3'-5' DNA helicase activity	9/3354	47/28366	0.191489361702128	1.61949529935675	1.55649131119822	0.0968384385488991	0.205936871721777	0.127909071160236	Chd6/Smarcad1/Nav2/Ruvbl2/Chd9/Rad54l2/Mcm9/Chd8/Ercc3	9
GO:0141110	transporter inhibitor activity	9/3354	47/28366	0.191489361702128	1.61949529935675	1.55649131119822	0.0968384385488991	0.205936871721777	0.127909071160236	Bcl2/Stom/Ensa/Camk2d/Wnk1/Tmc7/Micu1/Calm2/Nedd4l	9
GO:0030515	snoRNA binding	7/3354	34/28366	0.205882352941176	1.74122207022344	1.58360876632058	0.0992852470629874	0.210802436564135	0.130931113179485	Nop58/Utp25/Nudt5/Gar1/Bms1/Utp6/Snu13	7
GO:0042277	peptide binding	44/3354	307/28366	0.143322475570033	1.21213039416206	1.3684681853285	0.102484122559375	0.213271323476082	0.132464558982884	Tpp2/Itm2c/Pfdn2/Rnpep/Prnp/Sec61a2/Ldlrad3/Kpna4/Dlgap3/Tm2d1/Ldlrap1/Kdelr2/Cabp1/Sec61a1/Apba2/Nup98/Tnpo2/Insr/Ldlr/Sorl1/Oprm1/Trhde/Asb3/Crhr1/Maml1/Rps6kb1/Cltc/Npepps/Fntb/Nup153/Cltb/Tnpo1/Ipo5/Kpna3/Itm2b/Kpna1/Tomm70a/H2-M3/Lnpep/Csnk1a1/Pfdn1/Pggt1b/Apba1/Ranbp6	44
GO:0015291	secondary active transmembrane transporter activity	42/3354	292/28366	0.143835616438356	1.21647021344377	1.36155796904743	0.10408942909984	0.213271323476082	0.132464558982884	Slc39a10/Xpr1/Slc4a10/Slc12a6/Slc9a8/Slc25a25/Slc25a12/Slc23a2/Slc16a1/Slc6a17/Slc44a1/Slc35a1/Slc35d1/Slc30a9/Slc13a1/Slc8a2/Slco3a1/Slc20a2/Slc9a5/Clcn3/Slc5a5/Slc7a5/Slc18b1/Slc6a15/Slc16a10/Mcu/Slc25a3/Slc16a7/Slc35b1/Slc22a4/Slc16a13/Slc4a7/Ghitm/Slc7a8/Slc39a14/Ank/Slc25a17/Slc2a13/Slc12a8/Slc25a23/Slc12a2/Slc39a6	42
GO:0019205	nucleobase-containing compound kinase activity	8/3354	41/28366	0.195121951219512	1.65021743240688	1.52568294332109	0.104306169988758	0.213271323476082	0.132464558982884	Uck2/Clp1/Ak4/Dguok/Pnkp/Ak6/Adk/Nt5c2	8
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Smyd3/Hsf2/Hsf1	3
GO:0003680	minor groove of adenine-thymine-rich DNA binding	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Pax6/Lin54/Mef2c	3
GO:0004596	protein-N-terminal amino-acid acetyltransferase activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Naa30/Naa50/Naa40	3
GO:0005391	P-type sodium:potassium-exchanging transporter activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Atp1b1/Atp1a1/Atp1b3	3
GO:0008494	translation activator activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Larp1/Abcf1/Ctif	3
GO:0008526	phosphatidylinositol transfer activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Osbpl2/Pitpna/Pitpnc1	3
GO:0008554	P-type sodium transporter activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Atp1b1/Atp1a1/Atp1b3	3
GO:0010854	adenylate cyclase regulator activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Gnai1/Raf1/Calm2	3
GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Slc35a1/Slc35d1/Slc35b1	3
GO:0015217	ADP transmembrane transporter activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Slc35b1/Slc25a17/Slc25a23	3
GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Asnsd1/Gmps/Asns	3
GO:0019206	nucleoside kinase activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Uck2/Dguok/Adk	3
GO:0019870	potassium channel inhibitor activity	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Ensa/Wnk1/Nedd4l	3
GO:0031078	histone H3K14 deacetylase activity, hydrolytic mechanism	3/3354	10/28366	0.3	2.53720930232558	1.78036575921784	0.104947715961421	0.213271323476082	0.132464558982884	Hdac4/Hdac11/Hdac2	3
