ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0035315	hair cell differentiation	10/1311	73/28832	0.136986301369863	3.0126537308130357	3.7578781685330567	0.001672867324902362	0.020899360483651763	0.016228681512782953	Dll1/Lamc1/Ptprq/Pou4f3/Myo3b/Sec24b/Cdh23/Ripor2/Atoh1/Atp2b2	10
GO:0022037	metencephalon development	16/1311	153/28832	0.10457516339869281	2.29985591999322	3.5185037935293164	0.0016761799438225757	0.020899360483651763	0.016228681512782953	Dll1/Prkg1/Myo16/Arhgap32/Gli2/Abl2/Sec24b/Ascl1/Zfp365/Atg7/En1/Lhx5/Mtpn/Ttc21b/Atp2b2/Pantr2	16
GO:0002070	epithelial cell maturation	6/1311	29/28832	0.20689655172413793	4.5501459796417585	4.174701633097147	0.001685786845931702	0.020899360483651763	0.016228681512782953	Pgr/Vegfa/Tfcp2l1/Kdr/Rfx3/Gpat4	6
GO:0060444	branching involved in mammary gland duct morphogenesis	6/1311	29/28832	0.20689655172413793	4.5501459796417585	4.174701633097147	0.001685786845931702	0.020899360483651763	0.016228681512782953	Msx2/Ncoa3/Pgr/Src/Esr1/Wnt5a	6
GO:0061042	vascular wound healing	5/1311	20/28832	0.25	5.498093058733791	4.391934197117894	0.0016874546305604295	0.020899360483651763	0.016228681512782953	Hpse/Vegfa/Foxc2/Kdr/Cxcr4	5
GO:0007416	synapse assembly	26/1311	305/28832	0.08524590163934426	1.8747596003551286	3.3520437619871486	0.0016890351074311766	0.020899360483651763	0.016228681512782953	Sdk2/Adgrb3/Csmd2/Adnp/Elfn1/Prickle2/Adgrf1/Rab17/Crtac1/Ptpn1/Dcx/Pdlim5/Nectin1/Podxl/Asic2/Dscam/Lrtm1/C1ql2/Ptprd/Lrrtm3/Fzd1/St8sia2/Wnt5a/Gria1/Mdga2/Crmp1	26
GO:0090090	negative regulation of canonical Wnt signaling pathway	15/1311	139/28832	0.1079136690647482	2.37327757930955	3.5422307133760005	0.0016891938422781637	0.020899360483651763	0.016228681512782953	Fzd6/Tle3/Nkd2/Sox2/Nphp4/Cav1/Sox17/Bmp2/Apc/Sfrp1/Gpc3/Fzd1/Bicc1/Sfrp2/Wnt5a	15
GO:0070374	positive regulation of ERK1 and ERK2 cascade	21/1311	227/28832	0.09251101321585903	2.034536638474178	3.4153634169607727	0.0016920382946365607	0.020899360483651763	0.016228681512782953	Bmper/Fgf4/Fgf15/Npsr1/F2rl1/Vegfa/Abl2/Ackr3/Src/Gcg/P2ry6/Kdr/Cxcr4/Fgb/Bmp2/Gcnt2/Fbxw7/Fgg/Cysltr2/Marco/Esr1	21
GO:0002066	columnar/cuboidal epithelial cell development	7/1311	39/28832	0.1794871794871795	3.9473488626806708	4.019939182829066	0.0016947495321723836	0.020899360483651763	0.016228681512782953	Dicer1/Pgr/Src/Rarb/Slc9a4/Prdm1/Gpat4	7
GO:0007596	blood coagulation	19/1311	197/28832	0.09644670050761421	2.121091738394762	3.4460753181443726	0.0017052264214626831	0.020906479198116376	0.016234209306320798	Prss56/Fzd6/Hpse/Adamts18/Prkg1/Foxa2/F3/P2rx1/F2rl1/F2rl2/Ap3b1/Fbln1/Pla2g4a/Hgfac/Cav1/Fgb/Svep1/Syk/Fgg	19
