4921509C19Rik	6
4921509O07Rik	10
4921511C20Rik	5
4921513I03Rik	8
4921515E04Rik	10
4921517D22Rik	5
4921521D15Rik	4
4921522A10Rik	6
4921522P10Rik	3
4921524J17Rik	1
4921524L21Rik	9
4921525O09Rik	8
4921528I07Rik	2
4921529L05Rik	9
4921531C22Rik	6
4921531P14Rik	5
4921536K21Rik	7
4921539E11Rik	2
4921539H07Rik	6
4922502N22Rik	4
4930401A07Rik	5
4930401C15Rik	7
4930401G09Rik	5
4930401O10Rik	3
4930401O12Rik	4
4930402C01Rik	6
4930402F06Rik	8
4930402F11Rik	3
4930402H24Rik	2
4930402K13Rik	8
4930403P22Rik	9
4930404A05Rik	7
4930404H11Rik	6
4930404H24Rik	9
4930404I05Rik	2
4930404I20Rik	7
4930404N11Rik	2
4930404O17Rik	7
4930405A21Rik	7
4930405D01Rik	10
4930405D11Rik	4
4930405L22Rik	2
4930406D18Rik	6
4930407G08Rik	7
4930407I10Rik	7
4930407I19Rik	10
4930408K08Rik	5
4930408O17Rik	8
4930412B13Rik	6
4930412C18Rik	5
4930412E21Rik	9
4930412F09Rik	4
4930412L05Rik	6
4930412M03Rik	4
4930412O13Rik	3
4930413E15Rik	3
4930414F18Rik	5
4930415L06Rik	3
4930415O20Rik	4
4930417H01Rik	5
4930417O13Rik	4
4930420G21Rik	5
4930422C21Rik	11
4930423D24Rik	3
4930423M02Rik	6
4930425L21Rik	9
4930425O10Rik	8
4930425P05Rik	5
4930426I24Rik	1
4930428D20Rik	10
4930428N03Rik	8
4930428O21Rik	5
4930429C20Rik	6
4930429D17Rik	4
4930429F24Rik	2
4930429H19Rik	11
4930429P21Rik	6
4930430F08Rik	4
4930430F21Rik	8
4930431F10Rik	6
4930431F12Rik	6
4930431L21Rik	3
4930431P03Rik	4
4930431P22Rik	6
4930432H08Rik	12
4930432J09Rik	5
4930432K21Rik	2
4930432L08Rik	4
4930432M17Rik	8
4930432O09Rik	2
4930433B08Rik	6
4930433E05Rik	7
4930433I11Rik	5
4930433J02Rik	3
4930433N12Rik	1
4930434B07Rik	5
4930434J06Rik	8
4930434O05Rik	2
4930435C17Rik	5
4930435F18Rik	10
4930437M23Rik	6
4930438A08Rik	3
4930440C22Rik	6
4930440I19Rik	10
4930441H08Rik	5
4930441J16Rik	7
4930442G10Rik	4
4930442G15Rik	3
4930442J19Rik	4
4930443O20Rik	5
4930444F02Rik	4
4930444G20Rik	6
4930444P10Rik	1
4930445B16Rik	10
4930445E18Rik	11
4930445N06Rik	11
4930445N18Rik	7
4930447A16Rik	13
4930447C04Rik	5
4930447F04Rik	7
4930447F24Rik	10
4930447J18Rik	9
4930447K03Rik	6
4930447M23Rik	5
4930447N08Rik	5
4930448A20Rik	6
4930448C13Rik	5
4930448E22Rik	3
4930448F12Rik	5
4930448H16Rik	2
4930448I06Rik	4
4930448I18Rik	11
4930449C09Rik	8
4930449E01Rik	8
4930449I24Rik	5
4930451I11Rik	6
4930452A19Rik	4
4930452B06Rik	2
4930452G13Rik	9
4930452L12Rik	5
4930452N14Rik	4
4930453H23Rik	5
4930453L07Rik	6
4930453N24Rik	2
4930455B14Rik	2
4930455H04Rik	5
4930455J16Rik	4
4930455M05Rik	9
4930456L15Rik	2
4930458A03Rik	9
4930458B22Rik	1
4930458K08Rik	10
4930459C07Rik	9
4930459L07Rik	10
4930461C15Rik	1
4930461G14Rik	12
4930463O16Rik	5
4930465M20Rik	3
4930467D21Rik	7
4930467E23Rik	4
4930467J12Rik	5
4930467K11Rik	2
4930469B13Rik	6
4930469K13Rik	7
4930470H14Rik	6
4930470O06Rik	7
4930470P17Rik	8
4930471C04Rik	9
4930471D02Rik	5
4930471E15Rik	2
4930471E19Rik	10
4930471G24Rik	5
4930471L23Rik	3
4930473O22Rik	10
4930474H06Rik	5
4930474H20Rik	12
4930474N05Rik	11
4930474N09Rik	9
4930477E14Rik	1
4930477G07Rik	5
4930477N07Rik	2
4930478E11Rik	3
4930478P22Rik	6
4930479D17Rik	2
4930479H17Rik	5
4930480E11Rik	3
4930480M12Rik	4
4930481B07Rik	1
4930483J18Rik	1
4930483O08Rik	6
4930483P17Rik	11
4930484H19Rik	6
4930486L24Rik	2
4930487D11Rik	9
4930488B22Rik	3
4930488N15Rik	8
4930500F04Rik	4
4930500H12Rik	6
4930500L23Rik	6
4930502A04Rik	6
4930502E09Rik	4
4930503B20Rik	5
4930503E14Rik	4
4930503F20Rik	9
4930503L19Rik	3
4930503O07Rik	10
4930504C09Rik	10
4930504D19Rik	5
4930505A04Rik	5
4930505G20Rik	7
4930505K13Rik	5
4930505K14Rik	7
4930506C21Rik	1
4930509E16Rik	6
4930509G22Rik	1
4930509J09Rik	15
4930509K18Rik	4
4930510E17Rik	8
4930511A02Rik	3
4930511E03Rik	7
4930511J24Rik	6
4930511O05Rik	5
4930512B01Rik	5
4930512J16Rik	7
4930512M02Rik	7
4930512P04Rik	2
4930513D17Rik	11
4930513L16Rik	3
4930513O06Rik	4
4930515B02Rik	5
4930516B21Rik	3
4930516K23Rik	2
4930517E11Rik	7
4930517E14Rik	2
4930517L18Rik	5
4930517M08Rik	6
4930518I17Rik	6
4930518J21Rik	6
4930518P08Rik	4
4930519A11Rik	3
4930519D14Rik	4
4930519F24Rik	6
4930519G04Rik	7
4930519H02Rik	7
4930519L02Rik	8
4930520K02Rik	5
4930520O04Rik	2
4930520P13Rik	6
4930521O17Rik	3
4930522H14Rik	4
4930522L14Rik	4
4930523C07Rik	5
4930523O13Rik	5
4930524B15Rik	4
4930524B17Rik	4
4930524C18Rik	4
4930524O08Rik	7
4930525C09Rik	9
4930526F13Rik	6
4930526H09Rik	7
4930527A07Rik	10
4930527G23Rik	8
4930527J03Rik	3
4930528D03Rik	7
4930528G23Rik	4
4930528H21Rik	5
4930528P14Rik	5
4930529I22Rik	7
4930529K09Rik	13
4930529N20Rik	6
4930532G15Rik	1
4930532M18Rik	4
4930533D04Rik	5
4930533N22Rik	7
4930533P14Rik	6
4930534H03Rik	4
4930535E02Rik	9
4930535G08Rik	6
4930535O05Rik	6
4930538L07Rik	9
4930539C22Rik	6
4930539M17Rik	11
4930540I17Rik	13
4930540M05Rik	4
4930541O19Rik	1
4930542C16Rik	8
4930542M03Rik	6
4930543E12Rik	7
4930543I03Rik	6
4930543K20Rik	11
4930543N07Rik	5
4930544D05Rik	2
4930544G11Rik	4
4930544I03Rik	15
4930544M13Rik	5
4930545E07Rik	9
4930545H06Rik	8
4930545L08Rik	4
4930546C10Rik	11
4930546K05Rik	9
4930547E08Rik	2
4930547E14Rik	1
4930547H16Rik	6
4930548G14Rik	6
4930548H24Rik	2
4930548J01Rik	8
4930548K13Rik	7
4930549P19Rik	6
4930550C14Rik	9
4930550C17Rik	7
4930550L24Rik	11
4930551I15Rik	3
4930551I23Rik	2
4930551L18Rik	5
4930553E22Rik	4
4930553J12Rik	2
4930553M12Rik	4
4930553P18Rik	5
4930554C24Rik	7
4930554G24Rik	5
4930554H23Rik	7
4930554I06Rik	8
4930555A03Rik	3
4930555B11Rik	3
4930555B12Rik	2
4930555F03Rik	7
4930555G01Rik	4
4930555G07Rik	3
4930555G21Rik	6
4930555M17Rik	3
4930555O08Rik	8
4930556C24Rik	6
4930556G01Rik	8
4930556G22Rik	6
4930556J02Rik	6
4930556J24Rik	3
4930556L07Rik	4
4930556M19Rik	1
4930556N09Rik	10
4930557F08Rik	7
4930557F10Rik	1
4930558C23Rik	2
4930558F17Rik	1
4930558G05Rik	7
4930558J18Rik	2
4930558K02Rik	4
4930558N11Rik	6
4930559C10Rik	11
4930562A09Rik	6
4930562C15Rik	3
4930562F07Rik	6
4930562F17Rik	7
4930563E22Rik	2
4930563J15Rik	2
4930563M21Rik	5
4930564D02Rik	5
4930565D16Rik	7
4930567H12Rik	7
4930567H17Rik	6
4930567J20Rik	7
4930568A12Rik	3
4930568A13Rik	12
4930568D16Rik	6
4930568E12Rik	7
4930568G15Rik	5
4930570D08Rik	3
4930570E03Rik	8
4930570G19Rik	7
4930571K23Rik	3
4930571N24Rik	2
4930572G02Rik	6
4930572K03Rik	9
4930572O03Rik	4
4930572O13Rik	13
4930573C15Rik	6
4930573I07Rik	7
4930577H14Rik	7
4930578E11Rik	12
4930578G10Rik	4
4930578I06Rik	9
4930578M01Rik	4
4930578M07Rik	2
4930578N18Rik	6
4930579C12Rik	6
4930579D07Rik	5
4930579D09Rik	3
4930579F01Rik	6
4930579G24Rik	1
4930579K19Rik	2
4930579O11Rik	5
4930579P08Rik	8
4930580E04Rik	4
4930581F22Rik	8
4930583I09Rik	8
4930583P06Rik	6
4930584F24Rik	5
4930587A21Rik	7
4930588A03Rik	10
4930588K23Rik	5
4930589L23Rik	6
4930590J08Rik	8
4930590L14Rik	7
4930591A17Rik	5
4930591E09Rik	8
4930592I03Rik	6
4930593A02Rik	2
4930594M17Rik	6
4930594M22Rik	7
4930594O21Rik	4
4930595D18Rik	5
4930595L18Rik	8
4930595M18Rik	4
4930596D02Rik	7
4930597A21Rik	11
4930597G03Rik	3
4930597O21Rik	2
4930598F16Rik	4
4930598N05Rik	4
4930599A14Rik	8
4931400O07Rik	6
4931406B18Rik	5
4931406C07Rik	2
4931406P16Rik	5
4931407E12Rik	5
4931408C20Rik	3
4931413I07Rik	5
4931413K12Rik	4
4931414P19Rik	3
4931415C17Rik	3
4931417E11Rik	8
4931420L22Rik	9
4931422A03Rik	3
4931428F04Rik	7
4931428L18Rik	5
4931429L15Rik	2
4931429P17Rik	4
4931431B13Rik	4
4932411K12Rik	8
4932411N23Rik	5
4932412D23Rik	1
4932414J04Rik	4
4932414N04Rik	8
4932415D10Rik	3
4932416K20Rik	3
4932422M17Rik	4
4932429P05Rik	6
4932435O22Rik	10
4932438A13Rik	2
4932438H23Rik	5
4932441J04Rik	6
4933400A11Rik	5
4933400B14Rik	8
4933400C23Rik	6
4933400F21Rik	7
4933400L20Rik	8
4933401D09Rik	4
4933401H06Rik	7
4933401L05Rik	9
4933402C05Rik	4
4933402C06Rik	5
4933402D24Rik	8
4933402E13Rik	8
4933402J07Rik	9
4933402J10Rik	9
4933402J15Rik	4
4933402N03Rik	5
4933402N22Rik	2
4933403O08Rik	2
4933404G15Rik	4
4933404I11Rik	6
4933404K08Rik	3
4933404K13Rik	4
4933404O12Rik	3
4933405E24Rik	7
4933405L10Rik	4
4933405O20Rik	8
4933406B17Rik	5
4933406C10Rik	5
4933406D12Rik	4
4933406F09Rik	4
4933406G16Rik	6
4933406I18Rik	3
4933406K04Rik	3
4933406P04Rik	1
4933407E24Rik	4
4933407I05Rik	5
4933407K13Rik	4
4933407L21Rik	7
4933408A14Rik	3
4933408J17Rik	8
4933409D19Rik	2
4933409F18Rik	7
4933409G03Rik	6
4933411E02Rik	3
4933411E06Rik	6
4933411E08Rik	3
4933411G06Rik	6
4933411K16Rik	3
4933412E24Rik	5
4933412O06Rik	2
4933413J09Rik	5
4933414I15Rik	4
4933415A04Rik	8
4933416E03Rik	2
4933416O17Rik	7
4933417A18Rik	5
4933417E11Rik	6
4933421A08Rik	4
4933421I07Rik	2
4933421O10Rik	4
4933422A05Rik	6
4933424G06Rik	3
4933424H11Rik	6
4933424M12Rik	8
4933425B07Rik	4
4933426B08Rik	4
4933427D06Rik	6
4933427D14Rik	2
4933427E13Rik	6
4933427I04Rik	3
4933427I22Rik	6
4933428C19Rik	4
4933428G20Rik	9
4933428M09Rik	3
4933429O19Rik	6
4933430A20Rik	6
4933430H16Rik	6
4933430I17Rik	6
4933430M04Rik	6
4933430N04Rik	4
4933431J24Rik	9
4933431K23Rik	2
4933431M02Rik	8
4933432G23Rik	7
4933432I03Rik	4
4933432I09Rik	11
4933433F19Rik	8
4933433G08Rik	5
4933433G15Rik	6
4933433H22Rik	10
4933433N18Rik	1
4933434E20Rik	3
4933434M16Rik	6
4933434P08Rik	9
4933435E02Rik	5
4933435F18Rik	3
4933435G04Rik	14
4933436E23Rik	2
4933436H12Rik	6
4933436I01Rik	10
4933436I20Rik	11
4933438A12Rik	7
4933438B17Rik	6
4933439C10Rik	4
4933439J24Rik	2
4933439K11Rik	6
4933439N14Rik	6
4933440J02Rik	6
4933440M02Rik	7
5031410I06Rik	9
5031425E22Rik	4
5031425F14Rik	2
5031434O11Rik	5
5031439G07Rik	8
5033403H07Rik	10
5033406O09Rik	6
5033426E14Rik	3
5033426O07Rik	5
5033428I22Rik	6
5033430I15Rik	7
5330411J11Rik	13
5330411O13Rik	4
5330413D20Rik	6
5330413P13Rik	4
5330416C01Rik	4
5330417C22Rik	6
5330426L24Rik	2
5330429C05Rik	9
5330434G04Rik	3
5330438D12Rik	8
5330439M10Rik	4
5430401F13Rik	6
5430401H09Rik	5
5430402E10Rik	4
5430402P08Rik	4
5430403G16Rik	4
5430403N17Rik	7
5430405H02Rik	5
5430416N02Rik	1
5430421F17Rik	7
5430425K12Rik	4
5430427N15Rik	6
5430427O19Rik	1
5430431A17Rik	6
5430434I15Rik	8
5430435K18Rik	2
