Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-29000	0.136937187677905	4.76038965146435e-06	4.91511164526535e-06	0.273369915870707	1.01792017205389e-05	9.63198178252896e-06
-28000	0.136422101334683	4.02865456385603e-06	4.54374090707825e-06	0.273205958631159	9.97729141628185e-06	1.0141248655829e-05
-27000	0.1367437535581	6.32633310139794e-06	6.0046808779809e-06	0.274082864191283	1.21637674742235e-05	1.12868619140996e-05
-26000	0.136675311531406	5.87064330444683e-06	5.93908533114049e-06	0.274529381997596	1.16719590106901e-05	1.12254412043772e-05
-25000	0.136468467328737	4.91783161490291e-06	5.12467581757227e-06	0.274729963944589	1.04978176987792e-05	1.0297235751787e-05
-24000	0.135653551774306	6.57802517553292e-06	7.39294072996394e-06	0.274495350749573	1.24796634828262e-05	1.27142766778417e-05
-23000	0.135504143209564	3.46922639003099e-06	3.6186349547726e-06	0.27510386488709	8.27876526029477e-06	7.67025112277817e-06
-22000	0.13536687962553	6.31507369220065e-06	6.45233727623506e-06	0.275603959769751	1.23324055917515e-05	1.18323107090898e-05
-21000	0.135321905243848	3.54089442722499e-06	3.58586880890632e-06	0.276008223164021	9.60630020874184e-06	9.20203681447276e-06
-20000	0.135169080903283	6.74767537478652e-06	6.90049971535202e-06	0.276450376367892	1.23825036371687e-05	1.19403504332975e-05
-19000	0.13549484470871	4.90593965462712e-06	4.58017584919983e-06	0.277100891897021	1.06514011006389e-05	1.00008855715099e-05
-18000	0.135653804794737	6.64267189575558e-06	6.48371180972863e-06	0.277779682459359	1.21979884875704e-05	1.15191979252325e-05
-17000	0.135817129483206	5.0725536087039e-06	4.90922892023532e-06	0.278076854956038	1.06621544689734e-05	1.03649819722943e-05
-16000	0.135704535391233	4.61502941362515e-06	4.72762350559808e-06	0.278423872477703	1.06680371940034e-05	1.03210196723385e-05
-15000	0.135794610664811	6.72129799481308e-06	6.63122272123474e-06	0.278814156493137	1.15081282813587e-05	1.11178442659245e-05
-14000	0.13574109684357	5.49395913720033e-06	5.54747295844139e-06	0.279219052438484	1.18464798532481e-05	1.14415839079006e-05
-13000	0.13557606426719	4.97457144664432e-06	5.13960402302486e-06	0.279354671389715	1.15214751091151e-05	1.13858561578847e-05
-12000	0.135479220697071	4.61034853564425e-06	4.70719210576254e-06	0.279849326333101	1.08084002783225e-05	1.03137453349358e-05
-11000	0.135057688658359	5.31975457018154e-06	5.74128660889367e-06	0.279573091277121	1.13170978556518e-05	1.15933329116326e-05
-10000	0.135375039534442	4.89505977607692e-06	4.57770889999368e-06	0.279871845151496	1.11279018280726e-05	1.08291479536973e-05
-9000	0.135332026061104	5.41963438547662e-06	5.4626478588146e-06	0.280105509519894	1.13540388386362e-05	1.11203744702385e-05
-8000	0.135534379151116	5.83275349484471e-06	5.6304004048327e-06	0.280559681194256	1.16858118793093e-05	1.12316402049465e-05
-7000	0.135507242709849	5.60294768802581e-06	5.63008412929345e-06	0.280862483395534	1.20411158201025e-05	1.17383136188247e-05
-6000	0.135346068695047	5.81339743184262e-06	5.97457144664431e-06	0.280856157884749	1.10156240116389e-05	1.10219495224239e-05
-5000	0.13493351888165	6.4588525523436e-06	6.87140236574104e-06	0.280469732430894	1.24944019229553e-05	1.28808273768107e-05
-4000	0.134931621228414	4.75849199822885e-06	4.76038965146435e-06	0.280668796255298	1.03782655449427e-05	1.01792017205389e-05
-3000	0.135072553608704	4.16958694414574e-06	4.02865456385603e-06	0.280587766462142	9.89626162312607e-06	9.97729141628185e-06
-2000	0.134987475488646	6.24125498133975e-06	6.32633310139794e-06	0.280448099184009	1.20241001960908e-05	1.21637674742235e-05
-1000	0.135015117970776	5.89828578657726e-06	5.87064330444683e-06	0.280495793535328	1.1719653362009e-05	1.16719590106901e-05
0	0.134791131633879	4.6938452780062e-06	4.91783161490291e-06	0.280297994813081	1.03000189765324e-05	1.04978176987792e-05
1000	0.134384464545512	6.17135808716554e-06	6.57802517553292e-06	0.280008918970207	1.21905876399519e-05	1.24796634828262e-05
2000	0.134199000569296	3.28376241381491e-06	3.46922639003099e-06	0.279945537352141	8.21538364222911e-06	8.27876526029477e-06
3000	0.133833702321462	5.94977544436714e-06	6.31507369220065e-06	0.279459864634069	1.18467328736796e-05	1.23324055917515e-05
4000	0.133600986779682	3.308178885445e-06	3.54089442722499e-06	0.279232399266241	9.37883484091341e-06	9.60630020874184e-06
5000	0.133526598772851	6.67328736795496e-06	6.74767537478652e-06	0.278999936744892	1.21500411158201e-05	1.23825036371687e-05
6000	0.133758238977797	5.13757985957366e-06	4.90593965462712e-06	0.279012524511354	1.0663988867101e-05	1.06514011006389e-05
7000	0.134108039724208	6.99247264216585e-06	6.64267189575558e-06	0.279321968498956	1.25074324751724e-05	1.21979884875704e-05
8000	0.134333417673477	5.2979315579733e-06	5.0725536087039e-06	0.279225314694162	1.05655006641786e-05	1.06621544689734e-05
9000	0.134302991966601	4.58460370674932e-06	4.61502941362515e-06	0.278982162059586	1.04248845594282e-05	1.06680371940034e-05
10000	0.134182554241255	6.60086026946676e-06	6.72129799481308e-06	0.278616041495351	1.11420077171232e-05	1.15081282813587e-05
11000	0.134324119172623	5.63552406856853e-06	5.49395913720033e-06	0.278503194382946	1.17336327408438e-05	1.18464798532481e-05
12000	0.133739768486305	4.3902207603264e-06	4.97457144664432e-06	0.277535138212411	1.05534189385793e-05	1.15214751091151e-05
13000	0.133249288380037	4.11986842937567e-06	4.61034853564425e-06	0.276660699601493	9.93396166740464e-06	1.08084002783225e-05
14000	0.132814978809539	4.88544499968372e-06	5.31975457018154e-06	0.275926560819786	1.05829590739452e-05	1.13170978556518e-05
15000	0.132533430324499	4.61351129103675e-06	4.89505977607692e-06	0.275191473211462	1.03928142197482e-05	1.11279018280726e-05
16000	0.13289645138845	5.78265544942754e-06	5.41963438547662e-06	0.275119425643621	1.12819912707951e-05	1.13540388386362e-05
17000	0.133174837118097	6.11113922449238e-06	5.83275349484471e-06	0.275079385160352	1.16457713960402e-05	1.16858118793093e-05
18000	0.133029919666013	5.45803023594155e-06	5.60294768802581e-06	0.274518502119046	1.14802327787969e-05	1.20411158201025e-05
19000	0.132600923524575	5.3844012904042e-06	5.81339743184262e-06	0.27372256309697	1.02196849895629e-05	1.10156240116389e-05
20000	0.131956353975584	5.81428300335252e-06	6.4588525523436e-06	0.272632171547852	1.14040103738377e-05	1.24944019229553e-05
21000	0.131800999430704	4.60313745334936e-06	4.75849199822885e-06	0.272083117211715	9.82921120880511e-06	1.03782655449427e-05
22000	0.132077360996901	4.44594851034221e-06	4.16958694414574e-06	0.271858877854387	9.67202226579798e-06	9.89626162312607e-06
23000	0.131924852931874	6.08874691631349e-06	6.24125498133975e-06	0.270998924663167	1.11641470048706e-05	1.20241001960908e-05
24000	0.132229805806819	6.20323866152192e-06	5.89828578657726e-06	0.270927952432159	1.16486811310013e-05	1.1719653362009e-05
25000	0.132193560630021	4.65760010120817e-06	4.6938452780062e-06	0.270341514327282	9.71358087165538e-06	1.03000189765324e-05
26000	0.131973875640458	5.95167309760263e-06	6.17135808716554e-06	0.269683091909672	1.15321652223417e-05	1.21905876399519e-05
27000	0.131981909039155	3.29179581251186e-06	3.28376241381491e-06	0.269071668037194	7.60395976975141e-06	8.21538364222911e-06
28000	0.13163931937504	5.60718578025175e-06	5.94977544436714e-06	0.268053766841672	1.0828831678158e-05	1.18467328736796e-05
29000	0.131802644063508	3.47150357391359e-06	3.308178885445e-06	0.267682712379025	9.00778037826554e-06	9.37883484091341e-06
30000	0.131908343348725	6.77898665317224e-06	6.67328736795496e-06	0.267167436270479	1.16347650072743e-05	1.21500411158201e-05
31000	0.132173635271048	5.40287178189639e-06	5.13757985957366e-06	0.266884875703713	1.03814283003352e-05	1.0663988867101e-05
32000	0.13233569485736	7.15453222847745e-06	6.99247264216585e-06	0.26651957745588	1.21421342273389e-05	1.25074324751724e-05
33000	0.132372129799481	5.33436650009488e-06	5.2979315579733e-06	0.26594085647416	9.98677968245935e-06	1.05655006641786e-05
34000	0.132826617749383	5.03909165665127e-06	4.58460370674932e-06	0.265793092542223	1.02771206274907e-05	1.04248845594282e-05
35000	0.133433487254096	7.20772977417927e-06	6.60086026946676e-06	0.265810677462205	1.11595926371055e-05	1.11420077171232e-05
36000	0.13388202922386	6.0840660383326e-06	5.63552406856853e-06	0.265461192991334	1.13841482699728e-05	1.17336327408438e-05
37000	0.133944335505092	4.45252704155861e-06	4.3902207603264e-06	0.265052881270163	1.01451072174078e-05	1.05534189385793e-05
38000	0.133987918274401	4.1634511986843e-06	4.11986842937567e-06	0.264398507179455	9.27958757669682e-06	9.93396166740464e-06
39000	0.134286925169207	5.18445189449048e-06	4.88544499968372e-06	0.26419065089506	1.03751027895502e-05	1.05829590739452e-05
40000	0.134471187298374	4.79777342020368e-06	4.61351129103675e-06	0.263758491998229	9.96065532291733e-06	1.03928142197482e-05
41000	0.13516591814789	6.47738629894363e-06	5.78265544942754e-06	0.263994939591372	1.15184388639383e-05	1.12819912707951e-05
42000	0.135811183503068	6.75640457966981e-06	6.11113922449238e-06	0.264290593965463	1.19414257701309e-05	1.16457713960402e-05
43000	0.136683597950535	6.33044468340818e-06	5.45803023594155e-06	0.264717502688342	1.19071415016762e-05	1.14802327787969e-05
44000	0.136966791068379	5.66759440824846e-06	5.3844012904042e-06	0.264495856790436	9.99803909165665e-06	1.02196849895629e-05
45000	0.137611550382693	6.45904231766716e-06	5.81428300335252e-06	0.264416724650516	1.13248782339174e-05	1.14040103738377e-05
46000	0.13805914352584	5.05073059649566e-06	4.60313745334936e-06	0.264308937946739	9.72142450502877e-06	9.82921120880511e-06
47000	0.138283825668923	4.67063065342526e-06	4.44594851034221e-06	0.264153456891644	9.51654121070276e-06	9.67202226579798e-06
48000	0.13923094439876	7.03586564615093e-06	6.08874691631349e-06	0.264557467265482	1.15681573787083e-05	1.11641470048706e-05
49000	0.139785881459928	6.75817572268961e-06	6.20323866152192e-06	0.264836042760453	1.19272566259726e-05	1.16486811310013e-05
50000	0.140319438294642	5.19115693592258e-06	4.65760010120817e-06	0.264911759124549	9.78929723575178e-06	9.71358087165538e-06
51000	0.140847365424758	6.47960022771839e-06	5.95167309760263e-06	0.264796192042507	1.14165981402998e-05	1.15321652223417e-05
52000	0.141880574356379	4.32500474413309e-06	3.29179581251186e-06	0.265243152634575	8.05092036181922e-06	7.60395976975141e-06
53000	0.142097539376305	5.82415080017712e-06	5.60718578025175e-06	0.265062179771017	1.06478588145993e-05	1.0828831678158e-05
54000	0.142987285723322	4.36124992093111e-06	3.47150357391359e-06	0.265407805680309	9.35340628755772e-06	9.00778037826554e-06
55000	0.143698842431526	7.49054336137643e-06	6.77898665317224e-06	0.26565019925359	1.18771585805554e-05	1.16347650072743e-05
56000	0.143985894110949	5.68992346131949e-06	5.40287178189639e-06	0.2655092668733	1.02404959200455e-05	1.03814283003352e-05
57000	0.144467455247011	7.63609336453919e-06	7.15453222847745e-06	0.26556221139857	1.21950787526093e-05	1.21421342273389e-05
58000	0.144711177177557	5.57808843064077e-06	5.33436650009488e-06	0.265400468087798	9.82503637168701e-06	9.98677968245935e-06
59000	0.145557404010374	5.88531848946802e-06	5.03909165665127e-06	0.265699601492821	1.05762540325131e-05	1.02771206274907e-05
60000	0.14663312037447	8.28344613827567e-06	7.20772977417927e-06	0.266227844898476	1.16878360427605e-05	1.11595926371055e-05
61000	0.147747612119679	7.19855778354102e-06	6.0840660383326e-06	0.266632424568284	1.17887279397811e-05	1.13841482699728e-05
62000	0.148708710228351	5.41362515023088e-06	4.45252704155861e-06	0.267058384464545	1.05710671136694e-05	1.01451072174078e-05
63000	0.149704598646341	5.15933961667405e-06	4.1634511986843e-06	0.267423176671516	9.64437978366754e-06	9.27958757669682e-06
64000	0.150999240938706	6.47909418685558e-06	5.18445189449048e-06	0.268243405655007	1.11953317730407e-05	1.03751027895502e-05
65000	0.151896324878234	5.6948573597318e-06	4.79777342020368e-06	0.268622620026567	1.03398696944778e-05	9.96065532291733e-06
66000	0.152688468593839	7.26953001454868e-06	6.47738629894363e-06	0.269064077424252	1.19598962616231e-05	1.15184388639383e-05
67000	0.153647922069707	7.71585805553799e-06	6.75640457966981e-06	0.269521475109115	1.2398823454994e-05	1.19414257701309e-05
68000	0.154908343348725	7.59086596242647e-06	6.33044468340818e-06	0.27038952495414	1.27751913467012e-05	1.19071415016762e-05
69000	0.155431336580429	6.19058763995193e-06	5.66759440824846e-06	0.270472895186286	1.00814093238029e-05	9.99803909165665e-06
70000	0.156712758555253	7.74046429249161e-06	6.45904231766716e-06	0.271278512239863	1.21304952874945e-05	1.13248782339174e-05
71000	0.157844771965336	6.18274400657853e-06	5.05073059649566e-06	0.271928268707698	1.03711809728636e-05	9.72142450502877e-06
72000	0.158042760452907	4.86861914099563e-06	4.67063065342526e-06	0.271760769182111	9.34904168511608e-06	9.51654121070276e-06
73000	0.159008286419128	8.00139161237271e-06	7.03586564615093e-06	0.272417989752673	1.22253779492694e-05	1.15681573787083e-05
74000	0.159610664811183	7.36055411474476e-06	6.75817572268961e-06	0.272793788348409	1.23030552217092e-05	1.19272566259726e-05
75000	0.16017711430198	5.75760642671896e-06	5.19115693592258e-06	0.272991081029793	9.9865899171358e-06	9.78929723575178e-06
76000	0.160813270921627	7.11575684736542e-06	6.47960022771839e-06	0.273152508065026	1.15780251755329e-05	1.14165981402998e-05
77000	0.161791194888987	5.30292871149345e-06	4.32500474413309e-06	0.273818837371118	8.71724966791068e-06	8.05092036181922e-06
78000	0.162284901005756	6.31785691694604e-06	5.82415080017712e-06	0.274019545828326	1.08485672718072e-05	1.06478588145993e-05
79000	0.163187171864128	5.26352077930293e-06	4.36124992093111e-06	0.27441748371181	9.7513441710418e-06	9.35340628755772e-06
80000	0.164098298437599	8.40166993484724e-06	7.49054336137643e-06	0.275064330444683	1.25240053134291e-05	1.18771585805554e-05
81000	0.164394332342337	5.98595736605731e-06	5.68992346131949e-06	0.275039787462838	1.02159529381997e-05	1.02404959200455e-05
82000	0.164733000189765	7.97476121196787e-06	7.63609336453919e-06	0.275176608261117	1.23318995508887e-05	1.21950787526093e-05
83000	0.16514093238029	5.98602062116516e-06	5.57808843064077e-06	0.275231323929407	9.87975203997724e-06	9.82503637168701e-06
84000	0.16576817002973	6.51255613890822e-06	5.88531848946802e-06	0.275315073692201	1.06600037953065e-05	1.05762540325131e-05
85000	0.166563792776267	9.07906888481245e-06	8.28344613827567e-06	0.275885824530331	1.22585868808906e-05	1.16878360427605e-05
86000	0.167639256119932	8.27402112720602e-06	7.19855778354102e-06	0.276584793472073	1.24876968815232e-05	1.17887279397811e-05
87000	0.168663482826238	6.43785185653741e-06	5.41362515023088e-06	0.277056739831741	1.1043013473338e-05	1.05710671136694e-05
88000	0.169512745904232	6.0086026946676e-06	5.15933961667405e-06	0.277551141754697	1.01387817066228e-05	9.64437978366754e-06
89000	0.170728825352647	7.69517363527105e-06	6.47909418685558e-06	0.278348725409577	1.19929154279208e-05	1.11953317730407e-05
90000	0.171415269783035	6.38130179011955e-06	5.6948573597318e-06	0.278615788474919	1.06069327598204e-05	1.03398696944778e-05
91000	0.171995635397558	7.84989562907206e-06	7.26953001454868e-06	0.278730343475236	1.20744512619394e-05	1.19598962616231e-05
92000	0.17297880953887	8.69903219684989e-06	7.71585805553799e-06	0.279269466759441	1.29379467391992e-05	1.2398823454994e-05
93000	0.173612372699095	8.22442912265166e-06	7.59086596242647e-06	0.279494148902524	1.29998734897843e-05	1.27751913467012e-05
94000	0.174390473780758	6.96868872161427e-06	6.19058763995193e-06	0.279705357707635	1.02926181289139e-05	1.00814093238029e-05
95000	0.175575811246758	8.92580175849199e-06	7.74046429249161e-06	0.280546397621608	1.29715352014675e-05	1.21304952874945e-05
96000	0.176659940540199	7.26687330001898e-06	6.18274400657853e-06	0.281200392181669	1.10251755329243e-05	1.03711809728636e-05
97000	0.177424378518565	5.63305711936239e-06	4.86861914099563e-06	0.281437092795243	9.58574229869061e-06	9.34904168511608e-06
98000	0.177752735783415	8.32974887722185e-06	8.00139161237271e-06	0.281589727370485	1.23780125245114e-05	1.22253779492694e-05
99000	0.178201657283826	7.80947561515592e-06	7.36055411474476e-06	0.281848377506484	1.25617053577076e-05	1.23030552217092e-05
100000	0.17879492694035	6.35087608324372e-06	5.75760642671896e-06	0.282079764690999	1.0217977101651e-05	9.9865899171358e-06
101000	0.179064646720223	7.38547662723765e-06	7.11575684736542e-06	0.28198734897843	1.14856094629641e-05	1.15780251755329e-05
102000	0.179755645518376	5.9939275096464e-06	5.30292871149345e-06	0.28239951926118	9.12941995066102e-06	8.71724966791068e-06
103000	0.180678917072554	7.24112847112404e-06	6.31785691694604e-06	0.282926118034031	1.13751660446581e-05	1.08485672718072e-05
104000	0.181099373774432	5.68397748118161e-06	5.26352077930293e-06	0.283017711430198	9.84293756720856e-06	9.7513441710418e-06
105000	0.181880194825732	9.18249098614712e-06	8.40166993484724e-06	0.283366500094883	1.28727939781137e-05	1.25240053134291e-05
106000	0.182146309064457	6.25207160478209e-06	5.98595736605731e-06	0.283452527041559	1.03019798848757e-05	1.02159529381997e-05
107000	0.182406793598583	8.235245746094e-06	7.97476121196787e-06	0.283319944335505	1.21993168448352e-05	1.23318995508887e-05
108000	0.183033398696945	6.61262571952685e-06	5.98602062116516e-06	0.283720538933519	1.0280346637991e-05	9.87975203997724e-06
109000	0.183333544183693	6.81270162565627e-06	6.51255613890822e-06	0.283719590106901	1.06590549686887e-05	1.06600037953065e-05
110000	0.184166297678538	9.91182237965715e-06	9.07906888481245e-06	0.284373774432285	1.29127712062749e-05	1.22585868808906e-05
111000	0.184796445062939	8.90416851160731e-06	8.27402112720602e-06	0.28471756594345	1.28314883926877e-05	1.24876968815232e-05
112000	0.185593016636093	7.23442342969195e-06	6.43785185653741e-06	0.285137706369789	1.14631538996774e-05	1.1043013473338e-05
113000	0.186083623252578	6.49920931115188e-06	6.0086026946676e-06	0.285539692580176	1.05407679170093e-05	1.01387817066228e-05
114000	0.187066544373458	8.67809475615155e-06	7.69517363527105e-06	0.286066670883674	1.25198937314188e-05	1.19929154279208e-05
115000	0.188028211778101	7.34296919476248e-06	6.38130179011955e-06	0.286556012398001	1.10962742741476e-05	1.06069327598204e-05
116000	0.188768802580808	8.59048643177936e-06	7.84989562907206e-06	0.286969384527801	1.24878233917389e-05	1.20744512619394e-05
117000	0.189562907204757	9.49313682079828e-06	8.69903219684989e-06	0.287538870263774	1.35074324751724e-05	1.29379467391992e-05
118000	0.189725093301284	8.38661521917895e-06	8.22442912265166e-06	0.287304952874945	1.27659561009551e-05	1.29998734897843e-05
119000	0.190347650072743	7.59124549307357e-06	6.96868872161427e-06	0.287532165222342	1.0519830476311e-05	1.02926181289139e-05
120000	0.191179834271617	9.75798595736606e-06	8.92580175849199e-06	0.288038775381112	1.34781453602378e-05	1.29715352014675e-05
121000	0.192066544373458	8.1535834018597e-06	7.26687330001898e-06	0.288603074198241	1.15894743500538e-05	1.10251755329243e-05
122000	0.193213992029856	6.78050477576065e-06	5.63305711936239e-06	0.289213422733886	1.01960908343349e-05	9.58574229869061e-06
123000	0.193257195268518	8.37295211588335e-06	8.32974887722185e-06	0.289023594155228	1.21881839458536e-05	1.23780125245114e-05
124000	0.193774875071162	8.32715541779999e-06	7.80947561515592e-06	0.289267885381745	1.28059965842242e-05	1.25617053577076e-05
125000	0.194610854576507	7.18685558858878e-06	6.35087608324372e-06	0.28976494401923	1.07150357391359e-05	1.0217977101651e-05
126000	0.194727939781137	7.50256183186793e-06	7.38547662723765e-06	0.289620153077361	1.13408185210956e-05	1.14856094629641e-05
127000	0.195579986083876	6.84597381238535e-06	5.9939275096464e-06	0.290227908153583	9.73717502688341e-06	9.12941995066102e-06
128000	0.196344993358214	8.00613574546144e-06	7.24112847112404e-06	0.29060459232083	1.17518502119046e-05	1.13751660446581e-05
129000	0.196719779872225	6.05876399519261e-06	5.68397748118161e-06	0.290720159402872	9.95850464925042e-06	9.84293756720856e-06
130000	0.19690790056297	9.3706116768929e-06	9.18249098614712e-06	0.290572205705611	1.27248402808527e-05	1.28727939781137e-05
131000	0.197282813587197	6.6269846290088e-06	6.25207160478209e-06	0.290751597191473	1.04813713707382e-05	1.03019798848757e-05
132000	0.197910367512177	8.86279967107343e-06	8.235245746094e-06	0.291070466190145	1.25181858435069e-05	1.21993168448352e-05
133000	0.198450313112784	7.15257132013411e-06	6.61262571952685e-06	0.29133746600038	1.05473464482257e-05	1.0280346637991e-05
134000	0.198928901258777	7.29128977164906e-06	6.81270162565627e-06	0.291542539060029	1.08641280283383e-05	1.06590549686887e-05
135000	0.199462584603707	1.04455057245873e-05	9.91182237965715e-06	0.291899803909166	1.32700360554115e-05	1.29127712062749e-05
136000	0.200001707887912	9.44329179581252e-06	8.90416851160731e-06	0.292028401543425	1.29600860269467e-05	1.28314883926877e-05
137000	0.200949585679044	8.18230122082358e-06	7.23442342969195e-06	0.292592257574799	1.20270099310519e-05	1.14631538996774e-05
138000	0.20171933708647	7.26896071857803e-06	6.49920931115188e-06	0.29325536087039	1.12038712126004e-05	1.05407679170093e-05
139000	0.202460117654501	9.41887532418243e-06	8.67809475615155e-06	0.293674362704788	1.29388955658169e-05	1.25198937314188e-05
140000	0.20356663925612	8.44949079638181e-06	7.34296919476248e-06	0.294548611550383	1.19705231197419e-05	1.10962742741476e-05
141000	0.204577202859131	9.60105003479031e-06	8.59048643177936e-06	0.295191346701246	1.31305585426023e-05	1.24878233917389e-05
142000	0.205337276235056	1.02532101967234e-05	9.49313682079828e-06	0.295813587197166	1.41296729710924e-05	1.35074324751724e-05
143000	0.205909228920235	8.95856790435828e-06	8.38661521917895e-06	0.296126383705484	1.30787526092732e-05	1.27659561009551e-05
144000	0.206252387880321	7.9344044531596e-06	7.59124549307357e-06	0.296214371560504	1.06078183313303e-05	1.0519830476311e-05
145000	0.207296097159846	1.08016952368904e-05	9.75798595736606e-06	0.296907774052755	1.41715478524891e-05	1.34781453602378e-05
146000	0.208140805870074	8.99829211208804e-06	8.1535834018597e-06	0.297446328040989	1.21280283382883e-05	1.15894743500538e-05
147000	0.209144031880574	7.78373078626099e-06	6.78050477576065e-06	0.298094629641344	1.08443924346891e-05	1.01960908343349e-05
148000	0.209250426971978	8.47934720728698e-06	8.37295211588335e-06	0.297914162818648	1.20077171231577e-05	1.21881839458536e-05
149000	0.210136188247201	9.21291669302296e-06	8.32715541779999e-06	0.298241444746663	1.31332785122399e-05	1.28059965842242e-05
150000	0.211026503890189	8.07717123157696e-06	7.18685558858878e-06	0.298951483332279	1.14250743247517e-05	1.07150357391359e-05
151000	0.211676892909102	8.1529508507812e-06	7.50256183186793e-06	0.299381491555443	1.17708267442596e-05	1.13408185210956e-05
152000	0.212604655575938	7.7737364792207e-06	6.84597381238535e-06	0.299998355367196	1.03540388386362e-05	9.73717502688341e-06
153000	0.213274021127206	8.67550129672971e-06	8.00613574546144e-06	0.300409323802897	1.21628186476058e-05	1.17518502119046e-05
154000	0.213818647605794	6.60339047378075e-06	6.05876399519261e-06	0.300865203365172	1.04143842115251e-05	9.95850464925042e-06
155000	0.213863811752799	9.41577582389778e-06	9.3706116768929e-06	0.300850591435258	1.27102283509393e-05	1.27248402808527e-05
156000	0.214283952179138	7.04712505534822e-06	6.6269846290088e-06	0.301199063824404	1.08298437598836e-05	1.04813713707382e-05
157000	0.215238345246379	9.81719273831362e-06	8.86279967107343e-06	0.301892466316655	1.32115883357581e-05	1.25181858435069e-05
158000	0.216501676260358	8.41590233411348e-06	7.15257132013411e-06	0.302797836675312	1.14527168068822e-05	1.05473464482257e-05
159000	0.217122651654121	7.91226516541211e-06	7.29128977164906e-06	0.303113036877728	1.11793282307546e-05	1.08641280283383e-05
160000	0.217039850717945	1.03627047884117e-05	1.04455057245873e-05	0.302941362515023	1.30983616927067e-05	1.32700360554115e-05
161000	0.217698589411095	1.0102030488962e-05	9.44329179581252e-06	0.303288822822443	1.33075463343665e-05	1.29600860269467e-05
162000	0.218321335947878	8.80504775760641e-06	8.18230122082358e-06	0.303646593712442	1.23847808210513e-05	1.20270099310519e-05
163000	0.219527547599469	8.47517237016889e-06	7.26896071857803e-06	0.304583844645455	1.21411221456133e-05	1.12038712126004e-05
164000	0.220148965778987	1.00402935037004e-05	9.41887532418243e-06	0.305003036245177	1.33580871655386e-05	1.29388955658169e-05
165000	0.2212530204314	9.553545448795e-06	8.44949079638181e-06	0.30594174204567	1.29092289202353e-05	1.19705231197419e-05
166000	0.221469226390031	9.81725599342147e-06	9.60105003479031e-06	0.305836359035992	1.30251755329243e-05	1.31305585426023e-05
167000	0.22250015813777	1.1284141944462e-05	1.02532101967234e-05	0.30656841039914	1.486172433424e-05	1.41296729710924e-05
168000	0.223168385097097	9.62679486368525e-06	8.95856790435828e-06	0.307040103738377	1.35504459485104e-05	1.30787526092732e-05
169000	0.223495350749573	8.26137010563603e-06	7.9344044531596e-06	0.307323107090898	1.0890821683851e-05	1.06078183313303e-05
170000	0.224682712379025	1.1989056866342e-05	1.08016952368904e-05	0.308286735403884	1.51351761654754e-05	1.41715478524891e-05
171000	0.225091593396167	9.40717312923018e-06	8.99829211208804e-06	0.308400215067367	1.22415080017711e-05	1.21280283382883e-05
172000	0.225842874312101	8.53501170219495e-06	7.78373078626099e-06	0.308821241065216	1.12654184325384e-05	1.08443924346891e-05
173000	0.226182237965716	8.81871086090202e-06	8.47934720728698e-06	0.308907394522108	1.20938705800493e-05	1.20077171231577e-05
174000	0.227291289771649	1.03219684989563e-05	9.21291669302296e-06	0.309675374786514	1.39012587766462e-05	1.31332785122399e-05
175000	0.228054842178506	8.84072363843379e-06	8.07717123157696e-06	0.310343981276488	1.20936808147258e-05	1.14250743247517e-05
176000	0.228541843253843	8.63995192611804e-06	8.1529508507812e-06	0.310528180150547	1.19550256183187e-05	1.17708267442596e-05
177000	0.229461192991334	8.693086216712e-06	7.7737364792207e-06	0.311189322537795	1.1015181225884e-05	1.03540388386362e-05
178000	0.230476500727434	9.6908090328294e-06	8.67550129672971e-06	0.311983363906635	1.29568600164463e-05	1.21628186476058e-05
179000	0.23119798848757	7.32487823391739e-06	6.60339047378075e-06	0.312544373458157	1.09753937630464e-05	1.04143842115251e-05
180000	0.231528306660763	9.74609399709027e-06	9.41577582389778e-06	0.3128331962806	1.29990511733823e-05	1.27102283509393e-05
181000	0.231948067556455	7.46688595104055e-06	7.04712505534822e-06	0.31324125498134	1.12379024606237e-05	1.08298437598836e-05
