Distance from Center (cmd=annotatePeaks.pl tss mm10 -size 1000000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-265000	0.472521215063751	2.13962467280249e-05	2.10770708435362e-05	0.464104893185848	2.08144262433505e-05	2.0461348475893e-05
-264000	0.472398463227223	2.07887992907203e-05	2.09115511272481e-05	0.464017056489065	2.04075825382082e-05	2.04954192349911e-05
-263000	0.472748184581609	1.63112387064088e-05	1.59615173520223e-05	0.464365089082158	1.63302161614456e-05	1.59821835683526e-05
-262000	0.473403740606265	1.91916532973064e-05	1.85360972726505e-05	0.464846006079541	1.8890526049143e-05	1.84096090517605e-05
-261000	0.473652579582876	2.07402896225618e-05	2.04914506459512e-05	0.464980347040446	2.0330765008866e-05	2.01964240479608e-05
-260000	0.473702165836359	1.82096386050831e-05	1.81600523516001e-05	0.465041986827662	1.78963100565736e-05	1.78346702693574e-05
-259000	0.473980684792705	1.87483745672549e-05	1.84698556109094e-05	0.465206725491852	1.79572954487883e-05	1.77925567845985e-05
-258000	0.474123828421853	1.84350460187453e-05	1.82919023895972e-05	0.465427003293085	1.8280946550705e-05	1.80606687494722e-05
-257000	0.474972874271722	1.95536603901039e-05	1.87046145402348e-05	0.466272291649075	1.92560584311407e-05	1.84107700751499e-05
-256000	0.475104766528751	2.03560964282699e-05	2.02242041712404e-05	0.466467660221228	2.01309212192856e-05	1.99355526471334e-05
-255000	0.475797749725576	1.85387992907203e-05	1.78458160938951e-05	0.46702860339441	1.7771996115849e-05	1.72110529426666e-05
-254000	0.476304694756396	1.98810478763826e-05	1.93741028455628e-05	0.467487566494976	1.94412522164992e-05	1.89822891159335e-05
-253000	0.477066262771257	1.97409862365954e-05	1.89794182217343e-05	0.468277590137634	1.94321962340623e-05	1.86421725914042e-05
-252000	0.477436312589715	1.9947437304737e-05	1.95773874862788e-05	0.468592860761631	1.93159039094824e-05	1.90006332854851e-05
-251000	0.47736701004813	1.65801106138647e-05	1.66494131554505e-05	0.468702925778941	1.64873553998142e-05	1.63772903825044e-05
-250000	0.477837646711137	1.99680190830026e-05	1.94973824199949e-05	0.469177805454699	1.9851768977455e-05	1.93768893016972e-05
-249000	0.478455353373301	1.95590010976949e-05	1.89412944355315e-05	0.469873321793464	1.90108291817952e-05	1.83153128430296e-05
-248000	0.478653571730136	1.85476019589631e-05	1.83493836021278e-05	0.469955986658786	1.83797601958964e-05	1.8297095330575e-05
-247000	0.478942645444566	2.01303512623491e-05	1.98412775479186e-05	0.4702818542599	1.96393861352698e-05	1.93135185341552e-05
-246000	0.479862197078443	1.7181415181964e-05	1.62618635480875e-05	0.471047306425737	1.66715570379127e-05	1.59061048720763e-05
-245000	0.480395951194799	2.05125812716373e-05	1.99788271552816e-05	0.471367263362324	2.01518618593262e-05	1.98319049227392e-05
-244000	0.481338427763236	1.56422359199528e-05	1.46997593515157e-05	0.472298340792029	1.49050493962678e-05	1.39739719665625e-05
-243000	0.48170056151313	1.93115975681837e-05	1.89494638182892e-05	0.472453664612007	1.92409017985308e-05	1.90855779785527e-05
-242000	0.481672570294689	2.17491134003209e-05	2.17771046187621e-05	0.472426686650342	2.14598919192772e-05	2.14868698809423e-05
-241000	0.481836844549523	2.08155028286752e-05	2.06512285738411e-05	0.472763151228574	2.07083931436292e-05	2.03719285653973e-05
-240000	0.481849869121	2.14092712995019e-05	2.13962467280249e-05	0.47285086126826	2.09021362830364e-05	2.08144262433505e-05
-239000	0.482185594866166	2.11245250358862e-05	2.07887992907203e-05	0.473134932027358	2.06916532973065e-05	2.04075825382082e-05
-238000	0.482784197416195	1.69098412564384e-05	1.63112387064088e-05	0.473783416364097	1.69787004981846e-05	1.63302161614456e-05
-237000	0.483218800135101	1.96262560162122e-05	1.91916532973064e-05	0.474187452503589	1.92945621886346e-05	1.8890526049143e-05
-236000	0.483340412057756	2.08619015452166e-05	2.07402896225618e-05	0.474200582622646	2.03438951279237e-05	2.0330765008866e-05
-235000	0.483492738326438	1.83619648737651e-05	1.82096386050831e-05	0.4744065270624	1.8102254496327e-05	1.78963100565736e-05
-234000	0.483730790340285	1.89864265811028e-05	1.87483745672549e-05	0.474582306003546	1.81330743899349e-05	1.79572954487883e-05
-233000	0.483963586084607	1.86678417630668e-05	1.84350460187453e-05	0.474855146500042	1.85537870472009e-05	1.8280946550705e-05
-232000	0.484427889892764	2.00179641982606e-05	1.95536603901039e-05	0.475328654057249	1.97295659883475e-05	1.92560584311407e-05
-231000	0.48473456894368	2.0662775479186e-05	2.03560964282699e-05	0.475618741028456	2.04210081904923e-05	2.01309212192856e-05
-230000	0.485632905513806	1.94371358608461e-05	1.85387992907203e-05	0.476575276534662	1.87285316220552e-05	1.7771996115849e-05
-229000	0.485866651186355	2.01147935489318e-05	1.98810478763826e-05	0.476696804019252	1.95627797010892e-05	1.94412522164992e-05
-228000	0.486422211432914	2.02965464831546e-05	1.97409862365954e-05	0.477213121675251	1.99485138900617e-05	1.94321962340623e-05
-227000	0.486763256776155	2.02884826479777e-05	1.9947437304737e-05	0.477709659714599	1.98124419488306e-05	1.93159039094824e-05
-226000	0.487466393650258	1.72832474879675e-05	1.65801106138647e-05	0.47833526133581	1.71129570210251e-05	1.64873553998142e-05
-225000	0.487629971291058	2.01315967238031e-05	1.99680190830026e-05	0.478448619437642	1.99651270792873e-05	1.9851768977455e-05
-224000	0.488089609896141	2.0018639702778e-05	1.95590010976949e-05	0.478940513383433	1.9502723127586e-05	1.90108291817952e-05
-223000	0.4883902094064	1.88482014692223e-05	1.85476019589631e-05	0.479033944102001	1.84731909144642e-05	1.83797601958964e-05
-222000	0.48892124039517	2.06613822511188e-05	2.01303512623491e-05	0.479517436460356	2.01228784936249e-05	1.96393861352698e-05
-221000	0.489384742041712	1.76449168285063e-05	1.7181415181964e-05	0.479962488389766	1.71166089673225e-05	1.66715570379127e-05
-220000	0.489595161698894	2.07230009288187e-05	2.05125812716373e-05	0.480032867516677	2.02222409862366e-05	2.01518618593262e-05
-219000	0.490433441695516	1.64805159165752e-05	1.56422359199528e-05	0.481034894030229	1.59070759098202e-05	1.49050493962678e-05
-218000	0.490986405471587	1.9864561344254e-05	1.93115975681837e-05	0.481358650679726	1.95646584480284e-05	1.92409017985308e-05
-217000	0.491289854766529	2.2052562695263e-05	2.17491134003209e-05	0.481675082327113	2.17763235666638e-05	2.14598919192772e-05
-216000	0.491708984210082	2.12346322722283e-05	2.08155028286752e-05	0.482076901967407	2.1110212783923e-05	2.07083931436292e-05
-215000	0.49131189310141	2.101218019083e-05	2.14092712995019e-05	0.48173285907287	2.05580933884995e-05	2.09021362830364e-05
-214000	0.49173610993836	2.15487418728363e-05	2.11245250358862e-05	0.482231275859157	2.11900700835937e-05	2.06916532973065e-05
-213000	0.492306404627206	1.74801359452841e-05	1.69098412564384e-05	0.48269703622393	1.7444460862957e-05	1.69787004981846e-05
-212000	0.492759414844212	2.00792662332179e-05	1.96262560162122e-05	0.483200097103774	1.97976230684792e-05	1.92945621886346e-05
-211000	0.492913704297897	2.10161909989023e-05	2.08619015452166e-05	0.483330406147091	2.04742041712404e-05	2.03438951279237e-05
-210000	0.493288482647978	1.87367432238453e-05	1.83619648737651e-05	0.483704086802331	1.84759351515663e-05	1.8102254496327e-05
-209000	0.493510955838892	1.92088997720172e-05	1.89864265811028e-05	0.48392223254243	1.83512201300347e-05	1.81330743899349e-05
-208000	0.494070168031749	1.92270539559233e-05	1.86678417630668e-05	0.484442244363759	1.90737988685299e-05	1.85537870472009e-05
-207000	0.494366904500549	2.03147006670607e-05	2.00179641982606e-05	0.484673604660981	1.99609262855696e-05	1.97295659883475e-05
-206000	0.494954910073461	2.12507810520983e-05	2.0662775479186e-05	0.48534391623744	2.1091319766951e-05	2.04210081904923e-05
-205000	0.49525892932534	1.97411551127248e-05	1.94371358608461e-05	0.485694819724732	1.90794351093473e-05	1.87285316220552e-05
-204000	0.495724014185595	2.05798784091869e-05	2.01147935489318e-05	0.486166089673225	2.0034049649582e-05	1.95627797010892e-05
-203000	0.495983027948999	2.05555602465592e-05	2.02965464831546e-05	0.486342586337921	2.01250105547581e-05	1.99485138900617e-05
-202000	0.496622456303302	2.09279110022798e-05	2.02884826479777e-05	0.487122287427172	2.05921430380816e-05	1.98124419488306e-05
-201000	0.497400046440936	1.80608376256016e-05	1.72832474879675e-05	0.487686101494554	1.76767710884066e-05	1.71129570210251e-05
-200000	0.498055328041881	2.07868783247488e-05	2.01315967238031e-05	0.488433779447775	2.07128050325087e-05	1.99651270792873e-05
-199000	0.498507958287596	2.04712699484928e-05	2.0018639702778e-05	0.488684834923584	1.97537786033944e-05	1.9502723127586e-05
-198000	0.499102824453264	1.94430676348898e-05	1.88482014692223e-05	0.489290424723465	1.9078780714346e-05	1.84731909144642e-05
-197000	0.499767943088744	2.13265008865997e-05	2.06613822511188e-05	0.489925018998565	2.07574727687242e-05	2.01228784936249e-05
-196000	0.500082411551127	1.79593852908891e-05	1.76449168285063e-05	0.49034121421937	1.7532804188128e-05	1.71166089673225e-05
-195000	0.500374799459596	2.10153888372878e-05	2.07230009288187e-05	0.490635818627037	2.05168453939035e-05	2.02222409862366e-05
-194000	0.501107510765853	1.72132272228321e-05	1.64805159165752e-05	0.491205057840074	1.64763151228574e-05	1.59070759098202e-05
-193000	0.501983787891581	2.07408384699822e-05	1.9864561344254e-05	0.492079329561766	2.04389301697206e-05	1.95646584480284e-05
-192000	0.502561998648991	2.26307734526725e-05	2.2052562695263e-05	0.492593071856793	2.22900658616904e-05	2.17763235666638e-05
-191000	0.502949252723128	2.16218863463649e-05	2.12346322722283e-05	0.492887254074137	2.14043950012665e-05	2.1110212783923e-05
-190000	0.502940935573757	2.10038630414591e-05	2.101218019083e-05	0.492914063159672	2.05849024740352e-05	2.05580933884995e-05
-189000	0.503460778518956	2.2068584818036e-05	2.15487418728363e-05	0.493522228320527	2.17982352444482e-05	2.11900700835937e-05
-188000	0.503967132483323	1.79864899096513e-05	1.74801359452841e-05	0.493918242843874	1.78404753863041e-05	1.7444460862957e-05
-187000	0.50475694503082	2.08690787807143e-05	2.00792662332179e-05	0.494707485434434	2.0586865659039e-05	1.97976230684792e-05
-186000	0.505179219792282	2.14384657603648e-05	2.10161909989023e-05	0.49516528751161	2.09320062484168e-05	2.04742041712404e-05
-185000	0.505676137802922	1.92336612344845e-05	1.87367432238453e-05	0.495568711475133	1.88793591150891e-05	1.84759351515663e-05
-184000	0.505882398885418	1.94151608545133e-05	1.92088997720172e-05	0.495779975512961	1.85624841678628e-05	1.83512201300347e-05
-183000	0.50677463480537	2.0119289875876e-05	1.92270539559233e-05	0.496559444397534	1.98532677531031e-05	1.90737988685299e-05
-182000	0.507513594528413	2.10536603901039e-05	2.03147006670607e-05	0.497184074981001	2.05855568690365e-05	1.99609262855696e-05
-181000	0.508389787216077	2.21269737397619e-05	2.12507810520983e-05	0.498064827324158	2.19720721101073e-05	2.1091319766951e-05
-180000	0.508560943173182	1.99123110698302e-05	1.97411551127248e-05	0.498157434771595	1.91720425567846e-05	1.90794351093473e-05
-179000	0.50908426918855	2.11032044245546e-05	2.05798784091869e-05	0.498644515747699	2.05211306256861e-05	2.0034049649582e-05
-178000	0.509436650341974	2.09079413999831e-05	2.05555602465592e-05	0.499033099721354	2.05135945284134e-05	2.01250105547581e-05
-177000	0.509443426496665	2.09346871569704e-05	2.09279110022798e-05	0.498926370007599	2.04854133243266e-05	2.05921430380816e-05
-176000	0.509970087815587	1.85874989445242e-05	1.80608376256016e-05	0.49954348560331	1.82938866841172e-05	1.76767710884066e-05
-175000	0.510958540910242	2.17753314194038e-05	2.07868783247488e-05	0.500482289115934	2.16516085451322e-05	2.07128050325087e-05
-174000	0.511507683863886	2.10204129021363e-05	2.04712699484928e-05	0.500968884573166	2.02403740606265e-05	1.97537786033944e-05
-173000	0.512296588702187	2.02319724731909e-05	1.94430676348898e-05	0.501773600439078	1.98834965802584e-05	1.9078780714346e-05
-172000	0.512994237102086	2.20241492864984e-05	2.13265008865997e-05	0.502375791606856	2.13596639365026e-05	2.07574727687242e-05
-171000	0.513218462382842	1.81836105716456e-05	1.79593852908891e-05	0.502702334712488	1.78593472937601e-05	1.7532804188128e-05
-170000	0.513704340116525	2.15012665709702e-05	2.10153888372878e-05	0.503297601958963	2.11121126403783e-05	2.05168453939035e-05
-169000	0.514341699738242	1.78505868445495e-05	1.72132272228321e-05	0.503761483576796	1.69401967406908e-05	1.64763151228574e-05
-168000	0.515415139744997	2.18142784767373e-05	2.07408384699822e-05	0.504780608798446	2.14580553913704e-05	2.04389301697206e-05
-167000	0.516010449210504	2.32260829181796e-05	2.26307734526725e-05	0.505314531790931	2.28239888541755e-05	2.22900658616904e-05
-166000	0.516257683863886	2.18691209997467e-05	2.16218863463649e-05	0.505680929663092	2.17707928734273e-05	2.14043950012665e-05
-165000	0.516724858566242	2.14710377438149e-05	2.10038630414591e-05	0.505901165245293	2.08051380562358e-05	2.05849024740352e-05
-164000	0.517416786287258	2.27605125390526e-05	2.2068584818036e-05	0.506529532213122	2.24266022122772e-05	2.17982352444482e-05
-163000	0.518435362661488	1.90050662838808e-05	1.79864899096513e-05	0.507625263868952	1.89362070421346e-05	1.78404753863041e-05
-162000	0.518931689605674	2.13654057249008e-05	2.08690787807143e-05	0.508163324326606	2.11249261166935e-05	2.0586865659039e-05
-161000	0.519722747614625	2.22295237693153e-05	2.14384657603648e-05	0.509022988263109	2.17916701849194e-05	2.09320062484168e-05
-160000	0.520503145317909	2.00140589377692e-05	1.92336612344845e-05	0.509607742970531	1.94641138225112e-05	1.88793591150891e-05
-159000	0.52096616144558	1.98781769821836e-05	1.94151608545133e-05	0.51017818542599	1.91329266233218e-05	1.85624841678628e-05
-158000	0.521473634214304	2.06267626446002e-05	2.0119289875876e-05	0.510641349320274	2.03164316473866e-05	1.98532677531031e-05
-157000	0.522410960060795	2.19909862365954e-05	2.10536603901039e-05	0.511479101578992	2.14233091277548e-05	2.05855568690365e-05
-156000	0.523064257367221	2.27802710461877e-05	2.21269737397619e-05	0.512113189225703	2.26061597568184e-05	2.19720721101073e-05
-155000	0.523721586591235	2.05696402938444e-05	1.99123110698302e-05	0.512731465844803	1.97903191758844e-05	1.91720425567846e-05
-154000	0.524285886177489	2.1667504010808e-05	2.11032044245546e-05	0.513167335134679	2.09569999155619e-05	2.05211306256861e-05
-153000	0.524831546060964	2.14536012834585e-05	2.09079413999831e-05	0.513696994004897	2.10432533986321e-05	2.05135945284134e-05
-152000	0.524947268428608	2.10504095246137e-05	2.09346871569704e-05	0.513787342734105	2.05757620535337e-05	2.04854133243266e-05
-151000	0.525597547074221	1.92377775901376e-05	1.85874989445242e-05	0.514453495735878	1.89600396858904e-05	1.82938866841172e-05
-150000	0.526433019505193	2.26108038503758e-05	2.17753314194038e-05	0.515123807312336	2.23219201215909e-05	2.16516085451322e-05
-149000	0.526822996706915	2.14103901038588e-05	2.10204129021363e-05	0.515447226209575	2.05637929578654e-05	2.02403740606265e-05
-148000	0.52818992231698	2.15988980832559e-05	2.02319724731909e-05	0.51668540488052	2.11216752512032e-05	1.98834965802584e-05
-147000	0.528641940386726	2.24761673562442e-05	2.20241492864984e-05	0.51705990880689	2.17341678628726e-05	2.13596639365026e-05
-146000	0.528920839314363	1.84625094992823e-05	1.81836105716456e-05	0.51726669762729	1.80661361141603e-05	1.78593472937601e-05
-145000	0.529352275605843	2.19327028624504e-05	2.15012665709702e-05	0.517614666891835	2.14600819049227e-05	2.11121126403783e-05
-144000	0.529980980325931	1.84792915646374e-05	1.78505868445495e-05	0.518245883644347	1.75714134932028e-05	1.69401967406908e-05
-143000	0.530867854428776	2.27011525795829e-05	2.18142784767373e-05	0.518973085366883	2.21852571139069e-05	2.14580553913704e-05
-142000	0.531205543358946	2.35637718483492e-05	2.32260829181796e-05	0.519333488136452	2.3184391623744e-05	2.28239888541755e-05
-141000	0.531760069239213	2.24236468800135e-05	2.18691209997467e-05	0.519879338005573	2.23166427425483e-05	2.17707928734273e-05
-140000	0.53239533901883	2.21063075234316e-05	2.14710377438149e-05	0.520547116440091	2.1472916490754e-05	2.08051380562358e-05
-139000	0.533131765599932	2.34969391201555e-05	2.27605125390526e-05	0.521284091868614	2.31635776408005e-05	2.24266022122772e-05
-138000	0.534064046272059	1.99373469560077e-05	1.90050662838808e-05	0.522038883728785	1.96909989023052e-05	1.89362070421346e-05
-137000	0.534632061133159	2.19334205860002e-05	2.13654057249008e-05	0.522544308874441	2.16303512623491e-05	2.11249261166935e-05
-136000	0.535537363843621	2.31348264797771e-05	2.22295237693153e-05	0.523367368909905	2.26147302203834e-05	2.17916701849194e-05
-135000	0.536156822595626	2.06335176897745e-05	2.00140589377692e-05	0.523866165667483	1.99629105800895e-05	1.94641138225112e-05
-134000	0.536902199611585	2.06235539981424e-05	1.98781769821836e-05	0.524583593684033	1.98503546398717e-05	1.91329266233218e-05
-133000	0.537157139238369	2.08817022713839e-05	2.06267626446002e-05	0.524782867516676	2.05157054800304e-05	2.03164316473866e-05
-132000	0.538310668749472	2.31445157476991e-05	2.19909862365954e-05	0.525807797855273	2.24482394663514e-05	2.14233091277548e-05
-131000	0.538686861437136	2.31564637338513e-05	2.27802710461877e-05	0.525958139829435	2.27565017309803e-05	2.26061597568184e-05
-130000	0.539253208646458	2.11359875031664e-05	2.05696402938444e-05	0.526609600607954	2.04417799544034e-05	1.97903191758844e-05
-129000	0.540004031917589	2.24183272819387e-05	2.1667504010808e-05	0.527393249176729	2.17406484843368e-05	2.09569999155619e-05
-128000	0.540354259900363	2.18038292662332e-05	2.14536012834585e-05	0.52766925610065	2.13192603225534e-05	2.10432533986321e-05
-127000	0.540576986405472	2.12731360297222e-05	2.10504095246137e-05	0.527964472684286	2.08709786371696e-05	2.05757620535337e-05
-126000	0.541101220130035	1.97620113147007e-05	1.92377775901376e-05	0.52841573081145	1.94112978130541e-05	1.89600396858904e-05
-125000	0.541465591488643	2.29751752089842e-05	2.26108038503758e-05	0.528640146077852	2.25463353879929e-05	2.23219201215909e-05
-124000	0.542034492949422	2.19792915646373e-05	2.14103901038588e-05	0.529152516254327	2.1076163134341e-05	2.05637929578654e-05
-123000	0.543202102507811	2.27665076416448e-05	2.15988980832559e-05	0.53027281938698	2.22419783838554e-05	2.11216752512032e-05
-122000	0.543644790171409	2.29188550198429e-05	2.24761673562442e-05	0.530673646880014	2.21349953559064e-05	2.17341678628726e-05
-121000	0.543973613104788	1.87913324326606e-05	1.84625094992823e-05	0.530768027526809	1.81605167609559e-05	1.80661361141603e-05
-120000	0.54450876044921	2.24678502068733e-05	2.19327028624504e-05	0.531155556024656	2.18476104027696e-05	2.14600819049227e-05
-119000	0.545030651017479	1.90011821329055e-05	1.84792915646374e-05	0.531897703284641	1.83135607531875e-05	1.75714134932028e-05
-118000	0.54553031326522	2.32008148273242e-05	2.27011525795829e-05	0.532287004981846	2.2574558811112e-05	2.21852571139069e-05
-117000	0.545765409946804	2.37988685299334e-05	2.35637718483492e-05	0.532468905682682	2.33662923245799e-05	2.3184391623744e-05
-116000	0.546506797264207	2.31650341974163e-05	2.24236468800135e-05	0.532898758760449	2.27464958203158e-05	2.23166427425483e-05
-115000	0.547389196149624	2.29887064088491e-05	2.21063075234316e-05	0.533883581018323	2.24577387486278e-05	2.1472916490754e-05
-114000	0.548028455627797	2.41361985983281e-05	2.34969391201555e-05	0.534441674406823	2.37216710293e-05	2.31635776408005e-05
-113000	0.548738157561429	2.06470488896395e-05	1.99373469560077e-05	0.534981106983028	2.02304314785105e-05	1.96909989023052e-05
-112000	0.549715422612514	2.29106856370852e-05	2.19334205860002e-05	0.535843325170987	2.24925694503082e-05	2.16303512623491e-05
-111000	0.550327619690957	2.37470235582201e-05	2.31348264797771e-05	0.536317803765938	2.3089208815334e-05	2.26147302203834e-05
-110000	0.55080043063413	2.11063286329477e-05	2.06335176897745e-05	0.536838976610656	2.04840834248079e-05	1.99629105800895e-05
-109000	0.551424807903403	2.12479312674153e-05	2.06235539981424e-05	0.537236194376425	2.02475724056405e-05	1.98503546398717e-05
-108000	0.551959427509921	2.14163218779026e-05	2.08817022713839e-05	0.537590285400659	2.08697965042641e-05	2.05157054800304e-05
-107000	0.552976272903825	2.41613611416027e-05	2.31445157476991e-05	0.538529532213122	2.33874862788145e-05	2.24482394663514e-05
-106000	0.553285759520392	2.34659503504179e-05	2.31564637338513e-05	0.538796715359284	2.30236848771426e-05	2.27565017309803e-05
-105000	0.55384066537195	2.16908933547244e-05	2.11359875031664e-05	0.539417630667905	2.10626952630246e-05	2.04417799544034e-05
-104000	0.554096301612767	2.26739635227561e-05	2.24183272819387e-05	0.539868192181035	2.21912099974669e-05	2.17406484843368e-05
-103000	0.554357764080047	2.20652917335134e-05	2.18038292662332e-05	0.54019885164232	2.16499197838386e-05	2.13192603225534e-05
-102000	0.554962403951701	2.18777759013763e-05	2.12731360297222e-05	0.540660896732247	2.13330237270962e-05	2.08709786371696e-05
-101000	0.555600629063582	2.04002364265812e-05	1.97620113147007e-05	0.541307544541079	2.00579456218863e-05	1.94112978130541e-05
-100000	0.556072954487883	2.34475006332855e-05	2.29751752089842e-05	0.541755572912269	2.29943637591827e-05	2.25463353879929e-05
-99000	0.556623997297982	2.25303343747361e-05	2.19792915646373e-05	0.542375158321371	2.16957485434434e-05	2.1076163134341e-05
-98000	0.557584501393228	2.3727011736891e-05	2.27665076416448e-05	0.543113400320865	2.29802203833488e-05	2.22419783838554e-05
-97000	0.558306953474626	2.36413071012412e-05	2.29188550198429e-05	0.543785252892004	2.28068479270455e-05	2.21349953559064e-05
-96000	0.558970214472684	1.94545934307186e-05	1.87913324326606e-05	0.544298974077514	1.86742379464662e-05	1.81605167609559e-05
-95000	0.559453390188297	2.29510259224858e-05	2.24678502068733e-05	0.544735455543359	2.22840918686143e-05	2.18476104027696e-05
-94000	0.560308072278983	1.9855864223592e-05	1.90011821329055e-05	0.545279025584734	1.88571307945622e-05	1.83135607531875e-05
-93000	0.561207823186693	2.41005657350333e-05	2.32008148273242e-05	0.546127227053956	2.34227602803344e-05	2.2574558811112e-05
-92000	0.561645423456894	2.42364688001351e-05	2.37988685299334e-05	0.546396056742379	2.36351220130035e-05	2.33662923245799e-05
-91000	0.562191188887951	2.37107996284725e-05	2.31650341974163e-05	0.546724731909145	2.30751709870809e-05	2.27464958203158e-05
-90000	0.563062019758507	2.38595372794055e-05	2.29887064088491e-05	0.54749178839821	2.32247952376931e-05	2.24577387486278e-05
-89000	0.563725491851727	2.47996706915477e-05	2.41361985983281e-05	0.547910474541924	2.41403571730136e-05	2.37216710293e-05
-88000	0.564405112724816	2.1326669762729e-05	2.06470488896395e-05	0.548453664612007	2.07736215485942e-05	2.02304314785105e-05
-87000	0.565671177066622	2.41767499788905e-05	2.29106856370852e-05	0.549590179853078	2.36290846913789e-05	2.24925694503082e-05
-86000	0.56602083509246	2.40966815840582e-05	2.37470235582201e-05	0.549871865236849	2.3370894199105e-05	2.3089208815334e-05
-85000	0.566621063075234	2.17065566157224e-05	2.11063286329477e-05	0.550520813982944	2.11330321709026e-05	2.04840834248079e-05
-84000	0.567386916321878	2.20137845140589e-05	2.12479312674153e-05	0.551294161107827	2.10209195305244e-05	2.02475724056405e-05
-83000	0.568106877480368	2.21362830363928e-05	2.14163218779026e-05	0.551787173857975	2.13628092544119e-05	2.08697965042641e-05
-82000	0.568833699231614	2.48881828928481e-05	2.41613611416027e-05	0.55245877311492	2.40590855357595e-05	2.33874862788145e-05
-81000	0.569128050325087	2.37603014438909e-05	2.34659503504179e-05	0.552714134932027	2.32790466942498e-05	2.30236848771426e-05
-80000	0.569559022207211	2.21218652368487e-05	2.16908933547244e-05	0.55316744068226	2.15160010132568e-05	2.10626952630246e-05
-79000	0.569796124292831	2.29110656083762e-05	2.26739635227561e-05	0.553270222916491	2.2293992231698e-05	2.21912099974669e-05
-78000	0.570236067719328	2.25052351600101e-05	2.20652917335134e-05	0.553696550705058	2.20762475724056e-05	2.16499197838386e-05
-77000	0.570755910664528	2.2397618846576e-05	2.18777759013763e-05	0.554134193194292	2.17706662163303e-05	2.13330237270962e-05
-76000	0.571427531030989	2.10718567930424e-05	2.04002364265812e-05	0.554561027611247	2.04847800388415e-05	2.00579456218863e-05
-75000	0.572244237102086	2.42642067043823e-05	2.34475006332855e-05	0.555322658954657	2.37559951025923e-05	2.29943637591827e-05
-74000	0.572831398294351	2.31174955670016e-05	2.25303343747361e-05	0.55586656674829	2.22396563370767e-05	2.16957485434434e-05
-73000	0.573527294604408	2.44229080469476e-05	2.3727011736891e-05	0.55618711475133	2.33007683863885e-05	2.29802203833488e-05
-72000	0.574088744405978	2.42027569028118e-05	2.36413071012412e-05	0.5567549607363	2.33746939120156e-05	2.28068479270455e-05
-71000	0.575244405978215	2.06102550029553e-05	1.94545934307186e-05	0.557810879844634	1.97301570548003e-05	1.86742379464662e-05
-70000	0.575835219116778	2.35418390610487e-05	2.29510259224858e-05	0.558368065523938	2.28412775479186e-05	2.22840918686143e-05
-69000	0.576929029806637	2.0949674913451e-05	1.9855864223592e-05	0.559559972135439	2.00490374060626e-05	1.88571307945622e-05
-68000	0.577787237186524	2.49587731149203e-05	2.41005657350333e-05	0.560361584902474	2.42243730473697e-05	2.34227602803344e-05
-67000	0.578443236511019	2.48924681246307e-05	2.42364688001351e-05	0.560918559486617	2.4192096597146e-05	2.36351220130035e-05
-66000	0.579201638098455	2.44692012159081e-05	2.37107996284725e-05	0.561669066115005	2.38256776154691e-05	2.30751709870809e-05
-65000	0.580360930507473	2.50188296884235e-05	2.38595372794055e-05	0.562645824537702	2.42015536603901e-05	2.32247952376931e-05
-64000	0.580915604154353	2.53543443384277e-05	2.47996706915477e-05	0.56319262433505	2.46871569703622e-05	2.41403571730136e-05
-63000	0.581754158574685	2.21652241830617e-05	2.1326669762729e-05	0.5639150130879	2.14960103014439e-05	2.07736215485942e-05
-62000	0.583568753694165	2.59913450983703e-05	2.41767499788905e-05	0.565585176897745	2.52992485012244e-05	2.36290846913789e-05
-61000	0.584209005319598	2.47369332094908e-05	2.40966815840582e-05	0.566139512792367	2.39252300937263e-05	2.3370894199105e-05
-60000	0.585237460947395	2.27350122435194e-05	2.17065566157224e-05	0.567158448028371	2.21519674069071e-05	2.11330321709026e-05
-59000	0.586351346787132	2.31276703537955e-05	2.20137845140589e-05	0.568485666638521	2.23481381406738e-05	2.10209195305244e-05
-58000	0.58740040530271	2.31853415519716e-05	2.21362830363928e-05	0.569558578907371	2.24357215232626e-05	2.13628092544119e-05
-57000	0.588360255002955	2.5848032593093e-05	2.48881828928481e-05	0.570535041796842	2.50355484252301e-05	2.40590855357595e-05
