Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27ac.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph - Tags
-230000	-1.19442029218173	-0.000238019532295179	-0.000237422486220368	-1.2032411837106	-0.000239293251993365	-0.000238841975705035
-229000	-1.19498801305721	-0.000240201530475732	-0.000239633809600257	-1.20375779953979	-0.000242645368437951	-0.000242128752608766
-228000	-1.19572991919516	-0.000239512762883288	-0.000238770856745331	-1.20427671643388	-0.000241651790014449	-0.000241132873120352
-227000	-1.19632755391449	-0.000239736982929309	-0.000239139348209986	-1.20480403489057	-0.000241161556162038	-0.000240634237705357
-226000	-1.19713843848665	-0.000239667629903141	-0.000238856745330979	-1.20543399154492	-0.000240682024937122	-0.000240052068282764
-225000	-1.198043987799	-0.000238925081607535	-0.000238019532295179	-1.20637903355274	-0.000240238294001178	-0.000239293251993365
-224000	-1.19866324182587	-0.000240820784502595	-0.000240201530475732	-1.20702279659656	-0.000243289131481779	-0.000242645368437951
-223000	-1.19921737036442	-0.000240066891421844	-0.000239512762883288	-1.20746968480762	-0.000242098678225504	-0.000241651790014449
-222000	-1.20001316423182	-0.000240532776796704	-0.000239736982929309	-1.20817557660406	-0.000241867447958475	-0.000241161556162038
-221000	-1.20119328945256	-0.000240847755123883	-0.000239667629903141	-1.20857157382137	-0.000241078022154439	-0.000240682024937122
-220000	-1.20176497030021	-0.000239496762455183	-0.000238925081607535	-1.20888114732167	-0.000240547867501471	-0.000240238294001178
-219000	-1.20259806282442	-0.00024165387702681	-0.000240820784502595	-1.20970102210093	-0.000244109006261037	-0.000243289131481779
-218000	-1.20301113073259	-0.000240479959330016	-0.000240066891421844	-1.21009905281747	-0.000242496708942045	-0.000242098678225504
-217000	-1.20352025472253	-0.000241041900786642	-0.000240532776796704	-1.21070145020603	-0.000242469845347032	-0.000241867447958475
-216000	-1.2040318403168	-0.000241359340718146	-0.000240847755123883	-1.21106063038476	-0.000241437202333173	-0.000241078022154439
-215000	-1.2045086423717	-0.000239973564510087	-0.000239496762455183	-1.21171193878097	-0.000241199175897682	-0.000240547867501471
-214000	-1.20552309091882	-0.000242668325573928	-0.00024165387702681	-1.21249638786322	-0.000244893455343286	-0.000244109006261037
-213000	-1.20610435061808	-0.000241061219029272	-0.000240479959330016	-1.21304960667844	-0.000243049927757265	-0.000242496708942045
-212000	-1.20680414191684	-0.000241741692085407	-0.000241041900786642	-1.21360946112271	-0.000243029699791299	-0.000242469845347032
-211000	-1.2074392358324	-0.000241994434633703	-0.000241359340718146	-1.21400267565687	-0.000241830416867341	-0.000241437202333173
-210000	-1.20827013431798	-0.000240804462995665	-0.000239973564510087	-1.21435987584952	-0.00024155637609033	-0.000241199175897682
-209000	-1.20927104404131	-0.000243669235297265	-0.000242668325573928	-1.21514025793332	-0.000245673837427087	-0.000244893455343286
-208000	-1.21011253812811	-0.00024190271311607	-0.000241061219029272	-1.21605977417456	-0.000243969443998501	-0.000243049927757265
-207000	-1.21071156418901	-0.000242340718146305	-0.000241741692085407	-1.21612110023011	-0.000243091025846845	-0.000243029699791299
-206000	-1.2109918660031	-0.000242274736447797	-0.000241994434633703	-1.2169367474715	-0.000242646064108739	-0.000241830416867341
-205000	-1.21157162733451	-0.000241384224327072	-0.000240804462995665	-1.2175043613207	-0.00024212398993953	-0.00024155637609033
-204000	-1.21234103922513	-0.000244438647187885	-0.000243669235297265	-1.21780986782255	-0.000245979343928934	-0.000245673837427087
-203000	-1.21329978059614	-0.000242861454487076	-0.00024190271311607	-1.21848852143201	-0.000244648097607963	-0.000243969443998501
-202000	-1.21372852785359	-0.000242769465403756	-0.000242340718146305	-1.21871659442393	-0.000243319098838765	-0.000243091025846845
-201000	-1.21459511960186	-0.000243141328196072	-0.000242274736447797	-1.21940878685717	-0.000243338256541982	-0.000242646064108739
-200000	-1.21527457590839	-0.000242063680633595	-0.000241384224327072	-1.21998180553326	-0.000242697008615615	-0.00024212398993953
-199000	-1.21587847166479	-0.000245042542944293	-0.000244438647187885	-1.22058163429122	-0.000246579172686895	-0.000245979343928934
-198000	-1.21680515866645	-0.000243788141488736	-0.000242861454487076	-1.22130978755284	-0.000245376250869589	-0.000244648097607963
-197000	-1.21728287044469	-0.000243247177181999	-0.000242769465403756	-1.22184454433563	-0.000243853855621555	-0.000243319098838765
-196000	-1.21801311071868	-0.000243871568470059	-0.000243141328196072	-1.22248600631455	-0.000243979718520897	-0.000243338256541982
-195000	-1.21887312035105	-0.000242923690265961	-0.000242063680633595	-1.22308219617916	-0.000243293198480228	-0.000242697008615615
-194000	-1.21969658051052	-0.000245866003103762	-0.000245042542944293	-1.22367758334671	-0.000247174559854445	-0.000246579172686895
-193000	-1.22076197356451	-0.00024485353454273	-0.000243788141488736	-1.22472157114572	-0.000246420238668594	-0.000245376250869589
-192000	-1.22171579172687	-0.000244200995344357	-0.000243247177181999	-1.22573816021833	-0.000244870444694172	-0.000243853855621555
-191000	-1.22252961952159	-0.000244685396264783	-0.000243871568470059	-1.22633006903195	-0.000244571627334511	-0.000243979718520897
-190000	-1.22313062556858	-0.000243524696312945	-0.000242923690265961	-1.22662637127415	-0.000243589500722427	-0.000243293198480228
-189000	-1.22346502916466	-0.000246200406699845	-0.000245866003103762	-1.22704211483919	-0.00024759030341949	-0.000247174559854445
-188000	-1.22444565740889	-0.000245834162786964	-0.00024485353454273	-1.22772922352438	-0.000247107347353775	-0.000246420238668594
-187000	-1.22495274789961	-0.000244708085835073	-0.000244200995344357	-1.22834253759298	-0.000245483758762775	-0.000244870444694172
-186000	-1.2253345641355	-0.000245067212500669	-0.000244685396264783	-1.22914657248354	-0.000245375662225076	-0.000244571627334511
-185000	-1.22629528549259	-0.000244485417670038	-0.000243524696312945	-1.22970091507465	-0.000244143843313534	-0.000243589500722427
-184000	-1.22690870658747	-0.000246813827794723	-0.000246200406699845	-1.23016241237224	-0.000248051800717077	-0.00024759030341949
-183000	-1.22758596885535	-0.00024651142505485	-0.000245834162786964	-1.23087691978381	-0.000247821854765345	-0.000247107347353775
-182000	-1.22790239203725	-0.000245024509016964	-0.000244708085835073	-1.23098951142505	-0.000245596350404024	-0.000245483758762775
-181000	-1.22845844704875	-0.000245623267512174	-0.000245067212500669	-1.23130893134264	-0.000245695082142665	-0.000245375662225076
-180000	-1.22925691657302	-0.000245283887194305	-0.000244485417670038	-1.23209974848825	-0.000244934660459142	-0.000244143843313534
-179000	-1.22968534275165	-0.00024724225397335	-0.000246813827794723	-1.23245775137796	-0.000248409803606786	-0.000248051800717077
-178000	-1.23054198105635	-0.000247368063359555	-0.00024651142505485	-1.23302054904479	-0.000248384652432173	-0.000247821854765345
-177000	-1.2310619682132	-0.00024554449617381	-0.000245024509016964	-1.23362642478729	-0.000246202226146519	-0.000245596350404024
-176000	-1.23205522555787	-0.000246616524856852	-0.000245623267512174	-1.23413544175095	-0.00024620409910633	-0.000245695082142665
-175000	-1.23254454968695	-0.00024577321132338	-0.000245283887194305	-1.23471375822764	-0.000245512976935837	-0.000244934660459142
-174000	-1.2332881682453	-0.000247985872531706	-0.00024724225397335	-1.23542585754803	-0.000249121902927168	-0.000248409803606786
-173000	-1.2338449189276	-0.000247924814041848	-0.000247368063359555	-1.23576320436667	-0.000248721999250816	-0.000248384652432173
-172000	-1.23470910258468	-0.000246408679830898	-0.00024554449617381	-1.23633847059453	-0.000246777492374378	-0.000246202226146519
-171000	-1.23519018569059	-0.000247097607962755	-0.000246616524856852	-1.23675014716113	-0.000246615775672928	-0.00024620409910633
-170000	-1.23562808369455	-0.000246211109327341	-0.00024577321132338	-1.23719938995023	-0.000245962219724943	-0.000245512976935837
-169000	-1.23687210360143	-0.000249229892438594	-0.000247985872531706	-1.23818938299352	-0.000250111895970461	-0.000249121902927168
-168000	-1.23720297533044	-0.000248255685770856	-0.000247924814041848	-1.23827628832878	-0.000248808904586076	-0.000248721999250816
-167000	-1.23833076470273	-0.000247536469203189	-0.000246408679830898	-1.23900337132766	-0.000247504575373254	-0.000246777492374378
-166000	-1.23893417884091	-0.000247701022100926	-0.000247097607962755	-1.23958051051533	-0.000247192914860598	-0.000246615775672928
-165000	-1.23987172900947	-0.000247148659495906	-0.000246211109327341	-1.24040541552951	-0.000246787124739123	-0.000245962219724943
-164000	-1.24103419489485	-0.000250392358323969	-0.000249229892438594	-1.24111863862578	-0.000250825119066731	-0.000250111895970461
-163000	-1.24151795365762	-0.000248739444533634	-0.000248255685770856	-1.24145989190346	-0.000249150157863756	-0.000248808904586076
-162000	-1.24255065018462	-0.000248569165730187	-0.000247536469203189	-1.24212297318992	-0.00024816765665971	-0.000247504575373254
-161000	-1.24302964627816	-0.000248180018194467	-0.000247701022100926	-1.24265858618291	-0.000247728527853588	-0.000247192914860598
-160000	-1.24373452132499	-0.000247853534542731	-0.000247148659495906	-1.24347054101782	-0.000247599079574035	-0.000246787124739123
-159000	-1.24443479424199	-0.000251092631240969	-0.000250392358323969	-1.24417241932895	-0.000251526997377856	-0.000250825119066731
-158000	-1.24510493926259	-0.000249409589554236	-0.000248739444533634	-1.24498164499385	-0.000249959383528656	-0.000249150157863756
-157000	-1.2459504468347	-0.000249414673302295	-0.000248569165730187	-1.24566334885214	-0.000248849360518007	-0.00024816765665971
-156000	-1.24693979772034	-0.000249169369080109	-0.000248180018194467	-1.24663905388773	-0.000248704232889174	-0.000247728527853588
-155000	-1.2479547278857	-0.000248868464708086	-0.000247853534542731	-1.24757767431905	-0.000248537700005351	-0.000247599079574035
-154000	-1.24857719270081	-0.000251715096056082	-0.000251092631240969	-1.24818531599508	-0.000252134639053887	-0.000251526997377856
-153000	-1.2494069674105	-0.000250239364263927	-0.000249409589554236	-1.24884957457056	-0.000250623642104136	-0.000249959383528656
-152000	-1.2502420399208	-0.000250249745812598	-0.000249414673302295	-1.24963530796811	-0.000249635093915556	-0.000248849360518007
-151000	-1.25126248193932	-0.000250189811098625	-0.000249169369080109	-1.25057901214748	-0.00024964793706855	-0.000248704232889174
-150000	-1.25180087761545	-0.000249406860384225	-0.000248868464708086	-1.25091223845454	-0.000248870926312409	-0.000248537700005351
-149000	-1.25229137903355	-0.00025220559747418	-0.000251715096056082	-1.25167217851983	-0.000252894579119173	-0.000252134639053887
-148000	-1.25339867287419	-0.000251346658104566	-0.000250239364263927	-1.25254406806871	-0.000251495531653021	-0.000250623642104136
-147000	-1.25417541606464	-0.00025102648900305	-0.000250249745812598	-1.25347969176433	-0.000250570717611175	-0.000249635093915556
-146000	-1.25538679295767	-0.000251401187991651	-0.000250189811098625	-1.25441178359287	-0.000250580028897094	-0.00024964793706855
-145000	-1.25605415529512	-0.000250074222721678	-0.000249406860384225	-1.25492181730615	-0.000249380960025686	-0.000248870926312409
-144000	-1.25662845828651	-0.000252779900465564	-0.00025220559747418	-1.25553272328357	-0.000253505485096592	-0.000252894579119173
-143000	-1.25770535666506	-0.000252423556483117	-0.000251346658104566	-1.25624937122063	-0.00025221217959009	-0.000251495531653021
-142000	-1.25868823246107	-0.000252009364799058	-0.00025102648900305	-1.25723021351742	-0.000251551559907958	-0.000250570717611175
-141000	-1.25989784342056	-0.000252610798951142	-0.000251401187991651	-1.25775442821213	-0.000251104243591802	-0.000250580028897094
-140000	-1.26067346283513	-0.000250849842136245	-0.000250074222721678	-1.25843639963611	-0.00025006293144967	-0.000249380960025686
-139000	-1.26119815914807	-0.000253304596778509	-0.000252779900465564	-1.25884240381014	-0.000253911489270616	-0.000253505485096592
-138000	-1.26206394819928	-0.00025328934553433	-0.000252423556483117	-1.25959158773479	-0.000252961363514743	-0.00025221217959009
-137000	-1.26297506287794	-0.000252920479477711	-0.000252009364799058	-1.26026649542463	-0.000252226467597795	-0.000251551559907958
-136000	-1.26390528174667	-0.000253541017819875	-0.000252610798951142	-1.26127441536897	-0.000252112163536148	-0.000251104243591802
-135000	-1.26481463049179	-0.000251759190881361	-0.000250849842136245	-1.26223486916038	-0.000251023385241076	-0.00025006293144967
-134000	-1.26582394177771	-0.00025431390806443	-0.000253304596778509	-1.26294868090116	-0.000254625301011398	-0.000253911489270616
