Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph - Tags
-65000	-0.70036156619647	-0.000143946865709406	-0.000144445568979695	-0.852435764437978	-0.000174045100891897	-0.000174178252893921
-64000	-0.700052185463976	-0.000136279714086913	-0.000136589094819407	-0.852208488835474	-0.000166008665949775	-0.000166235941552281
-63000	-0.699927572901512	-0.000139166677209185	-0.000139291289771649	-0.852492251249288	-0.000169730723005883	-0.000169446960592068
-62000	-0.699833575811247	-0.000141816560187235	-0.0001419105572775	-0.852481750901385	-0.000173049655259662	-0.000173060155607565
-61000	-0.699359921563666	-0.000138150104370928	-0.000138623758618508	-0.852420456701879	-0.000169586311594661	-0.000169647605794168
-60000	-0.69890644569549	-0.00014349338984123	-0.000143946865709406	-0.852256309697008	-0.000173880953887026	-0.000174045100891897
-59000	-0.698686697450819	-0.000136059965842242	-0.000136279714086913	-0.852084888354735	-0.000165837244607502	-0.000166008665949775
-58000	-0.698357960655323	-0.000138837940413689	-0.000139166677209185	-0.851894743500538	-0.000169540578151685	-0.000169730723005883
-57000	-0.698352583971156	-0.000141811183503068	-0.000141816560187235	-0.852256878992979	-0.000173411790752103	-0.000173049655259662
-56000	-0.698388449617307	-0.000138185970017079	-0.000138150104370928	-0.851988550825479	-0.000169317983427162	-0.000169586311594661
-55000	-0.698302485925739	-0.000143407426149662	-0.00014349338984123	-0.851813397431843	-0.00017370580049339	-0.000173880953887026
-54000	-0.697996141438421	-0.000135753621354925	-0.000136059965842242	-0.851819912707951	-0.00016584375988361	-0.000165837244607502
-53000	-0.697923651084825	-0.000138765450060092	-0.000138837940413689	-0.851716617116832	-0.000169437282560567	-0.000169540578151685
-52000	-0.697670377632994	-0.000141557910051237	-0.000141811183503068	-0.85158074514517	-0.000173275918780442	-0.000173411790752103
-51000	-0.697356758808274	-0.000137872351192359	-0.000138185970017079	-0.851119299133405	-0.000168856537415396	-0.000169317983427162
-50000	-0.697469099879815	-0.000143519767221203	-0.000143407426149662	-0.851066987159213	-0.000173653488519198	-0.00017370580049339
-49000	-0.697518059333291	-0.000135802580808401	-0.000135753621354925	-0.851379720412423	-0.000166156493136821	-0.00016584375988361
-48000	-0.697389398443924	-0.000138636789170725	-0.000138765450060092	-0.85153045733443	-0.000169588019482573	-0.000169437282560567
-47000	-0.697445315959264	-0.000141613827566576	-0.000141557910051237	-0.851433677019419	-0.000173179138465431	-0.000173275918780442
-46000	-0.697330191662977	-0.000137757226896072	-0.000137872351192359	-0.851459927889177	-0.000168882788285154	-0.000168856537415396
-45000	-0.69730008223164	-0.000143489657789866	-0.000143519767221203	-0.851258080840028	-0.000173451641470049	-0.000173653488519198
-44000	-0.697383325953571	-0.000135885824530331	-0.000135802580808401	-0.851525523436018	-0.00016642393573281	-0.000166156493136821
-43000	-0.697221962173445	-0.0001384754253906	-0.000138636789170725	-0.85160781833133	-0.000169670314377886	-0.000169588019482573
-42000	-0.696877854386742	-0.000141269719779873	-0.000141613827566576	-0.851548295274843	-0.000173119615408944	-0.000173179138465431
-41000	-0.696424315263457	-0.000137303687772788	-0.000137757226896072	-0.851421468783604	-0.000168755961793914	-0.000168882788285154
-40000	-0.696458789297236	-0.000143524131823645	-0.000143489657789866	-0.851813397431843	-0.000173843570118287	-0.000173451641470049
-39000	-0.696656714529698	-0.000136083749762793	-0.000135885824530331	-0.852194256436207	-0.000166804794737175	-0.00016642393573281
-38000	-0.696443734581567	-0.000138262445442469	-0.0001384754253906	-0.852342273388576	-0.000169818331330255	-0.000169670314377886
-37000	-0.6966881523183	-0.000141514137516605	-0.000141269719779873	-0.852631222721235	-0.000173408564741603	-0.000173119615408944
-36000	-0.696927256625973	-0.00013754279208046	-0.000137303687772788	-0.852892656081979	-0.000169017395154659	-0.000168755961793914
-35000	-0.69690056297046	-0.000143497438168132	-0.000143524131823645	-0.853307862609906	-0.000174258776646214	-0.000173843570118287
-34000	-0.696801568726675	-0.000135984755519008	-0.000136083749762793	-0.853551711050667	-0.000167048643177936	-0.000166804794737175
-33000	-0.697237839205516	-0.000138698715921311	-0.000138262445442469	-0.853822316402049	-0.000170088936681637	-0.000169818331330255
-32000	-0.697223733316465	-0.000141500031627554	-0.000141514137516605	-0.854093427794294	-0.000173679676133847	-0.000173408564741603
-31000	-0.697217913846543	-0.000137536972610538	-0.00013754279208046	-0.854075589853881	-0.000168999557214245	-0.000169017395154659
-30000	-0.697679549623632	-0.000143959073945221	-0.000143497438168132	-0.854871022835094	-0.000175054209627427	-0.000174258776646214
-29000	-0.697971598456575	-0.000136276804351952	-0.000135984755519008	-0.855265102156999	-0.000167442722499842	-0.000167048643177936
-28000	-0.697856663925612	-0.000138583781390347	-0.000138698715921311	-0.855223986336897	-0.000170047820861535	-0.000170088936681637
-27000	-0.698108292744639	-0.000141751660446581	-0.000141500031627554	-0.855694667594408	-0.00017415035739136	-0.000173679676133847
-26000	-0.698634575241951	-0.00013806325510785	-0.000137536972610538	-0.85644278575495	-0.000169747675374786	-0.000168999557214245
-25000	-0.699131950154975	-0.000144456448858245	-0.000143959073945221	-0.856930735656904	-0.000175542159529382	-0.000175054209627427
-24000	-0.699292301853375	-0.000136437156050351	-0.000136276804351952	-0.857231640204947	-0.000167743627047884	-0.000167442722499842
-23000	-0.699706812575115	-0.000138998292112088	-0.000138583781390347	-0.857361755961794	-0.000170177936618382	-0.000170047820861535
-22000	-0.700143842115251	-0.000142188689986717	-0.000141751660446581	-0.857844265924473	-0.000174632867354039	-0.00017415035739136
-21000	-0.700184831425138	-0.000138104244417737	-0.00013806325510785	-0.858021063950914	-0.000169924473401227	-0.000169747675374786
-20000	-0.700667214877601	-0.000144938832310709	-0.000144456448858245	-0.858441457397685	-0.000175962552976153	-0.000175542159529382
-19000	-0.701145550003163	-0.000136915491175912	-0.000136437156050351	-0.858768106774622	-0.000168070276424822	-0.000167743627047884
-18000	-0.701216269213739	-0.000139069011322664	-0.000138998292112088	-0.859074071731292	-0.000170483901575052	-0.000170177936618382
-17000	-0.701614839648302	-0.000142587260421279	-0.000142188689986717	-0.859659624264659	-0.000175218419887406	-0.000174632867354039
-16000	-0.702442089948763	-0.000138931494718199	-0.000138104244417737	-0.860832500474413	-0.000171097349610981	-0.000169924473401227
-15000	-0.703053893351888	-0.000145550635713834	-0.000144938832310709	-0.86168049845025	-0.000176810550951989	-0.000175962552976153
-14000	-0.703716617116832	-0.000137578214940856	-0.000136915491175912	-0.862627933455626	-0.000169017711430198	-0.000168070276424822
-13000	-0.704593585932064	-0.000139945980137896	-0.000139069011322664	-0.863655575937757	-0.000171511544057182	-0.000170483901575052
-12000	-0.70502530204314	-0.000143018976532355	-0.000142587260421279	-0.864401480169524	-0.000175964324119172	-0.000175218419887406
-11000	-0.705908280093618	-0.000139814472768676	-0.000138931494718199	-0.865545132519451	-0.000172241001960908	-0.000171097349610981
-10000	-0.706492630779936	-0.000146134986400152	-0.000145550635713834	-0.866489657789867	-0.000177755076222405	-0.000176810550951989
-9000	-0.707170852046303	-0.000138256436207223	-0.000137578214940856	-0.867360301094313	-0.000169888354734645	-0.000169017711430198
-8000	-0.708043962299956	-0.000140819090391549	-0.000139945980137896	-0.868491998228857	-0.000172643241191726	-0.000171511544057182
-7000	-0.708763489151749	-0.000143738503384148	-0.000143018976532355	-0.869564931368208	-0.000177037257258524	-0.000175964324119172
-6000	-0.709433423998988	-0.000140484407615915	-0.000139814472768676	-0.87042070972231	-0.000173096780315011	-0.000172241001960908
-5000	-0.710174647352774	-0.000146876209753938	-0.000146134986400152	-0.871005313429059	-0.000178339679929154	-0.000177755076222405
-4000	-0.710491492187994	-0.000138573281042444	-0.000138256436207223	-0.871637168701373	-0.000170520210006958	-0.000169888354734645
-3000	-0.711048390157505	-0.00014137598836106	-0.000140819090391549	-0.872117654500601	-0.000173123726990954	-0.000172643241191726
-2000	-0.711130685052818	-0.000143820798279461	-0.000143738503384148	-0.872317667151623	-0.000177237269909545	-0.000177037257258524
-1000	-0.711281168954393	-0.00014063489151749	-0.000140484407615915	-0.872230185337466	-0.000173009298500854	-0.000173096780315011
0	-0.711401859700171	-0.000146996900499715	-0.000146876209753938	-0.872199127079512	-0.0001783086216712	-0.000178339679929154
1000	-0.711329306091467	-0.000138500727433741	-0.000138573281042444	-0.871947877791132	-0.000170268960718578	-0.000170520210006958
2000	-0.711098045417167	-0.000141144727686761	-0.00014137598836106	-0.871813966727813	-0.000172989815927636	-0.000173123726990954
3000	-0.710857486242014	-0.000143580239104308	-0.000143820798279461	-0.871473337972041	-0.000176896641153773	-0.000177237269909545
4000	-0.710527863875008	-0.000140305269150484	-0.00014063489151749	-0.871312353722563	-0.000172848314251376	-0.000173009298500854
5000	-0.709909608450882	-0.00014637864507559	-0.000146996900499715	-0.87062723764944	-0.000177623505598077	-0.0001783086216712
6000	-0.709430957049782	-0.000138022076032639	-0.000138500727433741	-0.869907141501676	-0.000169548864570814	-0.000170268960718578
7000	-0.708734897843001	-0.00014044866847998	-0.000141144727686761	-0.869563223480296	-0.000172645897906256	-0.000172989815927636
8000	-0.707863052691505	-0.000142708393952812	-0.000143580239104308	-0.868501043709279	-0.000175834461382757	-0.000176896641153773
9000	-0.707409513568221	-0.000139851730027199	-0.000140305269150484	-0.867343665000949	-0.000171690935543045	-0.000172848314251376
10000	-0.706565437409071	-0.00014553456891644	-0.00014637864507559	-0.866467645012335	-0.000176747485609463	-0.000177623505598077
11000	-0.705589980390917	-0.000137046619014485	-0.000138022076032639	-0.86538364222911	-0.000168464861787589	-0.000169548864570814
12000	-0.705056803086849	-0.000139915491175912	-0.00014044866847998	-0.864379846922639	-0.000171642102599785	-0.000172645897906256
13000	-0.704280409893099	-0.000141932000759062	-0.000142708393952812	-0.863198747548865	-0.000174653362008983	-0.000175834461382757
14000	-0.703908027073186	-0.000139479347207287	-0.000139851730027199	-0.86292997659561	-0.00017142216458979	-0.000171690935543045
15000	-0.703192358782972	-0.000144818900626226	-0.00014553456891644	-0.862124802327788	-0.000175942311341641	-0.000176747485609463
16000	-0.702645328610285	-0.000136499588841799	-0.000137046619014485	-0.861244734012272	-0.000167584793472073	-0.000168464861787589
17000	-0.702095578467961	-0.000139365741033589	-0.000139915491175912	-0.860716111075969	-0.000171113479663483	-0.000171642102599785
18000	-0.701528369915871	-0.00014136479220697	-0.000141932000759062	-0.859736605730913	-0.000173673856663926	-0.000174653362008983
19000	-0.701191852742109	-0.000139142830033525	-0.000139479347207287	-0.859439622999557	-0.000171125181858434	-0.00017142216458979
20000	-0.70108178885445	-0.000144708836738567	-0.000144818900626226	-0.858905749889304	-0.000175408438231387	-0.000175942311341641
21000	-0.70073698526156	-0.000136154785248909	-0.000136499588841799	-0.858341640837498	-0.000167020684420267	-0.000167584793472073
22000	-0.700540514896578	-0.000139169270668607	-0.000139365741033589	-0.857722310076539	-0.000170494148902523	-0.000171113479663483
23000	-0.700199063824404	-0.000141023341134797	-0.00014136479220697	-0.857116262888228	-0.000173067809475615	-0.000173673856663926
24000	-0.699951483332279	-0.000138895249541401	-0.000139142830033525	-0.857152381554811	-0.000171161300525017	-0.000171125181858434
25000	-0.699879245999114	-0.000144636599405402	-0.000144708836738567	-0.856958441394143	-0.000175214498070719	-0.000175408438231387
26000	-0.69979347207287	-0.000136069011322664	-0.000136154785248909	-0.856708330697704	-0.000166770573723828	-0.000167020684420267
27000	-0.699129546460877	-0.000138505345056613	-0.000139169270668607	-0.856074514517047	-0.000169860332721867	-0.000170494148902523
28000	-0.698853311404896	-0.000140747106078816	-0.000141023341134797	-0.855725662597255	-0.000172718957555823	-0.000173067809475615
29000	-0.698400215067367	-0.000138442153203871	-0.000138895249541401	-0.855292491618698	-0.000170728129546461	-0.000171161300525017
30000	-0.698232399266241	-0.000144468783604276	-0.000144636599405402	-0.855045480422544	-0.000174967486874565	-0.000175214498070719
31000	-0.698011512429629	-0.000135848124486052	-0.000136069011322664	-0.85494028717819	-0.000166665380479474	-0.000166770573723828
32000	-0.697776329938643	-0.000138270162565627	-0.000138505345056613	-0.854148459738124	-0.000169068505281802	-0.000169860332721867
33000	-0.69756897969511	-0.000140539755835284	-0.000140747106078816	-0.853933835157189	-0.000172504332974888	-0.000172718957555823
34000	-0.697399392750965	-0.000138272566259725	-0.000138442153203871	-0.853546460876716	-0.000170340755265988	-0.000170728129546461
35000	-0.69725213485989	-0.000144321525713201	-0.000144468783604276	-0.853439306724018	-0.000174860332721867	-0.000174967486874565
36000	-0.697305458915807	-0.00013590144854197	-0.000135848124486052	-0.853560123980011	-0.000166786197735467	-0.000166665380479474
37000	-0.696981656018724	-0.000137946359668543	-0.000138270162565627	-0.853518944904801	-0.000169027326206591	-0.000169068505281802
38000	-0.696716174331077	-0.000140274274147637	-0.000140539755835284	-0.853120247960023	-0.000172105636030109	-0.000172504332974888
39000	-0.696796951103802	-0.00013835334303245	-0.000138272566259725	-0.85298968941742	-0.000170210196723385	-0.000170340755265988
40000	-0.697168385097097	-0.000144692959706496	-0.000144321525713201	-0.852933835157189	-0.000174804478461636	-0.000174860332721867
41000	-0.697192864823835	-0.000135925928268707	-0.00013590144854197	-0.852674742235435	-0.000166527104813714	-0.000166786197735467
42000	-0.697396483016004	-0.000138149977860712	-0.000137946359668543	-0.852612119678664	-0.00016896470364982	-0.000169027326206591
43000	-0.697016446328041	-0.000139894237459675	-0.000140274274147637	-0.852286608893668	-0.000171780125245113	-0.000172105636030109
44000	-0.696974002150674	-0.000138310898855083	-0.00013835334303245	-0.852109051805933	-0.000170032639635651	-0.000170210196723385
45000	-0.697229363021064	-0.000144948320576887	-0.000144692959706496	-0.851821936871402	-0.000174517363527104	-0.000174804478461636
46000	-0.697572079195395	-0.000136268644443039	-0.000135925928268707	-0.851909292175343	-0.000166614460117655	-0.000166527104813714
47000	-0.697759124549307	-0.000138337023214625	-0.000138149977860712	-0.851902270858372	-0.000168957682332849	-0.00016896470364982
48000	-0.697994370295401	-0.000140129483205769	-0.000139894237459675	-0.851600037953065	-0.000171477892339806	-0.000171780125245113
49000	-0.697987285723322	-0.000138303814283004	-0.000138310898855083	-0.851348472389145	-0.000169781074071731	-0.000170032639635651
50000	-0.697764374723259	-0.000144725409576823	-0.000144948320576887	-0.85123182997027	-0.000174400721108229	-0.000174517363527104
51000	-0.697656588019483	-0.000136160857739263	-0.000136268644443039	-0.851351824909861	-0.000166734455057246	-0.000166614460117655
52000	-0.697857169966475	-0.000138537605161617	-0.000138337023214625	-0.851082547915744	-0.000168688405338731	-0.000168957682332849
53000	-0.698065658801948	-0.000140337972041243	-0.000140129483205769	-0.851031121513062	-0.000171426465937125	-0.000171477892339806
54000	-0.69818622303751	-0.000138424378518565	-0.000138303814283004	-0.850854133721298	-0.000169604086279967	-0.000169781074071731
55000	-0.697798089695743	-0.000144337276235056	-0.000144725409576823	-0.850363147574167	-0.000173909734961098	-0.000174400721108229
56000	-0.69816591814789	-0.00013652868619141	-0.000136160857739263	-0.850706369789361	-0.00016707767727244	-0.000166734455057246
57000	-0.69778316149029	-0.000138154848504017	-0.000138537605161617	-0.850640078436334	-0.000168622113985704	-0.000168688405338731
58000	-0.698261939401607	-0.000140816749952559	-0.000140337972041243	-0.850616800556645	-0.000171403188057436	-0.000171426465937125
59000	-0.698441077867038	-0.000138603516983996	-0.000138424378518565	-0.850660256815738	-0.00016964754253906	-0.000169604086279967
60000	-0.698276741096844	-0.000144172939464862	-0.000144337276235056	-0.850638244038206	-0.000173887722183566	-0.000173909734961098
61000	-0.69811619963312	-0.000136368144727687	-0.00013652868619141	-0.850480296033905	-0.000166919729268138	-0.00016707767727244
62000	-0.697973053324056	-0.000138011702194952	-0.000138154848504017	-0.850443228540705	-0.000168585046492504	-0.000168622113985704
63000	-0.698185400721108	-0.000141029097349611	-0.000140816749952559	-0.850510658485673	-0.000171470618002404	-0.000171403188057436
64000	-0.69864520210007	-0.000139063318362958	-0.000138603516983996	-0.850728951862863	-0.00016986583591625	-0.00016964754253906
65000	-0.698772977417927	-0.000144300714782718	-0.000144172939464862	-0.850606236953634	-0.000173765007274337	-0.000173887722183566
66000	-0.699148206717692	-0.000136743374027453	-0.000136368144727687	-0.850584666961857	-0.000166898159276362	-0.000166919729268138
67000	-0.699697830349801	-0.000138561325827061	-0.000138011702194952	-0.850950534505661	-0.000168950914036308	-0.000168585046492504
68000	-0.699773103928142	-0.000141104370927952	-0.000141029097349611	-0.850998292112088	-0.00017151837560883	-0.000171470618002404
69000	-0.699805174267822	-0.000139095388702638	-0.000139063318362958	-0.85101619330761	-0.000169883737111772	-0.00016986583591625
70000	-0.700073312669998	-0.000144568853184895	-0.000144300714782718	-0.850935732810424	-0.000173684546777153	-0.000173765007274337
71000	-0.700250996267949	-0.000136921057625404	-0.000136743374027453	-0.851267316085774	-0.000167229742551711	-0.000166898159276362
72000	-0.70048485040167	-0.000138795179960782	-0.000138561325827061	-0.851213169713454	-0.000168896767663989	-0.000168950914036308
73000	-0.700696312227212	-0.000141315832753495	-0.000141104370927952	-0.851478777911316	-0.000171783983806693	-0.00017151837560883
74000	-0.700631728762098	-0.000139030805237523	-0.000139095388702638	-0.851600417483712	-0.000170005376684167	-0.000169883737111772
75000	-0.70073255740401	-0.000144669681826808	-0.000144568853184895	-0.85132304383579	-0.000173407173129231	-0.000173684546777153
76000	-0.701095135682206	-0.000137283635903599	-0.000136921057625404	-0.85156075653109	-0.000167467455247011	-0.000167229742551711
77000	-0.701382124106522	-0.000139082168385097	-0.000138795179960782	-0.85145777721551	-0.000168793788348409	-0.000168896767663989
78000	-0.701688531848947	-0.00014162224049592	-0.000141315832753495	-0.852216458979063	-0.000172542665570245	-0.000171783983806693
79000	-0.702209437662091	-0.000139551711050667	-0.000139030805237523	-0.852613321525713	-0.000170402239230818	-0.000170005376684167
80000	-0.70243013473338	-0.000144890378898096	-0.000144669681826808	-0.852700423809223	-0.000173494275412739	-0.000173407173129231
81000	-0.70263988867101	-0.00013749338984123	-0.000137283635903599	-0.852660826111709	-0.000167427857549497	-0.000167467455247011
82000	-0.702741792649756	-0.000139184072363844	-0.000139082168385097	-0.852750711619963	-0.000168883673856664	-0.000168793788348409
83000	-0.703051110127143	-0.000141931557973306	-0.00014162224049592	-0.85320507305965	-0.000172997027009931	-0.000172542665570245
84000	-0.703536529824783	-0.000140037130748308	-0.000139551711050667	-0.853367512176608	-0.000170564678347777	-0.000170402239230818
85000	-0.703380732494149	-0.000144734581567461	-0.000144890378898096	-0.853448541969764	-0.000173575305205895	-0.000173494275412739
86000	-0.703716174331077	-0.000137828831678158	-0.00013749338984123	-0.853705231197419	-0.000167684546777152	-0.000167427857549497
87000	-0.70391909671706	-0.000139386994749826	-0.000139184072363844	-0.85397703839585	-0.000169155481055095	-0.000168883673856664
88000	-0.704376494401923	-0.000142388955658169	-0.000141931557973306	-0.854516224935164	-0.000173536213549244	-0.000172997027009931
89000	-0.704960086026947	-0.000140620722373331	-0.000140037130748308	-0.854784742867987	-0.0001708331962806	-0.000170564678347777
90000	-0.705574482889493	-0.000145348978430008	-0.000144734581567461	-0.855156935922576	-0.000173947498260485	-0.000173575305205895
91000	-0.705900309950029	-0.000138154658738693	-0.000137828831678158	-0.855156556391929	-0.000167684167246505	-0.000167684546777152
92000	-0.706253463217155	-0.000139740148016952	-0.000139386994749826	-0.855655259662218	-0.000169654184325384	-0.000169155481055095
93000	-0.706938073249415	-0.000143073565690429	-0.000142388955658169	-0.856055537984692	-0.000173936491871718	-0.000173536213549244
94000	-0.707119931684484	-0.0001408025808084	-0.000140620722373331	-0.855880194825732	-0.00017065785312164	-0.0001708331962806
95000	-0.707597507748751	-0.000145826554494275	-0.000145348978430008	-0.856166866974508	-0.00017423417040926	-0.000173947498260485
96000	-0.707811752799039	-0.000138368903788981	-0.000138154658738693	-0.856530204313998	-0.000168047504585995	-0.000167684167246505
97000	-0.708208552090581	-0.000140136947308495	-0.000139740148016952	-0.856632740843823	-0.000169756720855209	-0.000169654184325384
98000	-0.708715731545322	-0.000143580745145171	-0.000143073565690429	-0.85694528433171	-0.000174249035359605	-0.000173936491871718
99000	-0.70878758934784	-0.000140874438610918	-0.0001408025808084	-0.856880700866595	-0.000170593269656525	-0.00017065785312164
100000	-0.709230628123221	-0.000146269593269657	-0.000145826554494275	-0.856938769055601	-0.000174292238598267	-0.00017423417040926
101000	-0.709437345815675	-0.000138575621481434	-0.000138368903788981	-0.856895249541401	-0.000168003985071794	-0.000168047504585995
102000	-0.709747359099247	-0.000140446960592068	-0.000140136947308495	-0.857236384338035	-0.000170097855651844	-0.000169756720855209
103000	-0.710247960022772	-0.000144081346068695	-0.000143580745145171	-0.85761281548485	-0.00017462546650642	-0.000174249035359605
104000	-0.710386741729395	-0.000141013220317541	-0.000140874438610918	-0.857621607944842	-0.000170602062116516	-0.000170593269656525
105000	-0.710516161680056	-0.000146399013220318	-0.000146269593269657	-0.857857676007338	-0.000174528306660762	-0.000174292238598267
106000	-0.710667657663356	-0.000138727117464735	-0.000138575621481434	-0.857524511354292	-0.000167670820418749	-0.000168003985071794
107000	-0.710928648238345	-0.000140707951167057	-0.000140446960592068	-0.857421721804036	-0.000169995066101588	-0.000170097855651844
108000	-0.711220317540641	-0.000144373015370991	-0.000144081346068695	-0.857519197925232	-0.000174722942627617	-0.00017462546650642
109000	-0.711227528622936	-0.000141020431399836	-0.000141013220317541	-0.857382313871845	-0.000170465178063129	-0.000170602062116516
110000	-0.711317097855652	-0.000146488582453033	-0.000146399013220318	-0.857497691188563	-0.000174643683977481	-0.000174528306660762
111000	-0.710888671010184	-0.000138298690619267	-0.000138727117464735	-0.856948067556455	-0.000167121196786641	-0.000167670820418749
112000	-0.711123220950092	-0.000140942501106965	-0.000140707951167057	-0.857354924410146	-0.000170401922955279	-0.000169995066101588
113000	-0.711775254601809	-0.000145025049022708	-0.000144373015370991	-0.857564931368208	-0.000174932949585679	-0.000174722942627617
114000	-0.71162546650642	-0.000140870643304447	-0.000141020431399836	-0.857425264090075	-0.000170325510784996	-0.000170465178063129
115000	-0.711847175659434	-0.000146710291606047	-0.000146488582453033	-0.857612562464419	-0.000174830982351825	-0.000174643683977481
116000	-0.711699158707066	-0.000138150673666899	-0.000138298690619267	-0.857366816370422	-0.000166875450692644	-0.000167121196786641
117000	-0.712128660889367	-0.000141372003289265	-0.000140942501106965	-0.857447972673793	-0.00017048307925865	-0.000170401922955279
118000	-0.712352710481371	-0.000145249098614713	-0.000145025049022708	-0.85722771838826	-0.000174712695300145	-0.000174932949585679
119000	-0.712725536087039	-0.000141243468910115	-0.000140870643304447	-0.857374153962932	-0.000170471946359668	-0.000170325510784996
120000	-0.713502561831868	-0.000147487317350876	-0.000146710291606047	-0.858054083117212	-0.000175510911506104	-0.000174830982351825
121000	-0.713297299006895	-0.000137945410841926	-0.000138150673666899	-0.857905054083117	-0.000166726421658549	-0.000166875450692644
122000	-0.713491112657347	-0.000141565816939718	-0.000141372003289265	-0.857959263710545	-0.000170537288886078	-0.00017048307925865
123000	-0.713539945600607	-0.000145297931557973	-0.000145249098614713	-0.857840154342463	-0.000174593585932064	-0.000174712695300145
124000	-0.71391409956354	-0.000141617622873047	-0.000141243468910115	-0.85791644000253	-0.000170548232019735	-0.000170471946359668
125000	-0.714289265608198	-0.000147862483395534	-0.000147487317350876	-0.858067935985831	-0.000175662407489404	-0.000175510911506104
126000	-0.714777848061231	-0.000138433993294959	-0.000137945410841926	-0.858097159845657	-0.000166755645518376	-0.000166726421658549
127000	-0.714975077487507	-0.000141763046365994	-0.000141565816939718	-0.857901511797078	-0.000170341640837497	-0.000170537288886078
128000	-0.714988930356126	-0.000145311784426592	-0.000145297931557973	-0.858074008476184	-0.000174766082611171	-0.000174593585932064
129000	-0.715443544816244	-0.000142072237333165	-0.000141617622873047	-0.858583844645455	-0.000171058068189007	-0.000170548232019735
130000	-0.715379024606237	-0.000147797963185527	-0.000147862483395534	-0.858501739515466	-0.000175580302359415	-0.000175662407489404
131000	-0.715896704408881	-0.000138951673097603	-0.000138433993294959	-0.858915744196344	-0.000167169650199254	-0.000166755645518376
132000	-0.715920678094756	-0.000141787020051869	-0.000141763046365994	-0.858823834524638	-0.000170249731165792	-0.000170341640837497
133000	-0.716155860585742	-0.000145546966917579	-0.000145311784426592	-0.859096843570118	-0.000175039091656651	-0.000174766082611171
134000	-0.716527041558606	-0.000142443418306028	-0.000142072237333165	-0.859394079321905	-0.000171355303940793	-0.000171058068189007
135000	-0.716785312163957	-0.000148056233790879	-0.000147797963185527	-0.859661332152571	-0.000175847555190081	-0.000175580302359415
136000	-0.717088936681637	-0.000139255297615282	-0.000138951673097603	-0.859576696818268	-0.00016708501486495	-0.000167169650199254
137000	-0.717211651590866	-0.000141909734961098	-0.000141787020051869	-0.859623695363401	-0.000170296729710924	-0.000170249731165792
138000	-0.717525586691125	-0.000145860902017838	-0.000145546966917579	-0.859842115250806	-0.000175257511544057	-0.000175039091656651
139000	-0.717674995255867	-0.00014259282687077	-0.000142443418306028	-0.859859510405465	-0.000171372699095452	-0.000171355303940793
140000	-0.718144284901006	-0.000148525523436017	-0.000148056233790879	-0.859937946739199	-0.000175925991523816	-0.000175847555190081
141000	-0.718291416281865	-0.000139402428996142	-0.000139255297615282	-0.860174837118097	-0.000167321905243849	-0.00016708501486495
142000	-0.718835599974698	-0.000142453918653931	-0.000141909734961098	-0.860659371244228	-0.000170781263837055	-0.000170296729710924
143000	-0.719250173951547	-0.000146275475994687	-0.000145860902017838	-0.86060105003479	-0.000175199190334619	-0.000175257511544057
144000	-0.719710734391802	-0.000143053387311025	-0.00014259282687077	-0.860755202732621	-0.000171526851793282	-0.000171372699095452
145000	-0.720053956606996	-0.000148868745651211	-0.000148525523436017	-0.860854196976406	-0.000176024985767601	-0.000175925991523816
146000	-0.720418179517996	-0.000139766651907142	-0.000139402428996142	-0.861131317603896	-0.000167599025871339	-0.000167321905243849
147000	-0.720892150041116	-0.000142927889177051	-0.000142453918653931	-0.86145632234803	-0.000171106268581188	-0.000170781263837055
148000	-0.721337782275919	-0.00014672110822949	-0.000146275475994687	-0.861803972420773	-0.000175546840407363	-0.000175199190334619
149000	-0.721409007527358	-0.000143124612562465	-0.000143053387311025	-0.861987032702891	-0.0001717099120754	-0.000171526851793282
150000	-0.721943196913151	-0.000149402935037004	-0.000148868745651211	-0.862389271933709	-0.000176427224998418	-0.000176024985767601
151000	-0.722196596875198	-0.000140020051869189	-0.000139766651907142	-0.862700740084762	-0.000167910494022393	-0.000167599025871339
152000	-0.722676007337593	-0.000143407299639446	-0.000142927889177051	-0.862790372572585	-0.000171195901069011	-0.000171106268581188
