stripe_id	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_type	symbol	dist_to_tss	gene_pool	log2FoldChange	padj	baseMean	is_deg
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Bcas3	NA	body	-0.141762083715353	0.401752321068655	2766.10065049598	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Car4	NA	body	0.164076466189387	0.359892266183819	1189.60672902853	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Chct1	NA	body	0.640491635626921	0.569915773927727	4.39655344093871	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Ppm1d	NA	body	0.214553730721031	0.0133599031107407	850.151601901826	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Usp32	NA	body	0.104997135429857	0.425621425776836	1128.75478317216	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Znhit3	NA	body	0.16101908997943	0.697435667072312	37.7840541931732	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Appbp2	NA	body	0.0710362612238604	0.478607830815896	913.979441689902	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Bcas3	NA	body	-0.141762083715353	0.401752321068655	2766.10065049598	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Car4	NA	body	0.164076466189387	0.359892266183819	1189.60672902853	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Chct1	NA	body	0.640491635626921	0.569915773927727	4.39655344093871	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Ppm1d	NA	body	0.214553730721031	0.0133599031107407	850.151601901826	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Usp32	NA	body	0.104997135429857	0.425621425776836	1128.75478317216	FALSE
stripe_1199	unchanged	low	FALSE	-0.057036402647556	0.107412577966748	Other	Znhit3	NA	body	0.16101908997943	0.697435667072312	37.7840541931732	FALSE
stripe_1201	gained	low	FALSE	0.0132606674801233	0.737180280926613	Repressed_Promoter	Brip1	NA	body	-1.01518604810971	0.418489988173257	2.51520354170156	FALSE
stripe_1201	gained	low	FALSE	0.0132606674801233	0.737180280926613	Repressed_Promoter	Med13	NA	body	0.0916768392299721	0.420844580780112	1156.55411148031	FALSE
stripe_1201	gained	low	FALSE	0.0132606674801233	0.737180280926613	Repressed_Promoter	Tbx2	NA	body	0.0244453894690231	0.987884920866066	7.05920961054067	FALSE
stripe_1202	unchanged	low	FALSE	0.0488386271878407	0.200401654534908	Other	Appbp2	NA	body	0.0710362612238604	0.478607830815896	913.979441689902	FALSE
stripe_1202	unchanged	low	FALSE	0.0488386271878407	0.200401654534908	Other	Bcas3	NA	body	-0.141762083715353	0.401752321068655	2766.10065049598	FALSE
stripe_1202	unchanged	low	FALSE	0.0488386271878407	0.200401654534908	Other	Brip1	NA	body	-1.01518604810971	0.418489988173257	2.51520354170156	FALSE
stripe_1202	unchanged	low	FALSE	0.0488386271878407	0.200401654534908	Other	Car4	NA	body	0.164076466189387	0.359892266183819	1189.60672902853	FALSE
stripe_1202	unchanged	low	FALSE	0.0488386271878407	0.200401654534908	Other	Chct1	NA	body	0.640491635626921	0.569915773927727	4.39655344093871	FALSE
