gene	me2_fold	me2_fdr	me2_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
Lmntd1	-0.506806308143269	0.0135462620267263	10	0.00290291073151716	0.0308938733990326	TRUE	-0.0134055895690435	1.15699625244769e-38	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lmo2	0.705528081017601	0.00291409325579638	1	-0.00816779707639681	0.0873233082850353	FALSE	0.00251803327142987	0.567460796561502	FALSE	Repressed_Promoter	Not DMR
Lncbate1	0.838050120966389	0.0010046186738839	4	NA	NA	NA	NA	NA	NA	NA	NA
Lncbate3	-0.506309057197796	0.0474289134777464	1	NA	NA	NA	NA	NA	NA	NA	NA
Lncenc1	0.613857829723473	0.0235688666550025	2	NA	NA	NA	NA	NA	NA	NA	NA
Lnx1	0.50459324117908	0.0409723273483729	1	0.00233898355580853	0.399055348317934	FALSE	-0.00644020402402251	0.000479676762379378	TRUE	Other	hmC DMR only
Lpar3	1.04767283129573	0.000923643300043601	1	-0.00513246669680378	0.0433125209194666	TRUE	0.00274926935888475	0.0487916393328044	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lpp	0.474641231559359	0.0129660121701298	3	0.0851325175537252	4.8151057076211e-306	TRUE	-0.0575834388659432	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Lrfn5	0.842320026046556	0.00357879533549678	1	-0.00613835353114278	0.000139563192633122	TRUE	0.00342243215170033	8.75737682008613e-05	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lrig2	0.634839093098401	0.0181715482019533	2	-0.0070041542428394	0.024410094296956	TRUE	0.00615872178047264	0.00412697050419615	TRUE	Other	Both mC+hmC DMR
Lrp1b	0.669879142388745	0.00709216151585151	4	-0.0017738489775786	0.0110250168640705	TRUE	0.00856041363692964	3.15989725703829e-66	TRUE	Active_Promoter	Both mC+hmC DMR
Lrp4	-0.57461640891338	0.033211163484183	1	0.00926704609328122	0.00943043530352197	TRUE	-0.0138393223131122	1.35279966769039e-07	TRUE	Bivalent_Promoter	Both mC+hmC DMR
Lrp5	0.503017316862238	0.0494273257538956	1	-0.00967626306614355	4.58668174781107e-05	TRUE	0.00904498313879559	1.21035874065385e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lrpap1	0.569954779786855	0.0277743309781834	3	-0.0129661648830303	0.135544317796296	FALSE	0.00561939703330652	0.454617131547958	FALSE	Active_Promoter	Not DMR
Lrpprc	0.460821751307899	0.0359202620783313	1	0.00503203287842702	0.0196229162961604	TRUE	-0.0185922056704312	5.85740713513626e-40	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrc10b	-0.525501675212561	0.0485197303606031	1	0.00462856926501298	0.673599127828607	FALSE	-0.00638248865048285	0.811553775319214	FALSE	Repressed_Promoter	Not DMR
Lrrc18	0.881153978988942	0.00093426743904199	2	-0.00978954543146071	0.121199542744579	FALSE	0.0138861018388616	0.000873912152009938	TRUE	Other	hmC DMR only
Lrrc28	-0.498741268162611	0.0363326154697303	1	0.0465941105235911	1.1219439664854e-107	TRUE	-0.024876162131986	1.3253368294915e-41	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrc32	-0.542238383671344	0.036195716459755	1	0.00182975298065291	0.996307196580095	FALSE	-0.00101127708581761	0.996264625864173	FALSE	Repressed_Promoter	Not DMR
Lrrc38	-0.578023406639282	0.030101833375672	1	NA	NA	NA	NA	NA	NA	NA	NA
Lrrc3b	-0.483832461544015	0.010623450466053	3	0.076650874213538	5.5943897784423e-103	TRUE	-0.0295273883676874	1.99077677733278e-16	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrc4	0.536660492393904	0.0350781943093606	2	0.0784850533011396	4.93442390719708e-294	TRUE	-0.0279302088445277	9.97393222372099e-49	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrc4c	0.583930133251886	0.0231236624010992	2	0.0354245354692788	4.8151057076211e-306	TRUE	-0.025873180377108	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrc55	0.473023843371671	0.0417027322957554	1	-0.0226497258481159	2.75399649789137e-06	TRUE	0.0172877356824368	8.94737090739079e-07	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lrrc7	0.961732702473764	0.00135687494015736	4	-0.0136169526470316	7.20352230889844e-25	TRUE	0.0120801770449719	2.77004430908865e-45	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lrrc74a	-0.500549701075235	0.0296128382224382	1	-0.00986232358140726	0.0181681034555736	TRUE	-0.00351775104936966	0.212135231795132	FALSE	Other	mC DMR only
Lrrc8c	1.02421439517961	0.00112511658753392	1	-0.0222277277307805	8.22459617916704e-30	TRUE	0.0195038741147375	1.15103238387781e-41	TRUE	Other	Both mC+hmC DMR
Lrrk2	0.565185565299034	0.035140839345215	1	0.0139860344385796	1.8293334272413e-15	TRUE	-0.0185542579548267	2.12509989056935e-51	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrn1	-0.596037259503303	0.018179943305287	8	0.137802817859855	1.54731883525436e-225	TRUE	-0.0693689510246577	5.3014716881285e-66	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrn2	0.564904027855161	0.0100536086119321	2	0.0028511427378165	0.714647914079991	FALSE	-0.0201842650224415	2.23990055493694e-07	TRUE	Active_Promoter	hmC DMR only
Lrrn3	0.752987184280247	0.00154303780304518	1	0.0309548347643218	4.24858964316407e-12	TRUE	-0.0286389847103072	1.24634413456873e-17	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrtm1	0.530834443591169	0.0460888490191257	2	-0.00046215910091485	0.927850519554292	FALSE	-0.0131544687460926	0.0216401701919825	TRUE	Repressed_Promoter	hmC DMR only
Lrrtm3	0.649773537873502	0.0180254545590698	2	0.0836559320581863	4.8151057076211e-306	TRUE	-0.0352477698752303	1.25590000587087e-66	TRUE	Active_Promoter	Both mC+hmC DMR
Lrrtm4	1.14354575785147	0.000277085221825857	16	-0.00631671344480944	8.47376089833023e-10	TRUE	0.0213789966436949	2.11186911414702e-262	TRUE	Other	Both mC+hmC DMR
Lrtm1	0.662300525042304	0.00364544865250094	7	0.0156610342779867	0.0366027237605787	TRUE	0.0167180841837096	0.0125786321019041	TRUE	Other	Both mC+hmC DMR
Lsamp	0.836727857405765	6.7336157146837e-05	3	0.0376385835396502	4.8151057076211e-306	TRUE	-0.0239975257743356	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Lsm4	-0.476849435477374	0.044136771773642	1	NA	NA	NA	NA	NA	NA	NA	NA
Lsm6	1.07190653947087	1.96053513216018e-05	1	0.0122859684972496	0.0779549947296501	FALSE	-0.0108119977860011	0.0220691892359368	TRUE	Active_Promoter	hmC DMR only
Lsp1	0.404268807863613	0.0143631362493443	1	-0.0088534247717571	0.216242211045857	FALSE	-0.00240131558150852	0.784033275535342	FALSE	Other	Not DMR
Ltv1	-0.579840795003135	0.0307195643988884	1	0.00264329512962469	0.666047230626948	FALSE	-0.00109939668129273	0.878933565483014	FALSE	Other	Not DMR
Lum	-0.871371593326695	0.00135864184678314	2	0.0128883609550934	0.141847697559236	FALSE	-0.0136699890758711	0.0344087179926862	TRUE	Other	hmC DMR only
Luzp2	1.53320850268794	1.47637152449135e-05	2	-0.0122572526346686	1.93408679751127e-17	TRUE	0.00701606554736066	6.42912873869652e-14	TRUE	Repressed_Promoter	Both mC+hmC DMR
Ly6m	0.409227877703955	0.0162762876967366	1	-0.0206232678754172	0.0027402765910302	TRUE	0.0121920376477436	0.00767576845264576	TRUE	Other	Both mC+hmC DMR
Ly96	0.53150400762433	0.0429987160867206	1	0.00368594446744896	0.562252501491434	FALSE	-0.00882904942453475	0.0129150331908155	TRUE	Other	hmC DMR only
Lypd1	0.922404825241833	0.00155094201009256	7	-0.0110474849201455	0.0042378746723046	TRUE	0.0121643237849845	1.0337747231685e-08	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lypd6	0.530299730828173	0.0190462318534492	1	-0.0107192571849869	1.74683429302515e-07	TRUE	0.00904401749659449	1.88950730204461e-10	TRUE	Repressed_Promoter	Both mC+hmC DMR
Lyplal1	0.611469913713731	0.0226945455991494	1	0.00045007214517645	0.905135040949289	FALSE	-0.00229996662732376	0.488851803554024	FALSE	Other	Not DMR
Lyrm2	-0.53417946517982	0.0119120563924545	1	0.0320855222342821	0.0401124372206771	TRUE	-0.0180727095867912	0.262946698730779	FALSE	Active_Promoter	mC DMR only
Lyst	-0.634858202105368	0.0182471667414498	1	0.0438979772981265	2.14845391884432e-117	TRUE	-0.043662848758206	1.51667990244129e-202	TRUE	Active_Promoter	Both mC+hmC DMR
Mab21l1	0.606010749355908	0.00758161706930454	1	0.0118303141639788	0.047062467348761	TRUE	-0.000839617163387766	0.976686050426929	FALSE	Active_Promoter	mC DMR only
Mab21l3	0.829715283002888	0.00520062554279561	1	-0.00850504183864309	0.0245211140891857	TRUE	0.0010382843715698	0.732175959909847	FALSE	Other	mC DMR only
Macrod1	-0.685701687907417	0.0106842284615953	1	0.0004217169251296	0.871595941041592	FALSE	-0.0135625539248497	5.62873559136874e-11	TRUE	Other	hmC DMR only
Macroh2a1	0.994687327585695	2.35082544003443e-05	1	-0.0141721105415108	3.91987710053913e-06	TRUE	-0.012725969758109	1.07387973820289e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Macroh2a2	-0.617890130888484	0.019639783933961	1	-0.00571729703485546	0.081142116255961	FALSE	-0.00693416441221983	0.027334374990078	TRUE	Active_Promoter	hmC DMR only
Macroh2a3	0.531588375896449	0.0464085881470647	8	NA	NA	NA	NA	NA	NA	NA	NA
Maf	-0.517832779618806	0.0324670400231601	7	0.0903221381008704	9.24538702328495e-98	TRUE	-0.0505810345207318	4.96723890309177e-49	TRUE	Active_Promoter	Both mC+hmC DMR
Mafa	1.69614526233668	5.69154314657678e-07	1	-0.0334959114685806	0.0277813938392076	TRUE	0.00724631742087915	0.364544573742246	FALSE	Repressed_Promoter	mC DMR only
Mafb	0.4380004485049	0.036380318584567	2	0.01267317169695	0.351828625702525	FALSE	0.00797864292495934	0.302838225107188	FALSE	Repressed_Promoter	Not DMR
Magee2	0.657759064571601	0.0129153567741427	1	-0.0865769393109643	9.38987542428809e-06	TRUE	0.0225422175033104	0.0709597393053274	FALSE	Repressed_Promoter	mC DMR only
Magi2	0.514194535403795	0.0475752226753027	7	0.0101040245816237	6.93448612928703e-47	TRUE	-0.0119403219283228	9.0779090436684e-99	TRUE	Active_Promoter	Both mC+hmC DMR
Magohb	-0.592138964758439	0.0284512219780985	1	0.0126090866201147	0.288323319119512	FALSE	-0.0165225743260821	0.0169608605749474	TRUE	Active_Promoter	hmC DMR only
Mamdc2	0.419954046219576	0.0426713820199389	1	0.0137046170281852	1.76985808681516e-11	TRUE	0.000444421299605147	0.786479083094505	FALSE	Active_Promoter	mC DMR only
Maml3	0.499541789982527	0.00242967652725533	1	0.0796891491724255	4.8151057076211e-306	TRUE	-0.0459758938953871	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Mamld1	0.484583127656632	0.0219585548334106	1	0.0569973370137838	3.1937472375902e-37	TRUE	-0.0268429963768562	2.36870544281836e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Man2a1	-0.505505148441596	0.028758108982799	3	0.0262622025024896	4.18623112421657e-48	TRUE	-0.021196648567147	4.13652206314376e-44	TRUE	Active_Promoter	Both mC+hmC DMR
Man2a2	-0.616610079785627	0.0238114184781231	1	0.0104973137485243	0.0622408233016266	FALSE	-0.0160848679083654	3.5425157185065e-05	TRUE	Active_Promoter	hmC DMR only
Manea	-0.443657125268111	0.037691174439374	3	0.0914587725000703	2.065963745582e-52	TRUE	-0.060520272741778	7.76419231597098e-33	TRUE	Active_Promoter	Both mC+hmC DMR
Map1a	-0.64797284481278	0.0140423723001037	1	0.0220980677450917	0.00126302889396957	TRUE	-0.00239603850616688	0.803399280073555	FALSE	Active_Promoter	mC DMR only
Map1b	-0.493347938690233	0.0132354445333626	3	0.0512246763696418	7.849445023076e-108	TRUE	-0.0337384754434688	1.10824401071795e-56	TRUE	Active_Promoter	Both mC+hmC DMR
Map2k6	-0.535872822137864	0.0298827149977612	1	0.0171973546142692	2.43671096474845e-22	TRUE	-0.0282902217917177	9.27265212297693e-97	TRUE	Other	Both mC+hmC DMR
Map3k5	0.750790461453795	0.00696466651572375	2	0.0470181516679727	1.38351417974235e-194	TRUE	-0.026318143354272	6.89536090008817e-89	TRUE	Active_Promoter	Both mC+hmC DMR
Map3k7	-0.470596686131648	0.0470104236695633	2	0.0256158874531945	6.9310630684307e-19	TRUE	-0.0272126850845986	2.27090307258651e-40	TRUE	Active_Promoter	Both mC+hmC DMR
Map4k4	0.66369454516793	0.0136434900280671	1	0.0182561353292452	1.84156164285942e-16	TRUE	-0.0287670459221585	5.07821281267859e-50	TRUE	Active_Promoter	Both mC+hmC DMR
Map7	0.472509958114574	0.0272399819638985	1	0.0468310337489894	4.31372014842737e-137	TRUE	-0.042823938924902	1.02537632971521e-188	TRUE	Active_Promoter	Both mC+hmC DMR
Mapk8	0.532376814548598	0.0380591464845367	2	0.0381452920095474	1.61836458772674e-24	TRUE	-0.0338145458788284	3.50967886758458e-25	TRUE	Active_Promoter	Both mC+hmC DMR
Mapkap1	-0.751822575640593	0.00693818484072463	1	0.00629375513809227	0.000523104672389395	TRUE	-0.0200936701734623	3.17861818218751e-42	TRUE	Other	Both mC+hmC DMR
Marchf11	0.582670801571758	0.0268212337556048	1	-0.0180546042926948	9.6758190041728e-12	TRUE	0.0190858115422107	7.48383687953959e-24	TRUE	Repressed_Promoter	Both mC+hmC DMR
Marcks	-0.509919019265766	0.0496025345979434	3	0.030782052985084	0.00813235252719776	TRUE	-0.0215437435667143	0.057330895523904	FALSE	Active_Promoter	mC DMR only
Marcksl1	0.543668022790296	0.0403449362991466	1	-0.0634096090649619	0.164793333382923	FALSE	0.0290612812055188	0.311574451655734	FALSE	Repressed_Promoter	Not DMR
Mas1	0.562145135090656	0.0363726505461119	1	0.0156085187319945	0.00438230575197518	TRUE	-0.00371769128079794	0.449143600313664	FALSE	Other	mC DMR only
Mast4	-0.568315208448091	0.0348836933233104	1	-0.00895175570532114	1.12279715624178e-27	TRUE	0.00819820311135269	3.12612393620105e-60	TRUE	Repressed_Promoter	Both mC+hmC DMR
Max	-0.370269329306641	0.0489303583334846	1	0.133463477635117	2.13916989557693e-142	TRUE	-0.0476584189566179	2.69395208390963e-22	TRUE	Active_Promoter	Both mC+hmC DMR
Mb21d2	-0.597253384308707	0.00489364888900991	1	0.033342890342642	4.42051620232441e-57	TRUE	-0.0427876421783797	1.25714688790621e-126	TRUE	Active_Promoter	Both mC+hmC DMR
Mbnl1	0.724815640223141	0.00227055651582488	3	0.0484150044399042	1.4060289473949e-102	TRUE	-0.0286198899891131	3.52737134629786e-46	TRUE	Active_Promoter	Both mC+hmC DMR
Mbnl2	-0.541039165763103	0.0399215720542294	1	0.0156334444361388	1.98752664191613e-18	TRUE	-0.0268980473043401	3.65591217566578e-56	TRUE	Active_Promoter	Both mC+hmC DMR
Mboat1	-0.551424087569142	0.00167837846879413	1	0.00191931585138061	0.397796541434077	FALSE	-0.00613388121807351	5.78267574096835e-07	TRUE	Repressed_Promoter	hmC DMR only
Mc2r	-0.665138282884808	0.00388236489976112	4	-0.00181135028155066	0.63046558670351	FALSE	-0.00789733865158578	0.0360437731524582	TRUE	Other	hmC DMR only
Mcm10	0.652419069809853	0.0161535477844122	1	-0.00293363964756732	0.655201701833585	FALSE	0.000678302809262218	0.894382996945571	FALSE	Other	Not DMR
Mcrs1	-0.538855739274395	0.0436919815064927	1	0.0678856155630038	3.79436355595147e-14	TRUE	-0.0471750036166692	3.50259233878955e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Mctp1	0.877416153193986	0.000964349643856431	11	0.0418079531402357	3.33246715200733e-240	TRUE	-0.0425587354945301	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Mctp2	0.914645791968384	2.71968203045921e-05	1	-0.00156111495371281	0.470418663584906	FALSE	-0.0010906900533037	0.296866293899843	FALSE	Repressed_Promoter	Not DMR
Mcu	-0.605890713011647	0.0214866639075495	3	0.142137210855473	4.8151057076211e-306	TRUE	-0.0944174928500678	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Mdga2	0.563405817766476	0.034270341405191	3	-0.00163786959071976	0.0888277426808336	FALSE	0.01617307683022	8.64596020785354e-158	TRUE	Repressed_Promoter	hmC DMR only
Me3	-0.491271138278786	0.0359522395617737	1	0.0494015433251859	2.75878609639967e-140	TRUE	-0.0356259503028994	2.64436652177023e-119	TRUE	Active_Promoter	Both mC+hmC DMR
Meak7	-0.53529551501834	0.0109388598204056	1	5.33161756512968e-05	0.996368498012995	FALSE	-0.011467746234996	0.000946092929408216	TRUE	Other	hmC DMR only
Med13	0.547059170027148	0.0387200725843441	1	0.031578810769894	1.22067103172899e-24	TRUE	-0.029609313159405	1.39806451740696e-28	TRUE	Active_Promoter	Both mC+hmC DMR
Med23	0.785991073806859	0.00631310552698724	1	0.0275633511837221	7.69511127881291e-29	TRUE	-0.0256036367007727	1.34674191288617e-42	TRUE	Other	Both mC+hmC DMR
Med4	-0.556500860047385	0.0363935577603248	1	0.0199387287026648	0.0172213709160767	TRUE	-0.0266026732021411	1.0888599368606e-06	TRUE	Other	Both mC+hmC DMR
Medag	-0.859508198298084	0.000171133952234325	1	0.0403981203069284	6.77175538504026e-14	TRUE	-0.0482429761570751	1.10479709381487e-27	TRUE	Active_Enhancer	Both mC+hmC DMR
Mef2a	-0.739142517008516	8.09215516029607e-05	1	0.0411950480096044	1.72883696710684e-48	TRUE	-0.0346196781312247	8.90413222014703e-43	TRUE	Active_Promoter	Both mC+hmC DMR
Mef2c	-0.801326510918302	0.00547005925932618	3	0.0273805800854872	3.49282061319175e-45	TRUE	-0.0346178968821726	4.48773500556569e-150	TRUE	Active_Promoter	Both mC+hmC DMR
Mef2d	-0.53388850931045	0.0455063046972741	1	0.0305296349497193	1.29933816569029e-07	TRUE	-0.0116542005997717	0.0291309001390799	TRUE	Active_Promoter	Both mC+hmC DMR
Megf6	0.58271632573967	0.0214664836564733	2	-0.0180603129485095	1.0871351287054e-10	TRUE	0.0156433155950855	3.9446810123553e-13	TRUE	Repressed_Promoter	Both mC+hmC DMR
Meis1	-0.543520093927814	0.0208191230623268	2	0.0271264539893627	4.3743327725546e-34	TRUE	-0.0327743912293675	6.7240365192346e-56	TRUE	Active_Promoter	Both mC+hmC DMR
Meox1	-0.531031244082952	0.0455370431337262	3	-0.0244283000970842	0.000269605682453367	TRUE	0.0146878420866996	0.00565400310280863	TRUE	Other	Both mC+hmC DMR
Mertk	-0.542330601364388	0.0392778074775452	1	-0.0103961304309317	1.07013654962607e-05	TRUE	0.00628289599512859	3.87020421117265e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Mex3c	0.54414789465323	0.0205734861340736	1	0.0401214927168439	6.73876487065785e-10	TRUE	-0.0358863602860418	1.48510988156918e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Mfap2	-1.1117724496545	9.96786243209341e-05	1	-0.0163364957420187	0.408454275400507	FALSE	-0.0174466471155209	0.174766340052058	FALSE	Other	Not DMR
Mfsd14a	-0.558644227353764	0.0376091660178627	1	0.038884879998284	1.37183716027439e-20	TRUE	-0.0378510814369898	8.66384157025685e-30	TRUE	Active_Enhancer	Both mC+hmC DMR
Mfsd6l	-0.488955212240828	0.0458701625280575	1	0.0136445761523702	0.623987432605456	FALSE	-0.0368976258983822	0.0210252243436772	TRUE	Other	hmC DMR only
Mfsd9	0.699975777447332	0.00857356261243838	1	-0.00898608062250938	0.0840467674995788	FALSE	-0.00128786126504243	0.696216040829977	FALSE	Other	Not DMR
Mgat4a	0.975512039261716	0.00187797626358983	1	0.014284033003168	3.09583742621461e-10	TRUE	-0.0180104607629896	2.47918724027601e-23	TRUE	Other	Both mC+hmC DMR
Mgat4d	0.803532881293806	0.00319656561735735	1	0.00093333319340172	0.85389929517489	FALSE	-0.00343204594816062	0.0744041298049147	FALSE	Other	Not DMR
Mgll	0.45022593824014	0.0403449362991466	3	0.135007943743503	4.8151057076211e-306	TRUE	-0.0344510690408868	2.06644669852518e-46	TRUE	Active_Promoter	Both mC+hmC DMR
Mgmt	0.519039709967806	0.0462068209663349	2	-0.0106754763796182	1.68381403862935e-15	TRUE	0.0170202724356814	7.22773166854516e-80	TRUE	Repressed_Promoter	Both mC+hmC DMR
Mgst2	-0.59063529875709	0.0205432718525345	4	0.000404576893135111	0.955989016095899	FALSE	-0.00160580693000292	0.813681135967962	FALSE	Other	Not DMR
Miat	0.499605659981153	0.0320486798916365	1	NA	NA	NA	NA	NA	NA	NA	NA
Mipep	-0.528807319763634	0.0472336024741737	2	0.0138400841262497	3.66913901824247e-11	TRUE	-0.0166444794342636	8.88172269298848e-27	TRUE	Active_Promoter	Both mC+hmC DMR
Mir100	1.39408952320721	0.000130570615853715	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir100hg	1.29030581551204	0.000211375149947083	4	NA	NA	NA	NA	NA	NA	NA	NA
Mir124-2hg	-0.486947298673677	0.0430099227390846	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir124a-2	0.525545917558647	0.0221403446441775	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir129-1	0.548879601952115	0.0287642695770105	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir135b	-0.735367470298143	0.0100536086119321	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir139	0.54848136530943	0.00395379049143315	4	NA	NA	NA	NA	NA	NA	NA	NA
Mir145b	-0.494149084348621	0.0293823245818871	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir148a	0.579346915547364	0.0292617430315965	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir152	-0.865890016534476	0.00179688194595831	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir153	0.531885664091261	0.0452459247017821	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir181a-1	0.467637673434276	0.0468768032521385	20	NA	NA	NA	NA	NA	NA	NA	NA
Mir181b-1	-0.609581438503475	0.0243721526631879	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir183	0.742292450474591	0.00260583334028873	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1897	0.650097104948264	0.014718179273083	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir1904	0.734041620992309	0.00517290199215646	8	NA	NA	NA	NA	NA	NA	NA	NA
Mir1927	0.535937692795393	0.044439733118127	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1929	0.958726169213983	0.000301834120185598	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1941	0.488386412213051	0.04364121761574	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1951	-0.602084917140014	0.0252620823368614	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1952	-0.512087847581166	0.0332241408716277	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir1953	0.571056922119714	0.0292617430315965	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir1962	0.536211848390308	0.0437805606945823	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir204	0.892267632814198	0.000426667782968777	51	NA	NA	NA	NA	NA	NA	NA	NA
Mir205	-0.593876465745953	0.00340202675020492	4	NA	NA	NA	NA	NA	NA	NA	NA
Mir21c	0.627801850498794	0.00724006549254686	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir223hg	0.574899521360096	0.0254662470830567	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir23a	0.717164947229541	0.00603136670011481	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir28b	0.604446080859195	0.0252679323713631	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir28c	0.615213231963438	0.0153973824734849	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir3072	0.662433197243325	0.0172297824035784	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir3080	0.852336023763871	0.00033547529363037	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir3081	0.547928585876434	0.0359133796507696	7	NA	NA	NA	NA	NA	NA	NA	NA
Mir30d	0.94207217205645	1.62143125071359e-07	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir3105	0.943175106214144	0.00028388454808325	4	NA	NA	NA	NA	NA	NA	NA	NA
Mir3106	0.62539889453849	0.0215173417862458	11	NA	NA	NA	NA	NA	NA	NA	NA
Mir3108	0.509863116459081	0.0287621656621683	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir338	-0.867627934971569	0.00384565651347163	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir346	0.752790382155734	0.0017441844647195	13	NA	NA	NA	NA	NA	NA	NA	NA
Mir3473f	0.523582895493207	0.0220863839579108	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir378a	-0.493665829553571	0.0361652530206556	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir378b	0.559880215516426	0.0359919779873364	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir378d	-0.530458078800907	0.0414315405012574	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir383	0.637533229505987	0.0176539701619063	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir3966	-0.566399622997843	0.0351776798096417	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir3971	-0.90765256726298	0.000838258772130773	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir455	0.425842248910152	0.0469173679722497	5	NA	NA	NA	NA	NA	NA	NA	NA
Mir466f-4	0.520053612070931	0.0472606607636211	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir466j	0.506744108851555	0.0172297824035784	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir466k	0.423651549968014	0.0204115348252933	5	NA	NA	NA	NA	NA	NA	NA	NA
Mir466q	0.507798494965948	0.0347367757358991	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir483	0.62295298531706	0.0119223664757113	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir488	0.626937065276794	0.0220796845069652	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir491	0.479977111888477	0.0497343701849397	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir509	0.768788088591072	0.00743970350549705	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir5127	0.592320363097216	0.00315423421702228	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir5130	-0.492969711593044	0.0370744554966774	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir547	1.14515774922582	1.78709663306947e-05	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir5623	0.700905631746377	0.0126884667984809	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir568	0.578838714479808	0.00485805985486397	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir5709	0.587282476543163	0.0250018647646001	4	NA	NA	NA	NA	NA	NA	NA	NA
Mir574	-0.640611478135963	0.0201676962330253	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir582	0.473593857717261	0.0489469503574814	19	NA	NA	NA	NA	NA	NA	NA	NA
Mir592	0.72796113839583	0.0084850997253847	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir6237	1.30970728420152	0.000205460626914539	2	NA	NA	NA	NA	NA	NA	NA	NA
Mir6239	1.05021529725955	0.000347298907455498	1	NA	NA	NA	NA	NA	NA	NA	NA
Mir6335	0.750224385658225	0.00353540729807262	3	NA	NA	NA	NA	NA	NA	NA	NA
Mir6336	0.622162627092316	0.0144970427227413	11	NA	NA	NA	NA	NA	NA	NA	NA
Mir6343	-0.648494684226103	0.00611920252623447	2	NA	NA	NA	NA	NA	NA	NA	NA
