gene	mc_diff	mc_q	mc_ctrl	mc_mut	hmc_diff	hmc_q	hmc_ctrl	hmc_mut	coordinated_pattern	combined_effect
Stk24	0.029870916485866	0.00561654371179045	0.662429547907423	0.692300464393289	-0.042928654704647	1.64575478868743e-06	0.257905624175561	0.214976969470914	TRUE	0.072799571190513
Ankrd28	0.040933632047974	1.07166956983557e-09	0.677499095657215	0.718432727705189	-0.0318456151739306	9.28935314931527e-09	0.18630298202992	0.154457366855989	TRUE	0.0727792472219045
Gspt1	0.0378651758170712	0.00646176987862801	0.670578203574149	0.70844337939122	-0.0349022074462002	0.000734869660788886	0.171631897537706	0.136729690091506	TRUE	0.0727673832632713
Zdhhc5	0.0304637965039922	0.0201660920112585	0.667526501486306	0.697990297990298	-0.0422801765769297	1.87841037611358e-05	0.206902491199244	0.164622314622315	TRUE	0.0727439730809219
Gdnf	-0.0315619623556678	0.0466546192379293	0.744594647239861	0.713032684884193	0.0411616936394086	8.73598478446556e-05	0.10597954298527	0.147141236624678	FALSE	0.0727236559950764
Aldh9a1	0.0405956295215468	0.00836540395317672	0.745843835153212	0.786439464674759	-0.0321153893686337	0.00882675113914476	0.150419155319458	0.118303765950825	TRUE	0.0727110188901805
Bphl	0.0436925238578101	0.000717095137598899	0.678204774071772	0.721897297929582	-0.0290121945642908	0.00380827841255052	0.160522865078061	0.13151067051377	TRUE	0.0727047184221009
Wdfy3	0.0414009822480254	1.36537981362882e-17	0.624999420254125	0.66640040250215	-0.0312846557188299	1.67379419243779e-12	0.251759634954115	0.220474979235285	TRUE	0.0726856379668553
Lrrn3	0.0339969842987398	0.00744336346964113	0.616745624247155	0.650742608545895	-0.038657097258264	3.28255760253671e-05	0.19734207923124	0.158684981972976	TRUE	0.0726540815570038
Amz2	0.0363857761344624	0.0229284701216935	0.693271735699092	0.729657511833554	-0.036255338446721	0.00252196991242098	0.176609469917126	0.140354131470405	TRUE	0.0726411145811833
Akt3	0.0340728134383692	5.13728011462688e-07	0.564970119235584	0.599042932673953	-0.0385362530536674	4.59003969110348e-10	0.320906142687559	0.282369889633892	TRUE	0.0726090664920366
Urb2	0.0419351629334035	0.000724718003793924	0.820135308318183	0.862070471251587	-0.030607157762379	0.00202196384251838	0.106863271043821	0.0762561132814422	TRUE	0.0725423206957825
D230025D16Rik	0.042579974222852	0.0107048950805823	0.770899729275899	0.813479703498751	-0.0299560651505924	0.0137016773536429	0.118861588019602	0.0889055228690094	TRUE	0.0725360393734444
Tmem117	0.038853638039131	2.89571036487128e-42	0.736248981513868	0.775102619552999	-0.0336668917796069	9.06140888346945e-47	0.164427372477848	0.130760480698241	TRUE	0.0725205298187379
Orc2	0.0381078971095772	0.000471220038181686	0.817064071144129	0.855171968253706	-0.0344096518213434	5.95685776662363e-05	0.117425982688758	0.083016330867415	TRUE	0.0725175489309206
Fgf14	0.0371813619760319	2.69001860998522e-14	0.543474304219098	0.58065566619513	-0.0353010320618216	2.59371186347959e-15	0.311709376569189	0.276408344507367	TRUE	0.0724823940378536
Tfdp2	0.0350143048432849	1.8781051023847e-06	0.719122862776376	0.754137167619661	-0.0374281455350458	8.09625527841811e-11	0.167254238683461	0.129826093148415	TRUE	0.0724424503783307
Ubox5	0.0361132045066865	0.00234257377248979	0.750202477933337	0.786315682440024	-0.0362998656252051	9.39911166986412e-05	0.159636881946595	0.12333701632139	TRUE	0.0724130701318917
Gm44503	0.0386124705332435	0.000346609583920795	0.732407902627186	0.771020373160429	-0.0337627806005074	4.97185667521112e-06	0.126365487157046	0.0926027065565391	TRUE	0.0723752511337508
Vps35	0.039359997819165	0.000888008285145016	0.738798999484845	0.77815899730401	-0.0330128154841592	0.000759247670801624	0.167861169787976	0.134848354303816	TRUE	0.0723728133033242
Xpo7	0.0341607215303581	2.47807853293362e-06	0.716415867660985	0.750576589191343	-0.0382000638470877	6.45260176764908e-11	0.183638811768251	0.145438747921163	TRUE	0.0723607853774458
Kif1b	0.0421645817440139	6.75418787901226e-08	0.485007188612111	0.527171770356125	-0.0301719968200345	1.85508419647278e-05	0.275290866886648	0.245118870066614	TRUE	0.0723365785640484
Slc19a2	0.0473693759599103	4.76872103339692e-05	0.759446455059742	0.806815831019653	-0.02493834010391	0.00736518211679159	0.124030107030072	0.0990917669261618	TRUE	0.0723077160638203
Ankra2	0.0519122759561434	0.00599646802559734	0.765387809103504	0.817300085059648	-0.0203568965033054	0.04703260952069	0.0589132601962812	0.0385563636929757	TRUE	0.0722691724594489
Dmtf1	0.0372013636099776	0.000448102536125638	0.695290116428971	0.732491480038948	-0.035053311295769	7.03066978482703e-05	0.202425338003239	0.16737202670747	TRUE	0.0722546749057467
Btrc	0.0353995689246728	5.48482137019437e-09	0.673441781103407	0.70884135002808	-0.0368249214051395	1.62258066621038e-12	0.225804682769217	0.188979761364078	TRUE	0.0722244903298122
Dop1a	0.0349760281346317	6.8852237336549e-06	0.745381095984084	0.780357124118715	-0.0371603750012247	3.31468977051948e-10	0.147666629138751	0.110506254137526	TRUE	0.0721364031358565
Edrf1	0.0343627408375031	0.00224718508580922	0.753719459175856	0.78808220001336	-0.0377599705144273	1.55928170671621e-07	0.113803442593473	0.0760434720790456	TRUE	0.0721227113519305
Cwc27	0.0398655961852048	6.73437435861944e-16	0.792421236457226	0.83228683264243	-0.0322174698940154	6.27709495100495e-16	0.128341214881575	0.0961237449875599	TRUE	0.0720830660792202
Tcof1	0.0408044727528966	0.0336320240483403	0.764286350056942	0.805090822809839	-0.0312548191280317	0.0438311890907651	0.146470605687838	0.115215786559806	TRUE	0.0720592918809282
Mrps35	0.0404228081795779	0.00105525063971194	0.753769225463825	0.794192033643403	-0.0316210264740344	0.000377776452807409	0.126834609283399	0.0952135828093644	TRUE	0.0720438346536123
Wdfy1	0.0383589339317892	0.000375798492895262	0.756064254997937	0.794423188929726	-0.0336555519756239	5.56835350622933e-06	0.115365851025653	0.0817102990500291	TRUE	0.0720144859074131
Prkcz	0.0395965358571249	3.6854180169388e-06	0.43924229402698	0.478838829884105	-0.0324150549480902	5.3989728887639e-05	0.344410796504828	0.311995741556738	TRUE	0.0720115908052151
Ttc9	0.0386488274731249	0.0123406369288789	0.734809279586611	0.773458107059736	-0.0333282382766975	0.0100928000113495	0.176087298456239	0.142759060179541	TRUE	0.0719770657498224
Lrrfip2	0.0349531122770631	2.83231892140141e-07	0.747899773640253	0.782852885917316	-0.0369816903219091	4.89317057650866e-12	0.157297636141078	0.120315945819168	TRUE	0.0719348025989722
Hmgcs1	0.0369927668445243	0.00659390467463304	0.697783679445059	0.734776446289584	-0.0349401441580281	0.00264375847149169	0.205178495176513	0.170238351018485	TRUE	0.0719329110025525
Ifngr2	0.0468079178634562	0.0017859344100449	0.757501834189288	0.804309752052744	-0.0251094440624952	0.039777805565516	0.126844670369982	0.101735226307487	TRUE	0.0719173619259514
Fgf12	0.0365189392390719	2.65518183541212e-30	0.669473757621647	0.705992696860719	-0.0353740162118964	1.05796510423949e-36	0.224683741188661	0.189309724976764	TRUE	0.0718929554509683
Fyco1	0.03882538877321	0.000295375557331743	0.823933987422024	0.862759376195233	-0.0330633413235471	1.54807161947738e-05	0.0940262331830419	0.0609628918594948	TRUE	0.071888730096757
Zswim6	0.0300011765637649	1.40503285958604e-11	0.741051331453194	0.771052508016959	-0.0418834297492952	7.88622272608451e-33	0.167323060540204	0.125439630790908	TRUE	0.0718846063130601
Tcf25	0.0360187019612507	0.0325105142331789	0.629613686773103	0.665632388734353	-0.0357920338885604	0.0115566583924198	0.236001526239047	0.200209492350487	TRUE	0.0718107358498111
Mef2c	0.0345199675607522	4.3925172532553e-13	0.718844833463898	0.75336480102465	-0.0371438101991965	2.1428771391941e-30	0.127643655074685	0.0904998448754883	TRUE	0.0716637777599486
Luc7l3	0.0393284970338006	0.00188197775431371	0.47251044288545	0.51183893991925	-0.0323173089868151	0.00216349260653589	0.253703303471016	0.221385994484201	TRUE	0.0716458060206158
Slk	0.0408554658882309	2.48816063066982e-05	0.670994345156755	0.711849811044986	-0.0307375454112798	9.68493906889388e-05	0.180424437262797	0.149686891851517	TRUE	0.0715930112995106
Gpd2	0.0314645482055546	4.01506366946417e-09	0.768561840399926	0.80002638860548	-0.040116977771932	2.16782153826784e-21	0.149962661235574	0.109845683463642	TRUE	0.0715815259774866
Ttc1	0.0436151426837025	0.0094139662651853	0.76645492423568	0.810070066919382	-0.0279481355354402	0.0432544100162605	0.134221998658618	0.106273863123178	TRUE	0.0715632782191427
C9orf72	0.0339648086215188	0.00209987542448324	0.737296054785551	0.77126086340707	-0.0375728307886146	8.66178337219122e-07	0.136830868711121	0.0992580379225062	TRUE	0.0715376394101335
Osbp2	0.0408157809801672	2.31240703232379e-06	0.489621812952236	0.530437593932404	-0.0307051250921033	0.000192402312770086	0.317803487610016	0.287098362517913	TRUE	0.0715209060722705
Atp2b2	0.0358413342673124	0.000320887086076004	0.498562292970188	0.5344036272375	-0.0356671858563278	5.58413181438805e-05	0.318999899621909	0.283332713765581	TRUE	0.0715085201236402
Rab21	0.0395654272191134	0.00116093933275278	0.557939422813685	0.597504850032799	-0.0318892304861521	0.00196828053489776	0.237347872616538	0.205458642130386	TRUE	0.0714546577052654
Hmgxb4	0.0371118991271241	0.000972738708866204	0.763912082918122	0.801023982045246	-0.0343211100629337	3.26401088832361e-05	0.132279940373854	0.0979588303109206	TRUE	0.0714330091900578
Sec63	0.0322438727819195	0.00143361684739211	0.726471756759915	0.758715629541834	-0.0391568131649619	3.72557362546508e-07	0.171020849075957	0.131864035910995	TRUE	0.0714006859468815
Ptpn4	0.0310342270174406	5.67419351767712e-06	0.714065255731922	0.745099482749363	-0.0403647745661544	1.07209681291597e-12	0.197581643976775	0.157216869410621	TRUE	0.071399001583595
Cul1	0.0359872006194862	0.000675185633726417	0.644271478754237	0.680258679373724	-0.0354114179167582	7.26269308608477e-05	0.235676904642422	0.200265486725664	TRUE	0.0713986185362444
Irf2	0.0344391910463024	1.69527342746492e-06	0.711916830637141	0.746356021683443	-0.0369208231023711	5.53861251975267e-10	0.191699492354995	0.154778669252624	TRUE	0.0713600141486736
Taf3	0.0335900111166636	9.33180896428957e-09	0.7543681620726	0.787958173189264	-0.0377404650486956	1.5724023574035e-15	0.159169381801405	0.12142891675271	TRUE	0.0713304761653592
Ssbp2	0.03440449856668	5.01571250772048e-15	0.766558547192715	0.800963045759395	-0.0369151426297767	5.32903791195412e-25	0.153176200807607	0.11626105817783	TRUE	0.0713196411964567
Car12	0.0410881553836049	0.000400496371200018	0.776847478921635	0.81793563430524	-0.0302248396792488	0.00236889734098759	0.147561797072491	0.117336957393243	TRUE	0.0713129950628537
Ap1g1	0.0351240645608061	8.23638336626518e-05	0.681406953557104	0.71653101811791	-0.0361635476066499	1.90504197311165e-06	0.226072777926481	0.189909230319831	TRUE	0.071287612167456
Ube2q2	0.0423671923344658	0.000346909714714656	0.705844796650718	0.748211988985184	-0.0289184398341731	0.00638695357976416	0.206484582668793	0.17756614283462	TRUE	0.071285632168639
Rasa2	0.038010182371981	1.89898531448787e-08	0.758363947675715	0.796374130047696	-0.0332621894914723	1.54951623286023e-09	0.151848102368	0.118585912876527	TRUE	0.0712723718634533
Rbfa	0.0404793530794085	0.0344590370317131	0.807764771663689	0.848244124743097	-0.0307696349930359	0.0311518594107468	0.10802367842079	0.0772540434277545	TRUE	0.0712489880724444
Afg3l2	0.0296044443940575	0.0166703244194599	0.796784933579956	0.826389377974014	-0.0416424546331658	4.39859486177383e-06	0.143846196962054	0.102203742328888	TRUE	0.0712468990272233
Kirrel3	0.0407109055476332	3.3316092645991e-20	0.541672447160996	0.582383352708629	-0.0305314040550596	8.53063173140234e-13	0.346834941916743	0.316303537861684	TRUE	0.0712423096026928
Rpap3	0.0374411887172791	0.000693157924888753	0.790348640406797	0.827789829124076	-0.0337636409225087	1.38886324321634e-05	0.107110370486352	0.0733467295638432	TRUE	0.0712048296397878
Ppp2r5e	0.0436555205732144	4.26051047954486e-08	0.539427982766772	0.583083503339986	-0.0275443777591052	0.00033447572402616	0.308122302180407	0.280577924421302	TRUE	0.0711998983323196
Bicra	0.0375539226636843	0.0169953544780388	0.583297143002778	0.620851065666462	-0.0336365701735414	0.0146619172168368	0.281685653847134	0.248049083673593	TRUE	0.0711904928372256
Sbno2	0.0357969944970471	0.043429180860751	0.705186269656531	0.740983264153578	-0.0353866272034443	0.0137889398205032	0.193386207162894	0.15799957995945	TRUE	0.0711836217004914
St8sia2	-0.0360822147714753	0.00012681317185774	0.827841553287982	0.791759338516506	0.0350747475664417	1.71939955802104e-05	0.120571145124717	0.155645892691158	FALSE	0.071156962337917
Heca	0.037939673408336	2.84521869052103e-05	0.750227963909714	0.78816763731805	-0.0332083953656414	2.69909171932586e-06	0.145258476973751	0.112050081608109	TRUE	0.0711480687739774
Ubxn7	0.0370064879839382	0.00986719556313378	0.680982130730874	0.717988618714813	-0.0341396299704604	0.00318455650377202	0.198734490191777	0.164594860221316	TRUE	0.0711461179543986
Msra	0.0525242588531633	7.2413023801972e-20	0.470483882650603	0.523008141503767	-0.018617982185488	0.00178884755512654	0.318305753765712	0.299687771580224	TRUE	0.0711422410386513
Golim4	0.0338725352616284	1.67912410794448e-06	0.775677833367823	0.809550368629452	-0.0372363246565391	2.22458182536172e-14	0.115231841599478	0.0779955169429394	TRUE	0.0711088599181675
Slc25a46	0.0374101526049462	0.000433684032177052	0.732469183426987	0.769879336031933	-0.0336940195317395	1.87136902963864e-05	0.142386463451456	0.108692443919717	TRUE	0.0711041721366857
Pla2g12a	0.0377264836877615	0.0304271543688862	0.774614803081575	0.812341286769337	-0.0333769262623132	0.0039137739397796	0.107691502104347	0.0743145758420336	TRUE	0.0711034099500748
Bag4	0.0312498702507272	0.0351194750559301	0.725302880556882	0.75655275080761	-0.0398261948678972	0.000158231339230092	0.164118076077781	0.124291881209884	TRUE	0.0710760651186245
Setbp1	0.0403834758289299	3.02076927564485e-20	0.569297236969456	0.609680712798386	-0.0306896389365017	4.23595579530767e-13	0.328478683742529	0.297789044806027	TRUE	0.0710731147654316
Sema5a	0.0372304630447046	1.20968122605997e-35	0.763109033079999	0.800339496124703	-0.0338424005356311	4.41842186734296e-44	0.148012854045276	0.114170453509645	TRUE	0.0710728635803357
Rps6kb1	0.0387038905772533	0.0030344137990936	0.71590244283505	0.754606333412304	-0.0323247569720688	0.00222158026033311	0.177074744408623	0.144749987436555	TRUE	0.0710286475493221
Ndufa9	0.0369420308500431	0.0104141406371486	0.828254446804441	0.865196477654484	-0.0340715668062912	0.00173146556676009	0.104582951651383	0.0705113848450915	TRUE	0.0710135976563343
Lrrc28	0.0432400850519308	1.97046030178336e-11	0.705459935659927	0.748700020711858	-0.027747532064279	1.49573413466109e-06	0.198971125638449	0.17122359357417	TRUE	0.0709876171162098
Ralgps1	0.0330133787415678	0.000608363361081022	0.601973119340403	0.634986498081971	-0.0379592028297749	3.66838329523844e-06	0.278668621363997	0.240709418534222	TRUE	0.0709725815713428
Top2b	0.0343634803732136	0.00333245228817927	0.605128118695839	0.639491599069053	-0.0365715986579897	9.92782630900698e-05	0.237521327186263	0.200949728528274	TRUE	0.0709350790312032
Rnf145	0.0395226061714899	0.00343570255374294	0.498751851265381	0.53827445743687	-0.0313776029293701	0.010380883650591	0.302270419806444	0.270892816877074	TRUE	0.07090020910086
Nif3l1	0.0349784821656696	0.0106985184556181	0.774788739038315	0.809767221203985	-0.0359110131936185	8.82895899530228e-05	0.114971540645353	0.0790605274517348	TRUE	0.070889495359288
Kpna1	0.0353258644231891	0.00171243852570131	0.636604128907066	0.671929993330255	-0.0355545262465086	3.02209675224521e-06	0.156363489357688	0.12080896311118	TRUE	0.0708803906696977
Tom1l2	0.0430399256031991	1.476865349695e-06	0.593317709937378	0.636357635540577	-0.0278227067605002	0.000524741753588406	0.246672409146905	0.218849702386405	TRUE	0.0708626323636993
Smg6	0.034611373115157	1.46229490543082e-08	0.776844064788368	0.811455437903525	-0.0362150301058844	6.44661550280293e-12	0.166758149537893	0.130543119432008	TRUE	0.0708264032210414
Pip4p2	0.0268813894735107	0.00357264644039056	0.756820489037308	0.783701878510819	-0.0439325214371118	1.04298312270851e-11	0.146519684041508	0.102587162604396	TRUE	0.0708139109106225
Rbfox2	0.0351739252885303	1.02363930784366e-07	0.497170705656648	0.532344630945179	-0.0356264438614601	5.47062579764589e-09	0.341145301649849	0.305518857788389	TRUE	0.0708003691499904
Bbs4	0.0415128121803797	0.00611556579727356	0.75850156949467	0.80001438167505	-0.029265257371498	0.0075234891278333	0.126946324626615	0.0976810672551169	TRUE	0.0707780695518777
Bend6	0.0430645528314573	4.72379455014059e-06	0.607977993055546	0.651042545887003	-0.0276853396706166	0.000387223412438684	0.202712590789587	0.17502725111897	TRUE	0.0707498925020739
Chd8	0.0300725851271789	0.000356535369750211	0.734275757371071	0.76434834249825	-0.0406668756603737	1.74455448793147e-11	0.14857780599185	0.107910930331476	TRUE	0.0707394607875526
Rere	0.0400696236162126	1.98651802552942e-12	0.497404703774775	0.537474327390988	-0.0306629132671283	9.84597880526857e-09	0.330133064043879	0.299470150776751	TRUE	0.0707325368833409
Pkn1	0.037626510830126	0.00334853645622667	0.792025734683464	0.82965224551359	-0.0330519798969783	0.00096537550286312	0.131010009262571	0.0979580293655924	TRUE	0.0706784907271043
Nemp1	0.0430736922471302	0.00187757477979034	0.664782615071761	0.707856307318891	-0.0275740361257639	0.00406014785869464	0.134892798482656	0.107318762356892	TRUE	0.0706477283728941
Crebrf	0.0261815074223918	0.0450503953884849	0.662345673707516	0.688527181129907	-0.0444547345218897	8.82395056965552e-07	0.196846657163329	0.152391922641439	TRUE	0.0706362419442814
Tcte2	0.0421034409599613	0.000579982308082241	0.712372034956305	0.754475475916266	-0.0284586186376084	0.00986946233430256	0.194874765917603	0.166416147279995	TRUE	0.0705620595975697
Ap2b1	0.0306052630147022	0.000716497724147272	0.742285339677125	0.772890602691827	-0.039933421889447	1.99189412748418e-09	0.15076875630983	0.110835334420383	TRUE	0.0705386849041492
Morn4	0.0459186920603017	0.00169201950682274	0.789639331887285	0.835558023947586	-0.0245915532938085	0.0115729318387804	0.0835929213687137	0.0590013680749052	TRUE	0.0705102453541103
Hsd17b12	0.0340112796377804	4.71174692221733e-08	0.741403476903849	0.775414756541629	-0.0364863854530259	5.72959761439449e-15	0.141594321613035	0.105107936160009	TRUE	0.0704976650908063
Acap2	0.0385554125066243	2.2054276828324e-11	0.726804037237532	0.765359449744156	-0.0319356914190067	2.31218960278761e-11	0.169691882291474	0.137756190872467	TRUE	0.070491103925631
Arid4a	0.0360551236997404	7.37196082602146e-07	0.733702235675401	0.769757359375141	-0.034391844976674	9.62451296260227e-10	0.151760959377376	0.117369114400702	TRUE	0.0704469686764144
Nipa2	0.0371149886856654	0.00821856996101056	0.759754028837998	0.796869017523664	-0.0333053177530873	0.00329258738875244	0.156276505513147	0.122971187760059	TRUE	0.0704203064387527
Hmces	0.0398376011660621	0.0318870082049068	0.710081430199941	0.749919031366003	-0.0305702575283879	0.0333048247574122	0.157222247127688	0.1266519895993	TRUE	0.0704078586944499
Nom1	0.0421980338568196	0.00991770333632038	0.811315939141524	0.853513972998344	-0.028154133879573	0.0154979776759247	0.0903630737274934	0.0622089398479204	TRUE	0.0703521677363926
Zfr	0.0336713081384349	0.000909156449796568	0.67518979889561	0.708861107034044	-0.0366453780867574	1.1815925259653e-05	0.215789881509326	0.179144503422568	TRUE	0.0703166862251922
Rngtt	0.0365057696554932	3.27370705169876e-11	0.786991756654281	0.823497526309775	-0.0338050231369893	1.31671769920228e-12	0.153353453566602	0.119548430429613	TRUE	0.0703107927924825
Mapk8	0.0395965054379661	0.000185755718214572	0.67473738285181	0.714333888289776	-0.0307049593663199	0.000928997470525524	0.216882621308462	0.186177661942142	TRUE	0.070301464804286
Simc1	0.0344203481611696	0.00368458475940456	0.804217177401203	0.838637525562372	-0.0358582396233911	0.000280328481021873	0.14820680193361	0.112348562310219	TRUE	0.0702785877845607
Crebbp	0.0321341225143396	0.00117245102748349	0.508583177898033	0.540717300412372	-0.0381395859939285	7.73816795342125e-06	0.314052933759634	0.275913347765705	TRUE	0.070273708508268
Dnajc19	0.0402107946230119	0.00226336762202414	0.737571730594986	0.777782525217998	-0.0300538600563226	0.00278484068779252	0.134741098694587	0.104687238638264	TRUE	0.0702646546793345
Cyfip2	0.0341396944763783	0.000216096594773894	0.641512007965931	0.675651702442309	-0.0361188759794297	1.11028921721238e-06	0.213780001162636	0.177661125183206	TRUE	0.070258570455808
Hibadh	0.0248871016318007	0.00093276393685886	0.745694813901336	0.770581915533136	-0.0453648249799502	1.54846970092438e-17	0.156619098195185	0.111254273215235	TRUE	0.070251926611751
Adam10	0.036072157823575	0.00236455706543391	0.564039630308915	0.60011178813249	-0.0341286578431578	0.00170702320215591	0.317590894379113	0.283462236535955	TRUE	0.0702008156667328
Hdac2	0.0404384892415519	0.00180289354306823	0.686470455950975	0.726908945192527	-0.0297554104251139	0.0176048870826592	0.252670489683477	0.222915079258363	TRUE	0.0701938996666658
Cop1	0.0375265146607939	4.6553458247648e-07	0.724920058652257	0.76244657331305	-0.0326423951617593	1.93746709283311e-07	0.181487134702522	0.148844739540762	TRUE	0.0701689098225532
Zdhhc2	0.0215503865404441	0.007109007653295	0.730087705286438	0.751638091826882	-0.0485756097279965	1.87054714163668e-18	0.16929872624142	0.120723116513424	TRUE	0.0701259962684406
Ica1	0.0359280104416588	2.27183291466346e-08	0.711558953866646	0.747486964308305	-0.0341894850824472	8.28698764925511e-11	0.181068931068931	0.146879445986484	TRUE	0.0701174955241061
Plekhm3	0.0378334795928092	6.53748799119869e-11	0.733641077721016	0.771474557313825	-0.0322792873387232	1.13967882430685e-10	0.179468895240231	0.147189607901508	TRUE	0.0701127669315325
Pikfyve	0.0355808925214209	5.25808297531223e-07	0.810198969133329	0.84577986165475	-0.0345218027913657	4.63994590803397e-11	0.109133259648996	0.07461145685763	TRUE	0.0701026953127866
Rmdn1	0.0407504425776244	0.00880868127818146	0.763123523939025	0.80387396651665	-0.0292527202723791	0.0211367158056644	0.141508027386149	0.11225530711377	TRUE	0.0700031628500035
Rras2	0.0355701252723652	0.00114335432566444	0.682257825919607	0.717827951191972	-0.0343485952576413	0.00020967008001549	0.223570107256318	0.189221511998677	TRUE	0.0699187205300066
Rsf1	0.037326792342054	8.30639598386538e-06	0.649425613755715	0.686752406097769	-0.0325760217443437	7.3301711905892e-06	0.24216346270487	0.209587440960526	TRUE	0.0699028140863978
Gm49337	0.0384424669330703	2.20968152851968e-06	0.533570753384282	0.572013220317352	-0.0314603254745518	1.35690700247256e-05	0.286909581852365	0.255449256377813	TRUE	0.0699027924076221
Clpx	0.03044017668891	0.0151223266264881	0.781372608359672	0.811812785048582	-0.0394523523219928	3.4792145931655e-05	0.154446527416183	0.11499417509419	TRUE	0.0698925290109028
Dnajb14	0.0317693842533397	0.000103827908182015	0.73420040768601	0.76596979193935	-0.0380935578842785	2.7210995449629e-10	0.148681076585168	0.11058751870089	TRUE	0.0698629421376182
Pum2	0.0403242535423656	4.63910306674808e-05	0.654244677122635	0.694568930665001	-0.0295109511543729	0.000524592640368226	0.214201077861212	0.184690126706839	TRUE	0.0698352046967385
U2surp	0.0359161133870276	0.000446632347223437	0.721512103212556	0.757428216599584	-0.0338984275004766	2.49900521090765e-05	0.170459707107856	0.13656127960738	TRUE	0.0698145408875042
Naa35	0.0357912620233054	1.74773722752524e-05	0.799316465508129	0.835107727531435	-0.0339870316676642	4.63251345075387e-07	0.132792854337208	0.0988058226695435	TRUE	0.0697782936909696
Sec23b	0.0389508763215454	1.34064437594285e-05	0.828044116024674	0.866994992346219	-0.0307959281580495	1.25378481739236e-06	0.0885498950868064	0.0577539669287569	TRUE	0.0697468044795949
Lacc1	-0.0486132750273628	0.00121426920352473	0.890250664080617	0.841637389053254	0.0211325505709937	0.0373982357924686	0.0372770586499136	0.0584096092209073	FALSE	0.0697458255983565
Elovl5	0.031750678691633	0.000861859126490675	0.642978259618768	0.6747289383104	-0.0378682565824713	6.13481397457681e-07	0.231201441624308	0.193333185041837	TRUE	0.0696189352741043
Dpf3	0.0449691030407244	1.8272223003181e-11	0.565422544668746	0.610391647709471	-0.0246472966618575	0.000200549788831314	0.324485370871155	0.299838074209298	TRUE	0.0696163997025819
Strn	0.0326820675538463	1.96239714477986e-06	0.722405104911149	0.755087172464995	-0.0369306791218724	2.20362406745817e-10	0.200646747866953	0.16371606874508	TRUE	0.0696127466757187
Nav1	-0.0383526313197362	2.77696426153879e-09	0.722549094944312	0.684196463624576	0.0312341722355291	1.99159761914463e-08	0.172293583013689	0.203527755249218	FALSE	0.0695868035552653
Tmem243	0.0348089799111271	3.0645893677571e-05	0.702603753600103	0.73741273351123	-0.0347698064353679	4.7193951443846e-07	0.196408362479248	0.16163855604388	TRUE	0.069578786346495
Orc5	0.0482160268965001	1.84368712436457e-06	0.679163462997937	0.727379489894437	-0.0213459501341458	0.0229576231399764	0.183861169970933	0.162515219836787	TRUE	0.0695619770306459
Mob1a	0.0411016293771834	0.0128292962147344	0.688567701944477	0.729669331321661	-0.0283964819206879	0.0373375448996044	0.180851655285494	0.152455173364806	TRUE	0.0694981112978713
Nfat5	0.0322590933965302	0.00236707873993707	0.747165901972738	0.779424995369268	-0.0372302394581707	7.80204418527659e-06	0.16860945818206	0.13137921872389	TRUE	0.0694893328547009
Zfyve26	0.0366443941560585	5.82313480594288e-05	0.817083281392015	0.853727675548074	-0.0327955707094783	2.63002737156053e-08	0.0819238770502999	0.0491283063408216	TRUE	0.0694399648655367
Rab22a	0.0290304418371349	0.0374856651979087	0.754880027257854	0.783910469094989	-0.0403804158371877	3.12361756835506e-05	0.149509182391661	0.109128766554474	TRUE	0.0694108576743226
Rpf1	0.032943110120365	0.00612948582651729	0.843437259666771	0.876380369787136	-0.0364566002532219	2.21874644748999e-05	0.0941422371394336	0.0576856368862117	TRUE	0.0693997103735869
Tbca	0.0332271080693569	0.000861859126490675	0.682871058503604	0.716098166572961	-0.036131281712148	1.41906298145049e-05	0.220947033011348	0.1848157512992	TRUE	0.069358389781505
Ccdc106	0.0464127701040687	1.83430813396264e-06	0.663933629104023	0.710346399208092	-0.0229445115518245	0.0023403148269444	0.146589078121464	0.123644566569639	TRUE	0.0693572816558933
Magi1	0.0332814304366497	1.16114758425677e-40	0.762338930972259	0.795620361408909	-0.0359395056112157	5.84907045976403e-68	0.158208855113571	0.122269349502355	TRUE	0.0692209360478654
Wapl	0.0346263967838072	0.0020000916225719	0.69299582113226	0.727622217916067	-0.0345932769903009	0.000155507698551513	0.205042747333194	0.170449470342893	TRUE	0.0692196737741081
Sfswap	0.0326017220779797	0.00861307163365618	0.724566940950643	0.757168663028623	-0.0365288241444902	9.86353151140273e-05	0.167459479320028	0.130930655175538	TRUE	0.06913054622247
Tex10	0.0339776366634816	0.00877534381856506	0.785232061334387	0.819209697997869	-0.0351453363989068	6.71236912167997e-05	0.1161469540171	0.081001617618193	TRUE	0.0691229730623884
Ppp2r5a	0.0338865383629656	2.25491643306484e-05	0.718603650745027	0.752490189107993	-0.0352192037317883	3.09732077124088e-11	0.124722420589096	0.0895032168573082	TRUE	0.0691057420947539
Slc24a3	-0.026767828699426	3.31335607392558e-14	0.79305606072096	0.766288232021534	0.0423287564912578	1.48418475439349e-52	0.109172834913901	0.151501591405159	FALSE	0.0690965851906838
Zmym1	0.0406592735582587	0.00677759174405579	0.779335132117392	0.81999440567565	-0.0283733788932194	0.0220535149888084	0.133925840522216	0.105552461628997	TRUE	0.0690326524514781
Rnf130	0.0476429071181936	1.03607304056923e-08	0.449412486285836	0.497055393404029	-0.0213879855460611	0.0150908864906194	0.347050478965833	0.325662493419772	TRUE	0.0690308926642547
