Gene_Name	mean_ctrl_pc1	mean_mut_pc1	n_bins	ctrl_label	mc_diff	mc_sig	mc_direction	hmc_diff	hmc_sig	hmc_direction
Ccdc141	0.337583333333333	0.198166666666667	4	B.1	-0.00600960708301546	TRUE	Hypomethylated	0.00186498414052381	FALSE	Hypermethylated
Ccdc148	0.0865555555555556	0.129	3	A.2	0.00284624483728202	FALSE	Hypermethylated	0.00119074329878567	FALSE	Hypermethylated
Ccdc149	0.0581666666666667	-0.0218333333333333	2	A.2	0.000790946390891722	FALSE	Hypermethylated	-0.0116331895852136	TRUE	Hypomethylated
Ccdc150	0.100666666666667	0.138666666666667	1	A.2	-0.00352524545082433	FALSE	Hypomethylated	-0.00169790637555663	FALSE	Hypomethylated
Ccdc152	-1.09833333333333	-1.14333333333333	2	B.2	-0.00705089614992449	FALSE	Hypomethylated	0.00594067743605494	TRUE	Hypermethylated
Ccdc158	-0.505666666666667	-0.502666666666667	1	B.1	-0.00711571298440195	TRUE	Hypomethylated	0.00499499527789622	TRUE	Hypermethylated
Ccdc160	0.314	0.535666666666667	1	NA	0.00444502486219323	FALSE	Hypermethylated	0.00127167938925343	FALSE	Hypermethylated
Ccdc163	1.412	1.33633333333333	1	A.1	0.0039004749683117	FALSE	Hypermethylated	-0.0242487140930155	TRUE	Hypomethylated
Ccdc167	1.41616666666667	1.36833333333333	4	A.1	0.0223022275747593	TRUE	Hypermethylated	-0.0122647701038515	TRUE	Hypomethylated
Ccdc169	1.09066666666667	1.101	1	A.2	-0.0103132372059986	TRUE	Hypomethylated	0.00012572922255015	FALSE	Hypermethylated
Ccdc17	1.39166666666667	1.33233333333333	1	A.1	0.00316076738004331	FALSE	Hypermethylated	0.00120671363229969	FALSE	Hypermethylated
Ccdc170	-0.358666666666667	-0.409166666666666	2	B.2	-0.00928431030078092	TRUE	Hypomethylated	0.00175088370884722	FALSE	Hypermethylated
Ccdc171	-0.317583333333333	-0.441916666666667	4	B.2	-0.00467370978969417	TRUE	Hypomethylated	-0.0032944924549787	TRUE	Hypomethylated
Ccdc172	-0.829	-0.862333333333333	1	B.2	-0.0114599634869414	TRUE	Hypomethylated	0.00718885689865403	TRUE	Hypermethylated
Ccdc174	1.342	1.54333333333333	1	A.1	0.022745466062003	TRUE	Hypermethylated	-0.0198761995617771	TRUE	Hypomethylated
Ccdc175	1.21877777777778	1.15377777777778	3	A.1	-0.00365756793527805	FALSE	Hypomethylated	-0.000979157035301284	FALSE	Hypomethylated
Ccdc177	1.56933333333333	1.54283333333334	2	A.1	0.000599199195939537	FALSE	Hypermethylated	-0.0231971931716891	TRUE	Hypomethylated
Ccdc178	-1.1617037037037	-1.23403703703704	9	B.2	-0.00215151278887094	FALSE	Hypomethylated	0.00188622038588812	TRUE	Hypermethylated
Ccdc18	1.01966666666667	0.94	1	A.1	0.00139090119223984	FALSE	Hypermethylated	-0.00480703287231138	TRUE	Hypomethylated
Ccdc180	0.82	1.12166666666667	2	A.2	-0.00956692927726144	TRUE	Hypomethylated	-0.000788472854176679	FALSE	Hypomethylated
Ccdc181	1.16433333333333	0.988	1	A.1	0.0444503308968486	TRUE	Hypermethylated	-0.016189797309893	TRUE	Hypomethylated
Ccdc185	0.323	0.429666666666667	1	A.2	-0.0501310666238902	TRUE	Hypomethylated	0.0535049071981862	TRUE	Hypermethylated
Ccdc187	1.6	1.59133333333333	1	A.1	0.00295823233404824	FALSE	Hypermethylated	-0.0133154498022076	TRUE	Hypomethylated
Ccdc190	-0.269888888888889	-0.368777777777778	3	A.2	-0.0194455303913015	FALSE	Hypomethylated	0.0176945405842808	TRUE	Hypermethylated
Ccdc192	0.981	0.888333333333333	1	A.1	0.0263342314213754	TRUE	Hypermethylated	-0.00765872146590091	TRUE	Hypomethylated
Ccdc201	0.5035	0.400833333333333	2	A.1	0.032351643222035	TRUE	Hypermethylated	-0.0400757537666878	TRUE	Hypomethylated
Ccdc25	1.23383333333333	1.32016666666667	2	A.1	0.0112352074963906	TRUE	Hypermethylated	-0.0213078741198087	TRUE	Hypomethylated
Ccdc27	1.02333333333333	1.025	1	A.1	-0.00384035741903321	FALSE	Hypomethylated	-0.00185505871723922	FALSE	Hypomethylated
Ccdc28a	-0.226666666666667	-0.247666666666667	1	A.2	0.0236196339689859	TRUE	Hypermethylated	-0.0179491191346166	TRUE	Hypomethylated
Ccdc3	-0.329222222222222	0.226111111111111	3	B.1	-0.0088279870324367	TRUE	Hypomethylated	0.00972512496807923	TRUE	Hypermethylated
Ccdc30	1.2405	1.09683333333333	2	A.1	0.00125218000251515	FALSE	Hypermethylated	-0.009207830012776	TRUE	Hypomethylated
Ccdc32	1.57766666666667	1.593	1	A.1	0.0361095521899581	TRUE	Hypermethylated	-0.0168119781663141	TRUE	Hypomethylated
Ccdc33	1.618	1.61266666666667	1	A.1	-0.00867917700653298	TRUE	Hypomethylated	0.00638083541378198	FALSE	Hypermethylated
Ccdc38	1.26433333333333	1.35	1	A.1	0.00451259971470752	FALSE	Hypermethylated	-0.00754539741626657	TRUE	Hypomethylated
Ccdc39	-0.0815	-0.227666666666667	2	A.2	0.00556714835953964	FALSE	Hypermethylated	-0.0126191578741167	TRUE	Hypomethylated
Ccdc40	1.35433333333333	1.35633333333333	1	A.1	-0.00523072412407022	FALSE	Hypomethylated	0.000778008774011907	FALSE	Hypermethylated
Ccdc42	0.987000000000002	1.1205	2	A.1	-0.0160263555816155	FALSE	Hypomethylated	0.0121358957350671	TRUE	Hypermethylated
Ccdc43	1.33766666666667	1.34833333333333	2	A.1	0.0461522588112359	TRUE	Hypermethylated	-0.0287828261174161	TRUE	Hypomethylated
Ccdc47	1.44	1.44133333333333	1	A.1	0.0289782563315946	TRUE	Hypermethylated	-0.0325509094133504	TRUE	Hypomethylated
Ccdc50	-0.462533333333333	-0.493933333333333	5	A.2	0.0424907361352354	TRUE	Hypermethylated	-0.0332779647183576	TRUE	Hypomethylated
Ccdc54	-1.027	-1.059	1	B.2	-0.0216064554025523	FALSE	Hypomethylated	0.0134410592495837	FALSE	Hypermethylated
Ccdc57	1.295	1.248	1	A.1	0.00202913100829538	FALSE	Hypermethylated	-0.00998936189955546	TRUE	Hypomethylated
Ccdc59	-0.870555555555556	-0.85437037037037	9	A.2	0.00709246063809654	FALSE	Hypermethylated	-0.0108177570343212	FALSE	Hypomethylated
Ccdc6	1.361	1.49733333333333	3	A.1	0.00154750427391082	FALSE	Hypermethylated	-0.0140273646636442	TRUE	Hypomethylated
Ccdc60	0.950666666666667	0.979666666666668	2	B.1	-0.0109704947658585	TRUE	Hypomethylated	0.000920547535000357	FALSE	Hypermethylated
Ccdc66	1.31566666666666	1.24783333333334	2	A.1	0.0203811074108056	TRUE	Hypermethylated	-0.0254854519666087	TRUE	Hypomethylated
Ccdc68	0.29747619047619	0.216428571428572	7	B.2	-0.000675541786936851	FALSE	Hypomethylated	-4.75187934832061e-05	FALSE	Hypomethylated
Ccdc69	1.36233333333333	1.32533333333333	1	A.1	0.0227268718784388	TRUE	Hypermethylated	-0.0231776136137162	TRUE	Hypomethylated
Ccdc70	-0.0626666666666667	-0.378333333333333	1	B.2	-0.000572988152353515	FALSE	Hypomethylated	0.00466704350709455	FALSE	Hypermethylated
Ccdc71l	-0.612533333333333	-0.7796	5	B.1	-0.0330188543761987	TRUE	Hypomethylated	-0.0215068185794524	FALSE	Hypomethylated
Ccdc73	-0.694333333333334	-0.731555555555556	3	B.1	0.00443771261351023	FALSE	Hypermethylated	-0.0100824584043963	TRUE	Hypomethylated
Ccdc77	1.45216666666667	1.40533333333333	2	A.2	0.00132555564985959	FALSE	Hypermethylated	-0.00642897820699927	TRUE	Hypomethylated
Ccdc7a	-1.20008333333333	-1.25158333333334	4	B.2	-0.000380489656285454	FALSE	Hypomethylated	-0.00259171237486487	TRUE	Hypomethylated
Ccdc7b	-1.179	-1.24083333333334	2	B.2	-0.00203728335807241	FALSE	Hypomethylated	-0.000612918813823155	FALSE	Hypomethylated
Ccdc80	0.239	0.008	2	A.2	-0.00623521897831825	FALSE	Hypomethylated	-0.00153036601720426	FALSE	Hypomethylated
Ccdc81	0.7105	0.4765	2	A.2	0.0224460227978565	TRUE	Hypermethylated	-0.00496282697008112	FALSE	Hypomethylated
Ccdc82	0.7935	0.612833333333334	2	B.2	0.0222797411431443	TRUE	Hypermethylated	-0.0195175926229374	TRUE	Hypomethylated
Ccdc83	0.815166666666667	0.602166666666667	2	A.1	0.0019123234443269	FALSE	Hypermethylated	0.0034512438459039	FALSE	Hypermethylated
Ccdc85a	-0.832483333333333	-0.84525	20	B.2	-0.00515167913500691	TRUE	Hypomethylated	0.00362637117509589	TRUE	Hypermethylated
Ccdc85c	1.59666666666667	1.546	2	A.1	0.0977771747525589	TRUE	Hypermethylated	-0.01031313069451	TRUE	Hypomethylated
Ccdc88a	-0.570933333333333	-0.4068	5	B.1	-0.0091828880781486	TRUE	Hypomethylated	0.00416463223353984	TRUE	Hypermethylated
Ccdc88c	1.29366666666667	1.02066666666667	1	A.1	-0.0118065959345088	TRUE	Hypomethylated	-0.0096764129875411	TRUE	Hypomethylated
Ccdc89	0.862	0.523333333333333	1	A.1	0.0168911678524245	FALSE	Hypermethylated	-0.000856495503072999	FALSE	Hypomethylated
Ccdc9	1.35233333333333	1.271	1	A.1	0.0155945277611552	TRUE	Hypermethylated	-0.01267253982082	TRUE	Hypomethylated
Ccdc90b	0.929333333333334	0.792733333333333	5	A.1	0.0287854969403805	TRUE	Hypermethylated	-0.0141655061281756	TRUE	Hypomethylated
Ccdc91	-0.449444444444445	-0.520888888888889	3	A.2	0.0132084417395313	TRUE	Hypermethylated	-0.0157943593243857	TRUE	Hypomethylated
Ccdc96	1.53666666666667	1.55433333333333	1	A.1	0.00262588819236909	FALSE	Hypermethylated	0.00355176806432579	FALSE	Hypermethylated
Ccdc9b	1.736	1.685	1	A.1	0.0439532539066972	TRUE	Hypermethylated	-0.041230692764339	TRUE	Hypomethylated
Ccer1	0.496666666666667	0.454666666666667	1	A.2	0.0158305845059249	TRUE	Hypermethylated	0.000524328491761282	FALSE	Hypermethylated
Ccin	1.10266666666667	1.01766666666667	1	B.1	0.00477132357948595	FALSE	Hypermethylated	0.00325679690201356	FALSE	Hypermethylated
Cckbr	0.0386666666666667	-0.0856666666666667	1	A.1	-0.000299840973622234	FALSE	Hypomethylated	0.0046988709886276	TRUE	Hypermethylated
Ccl1	-0.851	-0.825444444444445	3	B.2	-0.011932918233826	TRUE	Hypomethylated	0.00766590477615516	TRUE	Hypermethylated
Ccl11	-0.999666666666667	-1.02666666666667	1	B.2	-0.0020372734788866	FALSE	Hypomethylated	0.013811924510206	FALSE	Hypermethylated
Ccl17	1.328	1.34466666666667	1	A.1	-0.0212266368724413	FALSE	Hypomethylated	0.0151955530137241	FALSE	Hypermethylated
Ccl2	-1.11233333333333	-1.09133333333333	1	B.2	-0.0381918505250486	FALSE	Hypomethylated	0.0119844346072111	FALSE	Hypermethylated
Ccl25	0.989	0.777666666666667	1	A.1	0.0095560581106866	FALSE	Hypermethylated	-0.00949497883744058	TRUE	Hypomethylated
Ccl28	-0.386666666666667	-0.692166666666665	2	B.1	0.00794215246686025	FALSE	Hypermethylated	-0.0036470903394009	FALSE	Hypomethylated
Ccl3	-0.854333333333333	-0.885	1	B.2	0.0372228066690983	TRUE	Hypermethylated	-0.0157348784973771	FALSE	Hypomethylated
Ccl4	-0.833	-0.873666666666667	1	B.2	0.00512574050582704	FALSE	Hypermethylated	-0.00665147114718947	FALSE	Hypomethylated
Ccl8	-1.13266666666667	-1.14633333333333	2	B.2	-0.00456395383260011	FALSE	Hypomethylated	0.00664252390593142	FALSE	Hypermethylated
Ccl9	-0.488666666666667	-0.546	1	A.1	-0.00283425427121675	FALSE	Hypomethylated	0.00473783471599991	FALSE	Hypermethylated
Ccm2	1.242	1.23333333333333	1	A.1	0.0472551727046259	TRUE	Hypermethylated	-0.0230347643431657	TRUE	Hypomethylated
Ccm2l	1.74266666666667	1.709	1	A.1	-0.00562609162547167	FALSE	Hypomethylated	-0.00926853616855122	FALSE	Hypomethylated
Ccn1	-0.121333333333333	0.251333333333333	1	B.1	-0.0489237645812185	TRUE	Hypomethylated	-0.000317737406137671	FALSE	Hypomethylated
Ccn2	-1.13153333333333	-1.1454	5	B.2	-0.00124948030072974	FALSE	Hypomethylated	0.00231935673287056	FALSE	Hypermethylated
Ccn3	-1.13325	-1.16008333333333	4	B.2	-0.0360865446813288	TRUE	Hypomethylated	0.00602622970382149	FALSE	Hypermethylated
Ccn4	-0.647333333333333	-0.721	1	A.2	-0.0166312875533932	TRUE	Hypomethylated	0.0084198194278215	TRUE	Hypermethylated
Ccn5	1.3845	1.36166666666667	2	A.1	-0.031453955300042	TRUE	Hypomethylated	0.00374909416089618	FALSE	Hypermethylated
Ccn6	0.784666666666667	0.942666666666667	4	A.2	-0.00972069483962001	FALSE	Hypomethylated	-0.00280880357948822	FALSE	Hypomethylated
Ccna1	-0.537666666666667	-0.650333333333333	1	B.1	-0.0131135230102054	FALSE	Hypomethylated	0.00681484427429539	FALSE	Hypermethylated
Ccna2	1.344	1.206	1	A.1	0.0147748921547993	FALSE	Hypermethylated	-0.00894820485168447	FALSE	Hypomethylated
Ccnb1	1.36233333333333	1.303	1	A.1	-0.00542599396353149	FALSE	Hypomethylated	0.00590117641221339	FALSE	Hypermethylated
Ccnc	0.467333333333333	0.334666666666667	1	A.1	0.0199532506869143	TRUE	Hypermethylated	-0.0237817451686656	TRUE	Hypomethylated
Ccnd1	0.642444444444445	0.841888888888889	3	A.2	0.045798291718014	TRUE	Hypermethylated	0.00941752784103816	FALSE	Hypermethylated
Ccnd2	0.352166666666667	0.362333333333334	2	A.2	-0.0213954850497642	TRUE	Hypomethylated	0.00409973507730474	FALSE	Hypermethylated
Ccnd3	0.693333333333333	0.761333333333333	1	A.2	-0.0124597277066945	TRUE	Hypomethylated	-0.00105051645699354	FALSE	Hypomethylated
Ccne1	0.967166666666669	0.981166666666669	2	A.1	0.00391998321203491	FALSE	Hypermethylated	-0.00444921962407586	FALSE	Hypomethylated
Ccnf	1.292	1.26566666666667	1	A.1	0.0130630223193516	TRUE	Hypermethylated	-0.00758472199071135	TRUE	Hypomethylated
Ccng1	-0.638333333333333	-0.735666666666667	9	A.2	0.0892068059145688	TRUE	Hypermethylated	-0.0430688432059666	TRUE	Hypomethylated
Ccng2	-0.634571428571429	-0.659809523809524	7	A.1	0.0339710100269955	TRUE	Hypermethylated	-0.0279874558814098	TRUE	Hypomethylated
Ccnh	-0.141179487179487	-0.548461538461538	13	A.1	0.0511897620636866	TRUE	Hypermethylated	-0.0560183303081369	TRUE	Hypomethylated
Ccni	0.483166666666667	0.432833333333334	2	A.1	0.0493019808392984	TRUE	Hypermethylated	-0.0199953099521665	TRUE	Hypomethylated
Ccnj	0.481833333333333	0.474833333333334	2	A.2	0.0341447087980079	TRUE	Hypermethylated	-0.0224326875276391	TRUE	Hypomethylated
Ccnjl	0.830666666666666	0.739166666666667	2	A.1	0.0935663629349349	TRUE	Hypermethylated	-0.0339366262554029	TRUE	Hypomethylated
Ccnl1	0.732166666666668	0.513166666666665	4	A.1	0.0428640104126938	TRUE	Hypermethylated	-0.0261745635472812	TRUE	Hypomethylated
Ccno	1.155	1.09533333333333	1	A.1	-0.0193964574037432	FALSE	Hypomethylated	-0.0132810983493198	FALSE	Hypomethylated
Ccnq	0.263666666666667	0.200666666666667	1	B.1	0.0679723613423291	TRUE	Hypermethylated	-0.0478534372509179	TRUE	Hypomethylated
Ccnt2	1.33933333333334	1.2795	2	A.1	0.0430109679965954	TRUE	Hypermethylated	-0.0343209442852322	TRUE	Hypomethylated
Ccny	0.0495555555555557	-0.0186666666666677	3	A.2	0.0319086100724518	TRUE	Hypermethylated	-0.0299994210357922	TRUE	Hypomethylated
Ccnyl1	1.151	1.134	1	A.1	0.00012221412744684	FALSE	Hypermethylated	-0.00938905961951884	TRUE	Hypomethylated
Ccpg1	1.5355	1.47833333333334	2	A.1	0.0482987476422195	TRUE	Hypermethylated	-0.0521808960638949	TRUE	Hypomethylated
Ccr1	-0.616666666666667	-0.805	1	A.2	-0.0185953204248871	FALSE	Hypomethylated	0.00642573017048818	FALSE	Hypermethylated
Ccr1l1	-1.229	-1.302	1	A.2	-0.00282744864704554	FALSE	Hypomethylated	-0.00213375271534939	FALSE	Hypomethylated
Ccr3	-1.287	-1.32433333333333	1	B.2	-0.00755136182256022	FALSE	Hypomethylated	-0.00182734938533041	FALSE	Hypomethylated
Ccr5	-0.648666666666667	-0.832333333333333	1	B.2	0.00273138857983135	FALSE	Hypermethylated	-0.00126190289544343	FALSE	Hypomethylated
Ccr6	0.6615	0.564333333333333	2	A.2	-0.00734884989294882	FALSE	Hypomethylated	0.00188598181950253	FALSE	Hypermethylated
Ccr8	0.892	1.32333333333333	1	A.1	-0.0164236584684796	FALSE	Hypomethylated	0.0157449821361135	TRUE	Hypermethylated
Ccrl2	-0.3085	-0.226166666666667	2	B.1	0.00510752148591531	FALSE	Hypermethylated	0.00261358575034702	FALSE	Hypermethylated
Ccsap	1.44133333333333	1.43166666666667	1	A.1	0.119898763476033	TRUE	Hypermethylated	-0.0629970439610273	TRUE	Hypomethylated
Ccser1	-0.244166666666667	-0.324833333333334	2	A.2	0.0154394765008753	TRUE	Hypermethylated	-0.0219722367462715	TRUE	Hypomethylated
Ccser2	-0.393555555555556	-0.363733333333334	15	A.1	0.018768069480623	TRUE	Hypermethylated	-0.0278942890021802	TRUE	Hypomethylated
Cct4	0.696666666666667	0.62	1	B.1	0.0180821896492847	TRUE	Hypermethylated	-0.0164659914850249	TRUE	Hypomethylated
Cct6a	1.384	1.38966666666667	1	A.1	-0.000931797968608761	FALSE	Hypomethylated	-0.0180106179604878	TRUE	Hypomethylated
Cct6b	-0.054666666666667	-0.106	2	B.1	0.00110527226019375	FALSE	Hypermethylated	0.00208802262625785	FALSE	Hypermethylated
Cct8l1	1.50133333333333	1.48833333333333	1	A.1	-0.0239550425572579	FALSE	Hypomethylated	0.0245903449960784	FALSE	Hypermethylated
Ccz1	1.291	1.303	1	A.2	0.0170356774706035	TRUE	Hypermethylated	-0.0161009124136444	TRUE	Hypomethylated
Cd101	0.339	0.382	1	A.2	-0.014926174730835	TRUE	Hypomethylated	0.00802478247626064	TRUE	Hypermethylated
Cd109	-0.449238095238095	-0.683238095238096	7	B.2	-0.00209533685924534	FALSE	Hypomethylated	-0.00228420037660648	FALSE	Hypomethylated
Cd163	-0.425666666666667	-0.356333333333333	1	B.2	0.00400768414219865	FALSE	Hypermethylated	0.00932543549516833	TRUE	Hypermethylated
Cd164	1.449	1.39933333333333	1	A.1	0.066693428737686	TRUE	Hypermethylated	-0.0319883236121347	TRUE	Hypomethylated
Cd177	-0.0616666666666667	-0.268666666666667	1	B.1	-0.0130769551010637	TRUE	Hypomethylated	0.00309690540400539	FALSE	Hypermethylated
Cd180	-0.651407407407407	-0.58737037037037	9	B.1	-0.0239835354103253	TRUE	Hypomethylated	0.0172075754671822	TRUE	Hypermethylated
Cd19	1.35766666666667	1.19433333333333	1	A.1	0.00282846883606824	FALSE	Hypermethylated	0.0017154291750007	FALSE	Hypermethylated
Cd1d1	0.322	0.372666666666667	1	A.1	-0.0497439769098502	TRUE	Hypomethylated	-0.0116578751697805	FALSE	Hypomethylated
Cd2	0.335333333333333	0.420166666666667	4	A.2	-0.0232240887324205	TRUE	Hypomethylated	0.0140477615156718	TRUE	Hypermethylated
Cd200	-0.196833333333333	-0.168833333333334	2	B.1	-0.00796541378016902	FALSE	Hypomethylated	-0.00246124677212628	FALSE	Hypomethylated
Cd200r1	0.712666666666667	0.455	1	A.1	0.00734352901666357	FALSE	Hypermethylated	-0.0073559442395045	TRUE	Hypomethylated
Cd200r2	-0.636	-0.856666666666667	1	B.1	-0.0100629554222805	FALSE	Hypomethylated	-0.00584292537215043	TRUE	Hypomethylated
Cd200r3	0.056222222222222	-0.341555555555556	3	B.1	0.0478182074502717	TRUE	Hypermethylated	-0.0248319081337145	TRUE	Hypomethylated
Cd200r4	-0.481666666666666	-0.731333333333333	2	B.1	-0.00125320181134758	FALSE	Hypomethylated	-0.00561227982036509	FALSE	Hypomethylated
Cd209c	-0.859	-0.907333333333333	1	B.2	0.00441189210489334	FALSE	Hypermethylated	-0.00214966444485761	FALSE	Hypomethylated
Cd209e	-0.860333333333333	-0.927	1	B.2	-0.00835121276904949	FALSE	Hypomethylated	-0.00491861813432861	FALSE	Hypomethylated
Cd209f	-0.6305	-0.7225	2	B.2	0.0152881434783338	FALSE	Hypermethylated	-0.00200190194572061	FALSE	Hypomethylated
Cd209g	1.03433333333333	1.02733333333333	1	B.2	0.00244491649929746	FALSE	Hypermethylated	-0.000750862925417768	FALSE	Hypomethylated
Cd226	-0.993555555555556	-1.05937037037037	9	B.2	-0.00252125359752442	FALSE	Hypomethylated	0.00452178710113125	TRUE	Hypermethylated
Cd247	0.633	0.564555555555556	3	A.1	-0.0158268853813754	TRUE	Hypomethylated	0.000798255588493779	FALSE	Hypermethylated
Cd27	1.454	1.449	1	A.1	0.0082424170669706	FALSE	Hypermethylated	-0.0285173775404899	TRUE	Hypomethylated
Cd28	-0.3585	-0.115	4	B.1	-0.00823457753748791	FALSE	Hypomethylated	0.00653207052014962	FALSE	Hypermethylated
Cd2ap	-0.1928	-0.141533333333333	5	B.1	0.0199376938030946	TRUE	Hypermethylated	-0.0194917968565338	TRUE	Hypomethylated
Cd2bp2	1.099	0.99	1	A.1	-0.00555572105751589	FALSE	Hypomethylated	-0.0114061449124889	FALSE	Hypomethylated
Cd300c	1.14	1.07133333333333	1	A.1	0.0300824161471213	TRUE	Hypermethylated	-0.0313414956974904	TRUE	Hypomethylated
Cd300e	1.27466666666667	1.282	1	A.1	0.0656276776380943	TRUE	Hypermethylated	-0.0381400562170909	TRUE	Hypomethylated
Cd300lb	1.20766666666667	1.219	1	A.1	0.0328698375444791	TRUE	Hypermethylated	-0.0162583599264352	TRUE	Hypomethylated
Cd300ld5	1.06633333333333	1.06533333333333	1	A.1	0.0752654287521461	FALSE	Hypermethylated	-0.0593379466481933	FALSE	Hypomethylated
Cd300lg	1.35333333333333	1.37866666666667	1	A.1	0.00452734699961066	FALSE	Hypermethylated	-0.015388537468377	TRUE	Hypomethylated
Cd302	-0.168222222222222	-0.264666666666667	3	A.1	0.00123613081301888	FALSE	Hypermethylated	-0.00947803660791516	TRUE	Hypomethylated
Cd320	1.2	1.16333333333333	1	A.1	0.0236217562546699	TRUE	Hypermethylated	-0.0140771086200504	FALSE	Hypomethylated
Cd34	0.909	1.001	2	A.2	0.00652472392070047	FALSE	Hypermethylated	0.00557621765257796	FALSE	Hypermethylated
Cd36	-1.26216666666667	-1.22138888888889	6	B.2	-0.00345017370874479	FALSE	Hypomethylated	-0.00246482653694019	FALSE	Hypomethylated
Cd38	-0.616333333333333	-0.586666666666667	1	B.1	0.000522031243771814	FALSE	Hypermethylated	-0.00101981165767891	FALSE	Hypomethylated
Cd3e	1.37466666666667	1.38766666666667	1	A.1	-0.0268148730280448	TRUE	Hypomethylated	-0.00737768694045914	TRUE	Hypomethylated
Cd4	1.432	1.406	1	A.1	-0.00103193571863869	FALSE	Hypomethylated	-0.00586416482210825	FALSE	Hypomethylated
Cd40lg	-0.0473333333333335	0.0583333333333335	2	NA	-0.0265849595677843	TRUE	Hypomethylated	0.0138718677147133	TRUE	Hypermethylated
Cd44	-0.785	-0.775833333333333	2	B.2	-0.0041659263396282	FALSE	Hypomethylated	0.011917460858109	TRUE	Hypermethylated
Cd46	0.765333333333333	0.745666666666667	1	A.1	-0.00536635407792496	FALSE	Hypomethylated	-0.00831835646285309	TRUE	Hypomethylated
Cd47	1.21866666666667	1.15966666666667	1	A.1	0.0658957006494046	TRUE	Hypermethylated	-0.0250884727932475	TRUE	Hypomethylated
Cd48	-0.827333333333333	-1.03266666666667	1	B.2	-0.0112244682434621	FALSE	Hypomethylated	-0.00245531565464124	FALSE	Hypomethylated
Cd55	-0.518	-0.688	1	B.2	-0.000999252190866273	FALSE	Hypomethylated	-0.0023327302212131	FALSE	Hypomethylated
Cd55b	-0.594333333333333	-0.634666666666667	1	B.2	0.000350934431922134	FALSE	Hypermethylated	0.00257736235221109	FALSE	Hypermethylated
Cd59a	1.05666666666667	1.21866666666667	1	A.1	-0.00563052329474112	FALSE	Hypomethylated	-0.0024852164547088	FALSE	Hypomethylated
Cd59b	1.40166666666667	1.29433333333333	1	A.1	-0.0006726998178469	FALSE	Hypomethylated	-0.00560272936973641	FALSE	Hypomethylated
Cd5l	-0.663666666666667	-0.619833333333333	2	B.2	-0.0129166808402608	FALSE	Hypomethylated	-0.00428808054431613	FALSE	Hypomethylated
Cd6	1.57833333333333	1.56966666666666	2	A.1	0.0484714227708967	TRUE	Hypermethylated	-0.0107821034625219	TRUE	Hypomethylated
Cd69	-1.06866666666667	-1.08366666666667	1	B.2	0.0073785949227928	FALSE	Hypermethylated	-0.0055657467251432	FALSE	Hypomethylated
Cd7	1.003	1.01533333333333	1	A.1	-0.0130046551758656	FALSE	Hypomethylated	0.0021833339026075	FALSE	Hypermethylated
Cd70	0.590333333333333	0.559666666666667	2	A.2	-0.00580357316487046	FALSE	Hypomethylated	-0.015141514509442	FALSE	Hypomethylated
Cd72	1.542	1.49833333333333	1	A.1	0.0236016093662504	FALSE	Hypermethylated	-0.0105566245999245	FALSE	Hypomethylated
Cd79b	1.398	1.395	1	A.1	-0.0117671937017845	FALSE	Hypomethylated	0.00498870122974047	FALSE	Hypermethylated
Cd80	1.22166666666667	1.15533333333333	1	A.1	0.00223036976356705	FALSE	Hypermethylated	-0.00600623095800307	TRUE	Hypomethylated
Cd81	1.26	1.32433333333333	1	A.1	-0.00375608027456575	FALSE	Hypomethylated	-0.00266880664138022	FALSE	Hypomethylated
Cd82	1.035	1.14833333333333	1	A.1	-0.00977710331074044	TRUE	Hypomethylated	-0.00338625582373236	FALSE	Hypomethylated
Cd83	1.20433333333333	1.22183333333333	2	A.1	0.113425263722721	TRUE	Hypermethylated	-0.064321981242862	TRUE	Hypomethylated
Cd84	-0.835833333333333	-1.021	2	B.2	0.00113120155350843	FALSE	Hypermethylated	-0.00357747704361813	TRUE	Hypomethylated
Cd86	-0.880666666666666	-1.01183333333333	2	B.2	-0.00205581854504799	FALSE	Hypomethylated	-0.00564435308872471	TRUE	Hypomethylated
Cd8a	1.37933333333333	1.348	1	A.1	0.0220038117345662	TRUE	Hypermethylated	-0.0114762774398441	FALSE	Hypomethylated
Cd9	0.744333333333334	0.938	2	A.2	-0.0180128433263077	TRUE	Hypomethylated	0.00108619135303017	FALSE	Hypermethylated
Cd93	-0.693999999999999	-0.632333333333336	3	B.2	-0.00715972855705682	FALSE	Hypomethylated	-0.0012739318876475	FALSE	Hypomethylated
Cd96	-0.742666666666667	-0.737333333333333	1	A.2	-0.00355032487661833	FALSE	Hypomethylated	-0.000955676764083188	FALSE	Hypomethylated
Cd99l2	1.57666666666667	1.56783333333333	4	NA	0.00507406182782377	FALSE	Hypermethylated	-0.0141742675776345	TRUE	Hypomethylated
Cda	1.47266666666667	1.418	1	A.1	0.0169018803239638	TRUE	Hypermethylated	-0.00534000787785163	FALSE	Hypomethylated
Cdan1	1.52011111111111	1.43822222222222	3	A.1	0.0268133561221456	TRUE	Hypermethylated	-0.0291205049692931	TRUE	Hypomethylated
Cdc14a	0.453583333333334	0.5	4	A.2	-0.0097274272422011	TRUE	Hypomethylated	-0.00018617384678854	FALSE	Hypomethylated
Cdc14b	1.10966666666667	1.24522222222222	3	A.1	0.00751042438405469	TRUE	Hypermethylated	-0.0138180479160546	TRUE	Hypomethylated
