ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006119	oxidative phosphorylation	46/1938	154/28832	0.298701298701299	4.4438368648895	11.5029051843264	2.26253338885148e-18	1.31475815226159e-14	1.00504114746876e-14	Cox6b2/Uqcc3/Ndufb7/Cox8a/Dnajc30/Cox6a1/Ndufc2/Ndufb4/Ndufa2/Apoc3/Cox7c/Uqcr11/Coa6/Ak4/Snca/Bdnf/Uqcc2/Ndufa5/Cox7a1/Ndufv3/Ndufa6/Cox7b/Atp5pb/Ndufb3/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Ndufa3/Ndufs5/Chchd10/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Dguok/Cycs/Cox6b1/Ndufb2/Ndufb8/Ndufs4/Cyc1	46
GO:0009060	aerobic respiration	53/1938	206/28832	0.257281553398058	3.82762732072901	10.933381066457	9.17961180480205e-18	2.66713620988524e-14	2.03884009559288e-14	Cox6b2/Uqcc3/Bloc1s1/Ndufb7/Cox8a/Dnajc30/Cox6a1/Ndufc2/Ndufb4/Ndufa2/Apoc3/Cox7c/Uqcr11/Coa6/Ak4/Snca/Bdnf/Uqcc2/Ndufa5/Aco2/Cox7a1/Ndufv3/Ndufa6/Cox7b/Atp5pb/Ndufb3/Cox5b/Cox4i1/Pdhb/Cox7a2/Cox7a2l/Ndufa3/Ndufs5/Chchd10/Cox5a/Mfn2/Ndufb9/Ndufs6/Mdh1/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Idh3b/Dguok/Cycs/Ndp/Cox6b1/Ndufb2/Ndufb8/Ndufs4/Cyc1	53
GO:0007005	mitochondrion organization	88/1938	498/28832	0.176706827309237	2.62890157119707	9.84316143583946	5.93332853214832e-17	1.11217955672871e-13	8.50183903376564e-14	Ier3/Higd2a/Gclm/Mcu/Hmgcl/Uqcc3/Ndufb7/Ndufc2/Ndufb4/Ndufa2/Nptx1/Timm29/Cox14/Jun/Tmem126a/Bad/Triap1/Micos13/Endog/Gdap1/Romo1/Surf1/Ndufaf3/Marcks/Snca/Bcl2l1/Uqcc2/Ndufa5/Sharpin/Bnip3l/Cox7a1/Bcl2l2/Tomm22/Pet117/Cntnap1/Ppm1k/Lyrm2/Stat2/Dynlt1c/Rnf7/Ndufa6/Opa3/Rab5if/Pld6/Ndufb3/Micu1/Rap1gds1/Dynlt1b/Fmc1/Slc25a36/Tmem70/Fundc1/Cox7a2/Timm9/Mul1/Sdhaf1/Moap1/Cox7a2l/Usp30/Ndufa3/Ndufs5/Chchd10/Tmem11/Micos10/Lonp1/Mfn2/Atg3/Dynlt1a/Atf2/Golph3/Cox18/Ndufb9/Ndufs6/Prdx3/Armcx3/Ctcf/Mfsd14a/Trabd/Nme3/Ndufs8/Gsk3a/Mtx2/Ndufb2/Akt3/Ndufb8/Mief1/Tfam/Ndufs4	88
GO:0006091	generation of precursor metabolites and energy	88/1938	500/28832	0.176	2.61838596491228	9.79958147863586	7.65568443798802e-17	1.11217955672871e-13	8.50183903376564e-14	Ier3/Cox6b2/Hmgcl/Ndor1/Uqcc3/Bloc1s1/Thap11/Ndufb7/Cox8a/Dnajc30/Cox6a1/Ndufc2/Ndufb4/Galt/Ndufa2/Gapdh/Eno2/Apoc3/Cox7c/Epm2aip1/Jmjd8/Mt3/Uqcr11/Phlda2/Coa6/Ak4/H6pd/Snca/Bdnf/Zbtb20/Uqcc2/Ndufa5/Aco2/Cox7a1/Irs2/Ndufv3/Chchd5/Mlst8/Ddit4/Ndufa6/Mtln/Atg12/Cox7b/Cisd1/Atp5pb/Aldoa/Ndufb3/Nr1d1/Dgat1/Hmgcll1/Tpi1/Cox5b/Cox4i1/Pdhb/Cox7a2/Cox7a2l/Ndufa3/Ndufs5/Chchd10/Gpd1/Cox5a/Hif1a/Mfn2/Atg3/Ndufb9/Ndufs6/Ptges3/Mdh1/Stk40/Bpgm/Uqcrfs1/Oxct1/Ndufa7/Sdhb/Ndufs8/Gsk3a/Ppp1r2/Ndufv2/Cxxc5/Idh3b/Dguok/Cycs/Ndp/Cox6b1/Ndufb2/Ndufb8/Ndufs4/Cyc1	88
GO:0045333	cellular respiration	56/1938	261/28832	0.21455938697318	3.19204140619749	9.54960318356794	6.44353534048361e-15	7.48867677271005e-12	5.72457244986123e-12	Cox6b2/Uqcc3/Bloc1s1/Ndufb7/Cox8a/Dnajc30/Cox6a1/Ndufc2/Ndufb4/Ndufa2/Apoc3/Cox7c/Uqcr11/Coa6/Ak4/Snca/Bdnf/Uqcc2/Ndufa5/Aco2/Cox7a1/Ndufv3/Chchd5/Ndufa6/Mtln/Cox7b/Cisd1/Atp5pb/Ndufb3/Cox5b/Cox4i1/Pdhb/Cox7a2/Cox7a2l/Ndufa3/Ndufs5/Chchd10/Cox5a/Mfn2/Ndufb9/Ndufs6/Mdh1/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Idh3b/Dguok/Cycs/Ndp/Cox6b1/Ndufb2/Ndufb8/Ndufs4/Cyc1	56
GO:0015980	energy derivation by oxidation of organic compounds	67/1938	371/28832	0.180592991913747	2.68671679197995	8.7777475207564	1.08403658796191e-13	1.04988943544111e-10	8.02567438806888e-11	Cox6b2/Uqcc3/Bloc1s1/Ndufb7/Cox8a/Dnajc30/Cox6a1/Ndufc2/Ndufb4/Ndufa2/Apoc3/Cox7c/Epm2aip1/Mt3/Uqcr11/Phlda2/Coa6/Ak4/Snca/Bdnf/Uqcc2/Ndufa5/Aco2/Cox7a1/Irs2/Ndufv3/Chchd5/Ndufa6/Mtln/Atg12/Cox7b/Cisd1/Atp5pb/Ndufb3/Nr1d1/Cox5b/Cox4i1/Pdhb/Cox7a2/Cox7a2l/Ndufa3/Ndufs5/Chchd10/Cox5a/Mfn2/Atg3/Ndufb9/Ndufs6/Ptges3/Mdh1/Stk40/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Gsk3a/Ppp1r2/Ndufv2/Idh3b/Dguok/Cycs/Ndp/Cox6b1/Ndufb2/Ndufb8/Ndufs4/Cyc1	67
GO:0042775	mitochondrial ATP synthesis coupled electron transport	28/1938	81/28832	0.345679012345679	5.1427333766515	10.022638227915	1.64974118512633e-13	1.36952086096702e-10	1.04690342875686e-10	Uqcc3/Cox8a/Cox6a1/Ndufc2/Cox7c/Uqcr11/Coa6/Snca/Bdnf/Cox7a1/Ndufv3/Cox7b/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Dguok/Cycs/Ndufb8/Cyc1	28
GO:0006887	exocytosis	69/1938	397/28832	0.173803526448363	2.58570860400371	8.54025933780026	3.15472924977125e-13	2.13931773136524e-10	1.63535958596877e-10	Syt1/Syn2/Syt4/Exoc3l/Vamp2/Pram1/Exph5/Wipf3/Pla2g3/Cdk5r2/Lin7c/Lyn/Stxbp5l/Sdcbp/Gnai2/Cplx2/Lgi3/Fbxo45/Rims3/Napb/Syt12/Rab33b/Arhgap17/Snca/Bcl2l1/Ctbp2/Rims2/Sphk2/Lin7b/Rab27a/Scrn1/Arl8b/Pfn2/Doc2g/Orai1/Rab9/Cdk16/Exoc8/Ywhaz/Prrt2/Rab11a/Vsnl1/Tmed10/Sv2b/Rab3d/Tmem167b/Napa/Scamp1/Rab40c/Rapgef4/Syt9/Pi4k2a/Rab7/Syt13/Vamp3/Atp2a2/Crhr1/Rab15/Arf1/Osbpl2/Il1rapl1/Snap25/Cbl/Rab3c/Rab11fip5/Rab11fip2/Ykt6/Smcr8/Rab37	69
GO:0042773	ATP synthesis coupled electron transport	28/1938	83/28832	0.337349397590361	5.01881209046713	9.84247712339303	3.31334702844384e-13	2.13931773136524e-10	1.63535958596877e-10	Uqcc3/Cox8a/Cox6a1/Ndufc2/Cox7c/Uqcr11/Coa6/Snca/Bdnf/Cox7a1/Ndufv3/Cox7b/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Dguok/Cycs/Ndufb8/Cyc1	28
GO:0022900	electron transport chain	33/1938	114/28832	0.289473684210526	4.30655586334257	9.49577102148226	3.69982487621016e-13	2.14996823556573e-10	1.64350115553757e-10	Ndor1/Uqcc3/Thap11/Cox8a/Cox6a1/Ndufc2/Cox7c/Uqcr11/Coa6/Snca/Bdnf/Ndufa5/Cox7a1/Ndufv3/Cox7b/Ndufb3/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Dguok/Cycs/Ndufb8/Ndufs4/Cyc1	33
GO:0099003	vesicle-mediated transport in synapse	59/1938	318/28832	0.185534591194969	2.76023391812865	8.47293572116264	9.77748920623071e-13	5.16518088885515e-10	3.94842147849699e-10	Syt1/Arf6/Syn2/Syt4/Vamp2/Atp6v0e2/Rab4a/Stxbp5l/Cplx2/Fbxo45/Rims3/Napb/Syt12/Snca/Bcl2l1/Ctbp2/Rims2/Atp6v1g1/Scrn1/Sh3gl1/Calm2/Clcn3/Pfn2/Doc2g/Sh3glb2/Cltb/Numb/Necap1/Prrt2/Rab11a/Ppp3r1/Sncb/Bin1/Slc17a7/Usp46/Ap3d1/Sirt2/Sv2b/Dnajc5/Pten/Napa/Nlgn2/Rapgef4/Syt9/Rab7/Syt13/Atp2a2/Cblb/Ctbp1/Osbpl2/Pacsin1/Kcnc3/Snap25/Atp6v0c/Rab11fip5/Cltc/Picalm/Ap2s1/Rac1	59
GO:0019646	aerobic electron transport chain	24/1938	66/28832	0.363636363636364	5.40988835725678	9.62806167647542	2.49461247082888e-12	1.20801608899889e-09	9.23444265517358e-10	Uqcc3/Cox8a/Cox6a1/Ndufc2/Cox7c/Uqcr11/Bdnf/Cox7a1/Cox7b/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Cycs/Ndufb8/Cyc1	24
GO:0033108	mitochondrial respiratory chain complex assembly	33/1938	122/28832	0.270491803278689	4.02415875754961	8.98559716111787	2.97164064865727e-12	1.3283233699498e-09	1.01541081273957e-09	Higd2a/Uqcc3/Ndufb7/Ndufc2/Ndufb4/Ndufa2/Cox14/Tmem126a/Surf1/Ndufaf3/Uqcc2/Ndufa5/Cox7a1/Pet117/Lyrm2/Ndufa6/Rab5if/Ndufb3/Fmc1/Tmem70/Cox7a2/Sdhaf1/Cox7a2l/Ndufa3/Ndufs5/Cox18/Ndufb9/Ndufs6/Ndufs8/Ndufb2/Ndufb8/Tfam/Ndufs4	33
GO:0031400	negative regulation of protein modification process	69/1938	418/28832	0.165071770334928	2.45580458322841	8.0482984795744	3.82405906683343e-12	1.58725765981208e-09	1.21334806481482e-09	Spry2/Gadd45g/Pkib/Spred1/Pard6a/Lyn/Inpp5j/Jun/Ubash3b/Fem1a/Bex4/Angpt1/Smad7/Gps2/Cdkn1b/Trim44/Bex2/Ctdsp2/Ppp1r15a/Prnp/Snca/Dnaja1/Dnajb2/Pax6/Adar/Heg1/Lats2/Hyal2/Ntf3/Smpd1/Zgpat/Cnksr3/Ppp5c/Rpl5/Dusp6/Cops9/Itgb1bp1/Ppp1r15b/Rack1/Nck1/Nxn/Rasip1/Tardbp/Sirt2/Akt1s1/Pten/Pkig/Grk2/U2af2/Ppp4c/Gadd45a/Dbi/Adarb1/Epha1/Ptprj/Cadm1/Rps7/Pde4d/Cry1/Zfyve28/Insm1/Oxr1/Rtraf/Pebp1/Crkl/Inpp5f/Oga/Nck2/Atp2b4	69
GO:0022904	respiratory electron transport chain	30/1938	105/28832	0.285714285714286	4.25062656641604	8.95768181558482	6.22816791460427e-12	2.41279225011769e-09	1.84441183155298e-09	Uqcc3/Cox8a/Cox6a1/Ndufc2/Cox7c/Uqcr11/Coa6/Snca/Bdnf/Ndufa5/Cox7a1/Ndufv3/Cox7b/Cox5b/Cox4i1/Cox7a2/Cox7a2l/Cox5a/Ndufb9/Ndufs6/Uqcrfs1/Ndufa7/Sdhb/Ndufs8/Ndufv2/Dguok/Cycs/Ndufb8/Ndufs4/Cyc1	30
GO:0042326	negative regulation of phosphorylation	58/1938	333/28832	0.174174174174174	2.59122280174912	7.84002303492567	2.21178086325661e-11	8.03291162274008e-09	6.14060213351505e-09	Spry2/Gadd45g/Pkib/Cdkn2d/Spred1/Pard6a/Lyn/Inpp5j/Jun/Ubash3b/Fem1a/Angpt1/Smad7/Cdkn1b/Ctdsp2/Ppp1r15a/Prnp/Snca/Dnaja1/Pax6/Adar/Heg1/Lats2/Irs2/Hyal2/Ntf3/Smpd1/Zgpat/Cnksr3/Ppp5c/Dusp6/Itgb1bp1/Ppp1r15b/Rack1/Nck1/Rasip1/Tardbp/Sirt2/Akt1s1/Pten/Pkig/Grk2/Ppp4c/Gadd45a/Adarb1/Epha1/Ptprj/Prdx3/Cadm1/Pde4d/Cox11/Zfyve28/Insm1/Rtraf/Pebp1/Crkl/Inpp5f/Nck2	58
GO:0010563	negative regulation of phosphorus metabolic process	63/1938	381/28832	0.165354330708661	2.46000828843763	7.70101697037325	3.0496560394813e-11	9.8453062474588e-09	7.5260517465562e-09	Ier3/Spry2/Gadd45g/Pkib/Cdkn2d/Gmppa/Spred1/Pard6a/Lyn/Inpp5j/Jun/Ubash3b/Fem1a/Angpt1/Smad7/Cdkn1b/Ctdsp2/Ppp1r15a/Prnp/Snca/Dnaja1/Tmem132c/Pax6/Adar/Heg1/Lats2/Irs2/Hyal2/Ntf3/Smpd1/Zgpat/Cnksr3/Ddit4/Ppp5c/Dusp6/Itgb1bp1/Ppp1r15b/Rack1/Nck1/Rasip1/Tardbp/Sirt2/Akt1s1/Pten/Pkig/Grk2/Ppp4c/Gadd45a/Adarb1/Epha1/Ptprj/Prdx3/Abca2/Cadm1/Pde4d/Cox11/Zfyve28/Insm1/Rtraf/Pebp1/Crkl/Inpp5f/Nck2	63
GO:0045936	negative regulation of phosphate metabolic process	63/1938	381/28832	0.165354330708661	2.46000828843763	7.70101697037325	3.0496560394813e-11	9.8453062474588e-09	7.5260517465562e-09	Ier3/Spry2/Gadd45g/Pkib/Cdkn2d/Gmppa/Spred1/Pard6a/Lyn/Inpp5j/Jun/Ubash3b/Fem1a/Angpt1/Smad7/Cdkn1b/Ctdsp2/Ppp1r15a/Prnp/Snca/Dnaja1/Tmem132c/Pax6/Adar/Heg1/Lats2/Irs2/Hyal2/Ntf3/Smpd1/Zgpat/Cnksr3/Ddit4/Ppp5c/Dusp6/Itgb1bp1/Ppp1r15b/Rack1/Nck1/Rasip1/Tardbp/Sirt2/Akt1s1/Pten/Pkig/Grk2/Ppp4c/Gadd45a/Adarb1/Epha1/Ptprj/Prdx3/Abca2/Cadm1/Pde4d/Cox11/Zfyve28/Insm1/Rtraf/Pebp1/Crkl/Inpp5f/Nck2	63
GO:0099504	synaptic vesicle cycle	49/1938	261/28832	0.187739463601533	2.7930362304228	7.81134172278295	5.2285404468363e-11	1.59910781771399e-08	1.22240668618555e-08	Syt1/Arf6/Syn2/Syt4/Vamp2/Atp6v0e2/Stxbp5l/Cplx2/Fbxo45/Rims3/Napb/Syt12/Snca/Bcl2l1/Ctbp2/Rims2/Atp6v1g1/Scrn1/Sh3gl1/Clcn3/Pfn2/Doc2g/Cltb/Prrt2/Ppp3r1/Sncb/Bin1/Slc17a7/Ap3d1/Sv2b/Dnajc5/Pten/Napa/Nlgn2/Rapgef4/Syt9/Rab7/Syt13/Atp2a2/Ctbp1/Osbpl2/Pacsin1/Kcnc3/Snap25/Atp6v0c/Cltc/Picalm/Ap2s1/Rac1	49
GO:0002181	cytoplasmic translation	38/1938	173/28832	0.219653179190751	3.26782273603083	8.0312044057037	6.67308036497503e-11	1.9388635000435e-08	1.48212627053656e-08	Rpl37a/Cpeb2/Rps6/Rpl27a/Rpl31/Fau/Cpeb4/Rpl18a/Rpl32/Rpl35a/Rpl7a/Rplp2/Rps19/Rps28/Cnbp/Rpl5/Rps20/Rps8/Nck1/Zc3h15/Rplp0/Ythdf2/Rpsa/Eif5/Rps10/Csde1/Rps25/Gtpbp1/Rps13/Rbm4/Rpl24/Rpl13/Rps7/Eif2s2/Rpl12/Rps18/Nmnat2/Rpl37	38
GO:0001933	negative regulation of protein phosphorylation	54/1938	313/28832	0.172523961661342	2.56667227173365	7.48104415911198	1.55070028173884e-10	4.29100920818304e-08	3.28017803956787e-08	Spry2/Gadd45g/Pkib/Spred1/Pard6a/Lyn/Inpp5j/Jun/Ubash3b/Fem1a/Angpt1/Smad7/Cdkn1b/Ctdsp2/Ppp1r15a/Prnp/Snca/Dnaja1/Pax6/Adar/Heg1/Lats2/Hyal2/Ntf3/Smpd1/Zgpat/Cnksr3/Ppp5c/Dusp6/Itgb1bp1/Ppp1r15b/Rack1/Nck1/Rasip1/Tardbp/Sirt2/Akt1s1/Pten/Pkig/Grk2/Ppp4c/Gadd45a/Adarb1/Epha1/Ptprj/Cadm1/Pde4d/Zfyve28/Insm1/Rtraf/Pebp1/Crkl/Inpp5f/Nck2	54
GO:0008380	RNA splicing	70/1938	466/28832	0.150214592274678	2.23477147805135	7.21372425511026	2.14484088444363e-10	5.55232192906316e-08	4.24436387262751e-08	Alyref2/Pcbp4/Hnrnpa3/Snu13/Sf3a2/Hnrnpa2b1/Ubl5/Ddx5/Rsrp1/Rbm15/Srsf10/Rbm12b2/Sf3b4/Hnrnpc/Clk1/Cdc40/Snrpf/Scnm1/Srsf5/Rbm39/Smndc1/Cirbp/Srsf9/Tra2a/Hnrnph2/Hnrnpll/Lsm8/Clp1/Rp9/Psip1/Hnrnpk/Srsf7/Ccnl1/Wtap/Sap18/Rbmxl1/Tardbp/Raly/Hnrnpm/Taf9/Hnrnph1/Hnrnph3/Gemin4/U2af2/Lsm7/Ppp4r2/Tada1/Lsm5/Ncl/Hnrnpf/Prpf39/Rbm8a/Rps13/Rbm4/Taf15/Prpf38b/Eny2/Ythdc1/Mbnl1/Casc3/Rtraf/Sfswap/Sfpq/Taf10/Cdk13/Hspa8/Prpf6/Prpf19/U2af1/Sf3b1	70
GO:0042593	glucose homeostasis	56/1938	334/28832	0.167664670658683	2.49437966172917	7.37404917984835	2.1976149435287e-10	5.55232192906316e-08	4.24436387262751e-08	Rraga/Gclm/Mcu/Gpr68/Cnr1/Slc16a1/Nptx1/Apoc3/Pim3/Rps6/Spop/Fcor/Stxbp5l/Pdk2/Bad/Endog/Camk2n1/Slc29a1/Foxo1/Zbtb20/Pax6/Dhps/Irs2/Sidt2/Cry2/Ghrl/Srf/Sybu/Cdk16/Myt1/Rack1/Nr1d1/Gpr27/Vsnl1/Ncoa5/Grk2/Hif1a/Mpc2/Ccdc186/Ptprj/Rbm4/Kat5/Slc12a6/Oxct1/Eny2/C2cd2l/Cry1/Foxo3/Selenot/Adipor1/Rab11fip5/Rab11fip2/Alms1/Stk11/Ppp3ca/Rac1	56
GO:0033500	carbohydrate homeostasis	56/1938	335/28832	0.167164179104478	2.48693375229118	7.34841188979879	2.46903579958857e-10	5.92164118793717e-08	4.52668275468392e-08	Rraga/Gclm/Mcu/Gpr68/Cnr1/Slc16a1/Nptx1/Apoc3/Pim3/Rps6/Spop/Fcor/Stxbp5l/Pdk2/Bad/Endog/Camk2n1/Slc29a1/Foxo1/Zbtb20/Pax6/Dhps/Irs2/Sidt2/Cry2/Ghrl/Srf/Sybu/Cdk16/Myt1/Rack1/Nr1d1/Gpr27/Vsnl1/Ncoa5/Grk2/Hif1a/Mpc2/Ccdc186/Ptprj/Rbm4/Kat5/Slc12a6/Oxct1/Eny2/C2cd2l/Cry1/Foxo3/Selenot/Adipor1/Rab11fip5/Rab11fip2/Alms1/Stk11/Ppp3ca/Rac1	56
GO:0016050	vesicle organization	62/1938	391/28832	0.158567774936061	2.35904338852246	7.26320511293414	2.5475998915579e-10	5.92164118793717e-08	4.52668275468392e-08	Syt1/Plekhj1/Syt4/Preb/Vamp2/Bloc1s1/Plekhf1/Atp6v0e2/Pla2g3/Sdcbp/Cplx2/Pln/Hps6/Insig1/Tbpl1/Snca/Rab14/Bloc1s4/Sppl2c/Surf4/Rims2/Rab27a/Trappc5/Atp6v1g1/Arl8b/Clcn3/Doc2g/Arfgap2/Wasl/Snx10/Chmp1b/Vapa/Exoc8/Yipf4/Prrt2/Rab11a/Slc17a7/Ap3d1/Tmed10/Chmp3/Syt9/Pi4k2a/Golph3/Lyst/Rab7/Syt13/Vamp3/Rab1a/Mfsd14a/Arf1/Znrf2/Snap25/Chmp2b/Gosr2/Atp6v0c/Snx3/Picalm/Plekhm1/Pafah1b1/Acrbp/Ap1s3/Septin8	62
GO:0009142	nucleoside triphosphate biosynthetic process	31/1938	128/28832	0.2421875	3.6030701754386	7.92316480595377	2.8535493156345e-10	6.37768272044312e-08	4.87529478217717e-08	Uqcc3/Ndufb7/Dnajc30/Ndufc2/Tmsb4x/Ndufb4/Ndufa2/Ak4/Tbpl1/Bcl2l1/Ndufa5/Ndufv3/Sphk2/Ndufa6/Atp5pb/Aldoa/Ndufb3/Ndufa3/Ndufs5/Ndufb9/Ndufs6/Ndufa7/Nme3/Sdhb/Cox11/Ndufs8/Ndufv2/Uck2/Ndufb2/Ndufb8/Ndufs4	31
GO:0031647	regulation of protein stability	59/1938	365/28832	0.161643835616438	2.40480653689017	7.25055314418445	3.20405194163904e-10	6.89583178994979e-08	5.27138370125409e-08	Tmem88/Cryab/Pfn1/Gapdh/Get1/Mt3/Derl1/Usp2/Dact1/Brinp1/Smad7/Trim44/Prnp/Cdkn2aip/Snca/Fbxl3/Paqr4/Sppl2c/Cct5/Calr/Stub1/Ccnh/Pfn2/Apoa1/Atp1b1/Rpl5/Ywhaz/Telo2/Nr1d1/Gga3/Dpm2/Rnf139/Usp46/Tardbp/Naa30/Cmtm6/Id1/Negr1/Taf9/Efna1/Mul1/Usp30/Pten/Rnf5/Tmem183a/Ptges3/Get4/Usp1/Sav1/Rps7/Zfp207/Rad23a/Usp25/Hspa8/Naa15/Usp28/Pdcd10/Usp47/Septin8	59
GO:0006754	ATP biosynthetic process	27/1938	104/28832	0.259615384615385	3.86234817813765	7.84992438277699	7.53263267795627e-10	1.56329030327157e-07	1.1950266880066e-07	Uqcc3/Ndufb7/Dnajc30/Ndufc2/Tmsb4x/Ndufb4/Ndufa2/Bcl2l1/Ndufa5/Ndufv3/Sphk2/Ndufa6/Atp5pb/Aldoa/Ndufb3/Ndufa3/Ndufs5/Ndufb9/Ndufs6/Ndufa7/Sdhb/Cox11/Ndufs8/Ndufv2/Ndufb2/Ndufb8/Ndufs4	27
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	21/1938	67/28832	0.313432835820896	4.66300078554595	8.05788867646017	1.37647638700901e-09	2.6714171706206e-07	2.04211259227398e-07	Ndufb7/Dnajc30/Ndufc2/Ndufb4/Ndufa2/Ndufa5/Ndufv3/Ndufa6/Atp5pb/Ndufb3/Ndufa3/Ndufs5/Ndufb9/Ndufs6/Ndufa7/Sdhb/Ndufs8/Ndufv2/Ndufb2/Ndufb8/Ndufs4	21
GO:0009201	ribonucleoside triphosphate biosynthetic process	29/1938	121/28832	0.239669421487603	3.5656082354647	7.59168021001583	1.37915186918978e-09	2.6714171706206e-07	2.04211259227398e-07	Uqcc3/Ndufb7/Dnajc30/Ndufc2/Tmsb4x/Ndufb4/Ndufa2/Bcl2l1/Ndufa5/Ndufv3/Sphk2/Ndufa6/Atp5pb/Aldoa/Ndufb3/Ndufa3/Ndufs5/Ndufb9/Ndufs6/Ndufa7/Nme3/Sdhb/Cox11/Ndufs8/Ndufv2/Uck2/Ndufb2/Ndufb8/Ndufs4	29
GO:0009306	protein secretion	66/1938	447/28832	0.147651006711409	2.19663252089956	6.84461702075317	1.44100823991095e-09	2.70119318778146e-07	2.06487428605236e-07	Arf6/Mcu/Gpr68/Cnr1/Syt4/Exph5/Nr0b2/Slc16a1/Pim3/Pard6a/Stxbp5l/C1qtnf5/Bad/Npff/Slc12a2/Hps6/Camk2n1/Sirt4/Slc25a22/Tmem132a/Foxo1/Uqcc2/Bsg/Rims2/Irs2/Sidt2/Ghrl/Rab27a/Sybu/Orai1/Cdk16/Myt1/Nr1d1/Dgat1/Rap1gds1/Gpr27/Vsnl1/Tardbp/Tmed10/Negr1/Nlgn2/Rapgef4/Syt9/Arfip1/Hif1a/Golph3/Mpc2/Lyst/Ccdc186/Ptpn23/Rbm4/Oxct1/Sergef/Arf1/Eny2/C2cd2l/Selenot/Snap25/Rab11fip5/Rab11fip2/Oga/Serp1/Gna11/Pafah1b1/Ppp3ca/Rac1	66
GO:0030100	regulation of endocytosis	56/1938	352/28832	0.159090909090909	2.36682615629984	6.92617817443866	1.63691488669806e-09	2.97253512706326e-07	2.27229632298218e-07	Syt4/H1f1/Rab4a/Apoc3/Epha3/Sdcbp/Angpt1/Rit2/Ldlrap1/Napb/Eef2k/Snca/Bcl2l1/Cbll1/Calr/Ntf3/Sod1/Rab27a/Smpd1/Sh3gl1/Epn2/Smap1/Apoa1/Wasl/Hnrnpk/Clip3/Numb/Rack1/Ppp3r1/Bin1/Slc17a7/Usp46/Sirt2/Ppt1/Pten/Atg3/Rap1gap/Lrrtm2/Ankrd13b/Mctp1/Ptprj/Apln/Abca2/Cd47/Cblb/Arf1/Pacsin1/Kcnc3/Cbl/Sirpa/Hspa8/Snx3/Picalm/Alms1/Ppp3ca/Rac1	56
GO:0072594	establishment of protein localization to organelle	67/1938	459/28832	0.145969498910675	2.17161640484654	6.79232091747903	1.75385448904967e-09	3.08837831389929e-07	2.36085038079414e-07	E2f3/Timm29/Fgf9/Get1/Tmem126a/Cfl1/Ddx5/Akirin2/Angpt1/Gdap1/Romo1/Fam53b/Sirt4/Vps37c/Pex12/Dnaja1/Zfand6/Wbp2/Bnip3l/Adar/Cct5/Cabp1/Pex10/Tomm22/Ssr3/Cry2/Hyal2/Ranbp6/Jup/Grpel2/Ywhaz/Rab11a/Immp1l/Srp14/Ppp3r1/Gga3/Ncoa4/Akap1/Tomm5/Tardbp/Ap3d1/Tomm20/Timm9/Ranbp2/Moap1/Pkig/Hspa5/Tomm34/Mfn2/Pex16/Atf2/Golph3/Cox18/Rab7/Ptpn23/Ddit3/Get4/Srp54a/Gsk3a/Cbl/Kpna3/Fam53a/Srp9/Vps37a/Hspa8/Ndp/Ppp3ca	67
GO:0016236	macroautophagy	53/1938	325/28832	0.163076923076923	2.42612685560054	6.94069755193912	1.82873587538778e-09	3.12552475643481e-07	2.38924625205462e-07	Sesn1/Snx18/Emc6/Snx30/Adrb2/Ulk1/Gabarapl2/Rab33b/Retreg2/Bnip3l/Mapk3/Map1lc3a/Tmem41b/Rab43/Stub1/Retreg3/Rab33a/Calm2/Arl8b/Map1lc3b/Rab2a/Atg12/Chmp1b/Arfip2/Yod1/Ctsd/Arhgap26/Gpsm1/Fundc1/Mul1/Moap1/Usp30/Efnb1/Rnf5/Dele1/Chmp3/Hif1a/Mfn2/Atg3/Rab7/Atp2a2/Kat5/Rab1a/Atg13/Znrf2/Gsk3a/Atg4d/Chmp2b/Ubqln1/Phf23/Smcr8/Plekhm1/Larp1	53
