ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal
GO:0045666	positive regulation of neuron differentiation	17/1506	117/28832	0.145299145299145	2.78171643908696	4.53347697773356	0.000122983699281245	0.00682498647991462	0.0055192059312667	Foxa2/Neurod1/Tcf4/Vwc2l/Nkx6-1/Bmp2/Trpc6/Rnf112/Neurog3/Etv5/Bcl6/Socs2/Actr3/Mir124a-3/Pax6/Phox2b/Ect2	17	TRUE
GO:1904950	negative regulation of establishment of protein localization	21/1506	164/28832	0.128048780487805	2.45146244291128	4.37606068460649	0.000135380352395942	0.00737878449426428	0.00596704935110606	Stxbp5l/Bard1/Lyplal1/Fam3d/Map4k4/Fbn1/Rptor/Mdfic/Insig1/Pkig/Gnaz/Syt4/Bag3/Rab11fip5/Sergef/Pim3/F2r/Vsnl1/Il12b/Rsad2/Ppp3ca	21	FALSE
GO:0016525	negative regulation of angiogenesis	17/1506	118/28832	0.14406779661017	2.7581425709591	4.49264965154782	0.000136794610864823	0.00737878449426428	0.00596704935110606	Col4a2/Rock2/Adgrb3/Tcf4/Lif/Sema3e/Ctnnb1/Hhip/Adamts1/Cxcr3/Fyn/Creb3l1/Pparg/Pgk1/Serpine1/Stat1/Ccn6	17	FALSE
GO:1901329	regulation of odontoblast differentiation	5/1506	11/28832	0.454545454545455	8.70216105275866	5.99803122573233	0.000136912326030952	0.00737878449426428	0.00596704935110606	Bmp2/Ctnnb1/Rptor/Lef1/Serpine1	5	FALSE
GO:0051495	positive regulation of cytoskeleton organization	24/1506	201/28832	0.119402985074627	2.28594081385899	4.29491979061012	0.000141461635893753	0.00755135684937605	0.00610660455296742	Rock2/Arf6/Tacr1/Nrp1/Cep120/Tac1/Gpr65/Map3k1/Ckap5/Kirrel1/Tgfb3/Nck2/Add3/Arhgef5/Dlg1/Stmn2/Fer/Arhgef10/Snx9/Cav1/Evl/Actr3/Ptk2b/Pfn3	24	FALSE
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	27/1506	241/28832	0.112033195020747	2.14484799391645	4.18982595690841	0.000165015323286894	0.00872557440587774	0.00705616665415457	Bank1/Ptprz1/Cntn1/Nrp1/Lif/Cd40/Inpp5f/Sema4d/Lrp4/Epha7/Il7/Fbxw7/Ptpn22/Fyn/Il15/Cav2/Itgb2/Errfi1/Ptprj/Tgfa/Cav1/Hyal2/Gdnf/Hes5/Tnfsf18/Il12b/Prkcz	27	FALSE
GO:2000181	negative regulation of blood vessel morphogenesis	17/1506	120/28832	0.141666666666667	2.71217352810978	4.41225887656708	0.000168537812739117	0.00881797125258809	0.00713088580940782	Col4a2/Rock2/Adgrb3/Tcf4/Lif/Sema3e/Ctnnb1/Hhip/Adamts1/Cxcr3/Fyn/Creb3l1/Pparg/Pgk1/Serpine1/Stat1/Ccn6	17	FALSE
GO:0099175	regulation of postsynapse organization	23/1506	191/28832	0.120418848167539	2.30538926319156	4.2492955478414	0.000169909169541394	0.00881797125258809	0.00713088580940782	Rapgef4/Tanc1/Ptprd/Zfp804a/Ppfia2/Dgkb/Rtn4r/Lrp4/Epha7/Fyn/Slc30a1/Dock4/Asic1/Adam10/Cdh2/Camk2b/Dnm3/Actr3/Hspa8/Lrrtm2/Numb/Ptk2b/Cbln1	23	TRUE
GO:0030010	establishment of cell polarity	22/1506	179/28832	0.122905027932961	2.35298656398614	4.26274404515027	0.000173477102951534	0.00887918347395294	0.00718038669211538	Fat1/Kif26b/Fgf13/Arf6/Sdccag8/Patj/Lama1/Amotl1/Spdl1/Traf3ip2/Pard3b/Rab11fip2/Crtam/Kank1/Gja1/Map2/Hes5/Rhoq/Amotl2/Pax6/Prkcz/Ust	22	FALSE
GO:0071560	cellular response to transforming growth factor beta stimulus	30/1506	281/28832	0.106761565836299	2.04392394833478	4.12824692078763	0.000175131600809514	0.00887918347395294	0.00718038669211538	Col4a2/Sdcbp/Cd109/Mir145b/Cited2/Nrep/Fos/Ndp/Map3k1/Ldlrad4/Nrros/Bmp2/Mstn/Tgfb3/Parp1/Fbn1/Cx3cr1/Col1a1/Fyn/Cav2/Pparg/Appl2/Cav1/Hyal2/Gdnf/Fbn2/Serpine1/Actr3/Map3k7/Wfikkn2	30	FALSE
GO:1903828	negative regulation of protein localization	28/1506	255/28832	0.109803921568627	2.10216910137229	4.15015494677569	0.000177417909523205	0.00887918347395294	0.00718038669211538	Stxbp5l/Bard1/Rock2/Arf6/Nedd4l/Lyplal1/Fam3d/Map4k4/Fbn1/Rptor/Ywhaz/Mdfic/Insig1/Pkig/Gnaz/Syt4/Gpm6b/Bag3/Rab11fip5/Sergef/Rhoq/Pim3/F2r/Vsnl1/Numb/Il12b/Rsad2/Ppp3ca	28	FALSE
GO:0051491	positive regulation of filopodium assembly	9/1506	40/28832	0.225	4.30756972111554	4.91425166396784	0.000177425254073636	0.00887918347395294	0.00718038669211538	Nrp1/Myo3b/Tgfb3/Fnbp1l/Gpm6a/Fmr1/Rhoq/Dnm3/Actr3	9	FALSE
GO:0007405	neuroblast proliferation	14/1506	88/28832	0.159090909090909	3.04575636846553	4.51207128962692	0.000180572163397765	0.00890542254944078	0.00720160561489121	Fgf13/Kcna1/Vegfc/Racgap1/Neurod4/Ctnnb1/Hhip/Cx3cr1/Lef1/Btg2/Nfix/Numb/Pax6/Notch1	14	FALSE
GO:0002573	myeloid leukocyte differentiation	31/1506	295/28832	0.105084745762712	2.0118216399937	4.10076725385381	0.00018326774274391	0.00890542254944078	0.00720160561489121	Tmem178/Mitf/Tmem64/Cd109/Lif/Cited2/Fos/Ndp/Nrros/Bmp2/Ctnnb1/Siglec15/Ninj1/Sp3/Fbn1/Zbtb46/Rptor/Fbxw7/Rbp1/Il15/Cbfa2t3/Pparg/Lef1/Csf1/Lyn/Nfix/Cebpa/Camk4/Cdk6/Il12b/Ppp3ca	31	FALSE
GO:1901343	negative regulation of vasculature development	17/1506	121/28832	0.140495867768595	2.68975887085268	4.37267870631371	0.000186692213540375	0.00890542254944078	0.00720160561489121	Col4a2/Rock2/Adgrb3/Tcf4/Lif/Sema3e/Ctnnb1/Hhip/Adamts1/Cxcr3/Fyn/Creb3l1/Pparg/Pgk1/Serpine1/Stat1/Ccn6	17	FALSE
GO:0009306	protein secretion	42/1506	447/28832	0.0939597315436242	1.79883597600649	3.99596094176631	0.000187289139091066	0.00890542254944078	0.00720160561489121	Stxbp5l/Foxa2/Rapgef4/Snap25/Neurod1/Arf6/Adcy8/Rap1gds1/Vegfc/Abca1/Fgg/Nkx6-1/Lyst/Tgfb3/Fam3d/Map4k4/Fbn1/Sucnr1/Bmal1/Exph5/Rab11fip2/Abat/Rptor/Pparg/Gnaz/Syt4/Rab11fip5/Gpr27/Negr1/Camk2n1/Gja1/Sergef/Pim3/Nagpa/Mcu/F2r/Vsnl1/Il12b/Slc4a8/Rsad2/Cbln1/Ppp3ca	42	FALSE
GO:0050709	negative regulation of protein secretion	15/1506	99/28832	0.151515151515152	2.90072035091955	4.44733293364455	0.000188471006613842	0.00890542254944078	0.00720160561489121	Stxbp5l/Fam3d/Map4k4/Fbn1/Rptor/Gnaz/Syt4/Rab11fip5/Sergef/Pim3/F2r/Vsnl1/Il12b/Rsad2/Ppp3ca	15	FALSE
GO:0007163	establishment or maintenance of cell polarity	27/1506	243/28832	0.111111111111111	2.12719492400767	4.14244724074596	0.000189071415411856	0.00890542254944078	0.00720160561489121	Fat1/Kif26b/Fgf13/Lrrc7/Arf6/Sdccag8/Patj/Ckap5/Pard6g/Lama1/Amotl1/Spdl1/Traf3ip2/Dlg1/Pard3b/Rab11fip2/Crtam/Kank1/Gja1/Map2/Hes5/Rhoq/Amotl2/Actr3/Pax6/Prkcz/Ust	27	FALSE
GO:0070085	glycosylation	27/1506	243/28832	0.111111111111111	2.12719492400767	4.14244724074596	0.000189071415411856	0.00890542254944078	0.00720160561489121	Fut9/Tmtc2/Galnt7/Tmtc4/St8sia3/Gcnt1/Edem3/Pomgnt2/Grm7/Cog3/Srd5a3/B3gat2/Aqp11/Pofut2/Mgat4a/Il15/Dpy19l1/Man2a1/Galnt13/Alg14/Slc35c1/B4galt5/Nagpa/B3galnt1/Dolpp1/Galnt10/Alg8	27	FALSE
GO:0046651	lymphocyte proliferation	34/1506	337/28832	0.100890207715134	1.93151823960341	4.03809274869624	0.000200737644834109	0.00919978543785762	0.00743964995453588	Cd276/Tacr1/Tac1/Cd40/Cd6/Nfatc2/Gpam/Ctnnb1/Nck2/Il7/Dlg1/Ptpn22/Fyn/Il15/Satb1/Itgb2/Crtam/Lef1/Lyn/Gja1/Rasgrp1/Il10/Il20rb/Pla2g5/Bcl6/Cxcr4/Gapt/Tnfsf18/Cd55/Bmi1/Adk/Il12b/Ppp3ca/Lipa	34	FALSE
GO:0042330	taxis	44/1506	477/28832	0.0922431865828092	1.7659731444592	3.96015526845214	0.000200922303765455	0.00919978543785762	0.00743964995453588	Unc5c/Lgr4/Cxcl11/Lsp1/Nrp1/Il16/Sema3d/Pde4b/Vegfc/Sema3e/Rtn4r/Lyst/Mstn/Sema4d/Ninj1/Epha7/Arhgef5/Hmgb2/Sucnr1/Cx3cr1/Atoh7/Arhgef16/Cxcr3/Elmo2/Fer/Kdr/Itgb2/Ccn1/Lef1/Dock4/Csf1/Itgav/Ptprj/Itga9/Adam10/Lyn/Scg2/Rho/Cxcr4/Serpine1/Tnfsf18/Mcu/Ptk2b/Notch1	44	FALSE
GO:0003015	heart process	28/1506	257/28832	0.108949416342412	2.08580980875461	4.1047008348803	0.000202269169311843	0.00919978543785762	0.00743964995453588	Kcnd2/Fgf13/Chrm2/Ryr2/Rap1gds1/Nedd4l/Tac1/Tmem38b/Kcne2/Apln/Dlg1/Cacna2d1/Kcnd3/Cacnb2/Fyn/Kcnj5/Slc1a1/Gja1/Kcne5/Cav1/Dsp/Cxcr4/Myl7/Scn10a/Gpd1l/Kcne4/Mybpc3/Gjd3	28	FALSE
GO:0043547	positive regulation of GTPase activity	19/1506	145/28832	0.131034482758621	2.50862297934698	4.27539711652092	0.000204622791569387	0.00919978543785762	0.00743964995453588	Snx18/Cd40/Gnb5/Gpr65/Rtn4r/Rgs8/Sema4d/Arhgef5/Map4k4/Rab11fip2/Arhgef16/Cav2/Arhgef10/Mex3b/Snx9/Rasgrp1/Mapre2/F2r/Ect2	19	FALSE
GO:0032271	regulation of protein polymerization	24/1506	206/28832	0.116504854368932	2.23045681352261	4.16077239268581	0.000206199154934991	0.00919978543785762	0.00743964995453588	Sgk1/Mtpn/Arf6/Map3k1/Sptb/Ckap5/Kirrel1/Nck2/Add3/Daam2/Kank2/Cotl1/Dlg1/Stmn2/Fer/Kank1/Snx9/Cav1/Map2/Evl/Mapre3/Actr3/Ptk2b/Pfn3	24	FALSE
GO:1901888	regulation of cell junction assembly	32/1506	311/28832	0.102893890675241	1.96987825760196	4.03709854642576	0.00021385241647663	0.00919978543785762	0.00743964995453588	Clstn2/Snap25/Rock2/Adgrb3/Ptprd/Arf6/Nphp1/Nrp1/Nedd4l/Rtn4r/Sema4d/Lrp4/Ctnnb1/Epha7/Map4k4/Elavl2/Slitrk4/Kdr/Dock4/Asic1/Gpm6b/Ptprj/Negr1/Gja1/Cav1/Crtac1/Actr3/Iqsec1/Lrrtm2/Numb/Ptk2b/Cbln1	32	FALSE
GO:0043588	skin development	35/1506	352/28832	0.0994318181818182	1.90359773029096	4.00433845293116	0.000215811832913167	0.00919978543785762	0.00743964995453588	Lgr4/Rock2/Mreg/Cd109/Fa2h/Pou3f1/Lrp4/Ctnnb1/Dll1/Ahdc1/Traf3ip2/Exph5/Apcdd1/Gnasas1/Col1a1/Trps1/Macroh2a2/Lamc1/Ripk4/Errfi1/Pnpla1/Atp8a2/Dsp/Foxe1/Arrdc3/Tmprss13/Foxq1/Fras1/Hrnr/Grhl2/Krt2/Pax6/Cbx7/Ppp3ca/Notch1	35	FALSE
GO:0035592	establishment of protein localization to extracellular region	42/1506	450/28832	0.0933333333333333	1.78684373616645	3.94936759026443	0.000216080788103737	0.00919978543785762	0.00743964995453588	Stxbp5l/Foxa2/Rapgef4/Snap25/Neurod1/Arf6/Adcy8/Rap1gds1/Vegfc/Abca1/Fgg/Nkx6-1/Lyst/Tgfb3/Fam3d/Map4k4/Fbn1/Sucnr1/Bmal1/Exph5/Rab11fip2/Abat/Rptor/Pparg/Gnaz/Syt4/Rab11fip5/Gpr27/Negr1/Camk2n1/Gja1/Sergef/Pim3/Nagpa/Mcu/F2r/Vsnl1/Il12b/Slc4a8/Rsad2/Cbln1/Ppp3ca	42	FALSE
GO:0051056	regulation of small GTPase mediated signal transduction	27/1506	245/28832	0.110204081632653	2.10983006748516	4.09552465633978	0.00021619666515351	0.00919978543785762	0.00743964995453588	Psd2/Heg1/Arf6/Nrp1/Arhgap17/Abca1/Rtn4r/Psd3/Sema4d/Lrp4/Map4k4/Kank2/Rasa2/Iqsec3/Kif14/Csf1/Kank1/Itgav/Rasgrp1/Mapre2/Cdh2/Bcl6/Eps8l3/F2r/Iqsec1/Spry4/Notch1	27	FALSE
GO:0009263	deoxyribonucleotide biosynthetic process	6/1506	18/28832	0.333333333333333	6.38158477202302	5.36165628243597	0.000216658640106549	0.00919978543785762	0.00743964995453588	Tbpl1/Dctd/Dut/Rrm1/Rrm2b/Adk	6	FALSE
GO:0009265	2'-deoxyribonucleotide biosynthetic process	6/1506	18/28832	0.333333333333333	6.38158477202302	5.36165628243597	0.000216658640106549	0.00919978543785762	0.00743964995453588	Tbpl1/Dctd/Dut/Rrm1/Rrm2b/Adk	6	FALSE
GO:0046385	deoxyribose phosphate biosynthetic process	6/1506	18/28832	0.333333333333333	6.38158477202302	5.36165628243597	0.000216658640106549	0.00919978543785762	0.00743964995453588	Tbpl1/Dctd/Dut/Rrm1/Rrm2b/Adk	6	FALSE
GO:0048715	negative regulation of oligodendrocyte differentiation	6/1506	18/28832	0.333333333333333	6.38158477202302	5.36165628243597	0.000216658640106549	0.00919978543785762	0.00743964995453588	Nkx6-1/Ctnnb1/Daam2/Nkx6-2/Hes5/Notch1	6	FALSE
GO:0072273	metanephric nephron morphogenesis	7/1506	25/28832	0.28	5.36053120849934	5.12052739664474	0.00021884055343565	0.00922256618050241	0.00745807220493796	Kif26b/Lgr4/Lif/Ctnnb1/Gdnf/Hes5/Stat1	7	FALSE
GO:0031346	positive regulation of cell projection organization	43/1506	465/28832	0.0924731182795699	1.77037513030316	3.93166343280804	0.000223613292109686	0.00925657030292539	0.00748557053840964	Fut9/Sgk1/Elavl4/Ptprz1/Cntn1/Ptprd/Lrrc7/Arf6/Nrp1/Cep120/Lif/Zfp804a/Cobl/Myo3b/Mstn/Sema4d/Nfe2l2/Tgfb3/Adamts1/Rreb1/Islr2/Stmn2/Atoh7/Tnik/Fyn/Fnbp1l/Nin/Gpm6a/Slc30a1/Negr1/Lyn/Tnn/Atp8a2/Fmr1/Serpini1/Camk2b/Rhoq/Eps8l3/Dnm3/Actr3/Mir124a-3/Numb/Ptk2b	43	FALSE
GO:0097707	ferroptosis	5/1506	12/28832	0.416666666666667	7.97698096502877	5.67499495633978	0.000224601884245826	0.00925657030292539	0.00748557053840964	Tmem164/Nfe2l2/Ninj1/Nqo1/Sc5d	5	FALSE
GO:1903817	negative regulation of voltage-gated potassium channel activity	5/1506	12/28832	0.416666666666667	7.97698096502877	5.67499495633978	0.000224601884245826	0.00925657030292539	0.00748557053840964	Kcnab1/Kcne2/Kcne5/Cav1/Kcne4	5	FALSE
GO:0007517	muscle organ development	38/1506	395/28832	0.0962025316455696	1.84177383293829	3.95463483066545	0.000232114126690695	0.00942664513180848	0.00762310604959244	Foxn2/Heg1/Zfpm2/Hlx/Ryr2/Lif/Cited2/Chat/Boc/Fos/Chd7/Jph1/Mbnl1/Bmp2/Mstn/Ctnnb1/Dll1/Xk/Bmal1/Cav2/Dpf3/Casq1/Lef1/Btg2/Negr1/Gja1/Myog/Cav1/Dsp/Nfix/Mkx/Zfhx3/Hspa8/Phox2b/Ube4b/Ppp3ca/Notch1/Mybpc3	38	FALSE
GO:0099622	cardiac muscle cell membrane repolarization	8/1506	33/28832	0.242424242424242	4.64115256147129	4.91316612600466	0.000233774071957427	0.00942664513180848	0.00762310604959244	Kcne2/Dlg1/Cacna2d1/Kcnd3/Kcnj5/Gja1/Kcne5/Kcne4	8	FALSE
GO:0150146	cell junction disassembly	8/1506	33/28832	0.242424242424242	4.64115256147129	4.91316612600466	0.000233774071957427	0.00942664513180848	0.00762310604959244	Adgrb3/Arf6/Tgfb3/Map4k4/Cx3cr1/Fer/Mapre2/Iqsec1	8	FALSE
GO:0031503	protein-containing complex localization	29/1506	273/28832	0.106227106227106	2.03369185042492	4.02860998319578	0.000242434072460662	0.00970602125815723	0.0078490309474858	Vac14/Rapgef4/1700009N14Rik/Lrrc7/Wdr19/Tspan7/Syt17/Nedd4l/Daw1/Gphn/Dlg1/Tnik/Tmem108/Ccdc38/Akirin2/Rab11fip5/Adam10/Slc1a1/Rab4a/Dync2i1/Cacng4/Dnm3/Gpc6/Anks1b/Iqsec1/Lgi1/Numb/Epb41l1/Prkcz	29	FALSE
GO:0051489	regulation of filopodium assembly	11/1506	60/28832	0.183333333333333	3.50987162461266	4.5687396981937	0.000245291641811976	0.00973859602521905	0.00787537339491867	Arf6/Nrp1/Myo3b/Tgfb3/Daam2/Fnbp1l/Gpm6a/Fmr1/Rhoq/Dnm3/Actr3	11	FALSE
GO:0045664	regulation of neuron differentiation	27/1506	247/28832	0.109311740890688	2.09274642321403	4.04904943359325	0.000246722682530081	0.00973859602521905	0.00787537339491867	Foxa2/Neurod1/Tcf4/Vwc2l/Nrep/Nkx6-1/Bmp2/Trpc6/Dll1/Foxo3/Rnf112/Neurog3/Fmr1/Cav1/Etv5/Bcl6/Hes5/Socs2/Zfhx3/Lmx1a/Actr3/Mir124a-3/Numb/Pax6/Phox2b/Ect2/Notch1	27	TRUE
GO:0060048	cardiac muscle contraction	18/1506	136/28832	0.132352941176471	2.53386454183267	4.20920509450323	0.000262309474902783	0.0102472290199001	0.00828669292637023	Fgf13/Ryr2/Nedd4l/Tmem38b/Kcne2/Dlg1/Cacna2d1/Kcnd3/Cacnb2/Kcnj5/Kcne5/Cav1/Dsp/Cxcr4/Scn10a/Gpd1l/Kcne4/Mybpc3	18	FALSE
GO:0048265	response to pain	10/1506	51/28832	0.196078431372549	3.75387339530766	4.62094102356057	0.000263265116657558	0.0102472290199001	0.00828669292637023	Tacr1/Tac1/Kcnip3/Adam11/Cacna1a/Nmur2/Pirt/Scn10a/Gja4/Capn2	10	FALSE
GO:0010721	negative regulation of cell development	32/1506	315/28832	0.101587301587302	1.9448639305213	3.95846615902951	0.000269104093663451	0.0104022651378182	0.00841206698595152	Tmem178/Fgf13/Hlx/Nrp1/Nkx6-1/Rtn4r/Lrp4/Ctnnb1/Trpc6/Epha7/Daam2/Sema6d/Fbn1/Zbtb46/Nkx6-2/Fbxw7/Frzb/Btg2/Syt4/Appl2/Lyn/Rflnb/Map2/Bcl6/Hes5/Cebpa/Actr3/Tnfsf18/Cdk6/Pax6/Ppp3ca/Notch1	32	FALSE
GO:0060828	regulation of canonical Wnt signaling pathway	28/1506	262/28832	0.106870229007634	2.04600427805318	3.99285273899889	0.00027844256408417	0.0106895244636423	0.00864436684171907	Lgr4/Tmem64/Sfrp5/Tnks/Rspo3/Map3k1/Bmp2/Asb15/Lrp4/Tbl1x/Ctnnb1/Daam2/Bmal1/Rspo2/Foxo3/Col1a1/Ruvbl1/Dkk2/Frzb/Jade1/Kank1/Tnn/Cav1/Cdh2/Lmx1a/Cyld/Wnk2/Notch1	28	FALSE
GO:0045637	regulation of myeloid cell differentiation	26/1506	236/28832	0.110169491525424	2.10916784838049	4.01656626578643	0.000281607631347378	0.0107374882564765	0.00868315403209315	Tmem178/Mitf/Tmem64/Myb/Lif/Fos/Ctnnb1/Ninj1/Dll1/Hmgb2/Fbn1/Zbtb46/Foxo3/Klf13/Rptor/Fbxw7/Rbp1/Lmo2/Lef1/Csf1/Lyn/Stat1/Cdk6/Il12b/Ptk2b/Ppp3ca	26	FALSE
GO:0099625	ventricular cardiac muscle cell membrane repolarization	7/1506	26/28832	0.269230769230769	5.15435693124936	4.97511713171346	0.000286031152582827	0.010766153367272	0.0087063348325223	Kcne2/Dlg1/Cacna2d1/Kcnd3/Gja1/Kcne5/Kcne4	7	FALSE
GO:0051961	negative regulation of nervous system development	21/1506	173/28832	0.121387283236994	2.32392971466734	4.10026354567955	0.00028620104401847	0.010766153367272	0.0087063348325223	Fgf13/Nrp1/Nkx6-1/Rtn4r/Lrp4/Ctnnb1/Trpc6/Epha7/Daam2/Sema6d/Nkx6-2/Btg2/Syt4/Appl2/Map2/Hes5/Actr3/Pax6/Cbln1/Ppp3ca/Notch1	21	TRUE
GO:0006936	muscle contraction	33/1506	330/28832	0.1	1.91447543160691	3.9223437420279	0.000290381432777507	0.0108505862047862	0.00877461368098208	Kcnd2/Fgf13/Chrm2/Rock2/Ryr2/Tacr1/Rap1gds1/Kcna1/Nedd4l/Tmem38b/Kcne2/Gucy1a1/Dlg1/Cacna2d1/Kcnd3/Abat/Cacnb2/Casq1/Kcnj5/Glra1/Dock4/Setd3/Atp8a2/Kcne5/Cav1/Dsp/Gdnf/Cxcr4/F2r/Scn10a/Gpd1l/Kcne4/Mybpc3	33	FALSE
GO:0043954	cellular component maintenance	15/1506	103/28832	0.145631067961165	2.78807101690326	4.26773484073786	0.000294036930612192	0.0109144171925916	0.00882623229847403	Tanc1/Adgrb3/Arf6/Zfp804a/Epb41l3/Rims1/Ckap5/Kirrel1/Dlg1/Fyn/F2r/Hspa8/Neat1/Cbln1/Sort1	15	FALSE
GO:0051258	protein polymerization	30/1506	290/28832	0.103448275862069	1.98049182580025	3.93962679327558	0.000302411954376209	0.0110890772416293	0.00896747576927666	Fgf13/Sgk1/Mtpn/Arf6/Cobl/Fgg/Map3k1/Sptb/Ckap5/Kirrel1/Nck2/Add3/Daam2/Kank2/Cotl1/Dlg1/Stmn2/Fer/Nin/Arl6/Casq1/Kank1/Snx9/Cav1/Map2/Evl/Mapre3/Actr3/Ptk2b/Pfn3	30	FALSE
GO:1901017	negative regulation of potassium ion transmembrane transporter activity	6/1506	19/28832	0.31578947368421	6.04571188928496	5.16486906868342	0.000302699164668918	0.0110890772416293	0.00896747576927666	Kcnab1/Nedd4l/Kcne2/Kcne5/Cav1/Kcne4	6	FALSE
GO:0001890	placenta development	23/1506	199/28832	0.115577889447236	2.21271029783713	4.02999478358828	0.000310793768346412	0.0113116822829976	0.00914749122692856	Lif/Cited2/Ldoc1/Rspo3/Ndp/Parp1/Sp3/Ccn1/Pparg/Lef1/Foxd3/Plac1/E2f7/Itgav/Lhx4/Gja1/Il10/Esrrb/Cebpa/Fbn2/Serpine1/Grhl2/Adam19	23	FALSE
GO:0048762	mesenchymal cell differentiation	28/1506	264/28832	0.106060606060606	2.03050424564369	3.94880908526256	0.000315415482060531	0.0114058308190276	0.00922362693210625	Foxa2/Sdcbp/Rock2/Nrp1/Cited2/Sema3d/Sema3e/Ldlrad4/Bmp2/Sema4d/Ctnnb1/Tgfb3/Sema6d/Pofut2/Zic5/Col1a1/Frzb/Gbx2/Lef1/Rflnb/Gja1/Gdnf/Cdh2/Olfm1/Stat1/Pax6/Phox2b/Notch1	28	FALSE
GO:0030866	cortical actin cytoskeleton organization	9/1506	43/28832	0.209302325581395	4.00704160103771	4.63249203554926	0.000317744074445187	0.0114163816491364	0.00923215914008755	Rock2/Arf6/Epb41l3/Racgap1/Dlg1/Fmnl2/Rhoq/Epb41l1/Ect2	9	FALSE
GO:0016055	Wnt signaling pathway	43/1506	474/28832	0.0907172995780591	1.73676041263918	3.79692449733749	0.000336492650341509	0.0119452365757611	0.0096598316719522	Mitf/Lgr4/Tmem64/Sfrp5/Tnks/Rspo3/Ndp/Map3k1/Prkaa2/Grb10/Bmp2/Asb15/Mir20a/Lrp4/Tbl1x/Ctnnb1/Amotl1/Daam2/Wnt8a/Bmal1/Rspo2/Trabd2b/Foxo3/Apcdd1/Tnik/Col1a1/Ruvbl1/Mdfic/Dkk2/Arl6/Frzb/Lef1/Jade1/Kank1/Tnn/Cav1/Cdh2/Lmx1a/Amotl2/Cyld/Tcf7/Wnk2/Notch1	43	FALSE
GO:0060070	canonical Wnt signaling pathway	32/1506	319/28832	0.100313479623824	1.92047692198812	3.88097724072017	0.000336725669753838	0.0119452365757611	0.0096598316719522	Lgr4/Tmem64/Sfrp5/Tnks/Rspo3/Ndp/Map3k1/Bmp2/Asb15/Lrp4/Tbl1x/Ctnnb1/Daam2/Wnt8a/Bmal1/Rspo2/Foxo3/Col1a1/Ruvbl1/Dkk2/Frzb/Lef1/Jade1/Kank1/Tnn/Cav1/Cdh2/Lmx1a/Cyld/Tcf7/Wnk2/Notch1	32	FALSE
GO:0001763	morphogenesis of a branching structure	27/1506	252/28832	0.107142857142857	2.05122367672168	3.93476318288235	0.000340354500419395	0.0119980312883692	0.00970252551344532	Fgf13/Foxa2/Lgr4/Nrp1/Col4a1/Adamts16/Rspo3/Sema3e/Bmp2/Lama1/Ctnnb1/Hhip/Epha7/Rspo2/Dlg1/Ermn/Kdr/Gbx2/Lef1/Csf1/Rere/Gdnf/Etv5/Il10/Cxcr4/Grhl2/Notch1	27	FALSE
GO:0050768	negative regulation of neurogenesis	20/1506	163/28832	0.122699386503067	2.34904960933363	4.05480298356969	0.000342708386808443	0.0120055031753833	0.00970856785261287	Fgf13/Nrp1/Nkx6-1/Rtn4r/Lrp4/Ctnnb1/Trpc6/Epha7/Daam2/Sema6d/Nkx6-2/Btg2/Syt4/Appl2/Map2/Hes5/Actr3/Pax6/Ppp3ca/Notch1	20	FALSE
GO:0021683	cerebellar granular layer morphogenesis	5/1506	13/28832	0.384615384615385	7.36336704464195	5.38732907069234	0.000349285664999061	0.0120848527920971	0.0097727360200517	Mtpn/Kndc1/Kif14/Nfix/Cbln1	5	FALSE
GO:0051549	positive regulation of keratinocyte migration	5/1506	13/28832	0.384615384615385	7.36336704464195	5.38732907069234	0.000349285664999061	0.0120848527920971	0.0097727360200517	Arf6/Map4k4/Mapre2/Serpine1/Iqsec1	5	FALSE
GO:0006935	chemotaxis	43/1506	475/28832	0.0905263157894737	1.73310407492836	3.78213131772462	0.000351755474162727	0.0120956406913011	0.00978145994023057	Unc5c/Lgr4/Cxcl11/Lsp1/Nrp1/Il16/Sema3d/Pde4b/Vegfc/Sema3e/Rtn4r/Lyst/Mstn/Sema4d/Ninj1/Epha7/Arhgef5/Hmgb2/Sucnr1/Cx3cr1/Atoh7/Arhgef16/Cxcr3/Elmo2/Fer/Kdr/Itgb2/Ccn1/Lef1/Dock4/Csf1/Itgav/Ptprj/Itga9/Adam10/Lyn/Scg2/Cxcr4/Serpine1/Tnfsf18/Mcu/Ptk2b/Notch1	43	FALSE
GO:0099084	postsynaptic specialization organization	12/1506	73/28832	0.164383561643836	3.14708290127163	4.31198915602959	0.000375927947012525	0.012701779261112	0.0102716299353675	Ptprd/Arf6/Insyn1/Cnksr2/Dlg1/Tmem108/Slc30a1/Cdh2/Hspa8/Lrrtm2/Ptk2b/Cbln1	12	TRUE
GO:1902905	positive regulation of supramolecular fiber organization	22/1506	189/28832	0.116402116402116	2.22848992038899	3.97784223933759	0.000376181152068616	0.012701779261112	0.0102716299353675	Rock2/Arf6/Tacr1/Nrp1/Tac1/Gpr65/Map3k1/Ckap5/Kirrel1/Tgfb3/Nck2/Arhgef5/Dlg1/Stmn2/Fer/Arhgef10/Snx9/Cav1/Evl/Actr3/Ptk2b/Pfn3	22	FALSE
