loop_id	sample	group	center_value	background_mean	enrichment
7	ctrl_M3	ctrl	8.71818923950195	8.71818923950195	1
7	mut_M1	mut	18.7311115264893	18.7311115264893	1
7	mut_M2	mut	22.2976551055908	22.2976551055908	1
7	mut_M3	mut	13.2417068481445	13.2417068481445	1
8	ctrl_M1	ctrl	15.0029220581055	15.0029220581055	1
8	ctrl_M2	ctrl	12.8123159408569	12.8123159408569	1
8	ctrl_M3	ctrl	11.3190183639526	11.3190183639526	1
8	mut_M1	mut	16.0556011199951	16.0556011199951	1
8	mut_M2	mut	15.5792760848999	15.5792760848999	1
8	mut_M3	mut	15.1937952041626	15.1937952041626	1
9	ctrl_M1	ctrl	17.9010829925537	17.9010829925537	1
9	ctrl_M2	ctrl	23.5958080291748	23.5958080291748	1
9	ctrl_M3	ctrl	18.4933433532715	18.4933433532715	1
9	mut_M1	mut	16.2108516693115	16.2108516693115	1
9	mut_M2	mut	18.6910285949707	18.6910285949707	1
9	mut_M3	mut	22.2716064453125	22.2716064453125	1
10	ctrl_M1	ctrl	8.40756225585938	8.40756225585938	1
10	ctrl_M2	ctrl	16.8212547302246	16.8212547302246	1
10	ctrl_M3	ctrl	16.2709808349609	16.2709808349609	1
10	mut_M1	mut	17.221830368042	17.221830368042	1
10	mut_M2	mut	15.2410669326782	15.2410669326782	1
10	mut_M3	mut	17.6767902374268	17.6767902374268	1
11	ctrl_M1	ctrl	4.00214052200317	4.00214052200317	1
11	ctrl_M2	ctrl	14.0045957565308	14.0045957565308	1
11	ctrl_M3	ctrl	8.36711978912354	8.36711978912354	1
11	mut_M1	mut	10.2866115570068	10.2866115570068	1
11	mut_M2	mut	10.0978765487671	10.0978765487671	1
11	mut_M3	mut	8.70107173919678	8.70107173919678	1
12	ctrl_M1	ctrl	6.18020439147949	6.18020439147949	1
12	ctrl_M2	ctrl	10.2333116531372	10.2333116531372	1
12	ctrl_M3	ctrl	5.54641246795654	5.54641246795654	1
12	mut_M1	mut	8.82711315155029	8.82711315155029	1
12	mut_M2	mut	6.95001411437988	6.95001411437988	1
12	mut_M3	mut	10.1461172103882	10.1461172103882	1
13	ctrl_M1	ctrl	5.77335453033447	5.77335453033447	1
13	ctrl_M2	ctrl	14.0491247177124	14.0491247177124	1
13	ctrl_M3	ctrl	8.17930698394775	8.17930698394775	1
13	mut_M1	mut	5.86069297790527	5.86069297790527	1
13	mut_M2	mut	11.1908979415894	11.1908979415894	1
13	mut_M3	mut	9.75187301635742	9.75187301635742	1
14	ctrl_M1	ctrl	2.28405237197876	2.28405237197876	1
14	ctrl_M2	ctrl	11.3230133056641	11.3230133056641	1
14	ctrl_M3	ctrl	5.32536554336548	5.32536554336548	1
14	mut_M1	mut	10.0840559005737	10.0840559005737	1
14	mut_M2	mut	6.01339817047119	6.01339817047119	1
14	mut_M3	mut	7.9159688949585	7.9159688949585	1
15	ctrl_M1	ctrl	3.77047824859619	3.77047824859619	1
15	ctrl_M2	ctrl	8.96882247924805	8.96882247924805	1
15	ctrl_M3	ctrl	6.11046457290649	6.11046457290649	1
15	mut_M1	mut	4.83981847763062	4.83981847763062	1
15	mut_M2	mut	5.90441274642944	5.90441274642944	1
15	mut_M3	mut	4.25477409362793	4.25477409362793	1
16	ctrl_M1	ctrl	8.63899326324463	8.63899326324463	1
16	ctrl_M2	ctrl	15.8571996688843	15.8571996688843	1
16	ctrl_M3	ctrl	15.3751811981201	15.3751811981201	1
16	mut_M1	mut	13.3496828079224	13.3496828079224	1
16	mut_M2	mut	12.4867181777954	12.4867181777954	1
16	mut_M3	mut	10.0125741958618	10.0125741958618	1
17	ctrl_M1	ctrl	5.77670001983643	5.77670001983643	1
17	ctrl_M2	ctrl	7.9308762550354	7.9308762550354	1
17	ctrl_M3	ctrl	15.9989223480225	15.9989223480225	1
17	mut_M1	mut	8.82287502288818	8.82287502288818	1
17	mut_M2	mut	2.17574381828308	2.17574381828308	1
17	mut_M3	mut	1.18474650382996	1.18474650382996	1
18	ctrl_M1	ctrl	7.35368824005127	7.35368824005127	1
18	ctrl_M2	ctrl	10.5920400619507	10.5920400619507	1
18	ctrl_M3	ctrl	10.2414350509644	10.2414350509644	1
18	mut_M1	mut	8.72664546966553	8.72664546966553	1
18	mut_M2	mut	9.86184501647949	9.86184501647949	1
18	mut_M3	mut	8.56587219238281	8.56587219238281	1
19	ctrl_M1	ctrl	6.98450040817261	6.98450040817261	1
19	ctrl_M2	ctrl	6.48122024536133	6.48122024536133	1
19	ctrl_M3	ctrl	9.58665561676025	9.58665561676025	1
19	mut_M1	mut	6.69068384170532	6.69068384170532	1
