	ctrl_M1	ctrl_M2	ctrl_M3	mut_M1	mut_M2	mut_M3
loop_4405	193.118761062622	161.038947343826	189.3696808815	173.889257311821	209.733273506165	178.168075442314
loop_4406	174.825552821159	107.755527675152	121.666515946388	137.15732383728	165.184598207474	165.564848899841
loop_4407	96.5153869390488	64.9632259607315	72.6987882852554	72.3545083999634	95.7154604196548	85.2111656665802
loop_4408	103.040400028229	77.7441153526306	87.8388547301292	76.2940359711647	89.4619348049164	86.7408158183098
loop_4409	156.482432365417	139.524124860764	132.243194818497	177.996113300323	205.714257955551	158.848249435425
loop_4410	174.753738462925	149.287677764893	135.612630605698	131.864188909531	140.995217680931	144.926975846291
loop_4411	92.7716184854507	84.094558775425	87.2235342264175	99.1466295719147	132.152206301689	106.76536822319
loop_4412	159.583520889282	108.244112730026	117.89549934864	138.581937074661	140.713381409645	137.598407506943
loop_4413	100.709312021732	101.271348595619	104.070808291435	119.35858464241	128.176222324371	116.830442786217
loop_4414	83.7955564260483	63.4442769885063	61.6375086605549	84.4603758454323	83.6530389785767	93.9617322683334
loop_4415	159.450994849205	154.915275812149	143.364727139473	166.350591659546	241.235403060913	213.575587272644
loop_4416	104.815131425858	82.8038800954819	98.2415668964386	111.194850325584	113.082392811775	101.26604706049
loop_4417	137.356120824814	119.486040830612	123.061545014381	127.076557517052	153.092541337013	155.273398637772
loop_4418	211.680368423462	178.981587171555	201.611524581909	196.423472523689	229.792994141579	198.099159240723
loop_4419	171.943449616432	130.580883741379	131.909489035606	157.330194234848	148.024072170258	170.815137147903
loop_4420	139.567778348923	119.729088783264	110.306344985962	125.693863749504	144.435461640358	142.215365886688
loop_4421	167.172935962677	129.135605096817	129.246159315109	139.552866458893	169.996902942657	154.78359234333
loop_4422	128.324262857437	114.966845750809	130.887161970139	125.887444138527	132.493611037731	123.836499154568
loop_4423	134.338865160942	117.50864636898	130.02116727829	159.456459760666	186.364615678787	156.685038328171
loop_4424	131.268218994141	149.601944446564	139.512610077858	133.650072574615	163.96458697319	123.414117455482
loop_4425	85.4421681761742	58.1064411103725	69.9747290611267	68.8697371482849	83.752537727356	75.5380899310112
loop_4426	145.990233182907	124.537110328674	147.175708413124	154.185945987701	198.392545700073	182.726335287094
loop_4427	138.426608562469	108.556417524815	119.221624851227	143.233782172203	138.085723400116	142.504201054573
loop_4428	103.244089901447	75.0825194120407	89.9180331230164	97.7898253798485	115.467711687088	102.46494269371
loop_4429	112.502680778503	73.1319727301598	82.5517762601376	102.205318927765	113.964501619339	103.228851556778
loop_4430	91.4986170530319	91.307103395462	87.0275997519493	78.1766439676285	102.72582668066	93.5138658285141
loop_4431	65.5205729603767	63.0966693162918	64.875341117382	66.1381247639656	81.5548087954521	70.2675404548645
loop_4432	57.4216967225075	63.5052870512009	93.6588299274445	71.7041394710541	101.246447682381	62.1519927978516
loop_4433	47.8832287788391	31.0224009752274	61.3860354423523	47.9097087979317	60.0235147476196	54.4370006322861
loop_4434	110.973647356033	96.1560077667236	105.733627438545	113.121234536171	137.432652831078	134.893796682358
loop_4435	86.2053390741348	54.8209488987923	67.7499354183674	74.242566883564	76.9825919270515	77.224113047123
loop_4436	110.611955523491	81.7477859258652	85.5490020513535	80.4778324365616	115.485780477524	125.522979736328
loop_4437	98.5145805478096	85.0132510066032	86.4673882722855	112.656514644623	131.063843548298	85.4807195663452
loop_4438	118.332287311554	100.53317284584	98.7586814761162	114.155487775803	103.659982800484	116.933344721794
loop_4439	170.419015884399	127.144111871719	148.462761044502	171.328320503235	158.333848834038	162.336865186691
loop_4440	208.552203893661	220.810321331024	170.729600429535	226.624823093414	291.392923355103	221.02151799202
loop_4441	129.641675710678	108.359640002251	105.474810004234	130.185158133507	173.797308444977	149.8937022686
loop_4442	143.496188759804	98.1521120071411	118.659827113152	121.042550325394	139.314259290695	127.315633535385
loop_4443	83.4372800588608	82.7392385005951	70.1305503249168	93.7956026792526	97.1224992275238	87.9908289909363
loop_4444	42.5087622106075	36.7387040257454	47.0507172346115	41.3219282031059	53.8978717327118	54.127454996109
loop_4445	102.584242045879	73.5692359209061	62.8747591376305	75.1197551488876	89.1244770288467	81.0658663511276
loop_4446	91.4293258190155	69.4467204809189	64.4859321713448	78.0946664810181	84.8461283445358	96.6779685020447
loop_4447	115.291111171246	84.3672021627426	121.436040043831	105.427410125732	130.673003554344	114.075270116329
loop_4448	68.3996747136116	49.4984265565872	42.938186109066	78.0834646821022	62.2152767181396	59.6034879684448
loop_4449	124.179224252701	108.425764679909	109.454620957375	111.130137205124	129.718520700932	119.700143575668
loop_4450	148.915260434151	137.571782469749	155.655501723289	158.216382026672	177.403136849403	175.612287044525
loop_4451	109.220843017101	100.019743561745	124.053290367126	114.43959993124	129.968456149101	127.831172943115
loop_4452	108.951936721802	110.409627914429	143.992256641388	110.445535302162	108.084461569786	131.488132476807
loop_4453	72.4093446731567	73.2277594208717	66.5128308534622	111.277140974998	122.767767906189	116.29019010067
loop_4454	89.9019477367401	53.8438805043697	62.2922900915146	54.6622035503387	80.5818418562412	64.3329139947891
loop_4455	66.6990951299667	59.0037657022476	59.7862530946732	54.2585142850876	74.5780280828476	58.5397261381149
loop_4456	102.566364109516	84.8063535094261	100.282960176468	126.792726755142	115.377487897873	120.212757229805
loop_4457	96.5747291445732	87.7668334245682	106.293126821518	80.6594533920288	131.986211538315	106.09076154232
loop_4458	70.9193013906479	89.8647875785828	68.8595730066299	87.8418910503387	89.7887889742851	76.5056483745575
loop_4459	72.4117494821548	73.8753037452698	88.7233294248581	103.337582945824	109.549843192101	103.17072725296
loop_4460	139.270337641239	126.245946884155	148.281582355499	91.8878901004791	164.909542679787	158.129024744034
loop_4461	172.318872690201	172.317529797554	184.852197527885	210.669883489609	235.124773979187	172.594396471977
loop_4462	93.5120393633842	71.6008527874947	91.5882614850998	72.2053507566452	105.167109012604	93.3867449760437
loop_4463	61.5214418768883	46.32134360075	47.8065899014473	53.933827996254	69.9815095067024	68.7796132564545
loop_4464	36.7143745422363	64.203625202179	43.6169006824493	84.9778859615326	57.094752073288	38.5342234373093
loop_4465	76.0236684679985	63.3071867823601	53.2133399248123	56.5963477492332	61.1111199855804	72.4997078180313
loop_4466	414.433946609497	307.622413635254	318.137570381165	382.528300285339	368.657338619232	344.065795898438
loop_4467	393.199908256531	308.493768215179	304.545422077179	319.506546974182	345.229809761047	328.275689125061
loop_4468	364.901448965073	288.909540891647	292.975337505341	339.165669441223	385.885977745056	363.804970502853
loop_4469	263.918283700943	202.423185586929	229.362263202667	217.539202213287	234.306192398071	245.88739335537
loop_4470	487.335940361023	360.535042762756	381.048453330994	409.792627334595	456.739790439606	447.031817913055
loop_4471	312.216341018677	252.751908302307	270.524536848068	291.160518169403	322.75176858902	294.76314163208
loop_4472	311.916972637177	282.218256950378	262.967958688736	275.0986328125	336.317727088928	317.363048553467
loop_4473	406.436347007751	284.942244529724	286.438093185425	311.559667110443	359.846885681152	345.582709312439
loop_4474	217.46678185463	174.314882993698	200.102030038834	191.537324905396	204.959179759026	203.454346895218
loop_4475	258.900770187378	174.400131464005	183.684640407562	220.055768728256	218.403087377548	220.060030460358
loop_4476	334.983716487885	261.678597450256	273.053547859192	317.188878536224	361.959402561188	343.731116294861
loop_4477	307.686249732971	235.489049911499	229.141994953156	244.543901920319	273.0593791008	252.415762662888
loop_4478	338.73249578476	247.813656330109	240.200450181961	263.864536762238	343.579141139984	311.334542274475
loop_4479	215.582334518433	160.333983421326	178.30704164505	172.045176267624	201.500001192093	188.741853952408
loop_4480	142.239133119583	129.621010184288	138.153567314148	149.590540647507	156.061187744141	162.50669169426
loop_4481	454.059087753296	347.630345344543	349.710715770721	380.596127986908	430.679455757141	404.145714759827
loop_4482	292.588539123535	239.533890724182	244.536767959595	248.178224086761	306.168495178223	280.584116458893
loop_4483	193.789572238922	165.252046644688	162.82334369421	180.464294195175	206.705049276352	173.829229593277
loop_4484	175.542130470276	151.762016057968	153.13346362114	156.919646501541	190.470978021622	195.63146853447
loop_4485	244.552083969116	170.230442285538	177.457672595978	213.972459316254	235.312734603882	233.64421415329
loop_4486	382.628576278687	280.645153045654	289.278223514557	307.097374916077	376.424263954163	368.371082305908
loop_4487	337.740337371826	241.335306167603	245.814007043839	280.8988032341	305.391654491425	306.406875133514
loop_4488	328.937990665436	257.68089723587	246.123486995697	266.126608848572	304.453921794891	296.670191287994
loop_4489	158.577172517776	116.957810521126	133.370744168758	124.618856191635	137.755489945412	145.278680324554
loop_4490	164.918055057526	131.626101255417	138.154883861542	137.08631837368	153.09112739563	164.912301540375
loop_4491	300.846784591675	237.490739822388	275.635467529297	282.479251623154	323.003583431244	269.307911872864
loop_4492	153.030108809471	121.816541075706	126.561105847359	143.426289200783	160.813567876816	130.635163068771
loop_4493	246.220037937164	206.61998295784	203.620414853096	212.0235850811	246.845004558563	211.658451557159
loop_4494	213.322807788849	163.131274700165	168.568129777908	177.525999307632	227.474185466766	202.745374441147
loop_4495	138.200246810913	112.563864707947	121.087176918983	126.689685344696	140.264222860336	131.587429523468
loop_4496	245.007093906403	201.592950940132	202.754668712616	226.068745613098	244.879594326019	226.40509724617
loop_4497	270.002593994141	215.97000169754	217.594812631607	238.408122777939	280.328768253326	251.321187973022
loop_4498	274.3894572258	236.462714195251	235.833695411682	267.131458282471	304.400475025177	277.187890529633
loop_4499	193.133671522141	167.79659986496	169.793793439865	161.719653367996	194.625500440598	197.590717077255
loop_4500	138.210477590561	131.242884516716	115.992677211761	118.087466955185	145.164194822311	163.599495589733
loop_4501	199.330592513084	202.377686858177	179.43231344223	199.719257116318	192.552845835686	196.381750106812
loop_4502	171.790678024292	165.092090845108	142.91347026825	168.724650382996	162.745450973511	181.866389751434
loop_4503	165.962165355682	153.205919981003	168.588175773621	183.598645687103	202.997594118118	193.767153501511
loop_4504	104.860192477703	91.336200594902	105.208071112633	108.733678340912	111.284756064415	100.760693073273
loop_4505	139.282940626144	109.512391448021	103.626038908958	117.744351029396	124.783635616302	136.818731546402
loop_4506	375.069309234619	308.13828420639	310.622658252716	309.295810222626	365.496599674225	314.472166061401
loop_4507	254.947705745697	186.295112371445	198.041593074799	213.242132902145	235.497235298157	226.546442508698
loop_4508	181.329035997391	141.352190136909	146.655844926834	167.448655605316	200.073202371597	180.370888710022
loop_4509	254.082939624786	180.376804351807	187.200093746185	219.167084693909	254.611768245697	236.628551006317
loop_4510	169.50270819664	141.381005048752	133.027329206467	158.161314725876	171.784448623657	156.930082440376
loop_4511	147.829396724701	123.311665058136	132.826284646988	147.586612701416	156.260870695114	145.859801054001
loop_4512	78.8598561286926	72.225695669651	63.1453145444393	83.7363323569298	81.9118374288082	82.448270380497
loop_4513	241.13010263443	184.253068089485	183.257350206375	195.375283479691	246.62863779068	198.482867479324
loop_4514	211.468848764896	162.085486412048	182.832936286926	195.963904380798	208.282385349274	194.336130857468
loop_4515	133.464521288872	116.932391881943	124.609085321426	107.6496052742	147.272142887115	128.169329404831
loop_4516	125.218559622765	134.701797962189	150.655645847321	157.161254882812	168.10156750679	167.311727285385
loop_4517	189.33157813549	158.312496423721	140.323602437973	178.173922300339	164.05409526825	180.295749425888
loop_4518	174.4348320961	139.101920604706	144.684940338135	164.764188289642	212.962112426758	185.683231830597
loop_4519	205.542322158813	139.257548332214	147.018235683441	115.56746840477	212.229444384575	145.579035043716
loop_4520	208.638652086258	152.382209777832	150.267840623856	154.985374927521	183.858665943146	173.964276313782
loop_4521	330.319366931915	276.665858268738	255.797444820404	287.384676456451	328.109330654144	265.502972126007
loop_4522	203.355568408966	175.476383686066	170.932271957397	189.701514720917	225.684498071671	190.066632509232
loop_4523	161.083558559418	135.634994983673	145.932945728302	163.706572532654	177.200465202332	158.641859531403
loop_4524	98.9131823778152	90.7047040462494	77.1733926534653	99.0481147766113	112.238859891891	110.327699065208
loop_4525	157.131187438965	122.910100877285	133.301923751831	137.219286322594	162.463325858116	128.975578546524
loop_4526	184.705768585205	159.428290367126	152.887848854065	183.299921035767	190.966220855713	176.651116371155
loop_4527	195.47229218483	171.482462882996	177.088777303696	185.366711139679	199.330766677856	173.296612262726
loop_4528	148.900010943413	96.954225063324	104.385458052158	111.458650112152	118.728965163231	137.406407594681
loop_4529	134.709894418716	112.500991225243	122.066847681999	133.632917404175	122.529261350632	118.593242168427
loop_4530	190.505626678467	168.040257453918	160.508094787598	170.657083272934	177.834879040718	170.135058403015
loop_4531	168.747566699982	151.38283765316	127.933712601662	172.425945281982	193.988002061844	178.28915810585
loop_4532	139.189634919167	108.236244440079	100.868489027023	120.55805182457	131.326894044876	124.141956031322
loop_4533	147.743620634079	116.282203793526	134.185864210129	139.807260870934	141.428540587425	167.730466127396
loop_4534	124.941016435623	99.6784232258797	90.0924800038338	90.2065504789352	117.16662800312	112.364296913147
loop_4535	165.483305215836	119.711655855179	145.983003497124	157.621012449265	174.64709353447	180.770731389523
loop_4536	109.921952664852	120.864844322205	115.49610221386	115.006393909454	119.720020890236	117.150260448456
loop_4537	143.939152002335	128.685128211975	145.240417957306	141.439213097095	162.488295733929	157.236706495285
loop_4538	136.905180931091	116.623570084572	120.372742235661	111.044231891632	141.615099549294	127.666665077209
loop_4539	139.354247331619	113.509838938713	112.634448766708	112.265381574631	129.727335214615	127.829321444035
loop_4540	281.424058914185	240.069284439087	269.071706295013	304.27395772934	341.257417678833	319.961231231689
loop_4541	197.982699394226	141.881289243698	169.476464271545	153.101294994354	170.337925553322	166.308713793755
loop_4542	72.3001519441605	77.5057622790337	65.8400844335556	64.8149484992027	74.4344476759434	72.3152379989624
loop_4543	129.946513772011	109.665951967239	100.313277006149	116.981838107109	125.472833395004	134.653058052063
loop_4544	116.159093797207	102.052977800369	106.035728931427	118.957797467709	135.241288423538	118.432455778122
loop_4545	171.676727294922	170.145847678185	161.217525541782	190.449995756149	209.290266752243	206.901874303818
loop_4546	176.257763504982	147.138741850853	152.776081085205	158.15461730957	166.312181949615	162.919440507889
loop_4547	108.948642611504	91.5854704678059	102.889295458794	100.253419816494	117.344095110893	113.485555529594
loop_4548	864.498763084412	710.644773006439	589.655046463013	661.278225421906	793.35649394989	792.559523105621
loop_4549	110.288673818111	94.4372621774673	107.110291004181	95.9358592033386	137.152062177658	120.299693465233
loop_4550	129.65335214138	126.815736055374	122.875367760658	136.247358083725	163.270217657089	158.155274987221
loop_4551	285.271576166153	251.581054449081	318.05636382103	335.26887512207	381.192947506905	320.407495498657
loop_4552	159.000034332275	113.962647676468	110.345518350601	118.920059919357	165.735096335411	152.458605885506
loop_4553	190.854100942612	190.760875940323	204.386608362198	205.382534265518	204.292937278748	197.338103890419
loop_4554	111.555070400238	91.3039413094521	86.8429667949677	125.868092894554	153.9484167099	112.178425490856
loop_4555	164.866057157516	167.97522342205	151.719864487648	180.78667807579	213.145319461823	167.60449886322
loop_4556	117.967267870903	118.437926590443	108.700131058693	116.591608941555	142.702105045319	127.539251804352
loop_4557	63.1074501872063	59.7236426472664	61.0105899572372	59.3313245475292	71.1951528787613	62.7634010910988
loop_4558	127.309080839157	91.9148765802383	113.577878952026	125.979391157627	167.222263932228	164.755043745041
loop_4559	178.837563276291	142.178339719772	157.883975505829	140.332419753075	184.534375429153	170.349322557449
loop_4560	159.378054618835	134.715038299561	140.266997456551	150.049283027649	159.607909917831	144.748865246773
loop_4561	94.46687322855	61.4643909335136	64.3656777739525	63.6826835870743	76.7802067399025	73.6450932025909
loop_4562	72.9005192518234	67.9812088012695	64.1941800117493	82.7709089517593	86.9963113069534	68.9467754364014
loop_4563	104.621257066727	80.6114882230759	84.9354224205017	100.307651758194	84.9786193668842	96.5864401757717
loop_4564	72.080227971077	59.8402687907219	65.4381710290909	80.0203993320465	89.4459068775177	80.6289131045341
loop_4565	87.8708417415619	77.6539565324783	87.1405690908432	72.4731724858284	91.2548269629478	86.0052954554558
loop_4566	120.577529072762	129.413113892078	113.645470261574	103.266997337341	118.366847634315	121.436822772026
loop_4567	76.9038125276566	61.7798901200294	52.2859663367271	65.1810791790485	76.4671862125397	58.0149805247784
loop_4568	90.0699291229248	82.3532118201256	92.3902564644814	78.5137539505959	115.315402746201	114.449075400829
loop_4569	81.978138923645	74.6265975236893	81.714285671711	86.4167414307594	80.8770109415054	82.816645026207
loop_4570	73.4794389009476	60.6224266886711	63.915489256382	74.5456455945969	98.2470026016235	68.9962015748024
loop_4571	106.347963094711	85.5582823753357	89.4624806642532	91.9843921065331	111.903340935707	96.3196985125542
loop_4572	77.1879953742027	61.3689087629318	61.307649731636	67.8461779952049	79.2658032178879	87.9049165248871
loop_4573	133.759960174561	109.389227747917	113.050726175308	112.704785346985	142.410075902939	128.600703239441
loop_4574	161.745488524437	149.329714179039	133.048923492432	153.385640263557	179.173066854477	155.59223818779
loop_4575	118.945198535919	97.0290157794952	118.1672103405	121.623382866383	120.740416646004	120.765368103981
loop_4576	116.874933183193	112.331886172295	114.167152881622	116.277425527573	139.753483831882	131.232397556305
loop_4577	723.205729007721	658.306939125061	517.033487319946	624.992557287216	694.103116035461	642.156878471375
loop_4578	56.829708635807	47.2626057863235	42.0521609783173	57.6290258765221	81.0996676683426	64.8284087777138
loop_4579	155.325243234634	168.240716934204	165.96451997757	170.162049412727	198.617801010609	176.29967880249
loop_4580	74.2971732616425	72.8313831090927	61.3781712651253	76.7627497315407	74.1947799921036	75.2255803346634
loop_4581	53.2985790967941	46.4754909873009	45.4041979312897	57.4589752852917	58.3203021883965	54.907514333725
loop_4582	114.093279898167	92.2933275699615	88.7113888263702	97.2468963861465	98.0628771185875	119.082697272301
loop_4583	87.5810108184814	71.4950856566429	54.5034462809563	74.6812610626221	65.128133058548	77.4976222515106
loop_4584	91.7977092266083	80.157732129097	85.2338935732841	129.339904427528	132.049392461777	124.900325059891
loop_4585	144.158405780792	136.756999492645	151.761045098305	132.494810938835	127.452725768089	102.179753541946
loop_4586	52.4446264505386	44.3993729948997	47.5523979365826	49.0067143440247	62.1053650975227	55.637980312109
loop_4587	66.0736362338066	59.4345061779022	71.9810476899147	75.0262301564217	59.7019267678261	76.7836090326309
loop_4588	43.1606751084328	48.2129110693932	47.2311509847641	49.744101524353	60.6386490464211	54.7594311833382
loop_4589	129.604894042015	148.718048393726	127.092270851135	126.012987971306	150.112051963806	116.722629070282
loop_4590	110.69631510973	83.5959615707397	82.7147278785706	94.284361988306	119.361935138702	101.967071980238
loop_4591	65.3803660869598	66.7103742361069	97.2391617298126	72.5873351097107	130.033942580223	88.1632865071297
loop_4592	38.8678132891655	54.4913102388382	52.9454865455627	59.1222514510155	55.3259727954865	44.4605168104172
loop_4593	74.62908411026	61.8368124365807	73.596505522728	86.4241273403168	91.7885663509369	75.9990383386612
loop_4594	41.6032965779305	61.4354782104492	30.4109621047974	49.7440140247345	42.0952386856079	31.8074954748154
loop_4595	349.545022726059	298.135087966919	188.70903134346	226.412755012512	411.989095211029	352.128681659698
loop_4596	369.409035682678	271.779599666595	261.19621515274	300.19377374649	347.100725650787	299.589208602905
loop_4597	394.947694778442	254.760363578796	268.701369762421	286.687377929688	329.690338611603	346.03635263443
loop_4598	259.877504348755	170.961329221725	189.332867145538	205.269915103912	253.934221744537	212.633883714676
loop_4599	343.215303421021	244.340184688568	235.81106710434	266.456096172333	297.729378223419	274.719869852066
loop_4600	482.311889648438	315.464393615723	318.435836791992	395.091799736023	423.404453754425	440.614502429962
loop_4601	255.352830410004	176.731559753418	202.348545789719	203.393366336823	264.34050655365	216.534456014633
loop_4602	357.866394519806	272.709485530853	303.292185783386	320.498534202576	331.160202026367	322.942677021027
loop_4603	303.220860481262	276.300357103348	246.498976230621	304.470541954041	359.294128894806	269.620515346527
loop_4604	305.216687202454	199.279075145721	210.082237243652	233.295541524887	273.085652828217	245.578555107117
loop_4605	221.351363182068	165.855573177338	150.159712314606	184.963156223297	227.455202579498	206.392161846161
loop_4606	381.526846885681	269.568774223328	263.549519538879	281.384470462799	325.552637577057	306.904450416565
loop_4607	331.538837909698	229.304354906082	238.407835006714	270.476495742798	325.255891561508	272.826267957687
loop_4608	308.441516637802	241.799825191498	212.53804063797	239.600867271423	294.199274539948	294.531589508057
loop_4609	414.560586929321	291.189391851425	308.123213291168	312.234840393066	435.09002494812	357.59153175354
loop_4610	257.114739656448	176.819396138191	169.990427732468	213.111072063446	202.787003517151	230.380572795868
loop_4611	265.466929912567	181.22881269455	171.049470186234	222.254490375519	234.665480136871	209.549882888794
loop_4612	245.693998098373	203.463228225708	184.680295228958	227.802428483963	297.300431489944	253.236701011658
loop_4613	329.051912784576	265.091724395752	264.202896118164	308.002466201782	356.053174972534	323.211418151855
loop_4614	170.397619485855	113.886004388332	131.067083358765	148.487090945244	171.648552894592	157.973034858704
loop_4615	211.263221979141	141.154049277306	154.34633564949	169.19154047966	181.291113376617	184.299563884735
loop_4616	266.179624557495	191.189412117004	204.714207410812	235.990153312683	243.05983543396	274.924152374268
loop_4617	195.230850696564	167.489260673523	151.411464214325	171.195811748505	188.467173337936	202.850840091705
loop_4618	179.463741123676	124.174974560738	116.865986526012	145.933893859386	215.848042726517	173.198415398598
loop_4619	355.696464538574	255.210052490234	236.252098560333	290.554261207581	299.525375366211	320.738456726074
loop_4620	226.52287364006	135.261660724878	166.591635227203	159.24284183979	177.657522678375	169.795357704163
loop_4621	318.531360149384	240.214469909668	235.638150453568	261.317992210388	297.262234687805	290.354256629944
loop_4622	316.506827354431	246.800821304321	272.29144525528	245.496106147766	306.794520616531	263.897257804871
loop_4623	284.569990634918	241.305824637413	274.186794877052	275.601138114929	275.617574214935	283.438045501709
loop_4624	310.231653690338	281.656357169151	298.543572604656	301.555494785309	315.73724603653	284.85303068161
loop_4625	211.8948802948	163.207276582718	200.388590574265	189.329745054245	220.788374781609	188.007867097855
loop_4626	212.354718208313	148.800267577171	161.88046169281	160.24339723587	203.187103271484	170.361471891403
loop_4627	407.554306030273	281.101911067963	283.876261711121	313.156896114349	348.491846084595	322.637044429779
loop_4628	250.228019237518	173.873492479324	183.692828178406	181.906565666199	203.635319709778	200.02262878418
loop_4629	223.483561038971	158.699301242828	177.562057733536	199.623304367065	226.735411882401	209.266331911087
loop_4630	152.785080432892	112.402698159218	125.952478766441	147.030176579952	158.532572031021	155.029196023941
loop_4631	180.839698314667	143.810084581375	156.384326457977	153.080688118935	167.525896549225	160.915480136871
loop_4632	351.912725448608	216.714514255524	223.233451128006	259.509253978729	304.094990730286	274.179644823074
loop_4633	143.447459459305	126.975021123886	111.762112855911	126.910685420036	157.166226625443	155.67536687851
loop_4634	193.771637678146	142.949460864067	164.038730382919	165.869750738144	185.238254547119	180.794755935669
loop_4635	223.059508562088	201.818736553192	194.111196279526	206.117879152298	217.296931266785	200.092118501663
loop_4636	171.701531171799	111.271257817745	135.723059177399	165.963755846024	194.940575838089	185.232968330383
loop_4637	249.4916908741	232.980013132095	235.974279165268	223.762999534607	282.286399841309	252.303587436676
loop_4638	271.051176548004	204.368997573853	205.178344368935	226.198150396347	248.070944786072	233.278562068939
loop_4639	370.916741371155	275.152006864548	247.273449897766	304.991022586823	331.039250850677	321.100108146667
loop_4640	218.515903949738	167.652187347412	197.741261959076	212.626961231232	233.593461275101	234.836483955383
loop_4641	145.635173916817	127.587347388268	108.592845320702	141.541762113571	145.754846930504	150.775982141495
loop_4642	252.560147762299	193.255053520203	191.394957661629	220.096349477768	259.550511837006	222.694005966187
loop_4643	183.930226802826	148.201630473137	152.376242160797	165.905431747437	184.6127191782	153.87849521637
loop_4644	201.369769334793	159.535199642181	147.518074274063	172.291366815567	191.506760597229	189.603622674942
loop_4645	207.099454760551	176.318141341209	203.041534900665	195.38238632679	239.966771483421	213.670162677765
loop_4646	257.146292209625	184.115123033524	191.555202960968	244.131422996521	244.660420417786	244.483065128326
loop_4647	168.986693620682	122.523811459541	137.812334537506	155.379934072495	193.727273106575	171.310025215149
loop_4648	171.912173986435	131.456333875656	134.250380516052	130.058584213257	161.054668575525	167.007560014725
loop_4649	170.882316589355	133.784160852432	111.823176622391	151.817500948906	158.076228618622	200.957008123398
loop_4650	281.436571121216	194.875837564468	194.503482341766	215.563670158386	219.606747150421	225.880110025406
loop_4651	129.569789648056	92.8629318475723	92.9217810630798	114.5153901577	129.960995674133	114.763921976089
loop_4652	138.126045227051	113.314340293407	94.2281363010406	135.921036720276	153.890914678574	141.389983415604
loop_4653	142.379357814789	157.186769008636	132.458440721035	177.156058549881	186.859645366669	151.748188018799
loop_4654	152.272925376892	112.522155404091	118.581416368484	144.346628189087	158.034767866135	151.559915304184
loop_4655	151.979115962982	117.087672948837	130.923887968063	165.777315616608	169.930009841919	145.90781211853
loop_4656	331.825642585754	240.617557525635	301.982833862305	299.372627258301	332.090742111206	297.732450962067
loop_4657	190.461061477661	131.288547337055	150.394793987274	164.084503889084	161.711693763733	161.852964639664
loop_4658	242.730117082596	165.872037887573	193.779814004898	231.201483011246	225.770085334778	190.574488639832
loop_4659	156.052020668983	139.317108035088	127.558249235153	149.040142059326	143.545297980309	148.303264915943
loop_4660	180.25201177597	143.715617895126	150.208889007568	178.254729270935	187.389991283417	173.816539049149
loop_4661	153.660280585289	131.539041876793	138.586329460144	150.429396867752	167.547060728073	144.674504518509
loop_4662	203.910751104355	174.022047281265	176.0710272789	209.319380760193	218.203733682632	216.83357167244
loop_4663	185.52475476265	127.172435760498	137.408786773682	150.426427841187	178.032952785492	164.018593072891
loop_4664	219.315764188766	155.662556529045	151.016202747822	159.331809997559	180.564699888229	174.64927303791
loop_4665	148.193847417831	120.354088842869	110.819312274456	115.200102210045	152.962329149246	139.847491502762
loop_4666	135.385982871056	113.201152563095	130.651348590851	130.681003093719	155.52464222908	146.820021867752
loop_4667	327.877673625946	255.699082136154	247.966704368591	277.513599395752	370.857559204102	292.12105345726
loop_4668	145.69307911396	108.27961564064	121.517649680376	124.425231218338	154.019785583019	145.370939731598
loop_4669	150.728317856789	148.896107673645	105.196984767914	140.085920333862	144.508058190346	177.274943828583
loop_4670	220.316191911697	187.216602087021	185.797360897064	209.644715547562	211.839058756828	203.738695144653
loop_4671	195.681920289993	138.867408037186	147.899348974228	173.330420255661	224.807426691055	168.761684894562
loop_4672	135.750132799149	117.637047886848	118.461063027382	136.11880004406	166.995529651642	147.570303440094
loop_4673	321.518547534943	241.551784038544	272.023927211761	335.481074333191	342.627796649933	304.4136967659
loop_4674	180.132926940918	148.44566488266	145.15253162384	190.492960929871	216.826121091843	191.230183720589
loop_4675	148.979653120041	110.261778116226	119.267767429352	125.169521093369	138.76230686903	139.600970745087
loop_4676	118.176960647106	103.099299132824	84.8537261486053	132.593399047852	139.628252506256	114.122998356819
loop_4677	118.003571867943	105.198486864567	107.593610167503	123.06955742836	147.408133864403	123.312380194664
loop_4678	189.933970928192	163.181326389313	157.38857793808	212.319421768188	196.341209411621	193.740685939789
loop_4679	179.557392239571	175.183265686035	146.994962453842	189.046485900879	231.849871754646	205.534989953041
loop_4680	101.538559317589	93.8546078205109	84.4144638180733	92.2628385424614	97.1184823513031	116.98379778862
loop_4681	139.573500871658	114.327553749084	118.957672476768	121.422237634659	128.114564597607	134.45881152153
loop_4682	177.608433485031	138.549454092979	144.659156680107	145.278760194778	183.529898643494	152.733524560928
loop_4683	195.080644607544	131.301488280296	137.152529001236	144.017890453339	217.915013790131	166.540941476822
loop_4684	296.601214408875	222.844187498093	214.667345046997	229.88987159729	311.788891792297	274.765581607819
loop_4685	170.537870407104	117.582825779915	123.534601211548	124.591916203499	132.242061972618	155.025325059891
loop_4686	137.005096316338	84.2336610555649	97.8696228265762	103.475898742676	133.194615840912	105.912391424179
loop_4687	152.70218205452	110.716685771942	129.572478234768	119.330610275269	128.037885785103	111.22648870945
loop_4688	272.59138250351	193.250881195068	190.65977025032	235.781794071198	260.721651792526	243.851527690887
