gene	log2FC	padj	baseMean	dysregulated	max_delta_unnorm	sum_delta_unnorm	n_enhancers	n_gained_enh	n_lost_enh	has_boundary	boundary_direction	n_diff_loops	n_lost_loops	n_gained_loops	max_loop_logFC_abs	mean_loop_logFC	has_abc	has_loops	n_layers	z_boundary	z_loop_count	z_loop_strength	z_abc	combined_score
2010320M18Rik	-0.096292	0.964191	4.10137	FALSE	0.137868	-0.157738	9	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.17731662137530593	-0.7934400232292935
2010320O07Rik	-0.933423	0.002139	20.793884	TRUE	0.393775	-1.990351	11	2	4	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.9138152858077228	0.29769188395373514
2200002D01Rik	-0.166512	0.915738	4.283545	FALSE	0.097356	0.063576	12	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3500509968468595	-0.9661743987008471
2210016L21Rik	0.021362	0.958387	255.10754	FALSE	0.18654	0.222465	5	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.030210223089333153	-0.5859131787646544
2210406O10Rik	-1.086975	0.209373	4.233358	FALSE	0.174823	-0.144579	7	1	1	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.019748521909684277	0.3641280762363281
2210408F21Rik	-0.130913	0.694822	287.63611	FALSE	0.15727	0.937948	7	2	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.09459070429150157	-0.7107141061454891
2210408I21Rik	-0.164665	0.463422	696.84672	FALSE	-0.070537	-0.050989	8	0	2	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.46440139218087395	-0.08052479403486157
2300009A05Rik	-0.067008	0.800305	153.582358	FALSE	-0.099098	-0.220476	3	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3426234869221101	-0.9587468887760977
2310001H17Rik	0.71502	0.579102	3.310201	FALSE	0.04517	0.08364	9	4	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5725607746499425	-1.18868417650393
2310009B15Rik	-0.110514	0.915738	13.385117	FALSE	-0.025716	0.050571	5	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6555084084479185	-1.2716318103019062
