Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Concordant	GO:0018105	peptidyl-serine phosphorylation	11/578	211/28832	0.0521327014218009	2.60050181209925	3.33740412086884	0.00372632970294536	0.0467416065936315	0.0371720772080841	Angpt1/Chrna7/Clspn/Il11/Mapk12/Mapkapk3/Ntf3/Pde4d/Snca/Spry2/Tgfbr1	11
Concordant	GO:0030307	positive regulation of cell growth	11/578	211/28832	0.0521327014218009	2.60050181209925	3.33740412086884	0.00372632970294536	0.0467416065936315	0.0371720772080841	Cdkl5/Cpne5/Cpne6/Dbn1/Dscam/L1cam/Prkn/Rasal1/Syt1/Syt4/Tgfbr1	11
Concordant	GO:0051260	protein homooligomerization	11/578	211/28832	0.0521327014218009	2.60050181209925	3.33740412086884	0.00372632970294536	0.0467416065936315	0.0371720772080841	Alad/Aqp2/Aqp5/Arc/Comp/Kcnc4/Kcnd3/Kctd15/Micu1/P2rx3/Trpm4	11
Concordant	GO:0051235	maintenance of location	12/578	242/28832	0.0495867768595041	2.47350510452115	3.2923504114626	0.00375719472455849	0.0469921601057098	0.0373713342549525	Cx3cl1/Dbn1/Gp5/Itgb3/Itpr2/Lyn/Mtln/Pde4d/Pgr/Pml/Rit2/Snca	12
Concordant	GO:0033628	regulation of cell adhesion mediated by integrin	5/578	52/28832	0.0961538461538462	4.79638009049774	3.91904063029915	0.00380644287537956	0.047470523142378	0.0377517607962803	Efna1/Epha8/Itgb3/Lyn/Nexmif	5
Concordant	GO:1990778	protein localization to cell periphery	17/578	408/28832	0.0416666666666667	2.07843137254902	3.13786170890901	0.00391758842814157	0.0487158330473512	0.0387421152001866	Actn2/Atp2b4/Efr3b/Gnai1/Grip1/Kcnip4/L1cam/Lama5/Ldlrap1/Nkd2/Nptxr/Plekhf1/Snca/Sytl2/Tpbg/Tspan18/Zdhhc2	17
Concordant	GO:0060390	regulation of SMAD protein signal transduction	6/578	75/28832	0.08	3.99058823529412	3.70910617447031	0.00395791539043885	0.0490758761774242	0.0390284457738374	Atoh8/Bmp5/Inhba/Pmepa1/Tgfb3/Tgfbr1	6
Concordant	GO:0043603	amide metabolic process	19/578	479/28832	0.0396659707724426	1.97863195382537	3.08916738981325	0.00403929378387458	0.0499414116831485	0.0397167779684245	Acaa2/Aph1c/Arg2/Chrna7/Efna1/Fa2h/Ftcd/Gclm/Gstt1/Gstt2/Hlcs/Hmgcl/Ndp/Nsmaf/Pla2g4e/Rtn2/Snca/Spon1/Tpk1	19
Discordant	GO:0001764	neuron migration	13/315	219/28832	0.0593607305936073	5.43329709357107	6.92150294896598	9.83715468032986e-07	0.0029167163627178	0.0026301445145303	Barhl1/Barhl2/Chl1/D130043K22Rik/Dcc/Eomes/Il1r1/Kif20b/Nsmf/Sema6a/Sh3rf1/Tlx3/Unc5d	13
Discordant	GO:0007411	axon guidance	13/315	261/28832	0.0498084291187739	4.55897342334124	6.07037457367894	6.79088082830729e-06	0.00699380511998118	0.00630665305928896	Bdnf/Chl1/Cntn5/Dcc/Efnb1/Epha3/Epha7/Lgi1/Ntn4/Robo1/Sema5a/Sema6a/Unc5d	13
Discordant	GO:0097485	neuron projection guidance	13/315	262/28832	0.049618320610687	4.54157276142009	6.05236214651766	7.07636268463525e-06	0.00699380511998118	0.00630665305928896	Bdnf/Chl1/Cntn5/Dcc/Efnb1/Epha3/Epha7/Lgi1/Ntn4/Robo1/Sema5a/Sema6a/Unc5d	13
Discordant	GO:0008038	neuron recognition	6/315	53/28832	0.113207547169811	10.3619047619048	7.16964274972295	2.4170313293909e-05	0.0179162447291101	0.0161559462543497	Bdnf/Cntn5/Crtac1/Epha3/Robo1/Sema5a	6
Discordant	GO:0050803	regulation of synapse structure or activity	15/315	401/28832	0.0374064837905237	3.42382139888374	5.13700449954877	4.041105119335e-05	0.0239637533576566	0.0216092779012861	Adgrb1/Bdnf/Cdh8/Crtac1/Dgkb/Epha7/Lrrtm4/Marcks/Ngef/Ptprf/Rims3/Robo1/Slitrk2/Sybu/Vstm5	15
Discordant	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	11/315	232/28832	0.0474137931034483	4.33979200875753	5.36801362200803	5.41521347792349e-05	0.0267601799367386	0.0241309512875889	Cdh8/Cntn5/Epha3/Nectin4/Pcdh10/Ptprf/Robo1/Scarf2/Slitrk2/Tenm2/Unc5d	11
Discordant	GO:1900120	regulation of receptor binding	4/315	21/28832	0.19047619047619	17.4343159486017	7.91799686151545	7.22391408640396e-05	0.0305984360945539	0.0275920929014527	Bdnf/Crtac1/Ldoc1/Ptprf	4
Discordant	GO:0048010	vascular endothelial growth factor receptor signaling pathway	7/315	97/28832	0.0721649484536082	6.60526918671249	5.81179052340108	9.63642462571083e-05	0.0308814570323554	0.0278473065988046	Epha3/Epha7/Erbb4/Fgf18/Prkd2/Robo1/Vegfc	7
Discordant	GO:0006813	potassium ion transport	11/315	248/28832	0.0443548387096774	4.05980542754736	5.08617573476799	9.82433735141083e-05	0.0308814570323554	0.0278473065988046	Hcn3/Hpn/Kcna4/Kcnb1/Kcnd1/Kcnh5/Kcnmb2/Nalcn/Nos1/Slc9a2/Slc9a9	11
Discordant	GO:0071805	potassium ion transmembrane transport	10/315	211/28832	0.04739336492891	4.33792221469947	5.1145596708161	0.00011815448359423	0.0308814570323554	0.0278473065988046	Hcn3/Hpn/Kcna4/Kcnb1/Kcnd1/Kcnh5/Kcnmb2/Nalcn/Slc9a2/Slc9a9	10
Discordant	GO:0050807	regulation of synapse organization	14/315	393/28832	0.0356234096692112	3.26061634153237	4.74241100105146	0.000121609538092742	0.0308814570323554	0.0278473065988046	Adgrb1/Bdnf/Cdh8/Crtac1/Dgkb/Epha7/Lrrtm4/Marcks/Ngef/Ptprf/Rims3/Robo1/Slitrk2/Vstm5	14
Discordant	GO:2001224	positive regulation of neuron migration	4/315	24/28832	0.166666666666667	15.2550264550265	7.34260737948907	0.000124983974498572	0.0308814570323554	0.0278473065988046	Il1r1/Kif20b/Nsmf/Sema6a	4
Discordant	GO:0007416	synapse assembly	12/315	305/28832	0.039344262295082	3.60118657298985	4.79983805111479	0.000148441447088378	0.0338560685090031	0.0305296579436826	Ache/Adgrb1/Bdnf/Cntn5/Crtac1/Efnb1/Epha7/Erbb4/Lrrtm4/Robo1/Slitrk2/Vstm5	12
Discordant	GO:0035924	cellular response to vascular endothelial growth factor stimulus	7/315	107/28832	0.0654205607476635	5.98795430944964	5.43272283513734	0.00017827758030974	0.0368731173071348	0.0332502770782364	Epha3/Epha7/Erbb4/Prkd2/Robo1/Sema6a/Vegfc	7
Discordant	GO:1903539	protein localization to postsynaptic membrane	6/315	76/28832	0.0789473684210526	7.22606516290727	5.71201622736163	0.000186541908805067	0.0368731173071348	0.0332502770782364	Cplx1/Dlg2/Erbb4/Grip2/Lgi1/Lrrc7	6
Discordant	GO:0062237	protein localization to postsynapse	6/315	77/28832	0.0779220779220779	7.13222016079159	5.66290958140762	0.00020047007971943	0.0371496116480069	0.0334996054267995	Cplx1/Dlg2/Erbb4/Grip2/Lgi1/Lrrc7	6
