TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
2695000000.0	2470854174.7	2149841696.5	2636674782.5
2696000000.0	2471706081.1	2150484621.7	2637646610.5
2697000000.0	2472557942.8	2151127454.4	2638618433.9
2698000000.0	2473409759.8	2151770194.8	2639590252.5
2699000000.0	2474261532.2	2152412842.8	2640562066.4
2700000000.0	2475113259.9	2153055398.4	2641533875.6
2701000000.0	2475964942.9	2153697861.6	2642505680.1
2702000000.0	2476816581.2	2154340232.6	2643477479.8
2703000000.0	2477668174.9	2154982511.2	2644449274.9
2704000000.0	2478519723.9	2155624697.5	2645421065.2
2705000000.0	2479371228.3	2156266791.6	2646392850.9
2706000000.0	2480222688.0	2156908793.4	2647364631.8
2707000000.0	2481074103.1	2157550703.0	2648336408.0
2708000000.0	2481925473.5	2158192520.4	2649308179.5
2709000000.0	2482776799.3	2158834245.6	2650279946.3
2710000000.0	2483628080.4	2159475878.7	2651251708.4
2711000000.0	2484479316.9	2160117419.6	2652223465.8
2712000000.0	2485330508.8	2160758868.3	2653195218.5
2713000000.0	2486181656.0	2161400225.0	2654166966.4
2714000000.0	2487032758.6	2162041489.5	2655138709.7
2715000000.0	2487883816.6	2162682662.0	2656110448.2
2716000000.0	2488734830.0	2163323742.5	2657082182.0
2717000000.0	2489585798.8	2163964730.9	2658053911.1
2718000000.0	2490436722.9	2164605627.3	2659025635.5
2719000000.0	2491287602.5	2165246431.8	2659997355.2
2720000000.0	2492138437.4	2165887144.2	2660969070.2
2721000000.0	2492989227.8	2166527764.7	2661940780.5
2722000000.0	2493839973.5	2167168293.3	2662912486.1
2723000000.0	2494690674.7	2167808730.0	2663884186.9
2724000000.0	2495541331.2	2168449074.8	2664855883.1
2725000000.0	2496391943.2	2169089327.7	2665827574.5
2726000000.0	2497242510.6	2169729488.8	2666799261.2
2727000000.0	2498093033.4	2170369558.0	2667770943.2
2728000000.0	2498943511.7	2171009535.5	2668742620.5
2729000000.0	2499793945.3	2171649421.1	2669714293.1
2730000000.0	2500644334.4	2172289215.0	2670685961.0
2731000000.0	2501494679.0	2172928917.1	2671657624.2
2732000000.0	2502344979.0	2173568527.5	2672629282.6
2733000000.0	2503195234.4	2174208046.2	2673600936.4
2734000000.0	2504045445.2	2174847473.2	2674572585.4
2735000000.0	2504895611.5	2175486808.5	2675544229.8
2736000000.0	2505745733.3	2176126052.2	2676515869.4
2737000000.0	2506595810.5	2176765204.2	2677487504.3
2738000000.0	2507445843.2	2177404264.7	2678459134.5
2739000000.0	2508295831.4	2178043233.5	2679430760.0
2740000000.0	2509145775.0	2178682110.8	2680402380.8
2741000000.0	2509995674.1	2179320896.5	2681373996.9
2742000000.0	2510845528.6	2179959590.7	2682345608.3
2743000000.0	2511695338.7	2180598193.3	2683317214.9
2744000000.0	2512545104.2	2181236704.5	2684288816.9
2745000000.0	2513394825.2	2181875124.2	2685260414.1
2746000000.0	2514244501.7	2182513452.5	2686232006.6
2747000000.0	2515094133.6	2183151689.3	2687203594.5
2748000000.0	2515943721.1	2183789834.7	2688175177.6
2749000000.0	2516793264.1	2184427888.7	2689146756.0
2750000000.0	2517642762.5	2185065851.4	2690118329.7
2751000000.0	2518492216.5	2185703722.6	2691089898.7
2752000000.0	2519341626.0	2186341502.6	2692061463.0
2753000000.0	2520190991.0	2186979191.2	2693033022.5
2754000000.0	2521040311.5	2187616788.6	2694004577.4
2755000000.0	2521889587.6	2188254294.6	2694976127.5
2756000000.0	2522738819.1	2188891709.4	2695947673.0
2757000000.0	2523588006.2	2189529033.0	2696919213.7
2758000000.0	2524437148.8	2190166265.4	2697890749.7
2759000000.0	2525286246.9	2190803406.5	2698862281.1
2760000000.0	2526135300.6	2191440456.5	2699833807.7
2761000000.0	2526984309.8	2192077415.3	2700805329.6
2762000000.0	2527833274.6	2192714283.0	2701776846.8
2763000000.0	2528682194.9	2193351059.6	2702748359.2
2764000000.0	2529531070.8	2193987745.0	2703719867.0
2765000000.0	2530379902.2	2194624339.4	2704691370.1
2766000000.0	2531228689.2	2195260842.7	2705662868.4
2767000000.0	2532077431.7	2195897255.0	2706634362.1
2768000000.0	2532926129.8	2196533576.3	2707605851.0
2769000000.0	2533774783.5	2197169806.5	2708577335.3
2770000000.0	2534623392.7	2197805945.8	2709548814.8
2771000000.0	2535471957.5	2198441994.1	2710520289.6
2772000000.0	2536320477.9	2199077951.5	2711491759.7
2773000000.0	2537168953.9	2199713818.0	2712463225.1
2774000000.0	2538017385.5	2200349593.5	2713434685.8
2775000000.0	2538865772.6	2200985278.2	2714406141.8
2776000000.0	2539714115.3	2201620872.0	2715377593.1
2777000000.0	2540562413.7	2202256374.9	2716349039.6
2778000000.0	2541410667.6	2202891787.1	2717320481.5
2779000000.0	2542258877.2	2203527108.4	2718291918.6
2780000000.0	2543107042.3	2204162339.0	2719263351.1
2781000000.0	2543955163.1	2204797478.7	2720234778.8
2782000000.0	2544803239.4	2205432527.8	2721206201.9
2783000000.0	2545651271.4	2206067486.1	2722177620.2
2784000000.0	2546499259.0	2206702353.7	2723149033.8
2785000000.0	2547347202.3	2207337130.6	2724120442.7
2786000000.0	2548195101.1	2207971816.8	2725091846.9
2787000000.0	2549042955.6	2208606412.4	2726063246.4
2788000000.0	2549890765.7	2209240917.4	2727034641.2
2789000000.0	2550738531.5	2209875331.7	2728006031.2
2790000000.0	2551586252.9	2210509655.5	2728977416.6
2791000000.0	2552433929.9	2211143888.7	2729948797.3
2792000000.0	2553281562.6	2211778031.3	2730920173.2
2793000000.0	2554129151.0	2212412083.4	2731891544.5
2794000000.0	2554976695.0	2213046045.0	2732862911.0
2795000000.0	2555824194.6	2213679916.1	2733834272.8
2796000000.0	2556671650.0	2214313696.7	2734805630.0
2797000000.0	2557519061.0	2214947386.9	2735776982.4
2798000000.0	2558366427.6	2215580986.6	2736748330.1
2799000000.0	2559213749.9	2216214495.9	2737719673.1
2800000000.0	2560061027.9	2216847914.9	2738691011.4
2801000000.0	2560908261.6	2217481243.4	2739662345.0
2802000000.0	2561755451.0	2218114481.6	2740633673.9
2803000000.0	2562602596.1	2218747629.4	2741604998.0
2804000000.0	2563449696.8	2219380687.0	2742576317.5
2805000000.0	2564296753.2	2220013654.2	2743547632.3
2806000000.0	2565143765.4	2220646531.1	2744518942.3
2807000000.0	2565990733.2	2221279317.8	2745490247.7
2808000000.0	2566837656.7	2221912014.3	2746461548.3
2809000000.0	2567684536.0	2222544620.5	2747432844.3
2810000000.0	2568531371.0	2223177136.5	2748404135.5
2811000000.0	2569378161.6	2223809562.4	2749375422.0
2812000000.0	2570224908.0	2224441898.1	2750346703.8
2813000000.0	2571071610.1	2225074143.6	2751317980.9
2814000000.0	2571918268.0	2225706299.0	2752289253.3
2815000000.0	2572764881.5	2226338364.3	2753260521.0
2816000000.0	2573611450.8	2226970339.5	2754231784.0
2817000000.0	2574457975.9	2227602224.7	2755203042.3
2818000000.0	2575304456.6	2228234019.8	2756174295.9
2819000000.0	2576150893.1	2228865724.9	2757145544.7
2820000000.0	2576997285.4	2229497339.9	2758116788.9
2821000000.0	2577843633.4	2230128865.0	2759088028.4
2822000000.0	2578689937.2	2230760300.1	2760059263.1
2823000000.0	2579536196.7	2231391645.3	2761030493.2
2824000000.0	2580382411.9	2232022900.5	2762001718.5
2825000000.0	2581228583.0	2232654065.8	2762972939.1
2826000000.0	2582074709.8	2233285141.2	2763944155.1
2827000000.0	2582920792.4	2233916126.8	2764915366.3
2828000000.0	2583766830.7	2234547022.5	2765886572.8
2829000000.0	2584612824.8	2235177828.3	2766857774.6
2830000000.0	2585458774.7	2235808544.4	2767828971.7
2831000000.0	2586304680.4	2236439170.6	2768800164.1
2832000000.0	2587150541.9	2237069707.1	2769771351.8
2833000000.0	2587996359.2	2237700153.8	2770742534.8
2834000000.0	2588842132.2	2238330510.8	2771713713.1
2835000000.0	2589687861.1	2238960778.0	2772684886.6
2836000000.0	2590533545.7	2239590955.5	2773656055.5
2837000000.0	2591379186.2	2240221043.4	2774627219.7
2838000000.0	2592224782.5	2240851041.6	2775598379.1
2839000000.0	2593070334.5	2241480950.2	2776569533.9
2840000000.0	2593915842.4	2242110769.1	2777540683.9
2841000000.0	2594761306.2	2242740498.4	2778511829.3
2842000000.0	2595606725.7	2243370138.2	2779482969.9
2843000000.0	2596452101.1	2243999688.4	2780454105.8
2844000000.0	2597297432.2	2244629149.0	2781425237.1
2845000000.0	2598142719.3	2245258520.1	2782396363.6
2846000000.0	2598987962.1	2245887801.7	2783367485.4
2847000000.0	2599833160.8	2246516993.8	2784338602.5
2848000000.0	2600678315.4	2247146096.4	2785309714.9
2849000000.0	2601523425.8	2247775109.6	2786280822.6
2850000000.0	2602368492.0	2248404033.4	2787251925.6
2851000000.0	2603213514.1	2249032867.7	2788223023.9
2852000000.0	2604058492.0	2249661612.7	2789194117.5
2853000000.0	2604903425.8	2250290268.2	2790165206.4
2854000000.0	2605748315.5	2250918834.4	2791136290.5
2855000000.0	2606593161.0	2251547311.3	2792107370.0
2856000000.0	2607437962.4	2252175698.9	2793078444.8
2857000000.0	2608282719.7	2252803997.2	2794049514.8
2858000000.0	2609127432.9	2253432206.1	2795020580.2
2859000000.0	2609972101.9	2254060325.9	2795991640.8
2860000000.0	2610816726.8	2254688356.3	2796962696.8
2861000000.0	2611661307.6	2255316297.6	2797933748.0
2862000000.0	2612505844.3	2255944149.7	2798904794.6
2863000000.0	2613350336.9	2256571912.5	2799875836.4
2864000000.0	2614194785.4	2257199586.2	2800846873.5
2865000000.0	2615039189.8	2257827170.8	2801817905.9
2866000000.0	2615883550.1	2258454666.2	2802788933.7
2867000000.0	2616727866.3	2259082072.6	2803759956.7
2868000000.0	2617572138.4	2259709389.8	2804730975.0
2869000000.0	2618416366.5	2260336618.0	2805701988.6
2870000000.0	2619260550.4	2260963757.1	2806672997.5
2871000000.0	2620104690.3	2261590807.2	2807644001.7
2872000000.0	2620948786.1	2262217768.3	2808615001.2
2873000000.0	2621792837.8	2262844640.4	2809585996.0
2874000000.0	2622636845.5	2263471423.5	2810556986.1
2875000000.0	2623480809.1	2264098117.6	2811527971.4
2876000000.0	2624324728.6	2264724722.9	2812498952.1
2877000000.0	2625168604.1	2265351239.2	2813469928.1
2878000000.0	2626012435.5	2265977666.6	2814440899.4
2879000000.0	2626856222.9	2266604005.1	2815411865.9
2880000000.0	2627699966.2	2267230254.8	2816382827.8
2881000000.0	2628543665.5	2267856415.6	2817353784.9
2882000000.0	2629387320.8	2268482487.6	2818324737.4
2883000000.0	2630230932.0	2269108470.8	2819295685.1
2884000000.0	2631074499.2	2269734365.2	2820266628.2
2885000000.0	2631918022.3	2270360170.8	2821237566.5
2886000000.0	2632761501.4	2270985887.7	2822208500.2
2887000000.0	2633604936.5	2271611515.9	2823179429.1
2888000000.0	2634448327.6	2272237055.4	2824150353.3
2889000000.0	2635291674.7	2272862506.2	2825121272.9
2890000000.0	2636134977.7	2273487868.3	2826092187.7
2891000000.0	2636978236.8	2274113141.7	2827063097.8
2892000000.0	2637821451.8	2274738326.5	2828034003.2
2893000000.0	2638664622.8	2275363422.7	2829004903.9
2894000000.0	2639507749.9	2275988430.4	2829975799.9
2895000000.0	2640350832.9	2276613349.4	2830946691.2
2896000000.0	2641193872.0	2277238179.9	2831917577.9
2897000000.0	2642036867.0	2277862921.8	2832888459.8
2898000000.0	2642879818.1	2278487575.2	2833859336.9
2899000000.0	2643722725.2	2279112140.1	2834830209.4
2900000000.0	2644565588.3	2279736616.6	2835801077.2
2901000000.0	2645408407.4	2280361004.6	2836771940.3
2902000000.0	2646251182.6	2280985304.1	2837742798.7
2903000000.0	2647093913.8	2281609515.2	2838713652.4
2904000000.0	2647936601.1	2282233637.9	2839684501.4
2905000000.0	2648779244.3	2282857672.2	2840655345.6
2906000000.0	2649621843.7	2283481618.1	2841626185.2
2907000000.0	2650464399.0	2284105475.7	2842597020.1
2908000000.0	2651306910.4	2284729245.0	2843567850.3
2909000000.0	2652149377.9	2285352926.0	2844538675.7
2910000000.0	2652991801.4	2285976518.6	2845509496.5
2911000000.0	2653834181.0	2286600023.0	2846480312.5
2912000000.0	2654676516.7	2287223439.1	2847451123.9
2913000000.0	2655518808.4	2287846767.0	2848421930.5
2914000000.0	2656361056.2	2288470006.7	2849392732.5
2915000000.0	2657203260.0	2289093158.2	2850363529.8
2916000000.0	2658045420.0	2289716221.5	2851334322.3
2917000000.0	2658887536.0	2290339196.6	2852305110.1
2918000000.0	2659729608.1	2290962083.6	2853275893.3
2919000000.0	2660571636.3	2291584882.4	2854246671.7
2920000000.0	2661413620.6	2292207593.2	2855217445.5
2921000000.0	2662255560.9	2292830215.9	2856188214.5
2922000000.0	2663097457.4	2293452750.5	2857158978.8
2923000000.0	2663939310.0	2294075197.0	2858129738.5
2924000000.0	2664781118.7	2294697555.5	2859100493.4
2925000000.0	2665622883.5	2295319826.1	2860071243.6
2926000000.0	2666464604.4	2295942008.6	2861041989.1
2927000000.0	2667306281.4	2296564103.1	2862012730.0
2928000000.0	2668147914.5	2297186109.7	2862983466.1
2929000000.0	2668989503.8	2297808028.4	2863954197.5
2930000000.0	2669831049.1	2298429859.1	2864924924.2
2931000000.0	2670672550.6	2299051601.9	2865895646.2
2932000000.0	2671514008.3	2299673256.9	2866866363.5
2933000000.0	2672355422.1	2300294824.0	2867837076.1
2934000000.0	2673196792.0	2300916303.3	2868807784.1
2935000000.0	2674038118.0	2301537694.7	2869778487.3
2936000000.0	2674879400.2	2302158998.3	2870749185.8
2937000000.0	2675720638.6	2302780214.1	2871719879.6
2938000000.0	2676561833.1	2303401342.2	2872690568.7
2939000000.0	2677402983.7	2304022382.5	2873661253.1
2940000000.0	2678244090.6	2304643335.1	2874631932.8
2941000000.0	2679085153.5	2305264200.0	2875602607.8
2942000000.0	2679926172.7	2305884977.1	2876573278.1
2943000000.0	2680767148.0	2306505666.7	2877543943.7
2944000000.0	2681608079.5	2307126268.5	2878514604.5
2945000000.0	2682448967.2	2307746782.7	2879485260.7
2946000000.0	2683289811.0	2308367209.3	2880455912.2
2947000000.0	2684130611.0	2308987548.3	2881426559.0
2948000000.0	2684971367.3	2309607799.7	2882397201.1
2949000000.0	2685812079.7	2310227963.5	2883367838.5
2950000000.0	2686652748.3	2310848039.8	2884338471.2
2951000000.0	2687493373.1	2311468028.6	2885309099.2
2952000000.0	2688333954.1	2312087929.9	2886279722.4
2953000000.0	2689174491.3	2312707743.6	2887250341.0
2954000000.0	2690014984.7	2313327470.0	2888220954.9
2955000000.0	2690855434.3	2313947108.8	2889191564.1
2956000000.0	2691695840.1	2314566660.2	2890162168.6
2957000000.0	2692536202.2	2315186124.2	2891132768.3
2958000000.0	2693376520.5	2315805500.8	2892103363.4
2959000000.0	2694216795.0	2316424790.1	2893073953.8
2960000000.0	2695057025.7	2317043991.9	2894044539.5
2961000000.0	2695897212.7	2317663106.5	2895015120.4
2962000000.0	2696737355.9	2318282133.7	2895985696.7
2963000000.0	2697577455.3	2318901073.6	2896956268.3
2964000000.0	2698417511.0	2319519926.2	2897926835.2
2965000000.0	2699257522.9	2320138691.6	2898897397.3
2966000000.0	2700097491.0	2320757369.7	2899867954.8
2967000000.0	2700937415.5	2321375960.6	2900838507.6
2968000000.0	2701777296.1	2321994464.2	2901809055.6
2969000000.0	2702617133.1	2322612880.7	2902779599.0
2970000000.0	2703456926.3	2323231210.0	2903750137.7
2971000000.0	2704296675.7	2323849452.2	2904720671.7
2972000000.0	2705136381.5	2324467607.2	2905691200.9
2973000000.0	2705976043.5	2325085675.1	2906661725.5
2974000000.0	2706815661.7	2325703655.9	2907632245.4
2975000000.0	2707655236.3	2326321549.6	2908602760.5
2976000000.0	2708494767.1	2326939356.2	2909573271.0
2977000000.0	2709334254.3	2327557075.8	2910543776.8
2978000000.0	2710173697.7	2328174708.4	2911514277.8
2979000000.0	2711013097.4	2328792254.0	2912484774.2
2980000000.0	2711852453.4	2329409712.5	2913455265.9
2981000000.0	2712691765.7	2330027084.2	2914425752.8
2982000000.0	2713531034.3	2330644368.8	2915396235.1
2983000000.0	2714370259.2	2331261566.5	2916366712.7
2984000000.0	2715209440.5	2331878677.4	2917337185.6
2985000000.0	2716048578.0	2332495701.3	2918307653.7
2986000000.0	2716887671.8	2333112638.3	2919278117.2
2987000000.0	2717726722.0	2333729488.5	2920248576.0
2988000000.0	2718565728.5	2334346251.8	2921219030.0
2989000000.0	2719404691.3	2334962928.3	2922189479.4
2990000000.0	2720243610.5	2335579518.0	2923159924.1
2991000000.0	2721082486.0	2336196020.9	2924130364.0
2992000000.0	2721921317.8	2336812437.1	2925100799.3
2993000000.0	2722760106.0	2337428766.5	2926071229.9
2994000000.0	2723598850.5	2338045009.2	2927041655.8
2995000000.0	2724437551.4	2338661165.1	2928012076.9
2996000000.0	2725276208.6	2339277234.4	2928982493.4
2997000000.0	2726114822.1	2339893217.0	2929952905.2
2998000000.0	2726953392.1	2340509112.9	2930923312.3
2999000000.0	2727791918.3	2341124922.2	2931893714.6
3000000000.0	2728630401.0	2341740644.9	2932864112.3
3001000000.0	2729468840.0	2342356280.9	2933834505.3
3002000000.0	2730307235.4	2342971830.4	2934804893.6
3003000000.0	2731145587.2	2343587293.3	2935775277.1
3004000000.0	2731983895.3	2344202669.7	2936745656.0
3005000000.0	2732822159.8	2344817959.5	2937716030.2
3006000000.0	2733660380.7	2345433162.8	2938686399.7
3007000000.0	2734498558.0	2346048279.7	2939656764.5
3008000000.0	2735336691.7	2346663310.0	2940627124.6
3009000000.0	2736174781.8	2347278253.9	2941597479.9
3010000000.0	2737012828.3	2347893111.4	2942567830.6
3011000000.0	2737850831.2	2348507882.5	2943538176.6
3012000000.0	2738688790.4	2349122567.1	2944508517.9
3013000000.0	2739526706.1	2349737165.4	2945478854.5
3014000000.0	2740364578.3	2350351677.3	2946449186.4
3015000000.0	2741202406.8	2350966102.8	2947419513.6
3016000000.0	2742040191.7	2351580442.0	2948389836.1
3017000000.0	2742877933.1	2352194694.9	2949360153.9
3018000000.0	2743715630.9	2352808861.6	2950330467.0
3019000000.0	2744553285.1	2353422941.9	2951300775.4
3020000000.0	2745390895.8	2354036936.0	2952271079.1
3021000000.0	2746228462.8	2354650843.9	2953241378.1
3022000000.0	2747065986.4	2355264665.5	2954211672.4
3023000000.0	2747903466.3	2355878400.9	2955181962.0
3024000000.0	2748740902.8	2356492050.2	2956152246.9
3025000000.0	2749578295.6	2357105613.3	2957122527.1
3026000000.0	2750415645.0	2357719090.2	2958092802.6
3027000000.0	2751252950.7	2358332481.0	2959063073.4
3028000000.0	2752090213.0	2358945785.7	2960033339.5
3029000000.0	2752927431.7	2359559004.3	2961003601.0
3030000000.0	2753764606.8	2360172136.9	2961973857.7
3031000000.0	2754601738.5	2360785183.4	2962944109.7
3032000000.0	2755438826.6	2361398143.8	2963914357.0
3033000000.0	2756275871.2	2362011018.2	2964884599.6
3034000000.0	2757112872.2	2362623806.7	2965854837.6
3035000000.0	2757949829.8	2363236509.1	2966825070.8
3036000000.0	2758786743.8	2363849125.6	2967795299.3
3037000000.0	2759623614.4	2364461656.1	2968765523.2
3038000000.0	2760460441.4	2365074100.8	2969735742.3
3039000000.0	2761297224.9	2365686459.5	2970705956.7
3040000000.0	2762133964.9	2366298732.3	2971676166.5
3041000000.0	2762970661.4	2366910919.2	2972646371.5
3042000000.0	2763807314.5	2367523020.3	2973616571.9
3043000000.0	2764643924.0	2368135035.5	2974586767.5
3044000000.0	2765480490.1	2368746964.9	2975556958.5
3045000000.0	2766317012.6	2369358808.6	2976527144.7
3046000000.0	2767153491.7	2369970566.4	2977497326.3
3047000000.0	2767989927.3	2370582238.5	2978467503.1
3048000000.0	2768826319.5	2371193824.8	2979437675.3
3049000000.0	2769662668.2	2371805325.4	2980407842.8
3050000000.0	2770498973.4	2372416740.3	2981378005.5
3051000000.0	2771335235.1	2373028069.5	2982348163.6
3052000000.0	2772171453.4	2373639313.0	2983318317.0
3053000000.0	2773007628.2	2374250470.9	2984288465.6
3054000000.0	2773843759.6	2374861543.1	2985258609.6
3055000000.0	2774679847.6	2375472529.7	2986228748.9
3056000000.0	2775515892.0	2376083430.7	2987198883.5
3057000000.0	2776351893.1	2376694246.2	2988169013.4
3058000000.0	2777187850.7	2377304976.0	2989139138.6
3059000000.0	2778023764.9	2377915620.3	2990109259.1
3060000000.0	2778859635.6	2378526179.1	2991079374.8
3061000000.0	2779695462.9	2379136652.4	2992049485.9
3062000000.0	2780531246.8	2379747040.2	2993019592.3
3063000000.0	2781366987.3	2380357342.5	2993989694.1
3064000000.0	2782202684.3	2380967559.3	2994959791.1
3065000000.0	2783038338.0	2381577690.7	2995929883.4
3066000000.0	2783873948.2	2382187736.7	2996899971.0
3067000000.0	2784709515.0	2382797697.3	2997870053.9
3068000000.0	2785545038.4	2383407572.4	2998840132.1
3069000000.0	2786380518.4	2384017362.3	2999810205.7
3070000000.0	2787215955.0	2384627066.7	3000780274.5
3071000000.0	2788051348.2	2385236685.9	3001750338.6
3072000000.0	2788886698.1	2385846219.7	3002720398.1
3073000000.0	2789722004.5	2386455668.2	3003690452.8
3074000000.0	2790557267.6	2387065031.5	3004660502.8
3075000000.0	2791392487.2	2387674309.5	3005630548.2
3076000000.0	2792227663.5	2388283502.2	3006600588.8
3077000000.0	2793062796.4	2388892609.8	3007570624.8
3078000000.0	2793897886.0	2389501632.1	3008540656.1
3079000000.0	2794732932.2	2390110569.2	3009510682.6
3080000000.0	2795567935.0	2390719421.2	3010480704.5
3081000000.0	2796402894.4	2391328188.0	3011450721.7
3082000000.0	2797237810.5	2391936869.7	3012420734.1
3083000000.0	2798072683.3	2392545466.3	3013390741.9
3084000000.0	2798907512.7	2393153977.7	3014360745.0
3085000000.0	2799742298.7	2393762404.1	3015330743.4
3086000000.0	2800577041.4	2394370745.4	3016300737.1
3087000000.0	2801411740.8	2394979001.7	3017270726.1
3088000000.0	2802246396.8	2395587172.9	3018240710.4
3089000000.0	2803081009.5	2396195259.2	3019210690.0
3090000000.0	2803915578.9	2396803260.4	3020180664.9
3091000000.0	2804750104.9	2397411176.7	3021150635.1
3092000000.0	2805584587.6	2398019008.0	3022120600.6
3093000000.0	2806419027.0	2398626754.4	3023090561.4
3094000000.0	2807253423.1	2399234415.9	3024060517.5
3095000000.0	2808087775.8	2399841992.4	3025030469.0
3096000000.0	2808922085.3	2400449484.1	3026000415.7
3097000000.0	2809756351.4	2401056890.9	3026970357.7
3098000000.0	2810590574.3	2401664212.9	3027940295.1
3099000000.0	2811424753.8	2402271450.0	3028910227.7
3100000000.0	2812258890.1	2402878602.4	3029880155.7
3101000000.0	2813092983.0	2403485669.9	3030850078.9
3102000000.0	2813927032.7	2404092652.6	3031819997.5
3103000000.0	2814761039.1	2404699550.6	3032789911.4
3104000000.0	2815595002.1	2405306363.9	3033759820.6
3105000000.0	2816428922.0	2405913092.4	3034729725.0
3106000000.0	2817262798.5	2406519736.2	3035699624.8
3107000000.0	2818096631.8	2407126295.4	3036669519.9
3108000000.0	2818930421.8	2407732769.8	3037639410.3
3109000000.0	2819764168.5	2408339159.6	3038609296.0
3110000000.0	2820597871.9	2408945464.8	3039579177.0
3111000000.0	2821431532.1	2409551685.4	3040549053.3
3112000000.0	2822265149.1	2410157821.3	3041518924.9
3113000000.0	2823098722.8	2410763872.7	3042488791.8
3114000000.0	2823932253.2	2411369839.5	3043458654.0
3115000000.0	2824765740.4	2411975721.8	3044428511.6
3116000000.0	2825599184.4	2412581519.5	3045398364.4
3117000000.0	2826432585.1	2413187232.8	3046368212.5
3118000000.0	2827265942.6	2413792861.5	3047338056.0
3119000000.0	2828099256.8	2414398405.8	3048307894.7
3120000000.0	2828932527.9	2415003865.6	3049277728.8
3121000000.0	2829765755.7	2415609241.0	3050247558.2
3122000000.0	2830598940.2	2416214531.9	3051217382.8
3123000000.0	2831432081.6	2416819738.5	3052187202.8
3124000000.0	2832265179.7	2417424860.6	3053157018.1
3125000000.0	2833098234.6	2418029898.4	3054126828.6
3126000000.0	2833931246.4	2418634851.9	3055096634.5
3127000000.0	2834764214.9	2419239721.0	3056066435.7
3128000000.0	2835597140.2	2419844505.8	3057036232.2
3129000000.0	2836430022.3	2420449206.3	3058006024.0
3130000000.0	2837262861.2	2421053822.5	3058975811.1
3131000000.0	2838095656.9	2421658354.4	3059945593.6
3132000000.0	2838928409.5	2422262802.1	3060915371.3
3133000000.0	2839761118.8	2422867165.6	3061885144.3
3134000000.0	2840593785.0	2423471444.9	3062854912.7
3135000000.0	2841426407.9	2424075640.0	3063824676.3
3136000000.0	2842258987.8	2424679750.9	3064794435.2
3137000000.0	2843091524.4	2425283777.7	3065764189.5
3138000000.0	2843924017.9	2425887720.3	3066733939.1
3139000000.0	2844756468.2	2426491578.8	3067703683.9
3140000000.0	2845588875.3	2427095353.2	3068673424.1
3141000000.0	2846421239.3	2427699043.5	3069643159.6
3142000000.0	2847253560.1	2428302649.7	3070612890.4
3143000000.0	2848085837.8	2428906171.9	3071582616.4
3144000000.0	2848918072.3	2429509610.0	3072552337.8
3145000000.0	2849750263.7	2430112964.2	3073522054.6
3146000000.0	2850582411.9	2430716234.3	3074491766.6
3147000000.0	2851414517.0	2431319420.5	3075461473.9
3148000000.0	2852246579.0	2431922522.7	3076431176.5
3149000000.0	2853078597.8	2432525540.9	3077400874.4
3150000000.0	2853910573.5	2433128475.3	3078370567.7
3151000000.0	2854742506.1	2433731325.7	3079340256.2
3152000000.0	2855574395.6	2434334092.2	3080309940.1
3153000000.0	2856406241.9	2434936774.9	3081279619.2
3154000000.0	2857238045.2	2435539373.7	3082249293.7
3155000000.0	2858069805.3	2436141888.6	3083218963.5
3156000000.0	2858901522.3	2436744319.8	3084188628.5
3157000000.0	2859733196.2	2437346667.1	3085158288.9
3158000000.0	2860564827.0	2437948930.6	3086127944.6
3159000000.0	2861396414.7	2438551110.4	3087097595.6
3160000000.0	2862227959.3	2439153206.5	3088067241.9
3161000000.0	2863059460.8	2439755218.7	3089036883.5
3162000000.0	2863890919.2	2440357147.3	3090006520.4
3163000000.0	2864722334.6	2440958992.2	3090976152.7
3164000000.0	2865553706.8	2441560753.4	3091945780.2
3165000000.0	2866385036.0	2442162430.9	3092915403.0
3166000000.0	2867216322.1	2442764024.8	3093885021.2
3167000000.0	2868047565.1	2443365535.1	3094854634.6
3168000000.0	2868878765.1	2443966961.7	3095824243.4
3169000000.0	2869709922.0	2444568304.8	3096793847.5
3170000000.0	2870541035.9	2445169564.2	3097763446.9
3171000000.0	2871372106.6	2445770740.1	3098733041.5
3172000000.0	2872203134.4	2446371832.5	3099702631.5
3173000000.0	2873034119.0	2446972841.4	3100672216.8
3174000000.0	2873865060.7	2447573766.7	3101641797.4
3175000000.0	2874695959.3	2448174608.6	3102611373.4
3176000000.0	2875526814.8	2448775367.0	3103580944.6
3177000000.0	2876357627.3	2449376041.9	3104550511.1
3178000000.0	2877188396.8	2449976633.4	3105520072.9
3179000000.0	2878019123.2	2450577141.4	3106489630.1
3180000000.0	2878849806.6	2451177566.1	3107459182.5
3181000000.0	2879680447.0	2451777907.4	3108428730.3
3182000000.0	2880511044.4	2452378165.3	3109398273.4
3183000000.0	2881341598.7	2452978339.9	3110367811.8
3184000000.0	2882172110.0	2453578431.1	3111337345.4
3185000000.0	2883002578.4	2454178439.1	3112306874.4
3186000000.0	2883833003.7	2454778363.7	3113276398.7
3187000000.0	2884663386.0	2455378205.0	3114245918.3
3188000000.0	2885493725.3	2455977963.1	3115215433.3
3189000000.0	2886324021.6	2456577638.0	3116184943.5
3190000000.0	2887154274.9	2457177229.6	3117154449.0
3191000000.0	2887984485.2	2457776738.0	3118123949.9
3192000000.0	2888814652.6	2458376163.2	3119093446.0
