TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	999558.0	999547.9	999566.0
2000000.0	1998297.0	1998263.9	1998332.1
3000000.0	2996325.5	2996255.7	2996393.1
4000000.0	3993727.5	3993609.4	3993833.1
5000000.0	4990561.0	4990389.9	4990712.6
6000000.0	5986892.5	5986652.4	5987087.6
7000000.0	6982761.5	6982443.1	6983004.7
8000000.0	7978204.5	7977803.3	7978501.5
9000000.0	8973257.3	8972774.6	8973609.9
10000000.0	9967949.1	9967384.5	9968357.3
11000000.0	10962300.4	10961658.5	10962774.5
12000000.0	11956339.6	11955620.5	11956884.0
13000000.0	12950091.7	12949291.8	12950702.3
14000000.0	13943571.3	13942691.6	13944249.6
15000000.0	14936796.1	14935836.1	14937549.0
16000000.0	15929786.9	15928730.7	15930614.8
17000000.0	16922553.6	16921379.8	16923464.1
18000000.0	17915128.8	17913811.3	17916122.3
19000000.0	18907493.4	18906038.1	18908592.3
20000000.0	19899656.3	19898069.4	19900851.2
21000000.0	20891592.6	20889913.9	20892924.0
22000000.0	21883419.7	21881580.1	21884816.6
23000000.0	22875027.4	22873078.6	22876645.1
24000000.0	23866449.3	23864375.6	23868215.7
25000000.0	24857702.2	24855509.8	24859607.3
26000000.0	25848826.6	25846362.3	25850826.3
27000000.0	26839719.1	26837102.4	26841977.2
28000000.0	27830564.4	27827148.4	27833058.7
29000000.0	28821281.5	28816917.2	28824018.1
30000000.0	29811905.3	29806593.5	29814918.6
31000000.0	30802388.2	30796057.7	30805727.3
32000000.0	31792711.8	31785311.6	31796410.3
33000000.0	32782867.5	32774370.2	32786992.0
34000000.0	33772843.1	33763199.1	33777480.5
35000000.0	34762749.7	34751293.6	34767879.2
36000000.0	35752510.7	35739400.5	35758189.9
37000000.0	36742184.0	36727829.3	36748415.2
38000000.0	37731815.9	37716082.6	37738557.5
39000000.0	38721407.0	38703970.3	38728618.7
40000000.0	39710628.0	39691573.7	39718660.3
41000000.0	40699983.8	40679012.6	40708669.8
42000000.0	41689245.5	41666287.8	41698614.6
43000000.0	42678415.1	42652884.4	42688496.9
44000000.0	43667494.1	43639158.9	43678318.8
45000000.0	44656482.5	44625151.9	44668082.1
46000000.0	45645177.6	45610866.7	45657788.5
47000000.0	46633987.5	46595897.2	46647439.7
48000000.0	47622581.4	47580550.7	47637037.4
49000000.0	48610855.8	48564921.2	48626584.5
50000000.0	49599402.0	49549011.7	49616082.0
51000000.0	50587719.5	50532825.1	50605530.2
52000000.0	51575894.5	51516364.4	51594930.2
53000000.0	52564007.8	52499632.1	52584283.3
54000000.0	53552006.4	53482630.8	53573590.5
55000000.0	54539869.9	54465363.1	54562852.9
56000000.0	55527685.9	55448059.0	55552071.6
57000000.0	56515516.8	56431203.5	56541247.4
58000000.0	57503265.9	57414156.0	57530381.3
59000000.0	58490772.7	58396916.6	58519474.2
60000000.0	59478159.8	59379485.7	59508526.8
61000000.0	60465455.9	60361863.3	60497539.9
62000000.0	61452708.6	61344049.8	61486514.3
63000000.0	62439912.2	62326045.1	62475450.7
64000000.0	63427031.4	63307849.3	63464349.6
65000000.0	64414066.8	64289462.6	64453211.8
66000000.0	65401066.7	65270885.0	65442037.9
67000000.0	66388003.3	66252116.5	66430828.3
68000000.0	67374859.2	67233157.2	67419583.8
69000000.0	68361634.7	68214007.1	68408304.7
70000000.0	69348330.5	69194666.2	69396991.6
71000000.0	70334946.7	70175134.7	70385645.0
72000000.0	71321483.9	71155412.5	71374265.3
73000000.0	72307942.3	72135499.6	72362852.9
74000000.0	73294322.4	73115396.1	73351408.2
75000000.0	74280624.5	74095102.1	74339931.8
76000000.0	75266848.9	75074617.5	75328423.8
77000000.0	76252995.9	76053942.3	76316884.7
78000000.0	77239065.8	77033076.7	77305314.9
79000000.0	78225058.9	78012020.7	78293714.7
80000000.0	79210975.6	78990774.3	79282084.3
81000000.0	80196779.3	79969337.5	80270424.1
82000000.0	81182468.8	80947710.4	81258734.4
83000000.0	82168222.0	81925893.0	82247015.4
84000000.0	83153882.2	82903885.5	83235267.5
85000000.0	84139420.1	83881687.7	84223490.9
86000000.0	85124883.0	84859299.8	85211685.8
87000000.0	86110271.1	85836721.9	86199852.6
88000000.0	87095584.6	86813953.9	87187991.3
89000000.0	88080823.6	87790996.0	88176102.2
90000000.0	89065988.5	88767848.1	89164321.3
91000000.0	90051079.3	89744510.4	90152541.7
92000000.0	91036096.2	90720982.9	91140743.0
93000000.0	92021039.5	91697265.7	92128925.5
94000000.0	93005909.3	92673358.7	93117089.5
95000000.0	93990705.8	93649262.2	94105235.2
96000000.0	94975429.1	94624976.0	95093362.9
97000000.0	95960079.4	95600500.4	96081472.9
98000000.0	96944656.8	96575835.3	97069565.4
99000000.0	97929161.5	97550980.8	98057640.7
100000000.0	98913593.5	98525937.0	99045699.0
101000000.0	99897953.2	99500703.9	100033740.5
102000000.0	100882240.5	100475281.7	101021765.5
103000000.0	101866455.6	101449670.2	102009774.2
104000000.0	102850598.7	102423869.7	102997766.7
105000000.0	103834669.8	103397880.2	103985743.4
106000000.0	104818669.1	104371701.8	104973704.3
107000000.0	105802596.7	105345334.4	105961649.8
108000000.0	106786452.6	106318778.2	106949579.9
109000000.0	107770237.1	107292033.3	107937494.8
110000000.0	108753953.0	108265099.7	108925394.9
111000000.0	109737710.3	109237977.4	109913280.1
112000000.0	110721399.3	110210666.5	110901150.7
113000000.0	111705020.2	111183167.2	111889006.8
114000000.0	112688573.0	112155479.4	112876848.6
115000000.0	113672057.8	113127603.2	113864676.3
116000000.0	114655474.8	114099538.7	114852490.0
117000000.0	115638824.0	115071286.0	115840290.9
118000000.0	116622105.5	116042845.1	116828092.4
119000000.0	117605319.3	117014216.0	117815880.9
120000000.0	118588465.7	117985398.9	118803656.4
121000000.0	119571544.6	118956393.8	119791419.0
122000000.0	120554556.2	119927200.7	120779168.9
123000000.0	121537500.5	120897819.8	121766906.3
124000000.0	122520377.6	121868251.1	122754631.2
125000000.0	123503187.6	122838494.6	123742343.7
126000000.0	124485930.5	123808550.5	124730044.1
127000000.0	125468606.5	124778418.7	125717732.3
128000000.0	126451215.5	125748099.4	126705408.5
129000000.0	127433757.7	126717592.6	127693072.9
130000000.0	128416233.2	127686898.4	128680725.4
131000000.0	129398641.9	128656016.8	129668366.3
132000000.0	130380984.0	129624947.9	130655995.6
133000000.0	131363259.5	130593691.7	131643613.5
134000000.0	132345468.5	131562248.4	132631219.9
135000000.0	133327611.1	132530617.9	133618815.1
136000000.0	134309687.2	133498800.5	134606399.1
137000000.0	135291697.0	134466796.0	135593971.9
138000000.0	136273640.5	135434604.5	136581533.8
139000000.0	137255517.8	136402226.2	137569084.7
140000000.0	138237328.8	137369661.1	138556624.8
141000000.0	139218715.6	138336909.3	139544154.1
142000000.0	140199534.5	139303970.8	140531672.7
143000000.0	141180274.5	140270845.6	141519180.7
144000000.0	142161051.6	141237533.9	142506678.2
145000000.0	143141746.3	142204035.7	143494165.2
146000000.0	144122358.4	143170351.0	144481641.9
147000000.0	145102888.1	144136480.0	145469108.2
148000000.0	146083718.9	145102422.6	146456564.3
149000000.0	147064830.2	146068179.0	147444010.2
150000000.0	148045875.1	147033749.1	148431446.0
151000000.0	149026853.6	147999133.2	149418871.7
152000000.0	150007765.8	148964331.1	150406287.5
153000000.0	150988628.8	149929343.1	151393693.4
154000000.0	151969432.2	150894169.0	152381089.4
155000000.0	152950170.1	151858809.1	153368475.6
156000000.0	153930842.5	152823263.4	154355852.1
157000000.0	154911449.5	153787531.8	155343218.9
158000000.0	155891991.0	154751614.5	156330576.1
159000000.0	156872467.2	155715511.6	157317923.7
160000000.0	157852878.1	156679223.1	158305261.8
161000000.0	158833223.7	157642749.0	159292590.4
162000000.0	159813504.0	158606089.4	160279909.7
163000000.0	160793719.1	159569244.4	161267219.5
164000000.0	161773869.0	160532214.1	162254520.1
165000000.0	162753953.8	161494998.4	163241811.4
166000000.0	163733973.5	162457597.5	164229093.5
167000000.0	164713928.1	163420011.3	165216366.4
168000000.0	165693817.6	164382240.1	166203630.2
169000000.0	166673642.2	165344283.7	167190885.0
170000000.0	167653401.7	166306142.4	168178130.7
171000000.0	168633096.4	167267816.1	169165367.4
172000000.0	169612726.1	168229304.9	170152595.2
173000000.0	170592290.9	169190608.8	171139814.0
174000000.0	171571790.9	170151728.0	172127024.0
175000000.0	172551226.1	171112662.4	173114225.2
176000000.0	173530596.5	172073412.1	174101417.6
177000000.0	174509902.1	173033977.3	175088601.3
178000000.0	175489142.9	173994357.8	176075776.2
179000000.0	176468306.6	174954553.9	177062942.5
180000000.0	177447235.8	175914565.5	178050100.2
181000000.0	178426097.6	176874392.8	179037249.2
182000000.0	179404891.9	177834035.7	180024389.7
183000000.0	180383618.8	178793494.3	181011521.7
184000000.0	181362278.3	179752768.8	181998645.1
185000000.0	182340870.4	180711859.0	182985760.1
186000000.0	183319395.2	181670765.2	183972866.7
187000000.0	184297852.6	182629487.3	184959964.9
188000000.0	185276166.8	183588025.4	185947054.7
189000000.0	186254212.9	184546379.6	186934136.2
190000000.0	187232187.1	185504549.9	187921209.3
191000000.0	188210089.5	186462536.4	188908274.2
192000000.0	189187920.0	187420339.1	189895330.9
193000000.0	190165678.7	188377958.2	190882379.3
194000000.0	191143365.7	189335393.5	191869419.5
195000000.0	192120980.9	190292645.3	192856451.6
196000000.0	193098524.3	191249713.5	193843475.6
197000000.0	194075996.0	192206598.3	194830491.4
198000000.0	195053395.9	193163299.6	195817499.2
199000000.0	196030724.1	194119817.5	196804498.9
200000000.0	197007980.7	195076152.1	197791490.6
201000000.0	197985165.5	196032303.5	198778474.2
202000000.0	198962278.7	196988271.6	199765449.9
203000000.0	199939320.2	197944056.6	200752417.7
204000000.0	200916290.1	198899658.5	201739377.5
205000000.0	201893188.3	199855077.4	202726329.4
206000000.0	202870014.9	200810313.3	203713273.4
207000000.0	203846769.9	201765366.2	204700209.5
208000000.0	204823453.4	202720236.3	205687137.8
209000000.0	205800065.2	203674923.5	206674058.3
210000000.0	206776605.5	204629428.0	207660971.0
211000000.0	207753074.3	205583749.8	208647875.9
212000000.0	208729471.5	206537888.9	209634773.1
213000000.0	209705797.1	207491370.5	210621662.5
214000000.0	210682051.3	208444232.3	211608544.2
215000000.0	211658457.1	209396902.8	212595418.2
216000000.0	212634898.1	210349382.0	213582284.5
217000000.0	213611272.0	211301670.2	214569143.2
218000000.0	214587578.8	212253767.3	215555994.3
219000000.0	215563818.4	213205673.4	216542837.7
220000000.0	216539991.0	214157388.5	217529673.5
221000000.0	217516096.5	215108912.7	218516501.7
222000000.0	218492134.9	216060246.1	219503322.4
223000000.0	219468106.2	217011388.8	220490135.5
224000000.0	220444010.6	217962340.8	221476941.1
225000000.0	221419847.9	218913102.1	222463739.2
226000000.0	222395618.2	219863672.8	223450529.8
227000000.0	223371321.5	220814053.1	224437312.9
228000000.0	224346957.8	221764242.8	225424088.5
229000000.0	225322527.2	222714242.2	226410856.7
230000000.0	226298029.6	223664051.3	227397617.4
231000000.0	227273465.1	224613670.1	228384370.8
232000000.0	228248833.7	225563098.6	229371116.7
233000000.0	229224135.3	226512337.1	230357855.2
234000000.0	230199370.1	227461385.4	231344586.4
235000000.0	231174538.0	228410243.7	232331310.2
236000000.0	232149639.0	229358912.1	233318026.7
237000000.0	233124673.2	230307390.5	234304735.8
238000000.0	234099640.5	231255679.1	235291437.6
239000000.0	235074541.0	232203777.9	236278132.2
240000000.0	236049374.7	233151687.0	237264819.4
241000000.0	237024141.6	234099406.4	238251499.4
242000000.0	237998841.7	235046936.2	239238172.0
243000000.0	238973475.0	235994276.5	240224837.5
244000000.0	239948041.6	236941427.2	241211495.7
245000000.0	240922417.2	237888388.6	242197814.6
246000000.0	241896648.7	238835160.6	243183734.8
247000000.0	242870811.2	239781743.3	244169640.4
248000000.0	243844904.7	240728136.7	245155531.6
249000000.0	244818929.3	241674341.0	246141408.3
250000000.0	245792885.0	242620356.1	247127270.5
251000000.0	246766771.7	243566182.1	248113118.4
252000000.0	247740589.5	244511819.2	249098951.7
253000000.0	248714338.4	245457267.3	250084770.7
254000000.0	249688018.5	246402526.5	251070575.2
255000000.0	250661629.6	247347596.8	252056365.4
256000000.0	251635171.9	248292478.4	253042141.1
257000000.0	252608645.4	249237171.3	254027902.4
258000000.0	253582050.0	250181675.5	255013649.4
259000000.0	254555385.7	251125991.2	255999381.9
260000000.0	255528652.6	252070118.3	256985100.1
261000000.0	256501850.7	253014056.9	257970804.0
262000000.0	257475104.7	253957807.1	258956493.4
263000000.0	258448356.6	254901368.9	259942168.6
264000000.0	259421541.6	255844742.5	260927829.3
265000000.0	260394659.5	256787927.8	261913475.8
266000000.0	261367710.4	257730924.9	262899107.9
267000000.0	262340694.4	258673733.9	263884725.7
268000000.0	263313611.3	259616354.8	264870329.2
269000000.0	264286461.3	260558787.7	265855918.3
270000000.0	265259244.3	261501032.6	266841493.2
271000000.0	266231960.4	262443089.7	267827053.8
272000000.0	267204609.6	263384958.9	268812600.1
273000000.0	268177191.8	264326640.3	269798132.1
274000000.0	269149707.1	265268134.0	270783649.8
275000000.0	270122155.5	266209440.1	271769153.2
276000000.0	271094537.0	267150558.6	272754642.4
277000000.0	272066851.6	268091489.5	273740117.4
278000000.0	273039099.3	269032232.9	274725578.0
279000000.0	274011280.2	269972788.9	275711024.5
280000000.0	274983394.2	270913157.5	276696456.7
281000000.0	275955441.3	271853338.8	277681874.6
282000000.0	276927421.6	272793332.8	278667278.3
283000000.0	277899335.1	273733139.7	279652667.8
284000000.0	278871253.7	274672759.4	280638043.1
285000000.0	279843198.7	275612192.0	281623404.2
286000000.0	280815078.5	276551437.6	282608751.0
287000000.0	281786892.9	277490496.2	283594083.7
288000000.0	282758642.1	278429367.9	284579402.2
289000000.0	283730326.0	279368052.8	285564706.4
290000000.0	284701944.5	280306550.8	286549996.5
291000000.0	285673497.9	281244862.1	287535272.4
292000000.0	286644985.9	282182986.8	288520534.1
293000000.0	287616408.7	283120924.8	289505781.7
294000000.0	288587766.3	284058676.2	290491015.1
295000000.0	289559058.6	284996241.1	291476234.3
296000000.0	290530285.7	285933619.6	292461439.4
297000000.0	291501447.6	286870811.6	293446630.3
298000000.0	292472544.3	287807817.4	294431807.0
299000000.0	293443575.8	288744636.8	295416969.7
300000000.0	294414542.2	289681270.0	296402118.1
301000000.0	295385443.3	290617717.0	297387252.5
302000000.0	296356279.3	291553978.0	298372372.7
303000000.0	297327087.6	292490052.8	299357478.8
304000000.0	298298107.6	293425941.7	300342570.8
305000000.0	299269065.2	294361644.6	301327648.6
306000000.0	300239960.3	295297161.6	302312712.4
307000000.0	301210793.0	296232492.8	303297762.0
308000000.0	302181563.2	297167638.3	304282797.5
309000000.0	303152270.9	298102598.0	305267819.0
310000000.0	304122916.3	299037372.0	306252826.3
311000000.0	305093499.2	299971960.4	307237819.5
312000000.0	306064019.6	300906363.3	308222798.7
313000000.0	307034477.7	301840580.7	309207763.7
314000000.0	308004873.4	302774612.7	310192714.7
315000000.0	308975206.7	303708459.3	311177651.6
316000000.0	309945477.6	304642120.5	312162574.5
317000000.0	310915686.2	305575596.5	313147483.3
318000000.0	311885832.4	306508887.3	314132378.0
319000000.0	312855916.3	307441992.9	315117258.6
320000000.0	313825937.8	308374913.4	316102125.2
321000000.0	314795897.0	309307648.9	317086977.7
322000000.0	315765793.8	310240199.4	318071816.2
323000000.0	316735622.8	311172564.9	319056640.6
324000000.0	317705251.3	312104745.6	320041451.0
325000000.0	318674816.5	313036741.5	321026247.4
326000000.0	319644318.5	313968552.6	322011029.7
327000000.0	320613757.2	314900179.0	322995797.9
328000000.0	321583132.7	315831620.7	323980552.2
329000000.0	322552444.9	316762877.9	324965292.4
330000000.0	323521693.9	317693950.5	325950018.6
331000000.0	324490879.7	318624838.6	326934730.8
332000000.0	325460002.3	319555542.3	327919428.9
333000000.0	326429061.8	320486061.6	328904113.1
334000000.0	327398058.0	321416396.6	329889034.5
335000000.0	328366991.0	322346547.3	330874111.6
336000000.0	329335860.9	323276513.3	331859178.0
337000000.0	330304667.6	324206202.5	332844233.5
338000000.0	331273411.1	325135707.1	333829278.3
339000000.0	332242091.6	326065027.2	334814312.4
340000000.0	333210708.8	326994162.7	335799335.7
341000000.0	334179263.0	327923113.8	336784348.2
342000000.0	335147754.0	328851880.5	337769349.9
343000000.0	336116181.9	329780462.9	338754341.0
344000000.0	337084546.8	330708861.0	339739321.2
345000000.0	338052848.5	331637074.8	340724290.8
346000000.0	339021087.1	332565104.5	341709249.5
347000000.0	339989262.7	333492950.1	342694197.6
348000000.0	340957375.2	334420611.6	343679134.9
349000000.0	341925424.7	335348089.1	344664061.5
350000000.0	342893411.0	336275382.7	345648977.3
351000000.0	343861334.4	337202492.3	346633882.5
352000000.0	344829194.7	338129418.2	347618776.9
353000000.0	345796992.0	339056160.2	348603660.6
354000000.0	346764726.3	339982718.5	349588533.6
355000000.0	347732397.5	340909093.2	350573395.9
356000000.0	348700005.8	341835284.2	351558247.5
357000000.0	349667551.1	342761291.6	352543088.4
358000000.0	350635033.3	343687115.6	353527918.6
359000000.0	351602452.7	344612756.1	354512738.0
360000000.0	352569809.0	345538213.2	355497546.8
361000000.0	353537102.4	346463487.0	356482345.0
362000000.0	354504332.8	347388577.4	357467132.4
363000000.0	355471500.3	348313484.7	358451909.1
364000000.0	356438463.0	349238208.7	359436675.2
365000000.0	357405156.8	350162749.7	360421430.6
366000000.0	358371785.4	351087107.6	361406175.3
367000000.0	359338348.7	352011282.4	362390909.4
368000000.0	360304846.9	352935274.4	363375632.8
369000000.0	361271279.9	353859083.4	364360345.5
370000000.0	362237647.7	354782709.5	365345047.6
371000000.0	363203950.3	355706152.9	366329739.0
372000000.0	364170187.8	356629413.6	367314419.7
373000000.0	365136360.1	357552491.5	368299089.8
374000000.0	366102467.2	358475386.8	369283749.3
375000000.0	367068509.2	359398099.6	370268398.1
376000000.0	368034486.1	360320629.8	371253036.2
377000000.0	369000397.9	361242977.6	372237663.8
378000000.0	369966244.5	362165143.0	373222280.7
379000000.0	370932026.0	363087126.0	374206886.9
380000000.0	371897742.4	364008926.7	375191482.5
381000000.0	372863393.8	364930545.2	376176067.5
382000000.0	373828980.0	365851981.4	377160641.9
383000000.0	374794501.1	366773235.6	378145205.6
384000000.0	375759957.2	367694307.6	379129758.8
385000000.0	376725348.3	368615197.7	380114301.3
386000000.0	377690674.2	369535905.7	381098833.2
387000000.0	378655935.1	370456431.9	382083354.4
388000000.0	379621131.0	371376776.2	383067865.1
389000000.0	380586261.8	372296938.6	384052365.1
390000000.0	381551327.7	373216919.4	385036854.6
391000000.0	382516328.4	374136718.4	386021333.4
392000000.0	383481264.2	375056335.7	387005801.7
393000000.0	384446135.0	375975771.5	387990259.3
394000000.0	385410940.8	376895025.8	388974706.4
395000000.0	386375681.6	377814098.5	389959142.8
396000000.0	387340357.4	378732989.8	390943568.7
397000000.0	388304968.2	379651699.8	391927984.0
398000000.0	389269514.1	380570228.4	392912388.7
399000000.0	390233995.0	381488575.8	393896782.8
400000000.0	391198411.0	382406741.9	394881166.3
401000000.0	392162762.0	383324726.9	395865539.3
402000000.0	393127048.1	384242530.8	396849901.6
403000000.0	394091269.3	385160153.7	397834253.4
404000000.0	395055425.5	386077595.5	398818594.6
405000000.0	396019516.8	386994856.4	399802925.3
406000000.0	396983543.2	387911936.4	400787245.4
407000000.0	397947504.7	388828835.6	401771554.9
408000000.0	398911401.4	389745554.0	402755853.8
409000000.0	399875233.1	390662091.6	403740142.2
410000000.0	400839000.0	391578448.6	404724420.0
411000000.0	401802702.0	392494625.0	405708687.3
412000000.0	402766339.1	393410620.8	406692944.0
413000000.0	403729911.4	394326436.1	407677190.2
414000000.0	404693418.8	395242070.9	408661425.8
415000000.0	405656861.4	396157525.4	409645650.8
416000000.0	406620239.2	397072799.4	410629865.4
417000000.0	407583552.1	397987893.2	411614069.3
418000000.0	408546800.2	398902806.8	412598262.7
419000000.0	409509983.5	399817540.1	413582445.6
420000000.0	410473102.1	400732093.3	414566617.9
421000000.0	411436155.8	401646466.4	415550779.7
422000000.0	412399144.7	402560659.5	416534931.0
423000000.0	413362068.8	403474672.7	417519071.7
424000000.0	414324928.2	404388505.9	418503201.9
425000000.0	415287722.8	405302159.2	419487321.6
426000000.0	416250452.6	406215632.7	420471430.7
427000000.0	417213117.7	407128926.5	421455529.3
428000000.0	418175718.1	408042040.5	422439617.4
429000000.0	419138253.7	408954974.9	423423695.0
430000000.0	420100724.6	409867729.7	424407762.0
431000000.0	421063130.7	410780304.9	425391818.5
432000000.0	422025472.2	411692700.7	426375864.5
433000000.0	422987748.9	412604917.0	427359900.0
434000000.0	423949960.9	413516953.9	428343969.6
435000000.0	424912108.2	414428811.4	429328076.3
436000000.0	425874190.9	415340489.7	430312173.0
437000000.0	426836208.9	416251988.8	431296259.6
438000000.0	427798162.2	417163308.7	432280336.2
439000000.0	428760050.8	418074449.5	433264402.8
440000000.0	429721874.8	418985411.2	434248459.4
441000000.0	430683634.1	419896193.8	435232506.0
442000000.0	431645328.8	420806797.5	436216542.5
443000000.0	432606958.8	421717222.3	437200569.1
444000000.0	433568524.2	422627468.3	438184585.6
445000000.0	434530025.0	423537535.4	439168592.2
446000000.0	435491461.2	424447423.8	440152588.7
447000000.0	436452832.7	425357133.5	441136575.3
448000000.0	437414139.7	426266664.5	442120551.8
449000000.0	438375382.1	427176017.0	443104518.4
450000000.0	439336559.9	428085190.9	444088474.9
451000000.0	440297673.1	428994186.3	445072421.5
452000000.0	441258721.7	429903003.3	446056358.0
453000000.0	442219705.8	430811641.9	447040284.6
454000000.0	443180625.3	431720102.2	448024201.2
455000000.0	444141480.2	432628384.2	449008107.8
456000000.0	445102270.6	433536488.0	449992004.4
457000000.0	446062996.5	434444413.6	450975891.0
458000000.0	447023657.8	435352161.1	451959767.7
459000000.0	447984254.7	436259730.5	452943634.3
460000000.0	448944787.0	437167121.9	453927491.0
461000000.0	449905254.8	438074335.4	454911337.7
462000000.0	450865658.1	438981370.9	455895174.4
463000000.0	451825996.9	439888228.6	456879001.1
464000000.0	452786271.2	440794908.5	457862817.9
465000000.0	453746481.0	441701410.6	458846624.7
466000000.0	454706626.4	442607735.0	459830421.5
467000000.0	455666707.2	443513881.8	460814208.4
468000000.0	456626723.7	444419851.0	461797985.2
469000000.0	457586675.7	445325642.7	462781752.1
470000000.0	458546563.2	446231256.9	463765509.1
471000000.0	459506386.3	447136693.6	464749256.1
472000000.0	460466144.9	448041953.0	465732993.1
473000000.0	461425839.2	448947035.0	466716720.1
474000000.0	462385469.0	449851939.7	467700437.2
475000000.0	463345034.4	450756667.2	468684144.3
476000000.0	464304535.4	451661217.6	469667841.5
477000000.0	465263972.0	452565590.8	470651528.7
478000000.0	466223344.2	453469787.0	471635206.0
479000000.0	467182652.0	454373806.1	472618873.3
480000000.0	468141895.5	455277648.3	473602530.6
481000000.0	469101074.6	456181313.5	474586178.0
482000000.0	470060189.3	457084801.9	475569815.5
483000000.0	471019239.7	457988113.5	476553443.0
484000000.0	471978225.7	458891248.4	477537060.5
485000000.0	472937147.4	459794206.5	478521436.5
486000000.0	473896004.7	460696988.0	479505847.8
487000000.0	474854797.7	461599592.9	480490253.0
488000000.0	475813526.4	462502021.2	481474652.1
489000000.0	476772190.8	463404273.0	482459045.0
490000000.0	477730790.9	464306348.4	483443431.8
491000000.0	478689326.6	465208247.4	484427812.5
492000000.0	479647798.1	466109970.1	485412187.2
493000000.0	480606205.3	467011516.5	486396555.6
494000000.0	481564548.2	467912886.6	487380918.0
495000000.0	482522826.9	468814080.6	488365274.3
496000000.0	483481041.2	469715098.4	489349624.5
497000000.0	484439191.4	470615940.1	490333968.5
498000000.0	485397277.2	471516605.8	491318306.5
499000000.0	486355298.8	472417095.6	492302638.4
500000000.0	487313256.2	473317409.4	493286964.1
501000000.0	488271149.4	474217547.3	494271283.8
502000000.0	489228978.3	475117509.4	495255597.4
503000000.0	490186743.0	476017295.8	496239904.8
504000000.0	491144443.5	476916906.4	497224206.2
505000000.0	492102079.8	477816341.4	498208501.5
506000000.0	493059651.9	478715600.7	499192790.7
507000000.0	494017159.8	479614684.5	500177073.8
508000000.0	494974603.5	480513592.7	501161350.8
509000000.0	495931983.1	481412325.5	502145621.7
510000000.0	496889298.4	482310882.9	503129886.5
511000000.0	497846549.7	483209265.0	504114145.3
512000000.0	498803736.7	484107471.7	505098397.9
513000000.0	499760859.6	485005503.2	506082644.5
514000000.0	500717918.4	485903359.5	507066885.0
515000000.0	501674913.0	486801040.6	508051119.4
516000000.0	502631843.5	487698546.6	509035347.7
517000000.0	503588709.9	488595877.6	510019570.0
518000000.0	504545512.1	489493033.6	511003786.1
519000000.0	505502250.3	490390014.6	511987996.2
520000000.0	506458924.4	491286820.8	512972200.2
521000000.0	507415534.3	492183452.0	513956398.2
522000000.0	508372080.2	493079908.6	514940590.1
523000000.0	509328562.0	493976190.3	515924775.8
524000000.0	510284979.7	494872297.4	516908955.6
525000000.0	511241333.3	495768229.8	517893129.2
526000000.0	512197622.9	496663987.7	518877296.8
527000000.0	513153848.4	497559571.0	519861458.3
528000000.0	514110009.9	498454979.8	520845613.8
529000000.0	515066107.3	499350214.2	521829763.2
530000000.0	516022140.7	500245274.2	522813906.5
531000000.0	516978110.1	501140159.9	523798043.8
532000000.0	517934015.5	502034871.3	524782175.0
533000000.0	518889856.8	502929408.5	525766300.1
534000000.0	519845634.2	503823771.5	526750419.2
535000000.0	520801347.5	504717960.3	527734532.2
536000000.0	521756996.8	505611975.1	528718639.1
537000000.0	522712582.2	506505815.9	529702740.1
538000000.0	523668103.6	507399482.7	530686834.9
539000000.0	524623561.0	508292975.5	531670923.7
540000000.0	525578954.4	509186294.5	532655006.4
541000000.0	526534283.9	510079439.7	533639083.1
542000000.0	527489549.4	510972411.1	534623153.7
543000000.0	528444751.0	511865208.8	535607218.3
544000000.0	529399888.6	512757832.8	536591276.8
545000000.0	530354962.3	513650283.2	537575329.3
546000000.0	531309972.1	514542560.0	538559375.8
547000000.0	532264917.9	515434663.3	539543416.1
548000000.0	533219799.9	516326593.2	540527450.5
549000000.0	534174617.9	517218349.6	541511478.8
550000000.0	535129372.0	518109932.7	542495501.0
551000000.0	536084062.3	519001342.4	543479517.2
552000000.0	537038688.6	519892578.9	544463527.4
553000000.0	537993251.1	520783642.2	545447531.5
554000000.0	538947749.7	521674532.3	546431529.6
555000000.0	539902184.4	522565249.3	547415521.6
556000000.0	540856555.3	523455793.3	548399507.6
557000000.0	541810862.3	524346164.2	549383487.6
558000000.0	542765105.5	525236362.2	550367461.5
559000000.0	543719284.8	526126387.2	551351429.4
560000000.0	544673400.3	527016239.4	552335391.3
561000000.0	545627452.0	527905918.8	553319347.1
562000000.0	546581439.9	528795425.5	554303296.9
563000000.0	547535363.9	529684759.4	555287240.7
564000000.0	548489224.1	530573920.7	556271178.4
565000000.0	549443020.6	531462909.4	557255110.1
566000000.0	550396753.2	532351725.5	558239035.8
567000000.0	551350422.1	533240369.1	559222955.4
568000000.0	552304027.2	534128840.3	560206869.0
569000000.0	553257568.5	535017139.0	561190776.6
570000000.0	554211046.0	535905265.4	562174678.1
571000000.0	555164459.8	536793219.5	563158573.7
572000000.0	556117809.8	537681001.4	564142463.2
573000000.0	557071096.1	538568611.0	565126346.7
574000000.0	558024318.6	539456048.5	566110224.1
575000000.0	558977477.4	540343313.9	567094095.6
576000000.0	559930572.5	541230407.2	568077961.0
577000000.0	560883603.8	542117328.5	569061820.4
578000000.0	561836571.5	543004077.9	570045673.7
579000000.0	562789475.4	543890655.3	571029521.1
580000000.0	563742315.7	544777061.0	572013362.4
581000000.0	564695092.2	545663294.8	572997197.7
