loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_11723	FALSE	3	3	3	3	TRUE	TRUE
loop_11724	FALSE	3	3	3	3	TRUE	TRUE
loop_11725	FALSE	3	3	3	3	TRUE	TRUE
loop_11726	FALSE	4	3	4	3	FALSE	FALSE
loop_11727	FALSE	5	3	5	3	FALSE	FALSE
loop_11728	FALSE	5	1	5	1	FALSE	FALSE
loop_11729	FALSE	2	3	2	3	FALSE	FALSE
loop_11730	FALSE	5	1	5	1	FALSE	FALSE
loop_11731	FALSE	3	3	3	3	TRUE	TRUE
loop_11732	FALSE	5	1	5	1	FALSE	FALSE
loop_11733	TRUE	5	1	3	3	FALSE	TRUE
loop_11734	FALSE	5	1	5	1	FALSE	FALSE
loop_11735	FALSE	5	1	5	1	FALSE	FALSE
loop_11736	FALSE	5	1	5	1	FALSE	FALSE
loop_11737	FALSE	3	3	3	3	TRUE	TRUE
loop_11738	FALSE	5	1	5	1	FALSE	FALSE
loop_11739	FALSE	5	1	5	1	FALSE	FALSE
loop_11740	FALSE	5	1	5	1	FALSE	FALSE
loop_11741	FALSE	3	3	3	3	TRUE	TRUE
loop_11742	FALSE	5	1	5	1	FALSE	FALSE
loop_11743	TRUE	3	3	2	4	TRUE	FALSE
loop_11744	FALSE	3	3	3	3	TRUE	TRUE
loop_11745	FALSE	3	3	3	3	TRUE	TRUE
loop_11746	TRUE	5	3	4	3	FALSE	FALSE
loop_11747	TRUE	5	1	4	3	FALSE	FALSE
loop_11748	FALSE	3	3	3	3	TRUE	TRUE
loop_11749	FALSE	5	1	5	1	FALSE	FALSE
loop_11750	FALSE	3	3	3	3	TRUE	TRUE
loop_11751	FALSE	5	2	5	2	FALSE	FALSE
loop_11752	TRUE	3	3	3	1	TRUE	FALSE
loop_11753	FALSE	3	3	3	3	TRUE	TRUE
loop_11754	FALSE	3	3	3	3	TRUE	TRUE
loop_11755	FALSE	5	1	5	1	FALSE	FALSE
loop_11756	FALSE	3	3	3	3	TRUE	TRUE
loop_11757	FALSE	3	3	3	3	TRUE	TRUE
loop_11758	FALSE	3	4	3	4	FALSE	FALSE
loop_11759	FALSE	3	3	3	3	TRUE	TRUE
loop_11760	FALSE	3	3	3	3	TRUE	TRUE
loop_11761	FALSE	5	1	5	1	FALSE	FALSE
loop_11762	FALSE	3	3	3	3	TRUE	TRUE
loop_11763	FALSE	3	3	3	3	TRUE	TRUE
loop_11764	FALSE	5	1	5	1	FALSE	FALSE
loop_11765	FALSE	3	3	3	3	TRUE	TRUE
loop_11766	FALSE	5	1	5	1	FALSE	FALSE
loop_11767	FALSE	5	1	5	1	FALSE	FALSE
loop_11768	FALSE	5	1	5	1	FALSE	FALSE
loop_11769	FALSE	3	3	3	3	TRUE	TRUE
loop_11770	FALSE	3	3	3	3	TRUE	TRUE
loop_11771	FALSE	3	3	3	3	TRUE	TRUE
loop_11772	FALSE	5	1	5	1	FALSE	FALSE
loop_11773	FALSE	3	3	3	3	TRUE	TRUE
loop_11774	FALSE	3	3	3	3	TRUE	TRUE
loop_11775	FALSE	5	1	5	1	FALSE	FALSE
loop_11776	TRUE	4	3	3	3	FALSE	TRUE
loop_11777	TRUE	5	1	4	2	FALSE	FALSE
loop_11778	FALSE	3	3	3	3	TRUE	TRUE
loop_11779	FALSE	3	3	3	3	TRUE	TRUE
loop_11780	FALSE	3	3	3	3	TRUE	TRUE
loop_11781	FALSE	3	3	3	3	TRUE	TRUE
loop_11782	FALSE	5	1	5	1	FALSE	FALSE
loop_11783	FALSE	5	1	5	1	FALSE	FALSE
loop_11784	TRUE	1	3	3	3	FALSE	TRUE
loop_11785	FALSE	3	3	3	3	TRUE	TRUE
loop_11786	FALSE	3	3	3	3	TRUE	TRUE
loop_11787	FALSE	3	3	3	3	TRUE	TRUE
loop_11788	FALSE	3	3	3	3	TRUE	TRUE
loop_11789	TRUE	5	2	3	3	FALSE	TRUE
loop_11790	TRUE	3	3	3	1	TRUE	FALSE
loop_11791	TRUE	3	3	5	1	TRUE	FALSE
loop_11792	FALSE	5	1	5	1	FALSE	FALSE
loop_11793	FALSE	3	3	3	3	TRUE	TRUE
loop_11794	FALSE	3	3	3	3	TRUE	TRUE
loop_11795	TRUE	5	1	3	2	FALSE	FALSE
loop_11796	FALSE	5	1	5	1	FALSE	FALSE
loop_11797	FALSE	5	1	5	1	FALSE	FALSE
loop_11798	FALSE	3	3	3	3	TRUE	TRUE
loop_11799	FALSE	3	3	3	3	TRUE	TRUE
loop_11800	FALSE	3	3	3	3	TRUE	TRUE
loop_11801	FALSE	5	1	5	1	FALSE	FALSE
loop_11802	FALSE	3	3	3	3	TRUE	TRUE
loop_11803	FALSE	3	3	3	3	TRUE	TRUE
loop_11804	FALSE	3	3	3	3	TRUE	TRUE
loop_11805	FALSE	3	3	3	3	TRUE	TRUE
loop_11806	FALSE	3	2	3	2	FALSE	FALSE
loop_11807	FALSE	3	4	3	4	FALSE	FALSE
loop_11808	FALSE	3	3	3	3	TRUE	TRUE
loop_11809	FALSE	3	3	3	3	TRUE	TRUE
loop_11810	TRUE	5	3	5	2	FALSE	FALSE
loop_11811	FALSE	3	3	3	3	TRUE	TRUE
loop_11812	FALSE	3	3	3	3	TRUE	TRUE
loop_11813	FALSE	3	3	3	3	TRUE	TRUE
loop_11814	FALSE	3	3	3	3	TRUE	TRUE
loop_11815	FALSE	3	3	3	3	TRUE	TRUE
loop_11816	FALSE	3	3	3	3	TRUE	TRUE
loop_11817	FALSE	3	3	3	3	TRUE	TRUE
loop_11818	FALSE	5	1	5	1	FALSE	FALSE
loop_11819	FALSE	3	3	3	3	TRUE	TRUE
loop_11820	FALSE	2	4	2	4	FALSE	FALSE
loop_11821	FALSE	3	3	3	3	TRUE	TRUE
loop_11822	TRUE	3	3	3	4	TRUE	FALSE
loop_11823	FALSE	3	3	3	3	TRUE	TRUE
loop_11824	FALSE	5	1	5	1	FALSE	FALSE
loop_11825	FALSE	3	3	3	3	TRUE	TRUE
loop_11826	FALSE	3	3	3	3	TRUE	TRUE
loop_11827	FALSE	3	3	3	3	TRUE	TRUE
loop_11828	TRUE	3	3	3	1	TRUE	FALSE
loop_11829	FALSE	3	3	3	3	TRUE	TRUE
loop_11830	FALSE	3	3	3	3	TRUE	TRUE
loop_11831	FALSE	3	3	3	3	TRUE	TRUE
loop_11832	FALSE	3	3	3	3	TRUE	TRUE
loop_11833	TRUE	3	3	5	3	TRUE	FALSE
loop_11834	FALSE	5	1	5	1	FALSE	FALSE
loop_11835	FALSE	3	3	3	3	TRUE	TRUE
loop_11836	FALSE	3	3	3	3	TRUE	TRUE
loop_11837	FALSE	3	3	3	3	TRUE	TRUE
loop_11838	TRUE	3	3	5	1	TRUE	FALSE
loop_11839	FALSE	3	3	3	3	TRUE	TRUE
loop_11840	FALSE	3	3	3	3	TRUE	TRUE
loop_11841	FALSE	3	3	3	3	TRUE	TRUE
loop_11842	FALSE	3	3	3	3	TRUE	TRUE
loop_11843	FALSE	3	3	3	3	TRUE	TRUE
loop_11844	FALSE	3	3	3	3	TRUE	TRUE
loop_11845	TRUE	3	2	3	3	FALSE	TRUE
loop_11846	FALSE	5	1	5	1	FALSE	FALSE
loop_11847	FALSE	3	3	3	3	TRUE	TRUE
loop_11848	FALSE	3	3	3	3	TRUE	TRUE
loop_11849	FALSE	3	3	3	3	TRUE	TRUE
loop_11850	FALSE	3	3	3	3	TRUE	TRUE
loop_11851	FALSE	3	3	3	3	TRUE	TRUE
loop_11852	FALSE	3	3	3	3	TRUE	TRUE
loop_11853	FALSE	3	3	3	3	TRUE	TRUE
loop_11854	FALSE	3	3	3	3	TRUE	TRUE
loop_11855	FALSE	3	3	3	3	TRUE	TRUE
loop_11856	FALSE	3	3	3	3	TRUE	TRUE
loop_11857	FALSE	3	3	3	3	TRUE	TRUE
loop_11858	FALSE	3	3	3	3	TRUE	TRUE
loop_11859	FALSE	5	1	5	1	FALSE	FALSE
loop_11860	TRUE	3	3	4	3	TRUE	FALSE
loop_11861	TRUE	3	3	4	3	TRUE	FALSE
loop_11862	FALSE	3	3	3	3	TRUE	TRUE
loop_11863	FALSE	3	3	3	3	TRUE	TRUE
loop_11864	FALSE	3	3	3	3	TRUE	TRUE
loop_11865	FALSE	3	3	3	3	TRUE	TRUE
loop_11866	FALSE	5	1	5	1	FALSE	FALSE
loop_11867	FALSE	3	3	3	3	TRUE	TRUE
loop_11868	FALSE	5	1	5	1	FALSE	FALSE
loop_11869	TRUE	3	5	3	3	FALSE	TRUE
loop_11870	FALSE	3	3	3	3	TRUE	TRUE
loop_11871	FALSE	3	3	3	3	TRUE	TRUE
loop_11872	FALSE	3	3	3	3	TRUE	TRUE
loop_11873	FALSE	3	3	3	3	TRUE	TRUE
loop_11874	FALSE	3	3	3	3	TRUE	TRUE
loop_11875	FALSE	3	3	3	3	TRUE	TRUE
loop_11876	FALSE	3	3	3	3	TRUE	TRUE
loop_11877	FALSE	3	3	3	3	TRUE	TRUE
loop_11878	FALSE	3	3	3	3	TRUE	TRUE
loop_11879	FALSE	3	3	3	3	TRUE	TRUE
loop_11880	TRUE	3	3	3	2	TRUE	FALSE
loop_11881	FALSE	3	3	3	3	TRUE	TRUE
loop_11882	FALSE	3	3	3	3	TRUE	TRUE
loop_11883	FALSE	3	3	3	3	TRUE	TRUE
loop_11884	FALSE	3	3	3	3	TRUE	TRUE
loop_11885	FALSE	3	3	3	3	TRUE	TRUE
loop_11886	FALSE	3	3	3	3	TRUE	TRUE
loop_11887	TRUE	3	3	4	3	TRUE	FALSE
loop_11888	FALSE	3	3	3	3	TRUE	TRUE
loop_11889	FALSE	3	2	3	2	FALSE	FALSE
loop_11890	FALSE	5	1	5	1	FALSE	FALSE
loop_11891	FALSE	3	3	3	3	TRUE	TRUE
loop_11892	FALSE	3	3	3	3	TRUE	TRUE
loop_11893	TRUE	3	3	3	2	TRUE	FALSE
loop_11894	FALSE	3	3	3	3	TRUE	TRUE
loop_11895	FALSE	3	3	3	3	TRUE	TRUE
loop_11896	FALSE	3	2	3	2	FALSE	FALSE
loop_11897	FALSE	3	3	3	3	TRUE	TRUE
loop_11898	FALSE	3	3	3	3	TRUE	TRUE
loop_11899	FALSE	3	3	3	3	TRUE	TRUE
loop_11900	TRUE	3	3	4	3	TRUE	FALSE
loop_11901	FALSE	3	3	3	3	TRUE	TRUE
loop_11902	FALSE	2	3	2	3	FALSE	FALSE
loop_11903	FALSE	3	3	3	3	TRUE	TRUE
loop_11904	FALSE	3	3	3	3	TRUE	TRUE
loop_11905	FALSE	3	3	3	3	TRUE	TRUE
loop_11906	FALSE	3	3	3	3	TRUE	TRUE
loop_11907	FALSE	3	3	3	3	TRUE	TRUE
loop_11908	TRUE	3	2	3	3	FALSE	TRUE
loop_11909	TRUE	3	3	3	2	TRUE	FALSE
loop_11910	FALSE	3	3	3	3	TRUE	TRUE
loop_11911	FALSE	3	3	3	3	TRUE	TRUE
loop_11912	FALSE	3	3	3	3	TRUE	TRUE
loop_11913	FALSE	3	2	3	2	FALSE	FALSE
loop_11914	FALSE	3	3	3	3	TRUE	TRUE
loop_11915	TRUE	3	3	2	3	TRUE	FALSE
loop_11916	TRUE	3	4	3	3	FALSE	TRUE
loop_11917	FALSE	3	4	3	4	FALSE	FALSE
loop_11918	TRUE	3	3	5	3	TRUE	FALSE
loop_11919	FALSE	3	3	3	3	TRUE	TRUE
loop_11920	FALSE	3	3	3	3	TRUE	TRUE
loop_11921	FALSE	3	3	3	3	TRUE	TRUE
loop_11922	TRUE	3	3	5	1	TRUE	FALSE
loop_11923	TRUE	3	3	4	3	TRUE	FALSE
loop_11924	FALSE	3	3	3	3	TRUE	TRUE
loop_11925	FALSE	3	3	3	3	TRUE	TRUE
loop_11926	FALSE	3	3	3	3	TRUE	TRUE
loop_11927	FALSE	3	3	3	3	TRUE	TRUE
loop_11928	FALSE	3	3	3	3	TRUE	TRUE
loop_11929	FALSE	3	3	3	3	TRUE	TRUE
loop_11930	FALSE	3	3	3	3	TRUE	TRUE
loop_11931	FALSE	3	3	3	3	TRUE	TRUE
loop_11932	FALSE	2	3	2	3	FALSE	FALSE
loop_11933	FALSE	5	1	5	1	FALSE	FALSE
loop_11934	FALSE	3	2	3	2	FALSE	FALSE
loop_11935	FALSE	3	3	3	3	TRUE	TRUE
loop_11936	TRUE	3	3	2	3	TRUE	FALSE
loop_11937	FALSE	3	3	3	3	TRUE	TRUE
loop_11938	TRUE	3	1	3	2	FALSE	FALSE
loop_11939	TRUE	3	3	3	4	TRUE	FALSE
loop_11940	FALSE	3	3	3	3	TRUE	TRUE
loop_11941	FALSE	3	3	3	3	TRUE	TRUE
loop_11942	FALSE	3	3	3	3	TRUE	TRUE
loop_11943	FALSE	3	4	3	4	FALSE	FALSE
loop_11944	FALSE	3	3	3	3	TRUE	TRUE
loop_11945	FALSE	3	3	3	3	TRUE	TRUE
loop_11946	FALSE	3	3	3	3	TRUE	TRUE
loop_11947	FALSE	3	3	3	3	TRUE	TRUE
loop_11948	FALSE	2	3	2	3	FALSE	FALSE
loop_11949	FALSE	3	3	3	3	TRUE	TRUE
loop_11950	TRUE	3	3	3	5	TRUE	FALSE
loop_11951	FALSE	3	3	3	3	TRUE	TRUE
loop_11952	TRUE	4	3	3	3	FALSE	TRUE
loop_11953	FALSE	3	3	3	3	TRUE	TRUE
loop_11954	FALSE	3	3	3	3	TRUE	TRUE
loop_11955	FALSE	3	3	3	3	TRUE	TRUE
loop_11956	FALSE	3	3	3	3	TRUE	TRUE
loop_11957	TRUE	2	3	2	2	FALSE	FALSE
loop_11958	TRUE	4	3	3	3	FALSE	TRUE
loop_11959	FALSE	3	3	3	3	TRUE	TRUE
loop_11960	FALSE	3	3	3	3	TRUE	TRUE
loop_11961	FALSE	3	3	3	3	TRUE	TRUE
loop_11962	FALSE	3	3	3	3	TRUE	TRUE
loop_11963	FALSE	3	3	3	3	TRUE	TRUE
loop_11964	FALSE	3	3	3	3	TRUE	TRUE
loop_11965	FALSE	3	3	3	3	TRUE	TRUE
loop_11966	FALSE	3	3	3	3	TRUE	TRUE
loop_11967	FALSE	3	3	3	3	TRUE	TRUE
loop_11968	FALSE	3	3	3	3	TRUE	TRUE
loop_11969	FALSE	3	3	3	3	TRUE	TRUE
loop_11970	FALSE	3	3	3	3	TRUE	TRUE
loop_11971	TRUE	3	3	2	3	TRUE	FALSE
loop_11972	FALSE	3	3	3	3	TRUE	TRUE
loop_11973	FALSE	3	3	3	3	TRUE	TRUE
loop_11974	FALSE	3	3	3	3	TRUE	TRUE
loop_11975	FALSE	3	3	3	3	TRUE	TRUE
loop_11976	FALSE	3	3	3	3	TRUE	TRUE
loop_11977	FALSE	3	3	3	3	TRUE	TRUE
loop_11978	FALSE	3	3	3	3	TRUE	TRUE
loop_11979	FALSE	3	3	3	3	TRUE	TRUE
loop_11980	FALSE	5	1	5	1	FALSE	FALSE
loop_11981	FALSE	3	3	3	3	TRUE	TRUE
loop_11982	FALSE	5	1	5	1	FALSE	FALSE
loop_11983	FALSE	3	3	3	3	TRUE	TRUE
loop_11984	FALSE	5	1	5	1	FALSE	FALSE
loop_11985	FALSE	5	1	5	1	FALSE	FALSE
loop_11986	FALSE	3	3	3	3	TRUE	TRUE
loop_11987	FALSE	5	1	5	1	FALSE	FALSE
loop_11988	FALSE	3	3	3	3	TRUE	TRUE
loop_11989	FALSE	5	1	5	1	FALSE	FALSE
loop_11990	FALSE	3	3	3	3	TRUE	TRUE
loop_11991	FALSE	5	1	5	1	FALSE	FALSE
loop_11992	FALSE	5	1	5	1	FALSE	FALSE
loop_11993	FALSE	5	1	5	1	FALSE	FALSE
loop_11994	FALSE	3	3	3	3	TRUE	TRUE
loop_11995	FALSE	3	3	3	3	TRUE	TRUE
loop_11996	FALSE	5	1	5	1	FALSE	FALSE
loop_11997	TRUE	3	2	5	1	FALSE	FALSE
loop_11998	FALSE	5	1	5	1	FALSE	FALSE
loop_11999	FALSE	3	3	3	3	TRUE	TRUE
loop_12000	FALSE	3	3	3	3	TRUE	TRUE
loop_12001	FALSE	3	3	3	3	TRUE	TRUE
loop_12002	FALSE	2	3	2	3	FALSE	FALSE
loop_12003	FALSE	3	3	3	3	TRUE	TRUE
loop_12004	FALSE	3	3	3	3	TRUE	TRUE
loop_12005	FALSE	3	3	3	3	TRUE	TRUE
loop_12006	FALSE	3	3	3	3	TRUE	TRUE
loop_12007	TRUE	4	1	5	1	FALSE	FALSE
loop_12008	FALSE	3	3	3	3	TRUE	TRUE
loop_12009	FALSE	3	3	3	3	TRUE	TRUE
loop_12010	FALSE	3	3	3	3	TRUE	TRUE
loop_12011	FALSE	5	1	5	1	FALSE	FALSE
loop_12012	FALSE	3	3	3	3	TRUE	TRUE
loop_12013	FALSE	5	1	5	1	FALSE	FALSE
loop_12014	FALSE	5	1	5	1	FALSE	FALSE
loop_12015	FALSE	3	3	3	3	TRUE	TRUE
loop_12016	FALSE	3	3	3	3	TRUE	TRUE
loop_12017	FALSE	3	3	3	3	TRUE	TRUE
loop_12018	FALSE	5	1	5	1	FALSE	FALSE
loop_12019	FALSE	5	1	5	1	FALSE	FALSE
loop_12020	FALSE	3	3	3	3	TRUE	TRUE
loop_12021	FALSE	2	3	2	3	FALSE	FALSE
loop_12022	FALSE	3	3	3	3	TRUE	TRUE
loop_12023	FALSE	3	3	3	3	TRUE	TRUE
loop_12024	FALSE	3	3	3	3	TRUE	TRUE
loop_12025	FALSE	3	3	3	3	TRUE	TRUE
loop_12026	FALSE	5	1	5	1	FALSE	FALSE
loop_12027	FALSE	5	1	5	1	FALSE	FALSE
loop_12028	FALSE	5	1	5	1	FALSE	FALSE
loop_12029	FALSE	3	3	3	3	TRUE	TRUE
loop_12030	FALSE	5	1	5	1	FALSE	FALSE
loop_12031	FALSE	5	1	5	1	FALSE	FALSE
loop_12032	FALSE	5	1	5	1	FALSE	FALSE
loop_12033	FALSE	5	1	5	1	FALSE	FALSE
loop_12034	FALSE	3	3	3	3	TRUE	TRUE
loop_12035	FALSE	3	3	3	3	TRUE	TRUE
loop_12036	FALSE	3	3	3	3	TRUE	TRUE
loop_12037	FALSE	3	3	3	3	TRUE	TRUE
loop_12038	FALSE	3	3	3	3	TRUE	TRUE
loop_12039	FALSE	4	3	4	3	FALSE	FALSE
loop_12040	FALSE	3	3	3	3	TRUE	TRUE
loop_12041	FALSE	3	2	3	2	FALSE	FALSE
loop_12042	FALSE	3	3	3	3	TRUE	TRUE
loop_12043	FALSE	5	1	5	1	FALSE	FALSE
loop_12044	FALSE	3	3	3	3	TRUE	TRUE
loop_12045	FALSE	5	1	5	1	FALSE	FALSE
loop_12046	FALSE	2	3	2	3	FALSE	FALSE
loop_12047	FALSE	5	1	5	1	FALSE	FALSE
loop_12048	FALSE	5	1	5	1	FALSE	FALSE
loop_12049	FALSE	5	1	5	1	FALSE	FALSE
loop_12050	FALSE	3	3	3	3	TRUE	TRUE
loop_12051	FALSE	5	1	5	1	FALSE	FALSE
loop_12052	TRUE	5	2	5	1	FALSE	FALSE
loop_12053	FALSE	3	3	3	3	TRUE	TRUE
loop_12054	FALSE	3	3	3	3	TRUE	TRUE
loop_12055	FALSE	3	3	3	3	TRUE	TRUE
loop_12056	FALSE	5	1	5	1	FALSE	FALSE
loop_12057	FALSE	3	3	3	3	TRUE	TRUE
loop_12058	FALSE	3	3	3	3	TRUE	TRUE
loop_12059	FALSE	5	1	5	1	FALSE	FALSE
loop_12060	FALSE	5	1	5	1	FALSE	FALSE
loop_12061	FALSE	5	1	5	1	FALSE	FALSE
loop_12062	FALSE	5	1	5	1	FALSE	FALSE
loop_12063	FALSE	3	3	3	3	TRUE	TRUE
loop_12064	FALSE	3	3	3	3	TRUE	TRUE
loop_12065	FALSE	3	3	3	3	TRUE	TRUE
loop_12066	TRUE	3	3	4	1	TRUE	FALSE
loop_12067	TRUE	5	3	5	1	FALSE	FALSE
loop_12068	FALSE	3	3	3	3	TRUE	TRUE
loop_12069	FALSE	3	3	3	3	TRUE	TRUE
loop_12070	FALSE	3	3	3	3	TRUE	TRUE
loop_12071	FALSE	3	3	3	3	TRUE	TRUE
loop_12072	FALSE	5	1	5	1	FALSE	FALSE
loop_12073	TRUE	3	2	3	3	FALSE	TRUE
loop_12074	FALSE	3	3	3	3	TRUE	TRUE
loop_12075	FALSE	3	3	3	3	TRUE	TRUE
loop_12076	FALSE	3	3	3	3	TRUE	TRUE
loop_12077	FALSE	5	1	5	1	FALSE	FALSE
loop_12078	FALSE	3	3	3	3	TRUE	TRUE
loop_12079	FALSE	3	3	3	3	TRUE	TRUE
loop_12080	FALSE	3	3	3	3	TRUE	TRUE
loop_12081	FALSE	3	2	3	2	FALSE	FALSE
loop_12082	FALSE	3	3	3	3	TRUE	TRUE
loop_12083	TRUE	3	3	3	2	TRUE	FALSE
loop_12084	FALSE	3	3	3	3	TRUE	TRUE
loop_12085	FALSE	3	3	3	3	TRUE	TRUE
loop_12086	FALSE	3	3	3	3	TRUE	TRUE
loop_12087	FALSE	5	1	5	1	FALSE	FALSE
loop_12088	FALSE	3	4	3	4	FALSE	FALSE
loop_12089	FALSE	3	3	3	3	TRUE	TRUE
loop_12090	FALSE	3	3	3	3	TRUE	TRUE
loop_12091	FALSE	5	1	5	1	FALSE	FALSE
loop_12092	FALSE	3	3	3	3	TRUE	TRUE
loop_12093	FALSE	5	1	5	1	FALSE	FALSE
loop_12094	TRUE	3	3	3	2	TRUE	FALSE
loop_12095	FALSE	3	3	3	3	TRUE	TRUE
loop_12096	FALSE	5	1	5	1	FALSE	FALSE
loop_12097	FALSE	3	3	3	3	TRUE	TRUE
loop_12098	FALSE	5	1	5	1	FALSE	FALSE
loop_12099	FALSE	3	3	3	3	TRUE	TRUE
loop_12100	FALSE	4	2	4	2	FALSE	FALSE
loop_12101	FALSE	3	3	3	3	TRUE	TRUE
loop_12102	FALSE	3	3	3	3	TRUE	TRUE
loop_12103	FALSE	5	1	5	1	FALSE	FALSE
loop_12104	FALSE	3	3	3	3	TRUE	TRUE
loop_12105	TRUE	4	3	3	3	FALSE	TRUE
loop_12106	FALSE	3	3	3	3	TRUE	TRUE
loop_12107	FALSE	5	1	5	1	FALSE	FALSE
loop_12108	FALSE	3	3	3	3	TRUE	TRUE
loop_12109	FALSE	3	3	3	3	TRUE	TRUE
loop_12110	FALSE	5	1	5	1	FALSE	FALSE
loop_12111	FALSE	3	3	3	3	TRUE	TRUE
loop_12112	FALSE	3	3	3	3	TRUE	TRUE
loop_12113	FALSE	5	1	5	1	FALSE	FALSE
loop_12114	FALSE	3	3	3	3	TRUE	TRUE
loop_12115	FALSE	3	3	3	3	TRUE	TRUE
loop_12116	FALSE	5	1	5	1	FALSE	FALSE
loop_12117	FALSE	3	3	3	3	TRUE	TRUE
loop_12118	FALSE	5	1	5	1	FALSE	FALSE
loop_12119	FALSE	3	3	3	3	TRUE	TRUE
loop_12120	FALSE	3	3	3	3	TRUE	TRUE
loop_12121	FALSE	3	3	3	3	TRUE	TRUE
loop_12122	TRUE	3	3	4	3	TRUE	FALSE
loop_12123	FALSE	3	3	3	3	TRUE	TRUE
loop_12124	FALSE	3	3	3	3	TRUE	TRUE
loop_12125	FALSE	3	3	3	3	TRUE	TRUE
loop_12126	TRUE	3	3	2	4	TRUE	FALSE
loop_12127	FALSE	5	1	5	1	FALSE	FALSE
loop_12128	FALSE	3	3	3	3	TRUE	TRUE
loop_12129	FALSE	3	3	3	3	TRUE	TRUE
loop_12130	FALSE	4	1	4	1	FALSE	FALSE
loop_12131	FALSE	3	3	3	3	TRUE	TRUE
loop_12132	FALSE	3	3	3	3	TRUE	TRUE
loop_12133	FALSE	3	3	3	3	TRUE	TRUE
loop_12134	TRUE	3	3	5	1	TRUE	FALSE
loop_12135	FALSE	3	3	3	3	TRUE	TRUE
loop_12136	FALSE	3	4	3	4	FALSE	FALSE
loop_12137	FALSE	5	1	5	1	FALSE	FALSE
loop_12138	FALSE	3	3	3	3	TRUE	TRUE
loop_12139	FALSE	5	1	5	1	FALSE	FALSE
loop_12140	FALSE	5	1	5	1	FALSE	FALSE
loop_12141	FALSE	3	3	3	3	TRUE	TRUE
loop_12142	FALSE	5	1	5	1	FALSE	FALSE
loop_12143	FALSE	3	3	3	3	TRUE	TRUE
loop_12144	FALSE	3	3	3	3	TRUE	TRUE
loop_12145	FALSE	3	3	3	3	TRUE	TRUE
loop_12146	FALSE	5	1	5	1	FALSE	FALSE
loop_12147	FALSE	3	3	3	3	TRUE	TRUE
loop_12148	FALSE	5	1	5	1	FALSE	FALSE
loop_12149	FALSE	3	3	3	3	TRUE	TRUE
loop_12150	FALSE	5	1	5	1	FALSE	FALSE
loop_12151	FALSE	3	3	3	3	TRUE	TRUE
loop_12152	TRUE	4	3	3	3	FALSE	TRUE
loop_12153	FALSE	3	3	3	3	TRUE	TRUE
loop_12154	FALSE	3	3	3	3	TRUE	TRUE
loop_12155	FALSE	3	3	3	3	TRUE	TRUE
loop_12156	FALSE	5	1	5	1	FALSE	FALSE
loop_12157	FALSE	5	1	5	1	FALSE	FALSE
loop_12158	FALSE	3	3	3	3	TRUE	TRUE
loop_12159	FALSE	3	3	3	3	TRUE	TRUE
loop_12160	FALSE	3	3	3	3	TRUE	TRUE
loop_12161	FALSE	2	3	2	3	FALSE	FALSE
loop_12162	FALSE	3	3	3	3	TRUE	TRUE
loop_12163	FALSE	5	1	5	1	FALSE	FALSE
loop_12164	TRUE	3	4	4	3	FALSE	FALSE
loop_12165	FALSE	3	3	3	3	TRUE	TRUE
loop_12166	FALSE	5	1	5	1	FALSE	FALSE
loop_12167	FALSE	5	1	5	1	FALSE	FALSE
loop_12168	FALSE	5	1	5	1	FALSE	FALSE
loop_12169	FALSE	5	1	5	1	FALSE	FALSE
loop_12170	FALSE	3	3	3	3	TRUE	TRUE
loop_12171	FALSE	3	3	3	3	TRUE	TRUE
loop_12172	FALSE	3	3	3	3	TRUE	TRUE
loop_12173	TRUE	5	2	5	1	FALSE	FALSE
loop_12174	FALSE	3	3	3	3	TRUE	TRUE
loop_12175	FALSE	3	3	3	3	TRUE	TRUE
loop_12176	FALSE	3	3	3	3	TRUE	TRUE
loop_12177	FALSE	5	1	5	1	FALSE	FALSE
loop_12178	FALSE	3	3	3	3	TRUE	TRUE
loop_12179	TRUE	3	3	4	3	TRUE	FALSE
loop_12180	TRUE	3	3	2	4	TRUE	FALSE
loop_12181	FALSE	3	3	3	3	TRUE	TRUE
loop_12182	FALSE	3	3	3	3	TRUE	TRUE
loop_12183	FALSE	3	3	3	3	TRUE	TRUE
loop_12184	FALSE	3	3	3	3	TRUE	TRUE
loop_12185	FALSE	3	3	3	3	TRUE	TRUE
loop_12186	FALSE	5	1	5	1	FALSE	FALSE
loop_12187	FALSE	3	3	3	3	TRUE	TRUE
loop_12188	FALSE	3	3	3	3	TRUE	TRUE
loop_12189	FALSE	3	3	3	3	TRUE	TRUE
loop_12190	FALSE	3	3	3	3	TRUE	TRUE
loop_12191	TRUE	2	3	3	3	FALSE	TRUE
loop_12192	FALSE	3	3	3	3	TRUE	TRUE
loop_12193	FALSE	3	3	3	3	TRUE	TRUE
loop_12194	FALSE	3	3	3	3	TRUE	TRUE
loop_12195	FALSE	5	1	5	1	FALSE	FALSE
loop_12196	FALSE	3	3	3	3	TRUE	TRUE
loop_12197	FALSE	5	1	5	1	FALSE	FALSE
loop_12198	FALSE	5	1	5	1	FALSE	FALSE
loop_12199	FALSE	3	3	3	3	TRUE	TRUE
loop_12200	FALSE	3	3	3	3	TRUE	TRUE
loop_12201	TRUE	5	1	5	2	FALSE	FALSE
loop_12202	FALSE	3	3	3	3	TRUE	TRUE
